Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																														
Дата голосования: 04.12.2011																																														
																																														
Наименование Избирательной комиссии:    Серпуховская																																														
																																														
Сводная таблица результатов выборов																																														
																																														
		Сумма	УИК №2770	УИК №2771	УИК №2772	УИК №2773	УИК №2774	УИК №2775	УИК №2776	УИК №2777	УИК №2778	УИК №2779	УИК №2780	УИК №2781	УИК №2782	УИК №2783	УИК №2784	УИК №2785	УИК №2786	УИК №2787	УИК №2788	УИК №2789	УИК №2790	УИК №2791	УИК №2792	УИК №2793	УИК №2794	УИК №2795	УИК №2796	УИК №2797	УИК №2798	УИК №2799	УИК №2800	УИК №2801	УИК №2802	УИК №2803	УИК №2804	УИК №2805	УИК №2806	УИК №2807	УИК №2808					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	860	11	8	5	11	24	8	6	10	20	9	7	16	20	21	13	3	15	10	6	7	9	12	68	67	29	10	8	19	41	11	27	12	7	43	47	30	33	62	95					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	770	10	5	5	11	22	7	5	10	20	6	6	12	20	21	7	3	9	7	3	6	9	12	65	57	29	10	8	19	41	11	27	12	7	33	42	21	33	59	80					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	611	62	3	31	15	11	7	2	5	24	15	37	7	29	34	3	2	9	3	12	17	10	7	65	69	7	3	8	15	8	5	6	4	9	11	10	6	10	16	14					
14	Число погашенных неиспользованных открепительных удостоверений	90	1	3	0	0	2	1	1	0	0	3	1	4	0	0	6	0	6	3	3	1	0	0	3	10	0	0	0	0	0	0	0	0	0	10	5	9	0	3	15					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	11	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0	0	2	0	0	0	0	0	1	0	1	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																														
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	2573	73	19	23	45	93	23	14	18	47	62	52	24	51	59	45	18	66	23	24	8	30	65	162	173	92	10	5	65	98	12	57	19	10	238	209	109	126	127	179					
		15.22%	21.04%	13.29%	13.29%	13.89%	14.16%	16.31%	16.67%	11.25%	11.14%	15.90%	13.51%	12.37%	17.59%	8.81%	12.23%	20.00%	18.97%	19.17%	11.71%	10.00%	18.07%	20.44%	13.26%	14.62%	14.89%	7.75%	6.41%	16.09%	15.61%	12.00%	12.23%	14.39%	9.90%	22.54%	19.90%	13.20%	16.13%	12.66%	16.99%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2636	49	13	23	40	106	18	19	16	70	51	51	26	36	68	63	22	36	22	30	11	24	68	185	174	126	24	16	74	94	19	77	16	9	138	185	114	114	228	181					
		15.59%	14.12%	9.09%	13.29%	12.35%	16.13%	12.77%	22.62%	10.00%	16.59%	13.08%	13.25%	13.40%	12.41%	10.15%	17.12%	24.44%	10.34%	18.33%	14.63%	13.75%	14.46%	21.38%	15.14%	14.71%	20.39%	18.60%	20.51%	18.32%	14.97%	19.00%	16.52%	12.12%	8.91%	13.07%	17.62%	13.80%	14.60%	22.73%	17.19%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	206	0	5	3	7	13	1	0	1	2	3	4	1	5	7	5	2	1	2	2	0	0	1	11	14	7	0	0	8	7	1	2	0	0	20	14	9	13	14	21					
		1.22%	0.00%	3.50%	1.73%	2.16%	1.98%	0.71%	0.00%	0.63%	0.47%	0.77%	1.04%	0.52%	1.72%	1.04%	1.36%	2.22%	0.29%	1.67%	0.98%	0.00%	0.00%	0.31%	0.90%	1.18%	1.13%	0.00%	0.00%	1.98%	1.11%	1.00%	0.43%	0.00%	0.00%	1.89%	1.33%	1.09%	1.66%	1.40%	1.99%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	4615	115	41	48	84	178	27	18	36	104	106	161	63	84	110	91	14	117	33	59	21	39	69	412	362	201	25	19	114	197	17	141	34	26	317	235	159	202	224	312					
		27.30%	33.14%	28.67%	27.75%	25.93%	27.09%	19.15%	21.43%	22.50%	24.64%	27.18%	41.82%	32.47%	28.97%	16.42%	24.73%	15.56%	33.62%	27.50%	28.78%	26.25%	23.49%	21.70%	33.72%	30.60%	32.52%	19.38%	24.36%	28.22%	31.37%	17.00%	30.26%	25.76%	25.74%	30.02%	22.38%	19.25%	25.86%	22.33%	29.63%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	584	8	4	5	6	12	10	6	7	10	15	12	9	18	13	4	2	19	5	10	6	3	4	43	56	15	1	1	14	13	3	6	1	0	89	46	12	12	28	56					
		3.45%	2.31%	2.80%	2.89%	1.85%	1.83%	7.09%	7.14%	4.38%	2.37%	3.85%	3.12%	4.64%	6.21%	1.94%	1.09%	2.22%	5.46%	4.17%	4.88%	7.50%	1.81%	1.26%	3.52%	4.73%	2.43%	0.78%	1.28%	3.47%	2.07%	3.00%	1.29%	0.76%	0.00%	8.43%	4.38%	1.45%	1.54%	2.79%	5.32%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	5564	93	57	64	128	236	56	26	77	168	134	88	63	87	397	138	31	99	30	71	30	66	96	353	340	146	59	37	108	194	44	165	53	51	223	303	352	286	345	270					
		32.91%	26.80%	39.86%	36.99%	39.51%	35.92%	39.72%	30.95%	48.13%	39.81%	34.36%	22.86%	32.47%	30.00%	59.25%	37.50%	34.44%	28.45%	25.00%	34.63%	37.50%	39.76%	30.19%	28.89%	28.74%	23.62%	45.74%	47.44%	26.73%	30.89%	44.00%	35.41%	40.15%	50.50%	21.12%	28.86%	42.62%	36.62%	34.40%	25.64%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	147	1	1	0	2	3	4	0	1	1	2	4	4	1	11	3	0	1	1	0	0	1	2	16	12	7	0	0	5	3	0	0	1	1	8	18	6	8	9	10					
		0.87%	0.29%	0.70%	0.00%	0.62%	0.46%	2.84%	0.00%	0.63%	0.24%	0.51%	1.04%	2.06%	0.34%	1.64%	0.82%	0.00%	0.29%	0.83%	0.00%	0.00%	0.60%	0.63%	1.31%	1.01%	1.13%	0.00%	0.00%	1.24%	0.48%	0.00%	0.00%	0.76%	0.99%	0.76%	1.71%	0.73%	1.02%	0.90%	0.95%					
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
