Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																				
Дата голосования: 04.12.2011																																				
																																				
Наименование Избирательной комиссии:    Карымская																																				
																																				
Сводная таблица результатов выборов																																				
																																				
		Сумма	УИК №564	УИК №565	УИК №566	УИК №567	УИК №568	УИК №569	УИК №570	УИК №571	УИК №572	УИК №573	УИК №574	УИК №575	УИК №576	УИК №577	УИК №578	УИК №579	УИК №580	УИК №581	УИК №582	УИК №584	УИК №585	УИК №586	УИК №587	УИК №588	УИК №589	УИК №590	УИК №591	УИК №592	УИК №593					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																				
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1522	16	33	7	113	10	23	3	6	36	11	10	212	96	78	110	105	35	50	20	35	71	58	158	16	26	21	34	59	70					
		11.87%	11.94%	10.09%	7.87%	13.48%	5.99%	7.10%	5.26%	5.88%	6.53%	6.47%	5.08%	15.94%	12.15%	12.94%	14.49%	14.94%	8.84%	9.90%	8.85%	14.71%	15.04%	10.88%	12.28%	10.39%	5.58%	6.44%	13.03%	15.40%	16.20%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2384	32	65	14	220	33	41	5	27	93	33	33	240	163	101	143	136	64	120	54	33	76	96	220	22	54	72	49	60	85					
		18.60%	23.88%	19.88%	15.73%	26.25%	19.76%	12.65%	8.77%	26.47%	16.88%	19.41%	16.75%	18.05%	20.63%	16.75%	18.84%	19.35%	16.16%	23.76%	23.89%	13.87%	16.10%	18.01%	17.09%	14.29%	11.59%	22.09%	18.77%	15.67%	19.68%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	121	1	4	0	5	0	0	0	0	4	4	0	16	13	7	3	4	4	8	4	2	6	4	15	1	1	3	5	2	5					
		0.94%	0.75%	1.22%	0.00%	0.60%	0.00%	0.00%	0.00%	0.00%	0.73%	2.35%	0.00%	1.20%	1.65%	1.16%	0.40%	0.57%	1.01%	1.58%	1.77%	0.84%	1.27%	0.75%	1.17%	0.65%	0.21%	0.92%	1.92%	0.52%	1.16%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	3102	37	60	16	144	27	89	3	10	79	31	43	292	142	119	138	153	62	91	33	62	184	193	538	24	175	41	87	126	103					
		24.20%	27.61%	18.35%	17.98%	17.18%	16.17%	27.47%	5.26%	9.80%	14.34%	18.24%	21.83%	21.95%	17.97%	19.73%	18.18%	21.76%	15.66%	18.02%	14.60%	26.05%	38.98%	36.21%	41.80%	15.58%	37.55%	12.58%	33.33%	32.90%	23.84%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	160	0	4	0	12	0	3	0	0	0	0	0	35	10	8	8	10	3	5	0	2	7	6	18	0	4	2	3	8	12					
		1.25%	0.00%	1.22%	0.00%	1.43%	0.00%	0.93%	0.00%	0.00%	0.00%	0.00%	0.00%	2.63%	1.27%	1.33%	1.05%	1.42%	0.76%	0.99%	0.00%	0.84%	1.48%	1.13%	1.40%	0.00%	0.86%	0.61%	1.15%	2.09%	2.78%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	5286	48	156	52	331	90	163	45	56	333	88	109	505	342	269	342	280	220	218	112	98	126	173	315	91	197	178	77	118	154					
		41.23%	35.82%	47.71%	58.43%	39.50%	53.89%	50.31%	78.95%	54.90%	60.44%	51.76%	55.33%	37.97%	43.29%	44.61%	45.06%	39.83%	55.56%	43.17%	49.56%	41.18%	26.69%	32.46%	24.48%	59.09%	42.27%	54.60%	29.50%	30.81%	35.65%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	47	0	1	0	2	2	0	0	0	0	2	0	6	3	1	1	8	1	4	1	0	0	0	4	0	2	1	2	5	1					
		0.37%	0.00%	0.31%	0.00%	0.24%	1.20%	0.00%	0.00%	0.00%	0.00%	1.18%	0.00%	0.45%	0.38%	0.17%	0.13%	1.14%	0.25%	0.79%	0.44%	0.00%	0.00%	0.00%	0.31%	0.00%	0.43%	0.31%	0.77%	1.31%	0.23%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
