Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																				
Дата голосования: 02.12.2007																																																				
																																																				
Наименование Избирательной комиссии:    Брянская																																																				
																																																				
Сводная таблица результатов выборов																																																				
																																																				
		Сумма	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №241	УИК №242	УИК №243	УИК №244	УИК №245	УИК №246	УИК №247	УИК №248	УИК №249	УИК №250					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	665	19	5	5	20	3	35	7	3	43	20	7	7	5	23	4	8	3	3	21	27	32	14	32	12	14	9	8	5	6	35	40	9	25	7	12	20	30	5	8	29	11	7	3	7	17					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	513	19	3	5	20	3	35	3	3	30	20	7	7	3	14	0	8	0	1	21	21	9	13	32	8	14	9	1	0	4	28	31	4	20	5	12	14	12	4	7	25	9	2	3	7	17					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	334	7	1	1	15	4	5	5	3	9	48	5	0	2	6	7	8	3	6	9	8	13	4	4	2	3	12	3	3	21	19	9	7	7	7	7	5	5	6	5	6	4	7	9	7	7					
14	Число погашенных неиспользованных открепительных удостоверений	152	0	2	0	0	0	0	4	0	13	0	0	0	2	9	4	0	3	2	0	6	23	1	0	4	0	0	7	5	2	7	9	5	5	2	0	6	18	1	1	4	2	5	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	16	0	0	0	0	0	4	0	0	1	0	0	0	0	2	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	2	2	0	0	1	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																				
18	1.Политическая партия «Аграрная партия России»	629	13	3	5	10	1	41	3	6	51	22	17	32	7	21	2	9	2	9	45	16	19	7	26	10	3	4	0	2	3	13	19	7	41	28	5	41	33	4	11	12	5	3	5	4	9					
		2.36%	1.51%	1.35%	1.94%	1.72%	0.59%	3.71%	1.08%	1.31%	3.89%	2.31%	4.13%	8.74%	2.76%	2.23%	1.12%	1.92%	1.03%	4.17%	3.82%	1.41%	1.44%	1.23%	3.63%	3.06%	0.54%	0.95%	0.00%	0.93%	2.21%	1.28%	1.59%	1.30%	3.14%	8.64%	2.22%	3.82%	2.38%	1.71%	2.99%	1.51%	0.92%	1.25%	4.27%	0.82%	1.48%					
19	2.Всероссийская политическая партия «Гражданская Сила»	161	2	0	0	8	0	8	0	1	3	6	1	4	0	5	2	3	0	0	15	12	9	6	3	0	9	3	1	1	0	8	13	2	14	3	1	5	3	0	0	4	4	1	0	0	1					
		0.60%	0.23%	0.00%	0.00%	1.37%	0.00%	0.72%	0.00%	0.22%	0.23%	0.63%	0.24%	1.09%	0.00%	0.53%	1.12%	0.64%	0.00%	0.00%	1.27%	1.05%	0.68%	1.06%	0.42%	0.00%	1.62%	0.71%	0.28%	0.46%	0.00%	0.79%	1.09%	0.37%	1.07%	0.93%	0.44%	0.47%	0.22%	0.00%	0.00%	0.50%	0.74%	0.42%	0.00%	0.00%	0.16%					
20	3.Политическая партия «Демократическая партия России»	38	0	0	1	4	1	2	2	0	1	0	1	1	0	2	2	1	0	0	4	0	2	0	2	0	1	0	0	1	0	0	0	1	1	0	1	0	0	0	1	3	0	0	0	1	2					
		0.14%	0.00%	0.00%	0.39%	0.69%	0.59%	0.18%	0.72%	0.00%	0.08%	0.00%	0.24%	0.27%	0.00%	0.21%	1.12%	0.21%	0.00%	0.00%	0.34%	0.00%	0.15%	0.00%	0.28%	0.00%	0.18%	0.00%	0.00%	0.46%	0.00%	0.00%	0.00%	0.19%	0.08%	0.00%	0.44%	0.00%	0.00%	0.00%	0.27%	0.38%	0.00%	0.00%	0.00%	0.20%	0.33%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	3583	145	13	21	75	15	171	40	32	239	241	42	52	34	113	40	36	21	20	164	159	144	48	46	34	75	51	27	18	25	159	197	53	242	38	32	99	135	24	66	127	91	26	19	32	102					
		13.46%	16.84%	5.86%	8.14%	12.86%	8.82%	15.46%	14.39%	6.99%	18.23%	25.26%	10.19%	14.21%	13.39%	11.98%	22.47%	7.68%	10.82%	9.26%	13.93%	13.97%	10.88%	8.47%	6.42%	10.40%	13.51%	12.09%	7.48%	8.33%	18.38%	15.60%	16.50%	9.87%	18.53%	11.73%	14.22%	9.24%	9.73%	10.26%	17.98%	15.97%	16.82%	10.83%	16.24%	6.56%	16.72%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	62	1	0	0	3	0	3	0	1	5	1	0	0	0	0	0	1	0	0	0	4	2	2	2	0	2	0	0	1	0	6	10	2	0	0	1	4	2	0	0	3	2	0	0	1	3					
		0.23%	0.12%	0.00%	0.00%	0.51%	0.00%	0.27%	0.00%	0.22%	0.38%	0.10%	0.00%	0.00%	0.00%	0.00%	0.00%	0.21%	0.00%	0.00%	0.00%	0.35%	0.15%	0.35%	0.28%	0.00%	0.36%	0.00%	0.00%	0.46%	0.00%	0.59%	0.84%	0.37%	0.00%	0.00%	0.44%	0.37%	0.14%	0.00%	0.00%	0.38%	0.37%	0.00%	0.00%	0.20%	0.49%					
23	6.Политическая партия «Партия социальной справедливости»	47	0	0	0	0	0	5	1	1	0	0	0	1	0	2	0	0	0	0	4	2	4	0	3	0	1	0	0	0	0	3	4	3	0	1	0	3	2	1	1	3	1	0	0	1	0					
		0.18%	0.00%	0.00%	0.00%	0.00%	0.00%	0.45%	0.36%	0.22%	0.00%	0.00%	0.00%	0.27%	0.00%	0.21%	0.00%	0.00%	0.00%	0.00%	0.34%	0.18%	0.30%	0.00%	0.42%	0.00%	0.18%	0.00%	0.00%	0.00%	0.00%	0.29%	0.34%	0.56%	0.00%	0.31%	0.00%	0.28%	0.14%	0.43%	0.27%	0.38%	0.18%	0.00%	0.00%	0.20%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1929	54	19	5	43	7	84	14	14	128	67	30	17	19	76	15	38	12	4	86	103	92	58	70	31	42	20	22	14	11	92	92	50	78	24	11	78	85	22	21	70	30	10	14	15	42					
		7.24%	6.27%	8.56%	1.94%	7.38%	4.12%	7.59%	5.04%	3.06%	9.76%	7.02%	7.28%	4.64%	7.48%	8.06%	8.43%	8.10%	6.19%	1.85%	7.31%	9.05%	6.95%	10.23%	9.78%	9.48%	7.57%	4.74%	6.09%	6.48%	8.09%	9.03%	7.71%	9.31%	5.97%	7.41%	4.89%	7.28%	6.13%	9.40%	5.72%	8.81%	5.55%	4.17%	11.97%	3.07%	6.89%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2476	70	18	24	48	14	91	26	19	143	85	39	25	25	111	15	37	6	5	108	129	108	68	92	36	40	27	24	13	23	100	122	44	160	38	37	72	165	16	38	62	51	23	5	26	48					
		9.30%	8.13%	8.11%	9.30%	8.23%	8.24%	8.23%	9.35%	4.15%	10.91%	8.91%	9.47%	6.83%	9.84%	11.77%	8.43%	7.89%	3.09%	2.31%	9.18%	11.34%	8.16%	11.99%	12.85%	11.01%	7.21%	6.40%	6.65%	6.02%	16.91%	9.81%	10.22%	8.19%	12.25%	11.73%	16.44%	6.72%	11.90%	6.84%	10.35%	7.80%	9.43%	9.58%	4.27%	5.33%	7.87%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	219	3	1	3	14	0	14	0	1	9	9	2	4	1	5	2	4	0	1	5	9	10	2	3	4	13	6	7	2	2	7	10	4	13	2	3	7	10	2	0	11	6	1	2	2	3					
		0.82%	0.35%	0.45%	1.16%	2.40%	0.00%	1.27%	0.00%	0.22%	0.69%	0.94%	0.49%	1.09%	0.39%	0.53%	1.12%	0.85%	0.00%	0.46%	0.42%	0.79%	0.76%	0.35%	0.42%	1.22%	2.34%	1.42%	1.94%	0.93%	1.47%	0.69%	0.84%	0.74%	0.99%	0.62%	1.33%	0.65%	0.72%	0.85%	0.00%	1.38%	1.11%	0.42%	1.71%	0.41%	0.49%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	17061	567	165	195	367	132	668	190	382	712	500	272	227	168	595	99	338	145	173	736	692	904	366	451	206	359	308	276	164	71	606	700	365	719	186	129	744	925	158	226	493	342	172	70	401	397					
		64.07%	65.85%	74.32%	75.58%	62.95%	77.65%	60.40%	68.35%	83.41%	54.31%	52.41%	66.02%	62.02%	66.14%	63.10%	55.62%	72.07%	74.74%	80.09%	62.53%	60.81%	68.33%	64.55%	62.99%	62.99%	64.68%	72.99%	76.45%	75.93%	52.21%	59.47%	58.63%	67.97%	55.05%	57.41%	57.33%	69.40%	66.69%	67.52%	61.58%	62.01%	63.22%	71.67%	59.83%	82.17%	65.08%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	165	2	0	4	6	0	8	1	0	7	10	2	1	0	3	0	0	1	2	2	3	22	2	1	2	5	1	2	0	1	12	13	0	19	1	0	8	10	3	1	3	3	1	0	1	2					
		0.62%	0.23%	0.00%	1.55%	1.03%	0.00%	0.72%	0.36%	0.00%	0.53%	1.05%	0.49%	0.27%	0.00%	0.32%	0.00%	0.00%	0.52%	0.93%	0.17%	0.26%	1.66%	0.35%	0.14%	0.61%	0.90%	0.24%	0.55%	0.00%	0.74%	1.18%	1.09%	0.00%	1.45%	0.31%	0.00%	0.75%	0.72%	1.28%	0.27%	0.38%	0.55%	0.42%	0.00%	0.20%	0.33%					
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
