Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																	
Дата голосования: 07.12.2003 0:00:00																																	
																																	
Наименование Избирательной комиссии:    Михайловская городская																																	
																																	
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																	
																																	
		Сумма	УИК №143	УИК №144	УИК №145	УИК №146	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	52	3	7	0	1	4	7	2	3	0	0	2	0	1	0	1	2	1	0	1	7	7	1	0	1	0	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	33	2	3	0	0	0	2	2	2	0	0	0	0	0	0	3	2	3	0	0	7	2	1	2	0	2	0					
14	Число погашенных открепительных удостоверений	728	27	23	30	29	26	23	28	27	30	30	28	30	29	30	29	28	29	30	29	23	23	29	30	29	30	29					
15	Число открепительных удостоверений выданных ТИК	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																	
18	"1. ""ЕДИНЕНИЕ"""	92	2	6	5	7	1	4	4	3	8	5	0	0	1	0	2	3	3	5	6	2	3	8	2	1	10	1					
		0.46%	0.19%	0.63%	0.54%	0.56%	0.16%	0.47%	0.77%	0.30%	0.8%	1.32%	0.0%	0.0%	0.25%	0.0%	0.25%	0.34%	0.38%	0.54%	0.62%	0.21%	0.35%	0.95%	0.41%	0.18%	1.22%	0.11%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	684	39	27	67	42	27	21	16	32	14	14	21	8	17	6	29	31	25	34	33	28	24	26	17	16	23	47					
		3.45%	3.80%	2.86%	7.31%	3.41%	4.36%	2.51%	3.09%	3.22%	1.4%	3.72%	4.06%	1.56%	4.30%	1.99%	3.72%	3.60%	3.22%	3.68%	3.42%	2.96%	2.86%	3.09%	3.49%	2.96%	2.82%	5.30%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	455	21	32	19	29	13	19	19	27	19	10	11	6	14	4	5	23	24	24	18	7	10	14	22	22	20	23					
		2.29%	2.04%	3.39%	2.07%	2.35%	2.10%	2.27%	3.67%	2.72%	1.9%	2.65%	2.13%	1.17%	3.54%	1.32%	0.64%	2.67%	3.10%	2.60%	1.86%	0.74%	1.19%	1.66%	4.51%	4.07%	2.45%	2.59%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	608	36	32	38	32	16	19	10	25	24	6	25	16	7	13	22	29	27	25	24	19	30	20	19	19	35	40					
		3.06%	3.50%	3.39%	4.14%	2.60%	2.58%	2.27%	1.93%	2.52%	2.4%	1.59%	4.84%	3.12%	1.77%	4.31%	2.82%	3.37%	3.48%	2.70%	2.49%	2.01%	3.58%	2.38%	3.90%	3.51%	4.29%	4.51%					
22	"5. ""За Русь Святую"""	107	9	5	8	4	6	1	7	4	3	3	7	3	0	1	1	7	5	1	3	1	5	7	3	2	6	5					
		0.53%	0.87%	0.53%	0.87%	0.32%	0.97%	0.11%	1.35%	0.40%	0.3%	0.79%	1.35%	0.58%	0.0%	0.33%	0.12%	0.81%	0.64%	0.10%	0.31%	0.10%	0.59%	0.83%	0.61%	0.37%	0.73%	0.56%					
23	"6. ""Объединенная Российская партия ""Русь"""	46	1	2	1	3	2	3	0	3	7	0	0	2	0	0	0	1	2	1	3	6	0	4	2	1	0	2					
		0.23%	0.09%	0.21%	0.10%	0.24%	0.32%	0.35%	0.0%	0.30%	0.7%	0.0%	0.0%	0.39%	0.0%	0.0%	0.0%	0.11%	0.25%	0.10%	0.31%	0.63%	0.0%	0.47%	0.41%	0.18%	0.0%	0.22%					
24	"7. ""Новый курс - Автомобильная Россия"""	128	8	5	4	4	3	2	6	5	10	3	3	4	2	2	6	4	5	4	7	10	6	6	1	4	3	11					
		0.64%	0.77%	0.53%	0.43%	0.32%	0.48%	0.23%	1.16%	0.50%	1.0%	0.79%	0.58%	0.78%	0.50%	0.66%	0.77%	0.46%	0.64%	0.43%	0.72%	1.05%	0.71%	0.71%	0.20%	0.74%	0.36%	1.24%					
25	"8. ""Народно-республиканская партия России"""	16	2	0	1	2	0	1	1	1	1	0	0	0	0	1	0	0	0	1	1	1	0	1	0	2	0	0					
		0.08%	0.19%	0.0%	0.10%	0.16%	0.0%	0.11%	0.19%	0.10%	0.1%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.10%	0.10%	0.10%	0.0%	0.11%	0.0%	0.37%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	51	3	2	1	3	2	0	1	2	1	1	1	1	2	1	0	2	2	3	5	3	2	3	3	0	5	2					
		0.25%	0.29%	0.21%	0.10%	0.24%	0.32%	0.0%	0.19%	0.20%	0.1%	0.26%	0.19%	0.19%	0.50%	0.33%	0.0%	0.23%	0.25%	0.32%	0.51%	0.31%	0.23%	0.35%	0.61%	0.0%	0.61%	0.22%					
27	"10. ""Аграрная партия России"""	625	26	24	34	43	14	37	19	24	28	10	8	11	7	10	29	32	30	26	27	30	30	24	14	17	39	32					
		3.15%	2.53%	2.54%	3.71%	3.49%	2.26%	4.43%	3.67%	2.42%	2.8%	2.65%	1.55%	2.14%	1.77%	3.32%	3.72%	3.72%	3.87%	2.81%	2.80%	3.17%	3.58%	2.85%	2.87%	3.14%	4.78%	3.61%					
28	"11. ""Истинные патриоты России"""	7	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	1	0	0	0	1	0	2	0					
		0.03%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.10%	0.0%	0.0%	0.0%	0.20%	0.0%	0.24%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	250	17	9	16	11	4	7	3	19	7	5	8	4	7	5	11	13	11	13	9	8	9	16	4	13	11	10					
		1.26%	1.65%	0.95%	1.74%	0.89%	0.64%	0.83%	0.58%	1.91%	0.7%	1.32%	1.55%	0.78%	1.77%	1.66%	1.41%	1.51%	1.42%	1.40%	0.93%	0.84%	1.07%	1.90%	0.82%	2.40%	1.34%	1.12%					
30	"13. ""Демократическая партия России"""	29	1	1	4	2	0	1	3	1	2	0	2	1	0	0	0	1	5	1	0	1	0	1	0	0	2	0					
		0.14%	0.09%	0.10%	0.43%	0.16%	0.0%	0.11%	0.58%	0.10%	0.2%	0.0%	0.38%	0.19%	0.0%	0.0%	0.0%	0.11%	0.64%	0.10%	0.0%	0.10%	0.0%	0.11%	0.0%	0.0%	0.24%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	20	2	1	2	1	1	0	0	2	1	0	0	0	0	0	0	0	0	2	3	2	0	1	0	1	0	1					
		0.10%	0.19%	0.10%	0.21%	0.08%	0.16%	0.0%	0.0%	0.20%	0.1%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.31%	0.21%	0.0%	0.11%	0.0%	0.18%	0.0%	0.11%					
32	"15. ""Партия СЛОН"""	26	0	0	2	3	1	0	1	2	1	0	0	0	2	0	2	3	0	0	2	0	0	2	1	1	1	2					
		0.13%	0.0%	0.0%	0.21%	0.24%	0.16%	0.0%	0.19%	0.20%	0.1%	0.0%	0.0%	0.0%	0.50%	0.0%	0.25%	0.34%	0.0%	0.0%	0.20%	0.0%	0.0%	0.23%	0.20%	0.18%	0.12%	0.22%					
33	"16. ""Родина"" (народно-патриотический союз)"""	2354	136	113	124	135	58	127	51	109	103	23	27	55	33	26	94	74	87	142	147	139	128	92	52	64	96	119					
		11.87%	13.25%	11.99%	13.53%	10.97%	9.38%	15.22%	9.86%	10.99%	10.3%	6.11%	5.23%	10.74%	8.35%	8.63%	12.06%	8.61%	11.24%	15.38%	15.26%	14.70%	15.29%	10.95%	10.67%	11.85%	11.77%	13.43%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	30	1	5	1	0	0	3	0	4	1	0	0	1	0	0	0	2	0	2	1	3	1	2	1	0	1	1					
		0.15%	0.09%	0.53%	0.10%	0.0%	0.0%	0.35%	0.0%	0.40%	0.1%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%	0.23%	0.0%	0.21%	0.10%	0.31%	0.11%	0.23%	0.20%	0.0%	0.12%	0.11%					
35	"18. ""ЛДПР"""	2972	134	138	125	143	66	103	110	166	179	64	88	76	55	45	117	109	120	134	132	190	129	134	74	65	131	145					
		14.99%	13.06%	14.64%	13.64%	11.62%	10.67%	12.35%	21.27%	16.75%	17.9%	17.02%	17.05%	14.84%	13.92%	14.95%	15.01%	12.68%	15.50%	14.51%	13.70%	20.10%	15.41%	15.95%	15.19%	12.03%	16.07%	16.36%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	382	17	21	25	28	11	18	13	9	13	8	8	9	12	7	17	14	17	13	29	21	15	10	14	13	6	14					
		1.92%	1.65%	2.22%	2.72%	2.27%	1.77%	2.15%	2.51%	0.90%	1.3%	2.12%	1.55%	1.75%	3.03%	2.32%	2.18%	1.62%	2.19%	1.40%	3.01%	2.22%	1.79%	1.19%	2.87%	2.40%	0.73%	1.58%					
37	"20. ""Политическая партия ""Единая Россия"""	5080	285	261	223	336	154	216	107	237	231	96	138	133	98	80	241	220	223	237	234	255	226	183	117	135	198	216					
		25.62%	27.77%	27.70%	24.34%	27.31%	24.91%	25.89%	20.69%	23.91%	23.1%	25.53%	26.74%	25.97%	24.81%	26.57%	30.93%	25.61%	28.81%	25.67%	24.29%	26.98%	27.00%	21.78%	24.02%	25.0%	24.29%	24.37%					
38	"21. ""Российская Конституционно-демократическая партия"""	35	1	0	2	5	2	2	0	1	2	3	0	0	2	1	1	1	2	1	1	0	0	2	0	1	2	3					
		0.17%	0.09%	0.0%	0.21%	0.40%	0.32%	0.23%	0.0%	0.10%	0.2%	0.79%	0.0%	0.0%	0.50%	0.33%	0.12%	0.11%	0.25%	0.10%	0.10%	0.0%	0.0%	0.23%	0.0%	0.18%	0.24%	0.33%					
39	"22. ""Развитие предпринимательства"""	45	1	4	2	2	0	3	0	3	5	0	2	2	0	1	1	1	1	1	1	1	4	4	0	2	1	3					
		0.22%	0.09%	0.42%	0.21%	0.16%	0.0%	0.35%	0.0%	0.30%	0.5%	0.0%	0.38%	0.39%	0.0%	0.33%	0.12%	0.11%	0.12%	0.10%	0.10%	0.10%	0.47%	0.47%	0.0%	0.37%	0.12%	0.33%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	4680	226	200	161	330	119	210	114	256	255	109	148	157	113	81	176	244	161	204	225	161	155	252	118	141	190	174					
		23.61%	22.02%	21.23%	17.57%	26.82%	19.25%	25.17%	22.05%	25.83%	25.5%	28.98%	28.68%	30.66%	28.60%	26.91%	22.59%	28.40%	20.80%	22.10%	23.36%	17.03%	18.51%	30.0%	24.22%	26.11%	23.31%	19.63%					
																																	
41	Против всех	728	38	42	39	45	22	20	25	26	54	10	6	16	20	13	22	33	19	40	44	43	44	15	15	16	30	31					
		3.67%	3.70%	4.45%	4.25%	3.65%	3.55%	2.39%	4.83%	2.62%	5.4%	2.65%	1.16%	3.12%	5.06%	4.31%	2.82%	3.84%	2.45%	4.33%	4.56%	4.55%	5.25%	1.78%	3.08%	2.96%	3.68%	3.49%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
