Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																								
Дата голосования: 02.12.2007																								
																								
Наименование Избирательной комиссии:    Охинская																								
																								
Сводная таблица результатов выборов																								
																								
		Сумма	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129	УИК №130	УИК №131	УИК №132					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																								
18	1.Политическая партия «Аграрная партия России»	134	18	7	9	14	16	1	7	15	15	3	1	1	0	6	8	9	4					
		1.16%	1.55%	0.57%	1.15%	1.19%	1.37%	0.21%	0.79%	1.25%	1.45%	1.03%	1.25%	0.63%	0.00%	1.60%	1.23%	1.83%	1.36%					
19	2.Всероссийская политическая партия «Гражданская Сила»	76	12	11	3	9	7	0	9	19	3	0	0	0	0	0	3	0	0					
		0.66%	1.03%	0.89%	0.38%	0.76%	0.60%	0.00%	1.01%	1.58%	0.29%	0.00%	0.00%	0.00%	0.00%	0.00%	0.46%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	17	0	2	1	3	0	2	3	1	0	0	0	0	0	0	4	0	1					
		0.15%	0.00%	0.16%	0.13%	0.25%	0.00%	0.41%	0.34%	0.08%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.62%	0.00%	0.34%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1536	166	169	103	155	154	45	112	135	141	44	18	10	7	60	97	65	55					
		13.30%	14.30%	13.70%	13.15%	13.15%	13.18%	9.30%	12.58%	11.25%	13.64%	15.12%	22.50%	6.33%	9.59%	16.00%	14.92%	13.21%	18.64%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	28	2	4	1	2	4	2	0	5	2	0	0	0	0	0	5	1	0					
		0.24%	0.17%	0.32%	0.13%	0.17%	0.34%	0.41%	0.00%	0.42%	0.19%	0.00%	0.00%	0.00%	0.00%	0.00%	0.77%	0.20%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	21	5	6	0	0	3	0	0	3	0	1	1	0	0	0	1	1	0					
		0.18%	0.43%	0.49%	0.00%	0.00%	0.26%	0.00%	0.00%	0.25%	0.00%	0.34%	1.25%	0.00%	0.00%	0.00%	0.15%	0.20%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1189	120	113	70	109	100	61	110	139	97	28	4	10	3	53	114	34	24					
		10.30%	10.34%	9.16%	8.94%	9.25%	8.56%	12.60%	12.36%	11.58%	9.38%	9.62%	5.00%	6.33%	4.11%	14.13%	17.54%	6.91%	8.14%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	743	78	72	53	82	78	27	50	83	71	12	2	5	2	33	46	29	20					
		6.43%	6.72%	5.83%	6.77%	6.96%	6.68%	5.58%	5.62%	6.92%	6.87%	4.12%	2.50%	3.16%	2.74%	8.80%	7.08%	5.89%	6.78%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	83	13	12	5	5	7	5	4	12	6	1	0	2	0	4	3	3	1					
		0.72%	1.12%	0.97%	0.64%	0.42%	0.60%	1.03%	0.45%	1.00%	0.58%	0.34%	0.00%	1.27%	0.00%	1.07%	0.46%	0.61%	0.34%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	7499	725	808	522	781	780	327	580	768	675	199	54	124	60	217	347	345	187					
		64.94%	62.45%	65.48%	66.67%	66.24%	66.78%	67.56%	65.17%	64.00%	65.28%	68.38%	67.50%	78.48%	82.19%	57.87%	53.38%	70.12%	63.39%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	130	16	19	8	12	9	6	9	11	17	0	0	2	0	2	13	4	2					
		1.13%	1.38%	1.54%	1.02%	1.02%	0.77%	1.24%	1.01%	0.92%	1.64%	0.00%	0.00%	1.27%	0.00%	0.53%	2.00%	0.81%	0.68%					
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
