Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																			
Дата голосования: 04.12.2011																																			
																																			
Наименование Избирательной комиссии:    Выгоничская																																			
																																			
Сводная таблица результатов выборов																																			
																																			
		Сумма	УИК №246	УИК №247	УИК №248	УИК №249	УИК №250	УИК №251	УИК №252	УИК №253	УИК №254	УИК №255	УИК №256	УИК №257	УИК №258	УИК №259	УИК №260	УИК №261	УИК №262	УИК №263	УИК №264	УИК №265	УИК №266	УИК №267	УИК №268	УИК №269	УИК №270	УИК №271	УИК №272	УИК №273					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																			
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1097	163	83	44	41	158	147	27	25	33	8	62	20	5	4	4	8	22	14	42	27	31	19	18	14	16	12	22	28					
		10.53%	13.09%	11.01%	9.76%	11.42%	13.91%	10.77%	7.32%	8.33%	8.13%	7.84%	10.20%	22.22%	5.21%	4.94%	4.04%	6.40%	7.38%	5.49%	11.57%	11.54%	12.40%	14.62%	4.56%	11.02%	7.88%	18.46%	9.28%	10.04%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1236	154	109	54	47	130	206	40	17	60	11	90	13	7	6	10	7	26	18	42	24	18	13	25	34	14	6	22	33					
		11.86%	12.37%	14.46%	11.97%	13.09%	11.44%	15.09%	10.84%	5.67%	14.78%	10.78%	14.80%	14.44%	7.29%	7.41%	10.10%	5.60%	8.72%	7.06%	11.57%	10.26%	7.20%	10.00%	6.33%	26.77%	6.90%	9.23%	9.28%	11.83%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	114	11	15	5	5	21	10	6	1	5	0	5	2	1	0	2	2	1	0	7	0	5	0	0	1	1	0	1	7					
		1.09%	0.88%	1.99%	1.11%	1.39%	1.85%	0.73%	1.63%	0.33%	1.23%	0.00%	0.82%	2.22%	1.04%	0.00%	2.02%	1.60%	0.34%	0.00%	1.93%	0.00%	2.00%	0.00%	0.00%	0.79%	0.49%	0.00%	0.42%	2.51%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2369	326	198	120	113	284	248	104	57	124	12	121	10	18	7	25	23	76	30	56	45	51	35	90	21	50	14	55	56					
		22.73%	26.18%	26.26%	26.61%	31.48%	25.00%	18.17%	28.18%	19.00%	30.54%	11.76%	19.90%	11.11%	18.75%	8.64%	25.25%	18.40%	25.50%	11.76%	15.43%	19.23%	20.40%	26.92%	22.78%	16.54%	24.63%	21.54%	23.21%	20.07%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	151	15	9	5	1	34	21	7	3	3	2	14	0	1	1	0	0	3	2	9	2	2	0	9	2	1	1	0	4					
		1.45%	1.20%	1.19%	1.11%	0.28%	2.99%	1.54%	1.90%	1.00%	0.74%	1.96%	2.30%	0.00%	1.04%	1.23%	0.00%	0.00%	1.01%	0.78%	2.48%	0.85%	0.80%	0.00%	2.28%	1.57%	0.49%	1.54%	0.00%	1.43%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	5247	550	325	210	146	471	715	177	194	174	68	297	45	64	63	56	84	168	188	200	133	134	61	246	50	114	30	133	151					
		50.35%	44.18%	43.10%	46.56%	40.67%	41.46%	52.38%	47.97%	64.67%	42.86%	66.67%	48.85%	50.00%	66.67%	77.78%	56.57%	67.20%	56.38%	73.73%	55.10%	56.84%	53.60%	46.92%	62.28%	39.37%	56.16%	46.15%	56.12%	54.12%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	60	9	1	1	0	12	8	4	1	3	0	4	0	0	0	0	1	1	0	0	1	2	0	4	2	3	1	2	0					
		0.58%	0.72%	0.13%	0.22%	0.00%	1.06%	0.59%	1.08%	0.33%	0.74%	0.00%	0.66%	0.00%	0.00%	0.00%	0.00%	0.80%	0.34%	0.00%	0.00%	0.43%	0.80%	0.00%	1.01%	1.57%	1.48%	1.54%	0.84%	0.00%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
