Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																
Дата голосования: 02.12.2007																																
																																
Наименование Избирательной комиссии:    Труновская																																
																																
Сводная таблица результатов выборов																																
																																
		Сумма	УИК №1147	УИК №1148	УИК №1149	УИК №1150	УИК №1151	УИК №1152	УИК №1153	УИК №1154	УИК №1155	УИК №1156	УИК №1157	УИК №1158	УИК №1159	УИК №1160	УИК №1161	УИК №1162	УИК №1163	УИК №1164	УИК №1165	УИК №1166	УИК №1167	УИК №1168	УИК №1169	УИК №1170	УИК №1171					
		0.08%	0.00%	0.00%	0.14%	0.00%	0.09%	0.14%	0.00%	0.00%	0.15%	0.00%	0.12%	0.00%	0.85%	0.00%	0.00%	0.00%	0.10%	0.00%	0.12%	0.00%	0.43%	0.00%	0.93%	0.14%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1626	23	135	150	62	99	72	68	22	117	98	113	61	13	63	27	75	118	55	68	14	8	6	40	77	42					
		11.22%	11.92%	10.56%	10.21%	8.82%	9.20%	10.00%	6.83%	13.75%	17.36%	15.15%	13.53%	13.44%	11.11%	13.29%	12.98%	10.59%	11.39%	19.93%	8.36%	11.76%	3.42%	5.71%	37.38%	10.52%	11.67%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	33	0	5	5	6	1	1	3	2	0	0	3	2	0	1	0	1	0	1	0	0	0	0	0	0	2					
		0.23%	0.00%	0.39%	0.34%	0.85%	0.09%	0.14%	0.30%	1.25%	0.00%	0.00%	0.36%	0.44%	0.00%	0.21%	0.00%	0.14%	0.00%	0.36%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.56%					
23	6.Политическая партия «Партия социальной справедливости»	26	0	0	6	0	2	1	2	0	0	0	2	0	0	3	0	0	4	1	2	0	1	0	1	0	1					
		0.18%	0.00%	0.00%	0.41%	0.00%	0.19%	0.14%	0.20%	0.00%	0.00%	0.00%	0.24%	0.00%	0.00%	0.63%	0.00%	0.00%	0.39%	0.36%	0.25%	0.00%	0.43%	0.00%	0.93%	0.00%	0.28%					
24	7.Политическая партия «Либерально-демократическая партия России»	888	9	78	85	32	53	36	79	12	38	36	57	25	7	37	4	44	71	21	44	2	17	7	4	59	31					
		6.13%	4.66%	6.10%	5.79%	4.55%	4.93%	5.00%	7.93%	7.50%	5.64%	5.56%	6.83%	5.51%	5.98%	7.81%	1.92%	6.21%	6.85%	7.61%	5.41%	1.68%	7.26%	6.67%	3.74%	8.06%	8.61%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2839	25	253	314	134	210	149	177	19	126	131	139	64	13	89	48	158	209	42	138	10	9	9	10	293	70					
		19.59%	12.95%	19.78%	21.38%	19.06%	19.52%	20.69%	17.77%	11.88%	18.69%	20.25%	16.65%	14.10%	11.11%	18.78%	23.08%	22.32%	20.17%	15.22%	16.97%	8.40%	3.85%	8.57%	9.35%	40.03%	19.44%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	71	0	1	8	7	10	2	4	0	1	2	10	1	0	2	2	3	5	3	2	0	0	0	0	7	1					
		0.49%	0.00%	0.08%	0.54%	0.99%	0.93%	0.28%	0.40%	0.00%	0.15%	0.31%	1.20%	0.22%	0.00%	0.42%	0.96%	0.42%	0.48%	1.09%	0.25%	0.00%	0.00%	0.00%	0.00%	0.96%	0.28%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	8400	125	755	829	445	657	437	619	97	357	350	485	286	77	259	123	397	587	140	524	86	187	78	44	260	196					
		57.95%	64.77%	59.03%	56.43%	63.30%	61.06%	60.69%	62.15%	60.63%	52.97%	54.10%	58.08%	62.99%	65.81%	54.64%	59.13%	56.07%	56.66%	50.72%	64.45%	72.27%	79.91%	74.29%	41.12%	35.52%	54.44%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	71	1	8	9	3	3	1	4	2	4	1	5	1	0	4	3	2	5	0	6	0	0	0	0	9	0					
		0.49%	0.52%	0.63%	0.61%	0.43%	0.28%	0.14%	0.40%	1.25%	0.59%	0.15%	0.60%	0.22%	0.00%	0.84%	1.44%	0.28%	0.48%	0.00%	0.74%	0.00%	0.00%	0.00%	0.00%	1.23%	0.00%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
