Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																												
Дата голосования: 02.12.2007																																												
																																												
Наименование Избирательной комиссии:    Воротынская																																												
																																												
Сводная таблица результатов выборов																																												
																																												
		Сумма	УИК №550	УИК №551	УИК №552	УИК №553	УИК №554	УИК №555	УИК №556	УИК №557	УИК №558	УИК №559	УИК №560	УИК №561	УИК №562	УИК №563	УИК №564	УИК №565	УИК №566	УИК №567	УИК №568	УИК №569	УИК №570	УИК №571	УИК №572	УИК №573	УИК №574	УИК №575	УИК №576	УИК №577	УИК №578	УИК №579	УИК №580	УИК №581	УИК №582	УИК №583	УИК №584	УИК №585	УИК №586					
		8.15%	11.65%	7.13%	9.82%	8.95%	10.40%	6.06%	7.02%	6.32%	10.28%	12.88%	7.58%	6.25%	2.86%	9.96%	7.72%	11.30%	7.24%	10.96%	4.62%	25.00%	11.71%	4.81%	0.00%	5.41%	5.58%	7.50%	9.41%	7.44%	7.87%	8.92%	1.95%	4.65%	5.41%	8.49%	8.16%	5.56%	15.45%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	595	52	30	82	56	18	38	5	5	20	18	11	6	0	14	12	25	13	8	0	1	6	30	0	2	9	3	8	19	20	10	22	2	23	14	2	0	11					
		5.98%	9.04%	5.94%	9.70%	6.86%	5.20%	6.22%	4.39%	5.26%	6.23%	11.04%	16.67%	7.50%	0.00%	6.06%	4.41%	8.31%	4.48%	5.48%	0.00%	1.92%	5.41%	4.81%	0.00%	5.41%	4.57%	1.88%	3.14%	7.85%	7.49%	2.29%	7.17%	1.16%	3.46%	5.17%	4.08%	0.00%	8.94%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	48	2	4	8	6	4	3	2	0	1	1	1	1	0	2	1	1	2	0	0	0	0	1	0	0	2	0	0	1	0	0	0	0	3	1	0	0	1					
		0.48%	0.35%	0.79%	0.95%	0.74%	1.16%	0.49%	1.75%	0.00%	0.31%	0.61%	1.52%	1.25%	0.00%	0.87%	0.37%	0.33%	0.69%	0.00%	0.00%	0.00%	0.00%	0.16%	0.00%	0.00%	1.02%	0.00%	0.00%	0.41%	0.00%	0.00%	0.00%	0.00%	0.45%	0.37%	0.00%	0.00%	0.81%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	6842	377	319	515	546	197	450	88	74	227	102	42	44	59	158	191	197	207	103	52	29	78	437	35	27	139	119	185	157	184	356	254	112	498	156	40	28	60					
		68.72%	65.57%	63.17%	60.95%	66.91%	56.94%	73.65%	77.19%	77.89%	70.72%	62.58%	63.64%	55.00%	84.29%	68.40%	70.22%	65.45%	71.38%	70.55%	80.00%	55.77%	70.27%	70.03%	87.50%	72.97%	70.56%	74.38%	72.55%	64.88%	68.91%	81.46%	82.74%	65.12%	74.89%	57.56%	81.63%	77.78%	48.78%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	42	2	3	3	4	0	2	0	1	0	2	0	1	0	2	2	2	0	0	1	0	0	4	0	0	1	1	1	0	2	0	0	0	2	6	0	0	0					
		0.42%	0.35%	0.59%	0.36%	0.49%	0.00%	0.33%	0.00%	1.05%	0.00%	1.23%	0.00%	1.25%	0.00%	0.87%	0.74%	0.66%	0.00%	0.00%	1.54%	0.00%	0.00%	0.64%	0.00%	0.00%	0.51%	0.63%	0.39%	0.00%	0.75%	0.00%	0.00%	0.00%	0.30%	2.21%	0.00%	0.00%	0.00%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
