Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																									
Дата голосования: 07.12.2003 0:00:00																																									
																																									
Наименование Избирательной комиссии:    Нижнекамская																																									
																																									
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																									
																																									
		Сумма	УИК №2294	УИК №2295	УИК №2296	УИК №2297	УИК №2298	УИК №2299	УИК №2300	УИК №2301	УИК №2302	УИК №2303	УИК №2304	УИК №2305	УИК №2306	УИК №2307	УИК №2308	УИК №2309	УИК №2310	УИК №2311	УИК №2312	УИК №2313	УИК №2314	УИК №2315	УИК №2316	УИК №2317	УИК №2318	УИК №2319	УИК №2320	УИК №2321	УИК №2322	УИК №2323	УИК №2324	УИК №2325	УИК №2326	УИК №2327					
18	"1. ""ЕДИНЕНИЕ"""	145	15	10	4	7	7	3	0	0	5	0	4	0	0	11	3	0	5	1	0	0	0	0	3	6	9	2	10	3	7	1	0	6	0	23					
		0.62%	1.52%	1.21%	1.37%	0.80%	0.80%	0.49%	0.0%	0.0%	0.80%	0.0%	2.20%	0.0%	0.0%	2.41%	1.72%	0.0%	1.91%	0.23%	0.0%	0.0%	0.0%	0.0%	0.44%	1.04%	1.43%	0.39%	3.22%	0.89%	1.36%	0.09%	0.0%	0.30%	0.0%	1.05%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	51	3	5	0	3	5	0	2	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	1	2	3	1	0	2	1	2	0	4	4	10					
		0.22%	0.30%	0.60%	0.0%	0.34%	0.57%	0.0%	0.66%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.43%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.14%	0.34%	0.47%	0.19%	0.0%	0.59%	0.19%	0.19%	0.0%	0.20%	0.17%	0.45%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	144	10	24	4	23	16	0	1	0	0	0	4	0	0	1	0	3	0	2	0	2	0	0	2	3	1	2	1	2	3	3	0	5	4	28					
		0.62%	1.01%	2.90%	1.37%	2.63%	1.83%	0.0%	0.33%	0.0%	0.0%	0.0%	2.20%	0.0%	0.0%	0.21%	0.0%	0.84%	0.0%	0.47%	0.0%	0.43%	0.0%	0.0%	0.29%	0.52%	0.15%	0.39%	0.32%	0.59%	0.58%	0.28%	0.0%	0.25%	0.17%	1.28%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	153	8	11	1	17	15	1	0	1	2	0	1	0	0	5	0	7	2	1	0	0	0	0	2	0	0	3	0	0	0	3	0	26	8	39					
		0.66%	0.81%	1.33%	0.34%	1.94%	1.72%	0.16%	0.0%	0.44%	0.32%	0.0%	0.55%	0.0%	0.0%	1.09%	0.0%	1.98%	0.76%	0.23%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.59%	0.0%	0.0%	0.0%	0.28%	0.0%	1.31%	0.35%	1.78%					
22	"5. ""За Русь Святую"""	40	4	7	1	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	3	0	1	0	0	5	0	6					
		0.17%	0.40%	0.84%	0.34%	0.91%	0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.52%	0.15%	0.0%	0.96%	0.0%	0.19%	0.0%	0.0%	0.25%	0.0%	0.27%					
23	"6. ""Объединенная Российская партия ""Русь"""	33	3	0	3	3	1	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	1	0	0	4	1	0	2	3	1					
		0.14%	0.30%	0.0%	1.03%	0.34%	0.11%	0.16%	0.0%	0.88%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.22%	0.0%	0.19%	0.0%	0.0%	0.77%	0.09%	0.0%	0.10%	0.13%	0.04%					
24	"7. ""Новый курс - Автомобильная Россия"""	29	3	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	2	0	2	0	0	0	0	5	3	6					
		0.12%	0.30%	0.12%	0.34%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.44%	0.17%	0.31%	0.0%	0.64%	0.0%	0.0%	0.0%	0.0%	0.25%	0.13%	0.27%					
25	"8. ""Народно-республиканская партия России"""	25	2	0	1	3	3	0	0	0	0	0	0	0	0	3	2	2	1	0	0	0	0	0	0	3	0	2	0	1	0	1	0	1	0	0					
		0.10%	0.20%	0.0%	0.34%	0.34%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.65%	1.14%	0.56%	0.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.52%	0.0%	0.39%	0.0%	0.29%	0.0%	0.09%	0.0%	0.05%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	20	2	6	0	3	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	4					
		0.08%	0.20%	0.72%	0.0%	0.34%	0.0%	0.0%	0.0%	0.44%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%	0.04%	0.18%					
27	"10. ""Аграрная партия России"""	324	40	35	10	9	14	1	2	3	9	9	1	0	0	13	0	24	3	2	0	3	0	5	5	10	9	18	6	7	17	35	0	10	0	24					
		1.39%	4.07%	4.24%	3.43%	1.03%	1.60%	0.16%	0.66%	1.32%	1.44%	2.70%	0.55%	0.0%	0.0%	2.85%	0.0%	6.79%	1.14%	0.47%	0.0%	0.65%	0.0%	1.66%	0.74%	1.74%	1.43%	3.58%	1.93%	2.07%	3.31%	3.35%	0.0%	0.50%	0.0%	1.09%					
28	"11. ""Истинные патриоты России"""	61	3	4	1	2	1	0	0	0	3	0	1	0	0	9	0	5	1	0	0	0	0	0	0	0	2	0	5	0	1	2	0	4	4	13					
		0.26%	0.30%	0.48%	0.34%	0.22%	0.11%	0.0%	0.0%	0.0%	0.48%	0.0%	0.55%	0.0%	0.0%	1.97%	0.0%	1.41%	0.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.31%	0.0%	1.61%	0.0%	0.19%	0.19%	0.0%	0.20%	0.17%	0.59%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	112	13	4	1	3	7	3	1	1	6	0	0	0	0	5	0	5	3	0	0	0	0	1	0	2	2	3	0	1	3	5	0	8	21	14					
		0.48%	1.32%	0.48%	0.34%	0.34%	0.80%	0.49%	0.33%	0.44%	0.96%	0.0%	0.0%	0.0%	0.0%	1.09%	0.0%	1.41%	1.14%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	0.34%	0.31%	0.59%	0.0%	0.29%	0.58%	0.47%	0.0%	0.40%	0.93%	0.64%					
30	"13. ""Демократическая партия России"""	13	3	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	2	1	1					
		0.05%	0.30%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.44%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.32%	0.0%	0.0%	0.09%	0.0%	0.10%	0.04%	0.04%					
31	"14. ""Великая Россия - Евразийский Союз"""	14	0	0	1	1	3	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	2	0	1					
		0.06%	0.0%	0.0%	0.34%	0.11%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.57%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.69%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.10%	0.0%	0.04%					
32	"15. ""Партия СЛОН"""	21	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	9	5					
		0.09%	0.20%	0.0%	0.0%	0.0%	0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.56%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.0%	0.0%	0.05%	0.40%	0.22%					
33	"16. ""Родина"" (народно-патриотический союз)"""	493	40	13	9	54	40	2	2	0	6	0	8	0	0	4	7	5	2	1	0	6	0	4	3	12	12	24	3	3	6	16	0	50	99	62					
		2.12%	4.07%	1.57%	3.09%	6.18%	4.59%	0.33%	0.66%	0.0%	0.96%	0.0%	4.41%	0.0%	0.0%	0.87%	4.02%	1.41%	0.76%	0.23%	0.0%	1.31%	0.0%	1.33%	0.44%	2.09%	1.91%	4.78%	0.96%	0.89%	1.16%	1.53%	0.0%	2.52%	4.40%	2.83%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	36	8	2	1	3	0	0	0	0	3	0	0	0	0	0	0	1	1	0	0	0	0	1	3	2	2	0	1	0	0	0	0	2	1	5					
		0.15%	0.81%	0.24%	0.34%	0.34%	0.0%	0.0%	0.0%	0.0%	0.48%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.38%	0.0%	0.0%	0.0%	0.0%	0.33%	0.44%	0.34%	0.31%	0.0%	0.32%	0.0%	0.0%	0.0%	0.0%	0.10%	0.04%	0.22%					
35	"18. ""ЛДПР"""	1125	98	16	25	56	50	1	0	10	29	9	7	35	5	7	5	11	6	1	0	4	0	20	8	36	55	41	13	19	31	59	69	89	125	185					
		4.85%	9.98%	1.93%	8.59%	6.41%	5.74%	0.16%	0.0%	4.42%	4.64%	2.70%	3.86%	6.30%	1.87%	1.53%	2.87%	3.11%	2.29%	0.23%	0.0%	0.87%	0.0%	6.66%	1.18%	6.29%	8.78%	8.16%	4.19%	5.63%	6.04%	5.65%	3.21%	4.49%	5.55%	8.47%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	276	18	20	3	18	20	3	1	2	11	5	3	0	0	9	2	6	2	3	0	0	0	0	1	7	9	3	3	0	6	12	0	20	43	46					
		1.19%	1.83%	2.42%	1.03%	2.06%	2.29%	0.49%	0.33%	0.88%	1.76%	1.50%	1.65%	0.0%	0.0%	1.97%	1.14%	1.69%	0.76%	0.71%	0.0%	0.0%	0.0%	0.0%	0.14%	1.22%	1.43%	0.59%	0.96%	0.0%	1.16%	1.15%	0.0%	1.01%	1.91%	2.10%					
37	"20. ""Политическая партия ""Единая Россия"""	17243	527	522	193	525	531	542	270	176	482	266	146	461	252	352	141	227	212	401	394	415	252	258	613	421	435	365	207	269	391	796	1813	1428	1590	1370					
		74.39%	53.72%	63.27%	66.32%	60.13%	60.96%	89.88%	89.40%	77.87%	77.24%	79.87%	80.66%	83.06%	94.38%	77.19%	81.03%	64.30%	81.22%	95.47%	89.95%	91.20%	100.0%	86.0%	90.94%	73.60%	69.48%	72.70%	66.77%	79.82%	76.21%	76.31%	84.36%	72.15%	70.69%	62.72%					
38	"21. ""Российская Конституционно-демократическая партия"""	43	5	7	0	1	2	0	1	0	0	0	0	0	0	2	1	1	0	0	0	0	0	1	5	2	0	0	0	1	1	4	0	3	3	3					
		0.18%	0.50%	0.84%	0.0%	0.11%	0.22%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.43%	0.57%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%	0.74%	0.34%	0.0%	0.0%	0.0%	0.29%	0.19%	0.38%	0.0%	0.15%	0.13%	0.13%					
39	"22. ""Развитие предпринимательства"""	41	4	8	0	3	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	3	9	9					
		0.17%	0.40%	0.96%	0.0%	0.34%	0.11%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.15%	0.0%	0.32%	0.0%	0.0%	0.0%	0.0%	0.15%	0.40%	0.41%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2204	124	117	25	94	108	39	21	23	58	38	3	59	3	25	8	41	20	5	44	25	0	8	20	27	60	27	42	25	32	91	241	269	261	221					
		9.50%	12.64%	14.18%	8.59%	10.76%	12.39%	6.46%	6.95%	10.17%	9.29%	11.41%	1.65%	10.63%	1.12%	5.48%	4.59%	11.61%	7.66%	1.19%	10.04%	5.49%	0.0%	2.66%	2.96%	4.72%	9.58%	5.37%	13.54%	7.41%	6.23%	8.72%	11.21%	13.59%	11.60%	10.11%					
																																									
41	Против всех	398	41	3	7	28	29	6	0	5	5	6	1	0	7	5	4	7	3	1	0	0	0	2	5	17	19	8	11	3	7	8	9	22	36	93					
		1.71%	4.17%	0.36%	2.40%	3.20%	3.32%	0.99%	0.0%	2.21%	0.80%	1.80%	0.55%	0.0%	2.62%	1.09%	2.29%	1.98%	1.14%	0.23%	0.0%	0.0%	0.0%	0.66%	0.74%	2.97%	3.03%	1.59%	3.54%	0.89%	1.36%	0.76%	0.41%	1.11%	1.60%	4.25%					
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
