Выборы Президента Российской Федерации																																						
																																						
Наименование Избирательной комиссии:    Закаменская 																																						
																																						
Итоги голосования 																																						
																																						
		Сумма	УИК №190	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220					
		2.14%	0.85%	1.10%	1.31%	3.83%	4.16%	1.47%	0.68%	2.16%	0.00%	0.47%	2.39%	0.64%	1.18%	1.96%	2.70%	0.60%	0.97%	2.34%	0.51%	1.91%	1.10%	1.22%	1.83%	2.18%	2.86%	3.29%	2.87%	3.53%	2.04%	2.16%	2.49%					
19	. Малышкин Олег Александрович	176	3	4	3	3	3	2	3	1	1	2	9	2	1	0	19	1	1	2	2	3	0	2	10	4	26	17	15	16	9	5	7					
		1.09%	1.28%	1.10%	0.33%	0.77%	0.78%	0.98%	2.04%	0.22%	0.53%	0.47%	1.54%	0.64%	0.59%	0.00%	2.56%	0.30%	0.19%	0.43%	1.03%	0.44%	0.00%	0.81%	1.66%	0.58%	2.57%	1.60%	1.59%	1.76%	1.08%	1.35%	0.97%					
20	. Миронов Сергей Михайлович	121	2	1	2	6	0	1	0	0	0	3	2	2	0	3	7	1	2	3	2	2	5	1	7	5	13	5	9	24	6	2	5					
		0.75%	0.85%	0.27%	0.22%	1.53%	0.00%	0.49%	0.00%	0.00%	0.00%	0.71%	0.34%	0.64%	0.00%	0.73%	0.94%	0.30%	0.39%	0.64%	1.03%	0.29%	0.78%	0.41%	1.16%	0.73%	1.28%	0.47%	0.96%	2.65%	0.72%	0.54%	0.69%					
21	. Путин Владимир Владимирович	12417	207	323	805	258	292	157	128	382	176	383	441	275	121	330	495	296	452	384	160	571	541	213	480	504	655	752	687	615	556	260	518					
		76.85%	88.09%	88.49%	87.88%	65.82%	75.84%	76.96%	87.07%	82.33%	93.62%	90.33%	75.38%	87.58%	71.60%	80.68%	66.71%	89.43%	87.60%	81.70%	82.05%	84.09%	84.66%	86.59%	79.73%	73.26%	64.66%	70.74%	72.93%	67.81%	66.67%	70.27%	71.55%					
22	. Хакамада Ирина Муцуовна	826	7	8	44	67	38	8	4	24	5	6	51	12	10	32	77	16	23	14	12	29	18	12	12	50	55	48	29	37	33	17	28					
		5.11%	2.98%	2.19%	4.80%	17.09%	9.87%	3.92%	2.72%	5.17%	2.66%	1.42%	8.72%	3.82%	5.92%	7.82%	10.38%	4.83%	4.46%	2.98%	6.15%	4.27%	2.82%	4.88%	1.99%	7.27%	5.43%	4.52%	3.08%	4.08%	3.96%	4.59%	3.87%					
23	. Харитонов Николай Михайлович	1918	14	21	36	40	31	31	9	44	4	23	56	12	29	32	106	9	30	51	15	41	61	6	56	97	203	172	142	161	191	68	127					
		11.87%	5.96%	5.75%	3.93%	10.20%	8.05%	15.20%	6.12%	9.48%	2.13%	5.42%	9.57%	3.82%	17.16%	7.82%	14.29%	2.72%	5.81%	10.85%	7.69%	6.04%	9.55%	2.44%	9.30%	14.10%	20.04%	16.18%	15.07%	17.75%	22.90%	18.38%	17.54%					
																																						
24	Против всех	155	0	3	0	0	0	0	1	3	0	2	3	3	1	4	8	2	1	1	1	4	2	3	22	7	13	19	22	7	11	3	9					
		0.96%	0.00%	0.82%	0.00%	0.00%	0.00%	0.00%	0.68%	0.65%	0.00%	0.47%	0.51%	0.96%	0.59%	0.98%	1.08%	0.60%	0.19%	0.21%	0.51%	0.59%	0.31%	1.22%	3.65%	1.02%	1.28%	1.79%	2.34%	0.77%	1.32%	0.81%	1.24%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
