Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																			
Дата голосования: 02.12.2007																																																			
																																																			
Наименование Избирательной комиссии:    ТИК Октябрьского МР																																																			
																																																			
Сводная таблица результатов выборов																																																			
																																																			
		Сумма	УИК №2201	УИК №2202	УИК №2203	УИК №2204	УИК №2205	УИК №2206	УИК №2207	УИК №2208	УИК №2209	УИК №2210	УИК №2211	УИК №2212	УИК №2213	УИК №2214	УИК №2215	УИК №2216	УИК №2217	УИК №2218	УИК №2219	УИК №2220	УИК №2221	УИК №2222	УИК №2223	УИК №2224	УИК №2225	УИК №2226	УИК №2227	УИК №2228	УИК №2229	УИК №2230	УИК №2231	УИК №2232	УИК №2233	УИК №2234	УИК №2235	УИК №2236	УИК №2237	УИК №2238	УИК №2239	УИК №2240	УИК №2241	УИК №2242	УИК №2243	УИК №2244					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	542	15	10	10	10	10	10	15	10	17	10	10	10	10	15	5	10	10	10	10	10	15	50	10	10	10	10	10	5	15	10	10	35	10	10	15	5	10	10	10	10	10	15	10	20					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	437	15	10	10	10	10	10	0	9	17	10	10	10	10	15	5	10	10	10	10	9	15	50	5	10	10	10	0	2	15	2	2	31	1	10	15	5	1	10	0	9	9	15	3	7					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	180	14	29	6	11	11	4	8	4	1	1	2	2	3	7	1	1	2	4	0	3	1	3	0	3	3	1	2	7	3	4	2	3	4	3	3	0	0	8	1	1	5	5	2	2					
14	Число погашенных неиспользованных открепительных удостоверений	105	0	0	0	0	0	0	15	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	5	0	0	0	10	3	0	8	8	4	9	0	0	0	9	0	10	1	1	0	7	13					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	32	3	1	1	0	1	1	0	1	0	0	0	5	5	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	1	0	1	0	1	2	1	1	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																			
18	1.Политическая партия «Аграрная партия России»	530	23	25	11	23	9	5	1	7	1	8	6	14	27	19	2	10	31	10	11	15	15	15	11	14	21	18	12	2	16	1	2	4	13	4	25	11	14	16	3	4	11	29	9	2					
		3.29%	2.05%	2.47%	1.39%	2.34%	2.05%	1.19%	0.85%	3.30%	0.59%	3.67%	3.16%	1.26%	2.34%	3.81%	2.35%	3.26%	5.42%	3.29%	3.72%	8.11%	4.05%	6.98%	2.89%	3.20%	8.50%	4.63%	7.23%	2.04%	4.85%	0.43%	1.67%	2.17%	6.88%	2.26%	10.33%	9.57%	6.80%	1.91%	3.53%	3.81%	4.89%	7.95%	10.84%	2.20%					
19	2.Всероссийская политическая партия «Гражданская Сила»	77	8	6	7	6	1	2	0	1	2	1	2	10	8	0	0	0	0	0	0	0	2	1	1	3	0	2	1	0	0	1	0	1	0	1	3	1	1	1	1	0	0	2	0	1					
		0.48%	0.71%	0.59%	0.88%	0.61%	0.23%	0.48%	0.00%	0.47%	1.18%	0.46%	1.05%	0.90%	0.69%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.54%	0.47%	0.26%	0.69%	0.00%	0.51%	0.60%	0.00%	0.00%	0.43%	0.00%	0.54%	0.00%	0.56%	1.24%	0.87%	0.49%	0.12%	1.18%	0.00%	0.00%	0.55%	0.00%	1.10%					
20	3.Политическая партия «Демократическая партия России»	26	4	1	3	0	0	0	0	0	1	0	1	4	1	0	0	0	0	1	0	0	0	0	2	1	0	1	0	0	1	1	0	0	0	1	0	0	1	0	0	0	2	0	0	0					
		0.16%	0.36%	0.10%	0.38%	0.00%	0.00%	0.00%	0.00%	0.00%	0.59%	0.00%	0.53%	0.36%	0.09%	0.00%	0.00%	0.00%	0.00%	0.33%	0.00%	0.00%	0.00%	0.00%	0.52%	0.23%	0.00%	0.26%	0.00%	0.00%	0.30%	0.43%	0.00%	0.00%	0.00%	0.56%	0.00%	0.00%	0.49%	0.00%	0.00%	0.00%	0.89%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1029	92	72	47	51	31	23	9	17	20	17	17	62	82	26	7	17	30	6	5	15	18	12	31	30	18	30	2	2	32	13	3	6	13	14	28	8	26	50	7	3	10	15	5	7					
		6.40%	8.19%	7.11%	5.92%	5.19%	7.08%	5.49%	7.63%	8.02%	11.76%	7.80%	8.95%	5.57%	7.09%	5.21%	8.24%	5.54%	5.24%	1.97%	1.69%	8.11%	4.86%	5.58%	8.14%	6.86%	7.29%	7.71%	1.20%	2.04%	9.70%	5.53%	2.50%	3.26%	6.88%	7.91%	11.57%	6.96%	12.62%	5.98%	8.24%	2.86%	4.44%	4.11%	6.02%	7.69%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	121	15	16	4	12	1	3	0	1	0	0	1	13	7	0	1	3	1	2	0	2	3	3	1	3	3	1	1	1	5	1	3	1	4	1	0	1	0	4	0	0	0	2	0	1					
		0.75%	1.34%	1.58%	0.50%	1.22%	0.23%	0.72%	0.00%	0.47%	0.00%	0.00%	0.53%	1.17%	0.61%	0.00%	1.18%	0.98%	0.17%	0.66%	0.00%	1.08%	0.81%	1.40%	0.26%	0.69%	1.21%	0.26%	0.60%	1.02%	1.52%	0.43%	2.50%	0.54%	2.12%	0.56%	0.00%	0.87%	0.00%	0.48%	0.00%	0.00%	0.00%	0.55%	0.00%	1.10%					
23	6.Политическая партия «Партия социальной справедливости»	24	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	2	0	2	2	1	2	0	0	1	0	0	0	2	0	1	0	1	2	0	0	0	0	0	2	2	1	0					
		0.15%	0.09%	0.00%	0.00%	0.00%	0.00%	0.24%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.09%	0.00%	0.00%	0.00%	0.00%	0.66%	0.00%	1.08%	0.54%	0.47%	0.52%	0.00%	0.00%	0.26%	0.00%	0.00%	0.00%	0.85%	0.00%	0.54%	0.00%	0.56%	0.83%	0.00%	0.00%	0.00%	0.00%	0.00%	0.89%	0.55%	1.20%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1527	104	113	91	104	48	35	11	23	3	7	8	145	153	55	13	3	112	30	15	18	24	46	11	11	14	18	19	15	31	27	8	13	7	6	14	13	17	59	11	7	29	26	3	7					
		9.49%	9.26%	11.15%	11.46%	10.59%	10.96%	8.35%	9.32%	10.85%	1.76%	3.21%	4.21%	13.03%	13.24%	11.02%	15.29%	0.98%	19.58%	9.87%	5.07%	9.73%	6.49%	21.40%	2.89%	2.52%	5.67%	4.63%	11.45%	15.31%	9.39%	11.49%	6.67%	7.07%	3.70%	3.39%	5.79%	11.30%	8.25%	7.06%	12.94%	6.67%	12.89%	7.12%	3.61%	7.69%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	562	48	39	47	57	11	25	5	5	3	6	6	43	55	14	1	5	17	3	11	6	3	4	10	6	2	12	2	3	11	15	4	3	6	0	3	2	2	34	3	3	6	13	2	6					
		3.49%	4.27%	3.85%	5.92%	5.80%	2.51%	5.97%	4.24%	2.36%	1.76%	2.75%	3.16%	3.86%	4.76%	2.81%	1.18%	1.63%	2.97%	0.99%	3.72%	3.24%	0.81%	1.86%	2.62%	1.37%	0.81%	3.08%	1.20%	3.06%	3.33%	6.38%	3.33%	1.63%	3.17%	0.00%	1.24%	1.74%	0.97%	4.07%	3.53%	2.86%	2.67%	3.56%	2.41%	6.59%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	153	12	12	10	9	3	7	2	1	3	2	0	5	10	8	6	0	3	2	4	3	2	2	3	4	1	3	4	2	2	2	2	1	0	0	0	0	0	13	1	1	0	5	0	3					
		0.95%	1.07%	1.18%	1.26%	0.92%	0.68%	1.67%	1.69%	0.47%	1.76%	0.92%	0.00%	0.45%	0.87%	1.60%	7.06%	0.00%	0.52%	0.66%	1.35%	1.62%	0.54%	0.93%	0.79%	0.92%	0.40%	0.77%	2.41%	2.04%	0.61%	0.85%	1.67%	0.54%	0.00%	0.00%	0.00%	0.00%	0.00%	1.56%	1.18%	0.95%	0.00%	1.37%	0.00%	3.30%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	11728	806	709	561	703	326	308	87	156	136	170	147	804	788	372	51	262	370	243	248	122	295	128	299	347	179	293	125	73	217	162	97	151	144	146	160	79	142	638	58	81	161	268	57	59					
		72.91%	71.77%	69.99%	70.65%	71.59%	74.43%	73.51%	73.73%	73.58%	80.00%	77.98%	77.37%	72.24%	68.17%	74.55%	60.00%	85.34%	64.69%	79.93%	83.78%	65.95%	79.73%	59.53%	78.48%	79.41%	72.47%	75.32%	75.30%	74.49%	65.76%	68.94%	80.83%	82.07%	76.19%	82.49%	66.12%	68.70%	68.93%	76.32%	68.24%	77.14%	71.56%	73.42%	68.67%	64.84%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	76	4	8	7	8	3	4	0	1	1	1	0	2	9	1	0	0	3	2	0	0	1	2	1	0	1	1	0	0	4	0	0	0	1	0	0	0	0	6	1	1	2	1	0	0					
		0.47%	0.36%	0.79%	0.88%	0.81%	0.68%	0.95%	0.00%	0.47%	0.59%	0.46%	0.00%	0.18%	0.78%	0.20%	0.00%	0.00%	0.52%	0.66%	0.00%	0.00%	0.27%	0.93%	0.26%	0.00%	0.40%	0.26%	0.00%	0.00%	1.21%	0.00%	0.00%	0.00%	0.53%	0.00%	0.00%	0.00%	0.00%	0.72%	1.18%	0.95%	0.89%	0.27%	0.00%	0.00%					
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
