Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																															
Дата голосования: 04.12.2011																															
																															
Наименование Избирательной комиссии:    Кижингинская																															
																															
Сводная таблица результатов выборов																															
																															
		Сумма	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336	УИК №337	УИК №338	УИК №339	УИК №340	УИК №341	УИК №342	УИК №343	УИК №344	УИК №345	УИК №346	УИК №347	УИК №348					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																															
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	531	22	77	15	19	22	66	51	3	1	21	9	1	33	4	7	18	38	23	4	14	21	1	51	10					
		6.25%	10.95%	9.13%	5.73%	14.62%	7.28%	7.28%	5.77%	7.50%	1.82%	9.25%	2.62%	0.99%	11.19%	3.20%	4.19%	3.34%	13.57%	8.52%	3.64%	1.75%	5.44%	1.47%	4.95%	7.69%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	249	14	67	4	12	3	10	10	0	2	3	7	2	19	5	1	4	19	16	3	2	22	1	21	2					
		2.93%	6.97%	7.95%	1.53%	9.23%	0.99%	1.10%	1.13%	0.00%	3.64%	1.32%	2.04%	1.98%	6.44%	4.00%	0.60%	0.74%	6.79%	5.93%	2.73%	0.25%	5.70%	1.47%	2.04%	1.54%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	36	1	5	0	0	2	2	5	1	0	1	0	0	2	0	0	3	0	0	0	2	4	1	7	0					
		0.42%	0.50%	0.59%	0.00%	0.00%	0.66%	0.22%	0.57%	2.50%	0.00%	0.44%	0.00%	0.00%	0.68%	0.00%	0.00%	0.56%	0.00%	0.00%	0.00%	0.25%	1.04%	1.47%	0.68%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1511	56	211	31	28	58	249	242	5	19	29	37	14	49	16	11	51	36	35	18	29	73	7	187	20					
		17.79%	27.86%	25.03%	11.83%	21.54%	19.21%	27.48%	27.38%	12.50%	34.55%	12.78%	10.79%	13.86%	16.61%	12.80%	6.59%	9.46%	12.86%	12.96%	16.36%	3.62%	18.91%	10.29%	18.16%	15.38%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	34	0	6	0	1	0	5	5	0	0	3	1	0	0	0	0	4	2	0	2	1	1	0	3	0					
		0.40%	0.00%	0.71%	0.00%	0.77%	0.00%	0.55%	0.57%	0.00%	0.00%	1.32%	0.29%	0.00%	0.00%	0.00%	0.00%	0.74%	0.71%	0.00%	1.82%	0.12%	0.26%	0.00%	0.29%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	6044	102	457	211	70	215	568	562	31	33	167	288	84	188	99	146	458	178	192	82	746	259	58	752	98					
		71.15%	50.75%	54.21%	80.53%	53.85%	71.19%	62.69%	63.57%	77.50%	60.00%	73.57%	83.97%	83.17%	63.73%	79.20%	87.43%	84.97%	63.57%	71.11%	74.55%	93.13%	67.10%	85.29%	73.01%	75.38%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	18	1	3	1	0	1	2	2	0	0	0	1	0	0	0	1	1	0	2	1	0	1	0	1	0					
		0.21%	0.50%	0.36%	0.38%	0.00%	0.33%	0.22%	0.23%	0.00%	0.00%	0.00%	0.29%	0.00%	0.00%	0.00%	0.60%	0.19%	0.00%	0.74%	0.91%	0.00%	0.26%	0.00%	0.10%	0.00%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
