Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																											
Дата голосования: 07.12.2003 0:00:00																																											
																																											
Наименование Избирательной комиссии:    Архангельская																																											
																																											
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																											
																																											
		Сумма	УИК №1623	УИК №1624	УИК №1625	УИК №1626	УИК №1627	УИК №1628	УИК №1629	УИК №1630	УИК №1631	УИК №1632	УИК №1633	УИК №1634	УИК №1635	УИК №1636	УИК №1637	УИК №1638	УИК №1639	УИК №1640	УИК №1641	УИК №1642	УИК №1643	УИК №1644	УИК №1645	УИК №1646	УИК №1647	УИК №1648	УИК №1649	УИК №1650	УИК №1651	УИК №1652	УИК №1653	УИК №1654	УИК №1655	УИК №1656	УИК №1657	УИК №1658					
		0.93%	0.33%	0.28%	0.82%	0.0%	1.22%	1.17%	3.05%	0.58%	0.68%	1.28%	0.58%	1.05%	0.0%	0.68%	0.47%	1.66%	1.02%	5.85%	0.42%	0.0%	0.0%	0.0%	1.48%	0.52%	0.84%	0.43%	0.0%	0.0%	0.0%	0.0%	0.0%	0.44%	1.26%	1.09%	0.85%	0.30%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	270	1	9	2	2	42	25	13	6	6	2	3	3	9	17	5	8	17	6	9	5	2	5	13	7	2	6	4	9	1	3	1	5	11	7	4	0					
		2.37%	0.33%	2.59%	0.54%	0.81%	3.02%	1.96%	2.83%	3.50%	2.06%	0.85%	1.76%	3.15%	4.91%	3.89%	1.17%	4.44%	3.49%	2.34%	1.91%	2.38%	1.01%	3.44%	3.86%	3.64%	1.68%	2.62%	1.03%	3.76%	0.78%	3.29%	1.11%	2.24%	13.92%	1.91%	1.71%	0.0%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	127	1	4	0	1	24	18	6	3	0	3	9	0	0	3	0	1	14	4	1	0	1	0	7	1	12	1	4	1	0	1	1	1	2	1	2	0					
		1.11%	0.33%	1.15%	0.0%	0.40%	1.72%	1.41%	1.31%	1.75%	0.0%	1.28%	5.29%	0.0%	0.0%	0.68%	0.0%	0.55%	2.88%	1.56%	0.21%	0.0%	0.50%	0.0%	2.08%	0.52%	10.08%	0.43%	1.03%	0.41%	0.0%	1.09%	1.11%	0.44%	2.53%	0.27%	0.85%	0.0%					
22	"5. ""За Русь Святую"""	30	0	2	0	0	2	3	2	0	1	2	0	0	0	5	1	0	3	0	1	0	0	0	3	0	4	0	0	1	0	0	0	0	0	0	0	0					
		0.26%	0.0%	0.57%	0.0%	0.0%	0.14%	0.23%	0.43%	0.0%	0.34%	0.85%	0.0%	0.0%	0.0%	1.14%	0.23%	0.0%	0.61%	0.0%	0.21%	0.0%	0.0%	0.0%	0.89%	0.0%	3.36%	0.0%	0.0%	0.41%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	32	1	4	0	1	6	5	3	0	0	0	0	0	1	0	2	0	0	0	1	1	0	0	1	2	0	0	0	1	0	1	1	0	0	1	0	0					
		0.28%	0.33%	1.15%	0.0%	0.40%	0.43%	0.39%	0.65%	0.0%	0.0%	0.0%	0.0%	0.0%	0.54%	0.0%	0.47%	0.0%	0.0%	0.0%	0.21%	0.47%	0.0%	0.0%	0.29%	1.04%	0.0%	0.0%	0.0%	0.41%	0.0%	1.09%	1.11%	0.0%	0.0%	0.27%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	51	0	1	0	0	10	5	1	3	0	2	0	1	0	0	1	0	4	1	1	0	0	0	3	2	0	0	0	0	0	0	0	1	0	0	4	11					
		0.44%	0.0%	0.28%	0.0%	0.0%	0.72%	0.39%	0.21%	1.75%	0.0%	0.85%	0.0%	1.05%	0.0%	0.0%	0.23%	0.0%	0.82%	0.39%	0.21%	0.0%	0.0%	0.0%	0.89%	1.04%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.44%	0.0%	0.0%	1.71%	3.32%					
25	"8. ""Народно-республиканская партия России"""	33	0	0	0	0	0	0	1	4	0	1	0	1	0	3	0	7	2	2	1	1	0	0	4	1	0	0	0	1	0	0	0	1	0	3	0	0					
		0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	2.33%	0.0%	0.42%	0.0%	1.05%	0.0%	0.68%	0.0%	3.88%	0.41%	0.78%	0.21%	0.47%	0.0%	0.0%	1.19%	0.52%	0.0%	0.0%	0.0%	0.41%	0.0%	0.0%	0.0%	0.44%	0.0%	0.81%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	21	0	1	0	0	3	0	2	0	0	0	2	1	1	0	0	0	0	1	1	2	0	0	1	0	1	1	0	2	0	0	1	0	0	1	0	0					
		0.18%	0.0%	0.28%	0.0%	0.0%	0.21%	0.0%	0.43%	0.0%	0.0%	0.0%	1.17%	1.05%	0.54%	0.0%	0.0%	0.0%	0.0%	0.39%	0.21%	0.95%	0.0%	0.0%	0.29%	0.0%	0.84%	0.43%	0.0%	0.83%	0.0%	0.0%	1.11%	0.0%	0.0%	0.27%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	500	5	15	8	2	27	44	20	7	12	8	4	3	18	20	16	4	52	12	73	1	5	10	11	6	18	5	21	15	2	3	2	22	3	19	4	3					
		4.39%	1.65%	4.32%	2.19%	0.81%	1.94%	3.45%	4.36%	4.09%	4.13%	3.43%	2.35%	3.15%	9.83%	4.57%	3.77%	2.22%	10.69%	4.68%	15.53%	0.47%	2.52%	6.89%	3.27%	3.12%	15.12%	2.18%	5.44%	6.27%	1.57%	3.29%	2.22%	9.86%	3.79%	5.19%	1.71%	0.90%					
28	"11. ""Истинные патриоты России"""	63	1	0	10	2	3	3	5	1	8	0	0	0	0	1	3	5	0	0	0	1	1	0	1	1	0	0	2	4	0	1	0	3	0	5	2	0					
		0.55%	0.33%	0.0%	2.74%	0.81%	0.21%	0.23%	1.09%	0.58%	2.75%	0.0%	0.0%	0.0%	0.0%	0.22%	0.70%	2.77%	0.0%	0.0%	0.0%	0.47%	0.50%	0.0%	0.29%	0.52%	0.0%	0.0%	0.51%	1.67%	0.0%	1.09%	0.0%	1.34%	0.0%	1.36%	0.85%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	142	4	1	2	1	35	20	2	8	0	2	0	0	0	12	5	3	10	7	3	3	0	0	8	0	0	1	1	3	1	1	1	3	0	2	3	0					
		1.24%	1.32%	0.28%	0.54%	0.40%	2.52%	1.57%	0.43%	4.67%	0.0%	0.85%	0.0%	0.0%	0.0%	2.74%	1.17%	1.66%	2.05%	2.73%	0.63%	1.42%	0.0%	0.0%	2.38%	0.0%	0.0%	0.43%	0.25%	1.25%	0.78%	1.09%	1.11%	1.34%	0.0%	0.54%	1.28%	0.0%					
30	"13. ""Демократическая партия России"""	50	1	1	0	1	4	5	4	0	1	0	1	0	2	1	4	1	4	3	0	2	1	2	3	3	0	1	0	1	1	0	0	2	0	0	1	0					
		0.43%	0.33%	0.28%	0.0%	0.40%	0.28%	0.39%	0.87%	0.0%	0.34%	0.0%	0.58%	0.0%	1.09%	0.22%	0.94%	0.55%	0.82%	1.17%	0.0%	0.95%	0.50%	1.37%	0.89%	1.56%	0.0%	0.43%	0.0%	0.41%	0.78%	0.0%	0.0%	0.89%	0.0%	0.0%	0.42%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	42	0	1	0	0	3	6	3	1	1	1	0	0	1	1	0	1	0	0	0	0	0	3	8	2	1	0	0	0	0	1	1	1	0	1	5	0					
		0.36%	0.0%	0.28%	0.0%	0.0%	0.21%	0.47%	0.65%	0.58%	0.34%	0.42%	0.0%	0.0%	0.54%	0.22%	0.0%	0.55%	0.0%	0.0%	0.0%	0.0%	0.0%	2.06%	2.38%	1.04%	0.84%	0.0%	0.0%	0.0%	0.0%	1.09%	1.11%	0.44%	0.0%	0.27%	2.14%	0.0%					
32	"15. ""Партия СЛОН"""	13	2	1	1	2	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0					
		0.11%	0.66%	0.28%	0.27%	0.81%	0.07%	0.07%	0.0%	0.58%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.68%	0.29%	0.0%	0.0%	0.0%	0.0%	0.83%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	406	2	5	5	6	111	71	11	1	4	4	9	1	0	19	6	5	29	10	7	2	6	5	9	2	5	1	30	7	0	4	0	8	0	2	19	0					
		3.57%	0.66%	1.44%	1.37%	2.44%	7.99%	5.57%	2.40%	0.58%	1.37%	1.71%	5.29%	1.05%	0.0%	4.34%	1.41%	2.77%	5.96%	3.90%	1.48%	0.95%	3.03%	3.44%	2.67%	1.04%	4.20%	0.43%	7.77%	2.92%	0.0%	4.39%	0.0%	3.58%	0.0%	0.54%	8.15%	0.0%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	83	1	2	6	1	2	3	4	1	1	1	7	0	4	4	3	2	3	3	2	2	1	0	5	0	0	5	5	1	2	0	1	1	2	6	1	1					
		0.73%	0.33%	0.57%	1.64%	0.40%	0.14%	0.23%	0.87%	0.58%	0.34%	0.42%	4.11%	0.0%	2.18%	0.91%	0.70%	1.11%	0.61%	1.17%	0.42%	0.95%	0.50%	0.0%	1.48%	0.0%	0.0%	2.18%	1.29%	0.41%	1.57%	0.0%	1.11%	0.44%	2.53%	1.63%	0.42%	0.30%					
35	"18. ""ЛДПР"""	880	4	15	0	21	191	118	28	11	8	14	1	20	8	61	13	18	57	22	38	5	4	16	47	12	8	5	53	16	5	3	11	13	9	5	16	4					
		7.74%	1.32%	4.32%	0.0%	8.57%	13.76%	9.26%	6.11%	6.43%	2.75%	6.00%	0.58%	21.05%	4.37%	13.95%	3.06%	10.0%	11.72%	8.59%	8.08%	2.38%	2.02%	11.03%	13.98%	6.25%	6.72%	2.18%	13.73%	6.69%	3.93%	3.29%	12.22%	5.82%	11.39%	1.36%	6.86%	1.20%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	186	3	5	3	0	29	37	7	0	2	3	2	1	1	8	2	2	15	5	8	1	1	6	15	1	5	0	1	0	4	0	6	0	2	1	6	4					
		1.63%	0.99%	1.44%	0.82%	0.0%	2.08%	2.90%	1.52%	0.0%	0.68%	1.28%	1.17%	1.05%	0.54%	1.83%	0.47%	1.11%	3.08%	1.95%	1.70%	0.47%	0.50%	4.13%	4.46%	0.52%	4.20%	0.0%	0.25%	0.0%	3.14%	0.0%	6.66%	0.0%	2.53%	0.27%	2.57%	1.20%					
37	"20. ""Политическая партия ""Единая Россия"""	5896	209	222	270	180	624	701	214	76	180	134	83	51	95	167	261	82	147	115	204	142	147	31	99	119	43	133	158	81	62	55	21	119	34	231	137	269					
		51.86%	68.97%	63.97%	74.17%	73.46%	44.95%	55.06%	46.72%	44.44%	62.06%	57.51%	48.82%	53.68%	51.91%	38.21%	61.55%	45.55%	30.24%	44.92%	43.40%	67.61%	74.24%	21.37%	29.46%	61.97%	36.13%	58.07%	40.93%	33.89%	48.81%	60.43%	23.33%	53.36%	43.03%	63.11%	58.79%	81.26%					
38	"21. ""Российская Конституционно-демократическая партия"""	37	2	0	0	1	1	2	8	1	0	1	1	1	0	2	1	0	4	1	3	0	0	2	0	0	0	3	0	0	1	0	1	0	0	0	0	1					
		0.32%	0.66%	0.0%	0.0%	0.40%	0.07%	0.15%	1.74%	0.58%	0.0%	0.42%	0.58%	1.05%	0.0%	0.45%	0.23%	0.0%	0.82%	0.39%	0.63%	0.0%	0.0%	1.37%	0.0%	0.0%	0.0%	1.31%	0.0%	0.0%	0.78%	0.0%	1.11%	0.0%	0.0%	0.0%	0.0%	0.30%					
39	"22. ""Развитие предпринимательства"""	29	3	0	0	0	3	2	2	0	0	1	0	0	0	1	1	0	1	2	0	0	0	1	1	0	0	1	0	2	1	2	1	0	0	1	3	0					
		0.25%	0.99%	0.0%	0.0%	0.0%	0.21%	0.15%	0.43%	0.0%	0.0%	0.42%	0.0%	0.0%	0.0%	0.22%	0.23%	0.0%	0.20%	0.78%	0.0%	0.0%	0.0%	0.68%	0.29%	0.0%	0.0%	0.43%	0.0%	0.83%	0.78%	2.19%	1.11%	0.0%	0.0%	0.27%	1.28%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1459	38	35	14	11	159	127	46	12	44	25	36	6	22	69	69	21	93	30	80	9	22	53	63	19	8	50	61	57	36	10	29	19	3	49	18	16					
		12.83%	12.54%	10.08%	3.84%	4.48%	11.45%	9.97%	10.04%	7.01%	15.17%	10.72%	21.17%	6.31%	12.02%	15.78%	16.27%	11.66%	19.13%	11.71%	17.02%	4.28%	11.11%	36.55%	18.75%	9.89%	6.72%	21.83%	15.80%	23.84%	28.34%	10.98%	32.22%	8.52%	3.79%	13.38%	7.72%	4.83%					
																																											
41	Против всех	239	3	6	2	2	29	26	16	7	3	13	2	3	2	13	3	4	10	5	15	2	3	7	1	1	2	9	8	14	6	0	2	5	3	6	2	4					
		2.10%	0.99%	1.72%	0.54%	0.81%	2.08%	2.04%	3.49%	4.09%	1.03%	5.57%	1.17%	3.15%	1.09%	2.97%	0.70%	2.22%	2.05%	1.95%	3.19%	0.95%	1.51%	4.82%	0.29%	0.52%	1.68%	3.93%	2.07%	5.85%	4.72%	0.0%	2.22%	2.24%	3.79%	1.63%	0.85%	1.20%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
