Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																	
Дата голосования: 02.12.2007																																																	
																																																	
Наименование Избирательной комиссии:    Холмогорская																																																	
																																																	
Сводная таблица результатов выборов																																																	
																																																	
		Сумма	УИК №918	УИК №919	УИК №920	УИК №921	УИК №922	УИК №923	УИК №924	УИК №925	УИК №926	УИК №927	УИК №928	УИК №929	УИК №930	УИК №931	УИК №932	УИК №933	УИК №934	УИК №935	УИК №936	УИК №937	УИК №938	УИК №939	УИК №940	УИК №941	УИК №942	УИК №943	УИК №944	УИК №945	УИК №946	УИК №947	УИК №948	УИК №949	УИК №950	УИК №951	УИК №952	УИК №953	УИК №954	УИК №955	УИК №956	УИК №957	УИК №958	УИК №959					
		1.07%	0.33%	0.60%	0.86%	0.99%	1.91%	1.71%	0.86%	0.56%	3.07%	0.00%	1.59%	0.00%	1.29%	0.46%	0.00%	2.30%	0.17%	0.22%	0.34%	0.00%	0.00%	0.81%	0.47%	2.40%	2.02%	0.00%	0.82%	0.85%	2.14%	0.88%	0.00%	0.00%	0.00%	0.00%	0.00%	1.42%	0.35%	0.00%	1.26%	0.35%	2.13%	0.00%					
20	3.Политическая партия «Демократическая партия России»	13	0	0	1	0	2	1	1	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	1	1	0	0					
		0.10%	0.00%	0.00%	0.86%	0.00%	0.24%	0.08%	0.86%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.91%	0.00%	0.34%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.85%	0.00%	0.00%	1.85%	0.39%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.18%	0.35%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1039	22	12	8	11	71	105	5	13	5	11	93	1	15	79	0	3	47	45	44	12	3	2	14	13	12	10	32	14	150	6	5	15	11	2	3	7	26	15	43	48	5	1					
		8.15%	7.31%	7.23%	6.90%	5.45%	8.46%	8.16%	4.31%	7.34%	3.07%	11.34%	7.76%	1.28%	4.85%	9.13%	0.00%	3.45%	8.03%	9.87%	7.56%	10.71%	2.65%	1.63%	6.54%	7.78%	12.12%	10.10%	6.53%	11.86%	11.46%	5.31%	9.26%	5.91%	8.09%	2.50%	4.41%	4.96%	9.19%	13.39%	7.75%	16.78%	10.64%	2.08%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	98	1	1	1	6	11	6	2	0	1	0	2	0	7	9	0	0	1	1	1	0	0	0	1	0	0	0	7	0	5	0	0	0	0	0	3	3	14	2	9	4	0	0					
		0.77%	0.33%	0.60%	0.86%	2.97%	1.31%	0.47%	1.72%	0.00%	0.61%	0.00%	0.17%	0.00%	2.27%	1.04%	0.00%	0.00%	0.17%	0.22%	0.17%	0.00%	0.00%	0.00%	0.47%	0.00%	0.00%	0.00%	1.43%	0.00%	0.38%	0.00%	0.00%	0.00%	0.00%	0.00%	4.41%	2.13%	4.95%	1.79%	1.62%	1.40%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	21	0	0	0	0	1	6	0	0	0	0	3	1	0	2	0	0	0	0	1	0	0	0	1	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0					
		0.16%	0.00%	0.00%	0.00%	0.00%	0.12%	0.47%	0.00%	0.00%	0.00%	0.00%	0.25%	1.28%	0.00%	0.23%	0.00%	0.00%	0.00%	0.00%	0.17%	0.00%	0.00%	0.00%	0.47%	0.00%	0.00%	0.00%	0.20%	0.00%	0.31%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	2.13%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1378	28	17	7	11	106	158	12	19	46	8	147	8	12	89	9	15	77	41	36	8	7	14	20	27	9	10	58	8	116	10	2	39	15	10	7	14	33	10	83	27	1	4					
		10.80%	9.30%	10.24%	6.03%	5.45%	12.63%	12.28%	10.34%	10.73%	28.22%	8.25%	12.27%	10.26%	3.88%	10.29%	8.18%	17.24%	13.16%	8.99%	6.19%	7.14%	6.19%	11.38%	9.35%	16.17%	9.09%	10.10%	11.84%	6.78%	8.86%	8.85%	3.70%	15.35%	11.03%	12.50%	10.29%	9.93%	11.66%	8.93%	14.95%	9.44%	2.13%	8.33%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1193	9	13	11	19	108	129	2	5	17	4	145	5	30	77	4	5	44	35	70	11	8	5	15	16	5	3	54	11	139	5	7	25	10	5	6	15	25	11	39	32	14	0					
		9.35%	2.99%	7.83%	9.48%	9.41%	12.87%	10.02%	1.72%	2.82%	10.43%	4.12%	12.10%	6.41%	9.71%	8.90%	3.64%	5.75%	7.52%	7.68%	12.03%	9.82%	7.08%	4.07%	7.01%	9.58%	5.05%	3.03%	11.02%	9.32%	10.62%	4.42%	12.96%	9.84%	7.35%	6.25%	8.82%	10.64%	8.83%	9.82%	7.03%	11.19%	29.79%	0.00%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	87	1	0	2	0	3	7	1	0	2	1	4	0	3	7	0	1	9	2	5	0	0	0	3	0	2	2	3	1	19	1	0	0	2	0	0	1	0	0	2	3	0	0					
		0.68%	0.33%	0.00%	1.72%	0.00%	0.36%	0.54%	0.86%	0.00%	1.23%	1.03%	0.33%	0.00%	0.97%	0.81%	0.00%	1.15%	1.54%	0.44%	0.86%	0.00%	0.00%	0.00%	1.40%	0.00%	2.02%	2.02%	0.61%	0.85%	1.45%	0.88%	0.00%	0.00%	1.47%	0.00%	0.00%	0.71%	0.00%	0.00%	0.36%	1.05%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	7883	200	106	75	135	461	750	87	130	83	62	725	57	214	521	95	54	381	288	392	71	93	75	131	95	66	71	302	66	756	86	38	159	84	56	42	87	157	72	353	149	16	42					
		61.80%	66.45%	63.86%	64.66%	66.83%	54.95%	58.28%	75.00%	73.45%	50.92%	63.92%	60.52%	73.08%	69.26%	60.23%	86.36%	62.07%	65.13%	63.16%	67.35%	63.39%	82.30%	60.98%	61.21%	56.89%	66.67%	71.72%	61.63%	55.93%	57.75%	76.11%	70.37%	62.60%	61.76%	70.00%	61.76%	61.70%	55.48%	64.29%	63.60%	52.10%	34.04%	87.50%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	81	0	2	1	0	4	16	0	0	2	0	5	0	0	9	0	0	2	3	6	1	1	0	2	0	0	0	2	2	14	1	0	1	0	0	0	1	2	0	0	3	1	0					
		0.64%	0.00%	1.20%	0.86%	0.00%	0.48%	1.24%	0.00%	0.00%	1.23%	0.00%	0.42%	0.00%	0.00%	1.04%	0.00%	0.00%	0.34%	0.66%	1.03%	0.89%	0.88%	0.00%	0.93%	0.00%	0.00%	0.00%	0.41%	1.69%	1.07%	0.88%	0.00%	0.39%	0.00%	0.00%	0.00%	0.71%	0.71%	0.00%	0.00%	1.05%	2.13%	0.00%					
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
