Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																
Дата голосования: 04.12.2011																																																
																																																
Наименование Избирательной комиссии:    Холмогорская																																																
																																																
Сводная таблица результатов выборов																																																
																																																
		Сумма	УИК №918	УИК №919	УИК №920	УИК №921	УИК №922	УИК №923	УИК №924	УИК №925	УИК №926	УИК №927	УИК №928	УИК №929	УИК №930	УИК №931	УИК №932	УИК №933	УИК №934	УИК №935	УИК №936	УИК №937	УИК №938	УИК №939	УИК №940	УИК №941	УИК №942	УИК №943	УИК №944	УИК №945	УИК №946	УИК №947	УИК №948	УИК №949	УИК №950	УИК №951	УИК №952	УИК №953	УИК №954	УИК №955	УИК №956	УИК №957	УИК №958					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	186	10	2	3	4	9	22	4	0	1	1	12	2	4	7	4	1	6	9	0	2	0	0	3	5	0	0	7	4	26	2	1	2	1	0	5	0	5	6	4	10	2					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	136	0	0	2	3	9	22	3	1	1	2	10	1	1	11	2	1	3	6	6	3	1	0	4	1	5	0	6	1	9	6	1	0	0	2	1	0	1	3	1	5	2					
14	Число погашенных неиспользованных открепительных удостоверений	69	0	0	1	0	1	3	0	2	1	1	1	0	8	4	0	4	1	1	5	0	2	2	2	2	2	2	2	1	9	0	1	3	1	2	0	2	1	1	1	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	6	0	0	0	0	1	0	0	1	0	0	0	0	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	2754	38	27	40	51	222	311	14	24	32	13	276	19	65	219	23	10	132	103	107	17	15	22	35	24	6	16	145	12	292	32	6	49	19	11	10	13	56	23	134	82	9					
		24.52%	13.29%	19.42%	37.74%	29.31%	26.15%	26.33%	15.73%	14.91%	21.77%	15.48%	26.36%	27.54%	25.29%	27.48%	29.11%	14.93%	26.40%	25.37%	23.31%	20.99%	19.48%	26.19%	20.35%	17.39%	7.32%	19.05%	29.06%	12.90%	24.64%	29.36%	13.64%	23.33%	16.96%	14.67%	15.87%	11.71%	24.45%	23.00%	27.86%	30.94%	22.50%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2064	86	34	14	23	177	236	16	27	55	14	219	10	39	122	11	9	91	53	86	6	12	16	30	35	12	11	72	21	180	19	7	58	15	17	18	26	33	11	94	44	5					
		18.38%	30.07%	24.46%	13.21%	13.22%	20.85%	19.98%	17.98%	16.77%	37.41%	16.67%	20.92%	14.49%	15.18%	15.31%	13.92%	13.43%	18.20%	13.05%	18.74%	7.41%	15.58%	19.05%	17.44%	25.36%	14.63%	13.10%	14.43%	22.58%	15.19%	17.43%	15.91%	27.62%	13.39%	22.67%	28.57%	23.42%	14.41%	11.00%	19.54%	16.60%	12.50%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	84	0	1	2	2	15	11	2	1	3	0	5	0	3	5	0	1	1	3	5	0	0	0	0	0	0	0	4	2	8	1	1	0	1	0	0	0	1	1	3	2	0					
		0.75%	0.00%	0.72%	1.89%	1.15%	1.77%	0.93%	2.25%	0.62%	2.04%	0.00%	0.48%	0.00%	1.17%	0.63%	0.00%	1.49%	0.20%	0.74%	1.09%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.80%	2.15%	0.68%	0.92%	2.27%	0.00%	0.89%	0.00%	0.00%	0.00%	0.44%	1.00%	0.62%	0.75%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1904	27	21	11	18	152	208	11	26	15	21	179	1	37	161	4	13	81	120	72	27	7	9	32	18	21	7	53	16	248	8	5	25	14	8	5	26	51	24	69	53	0					
		16.95%	9.44%	15.11%	10.38%	10.34%	17.90%	17.61%	12.36%	16.15%	10.20%	25.00%	17.10%	1.45%	14.40%	20.20%	5.06%	19.40%	16.20%	29.56%	15.69%	33.33%	9.09%	10.71%	18.60%	13.04%	25.61%	8.33%	10.62%	17.20%	20.93%	7.34%	11.36%	11.90%	12.50%	10.67%	7.94%	23.42%	22.27%	24.00%	14.35%	20.00%	0.00%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	212	1	0	0	5	23	27	2	3	6	1	21	3	2	12	0	1	5	8	17	1	2	4	2	1	0	0	8	2	35	2	1	2	1	0	2	0	1	2	7	2	0					
		1.89%	0.35%	0.00%	0.00%	2.87%	2.71%	2.29%	2.25%	1.86%	4.08%	1.19%	2.01%	4.35%	0.78%	1.51%	0.00%	1.49%	1.00%	1.97%	3.70%	1.23%	2.60%	4.76%	1.16%	0.72%	0.00%	0.00%	1.60%	2.15%	2.95%	1.83%	2.27%	0.95%	0.89%	0.00%	3.17%	0.00%	0.44%	2.00%	1.46%	0.75%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	4012	130	54	37	69	246	364	42	80	36	35	334	31	104	267	40	32	177	109	165	30	39	31	69	53	41	49	206	34	406	44	24	73	60	39	25	46	83	37	166	79	26					
		35.72%	45.45%	38.85%	34.91%	39.66%	28.98%	30.82%	47.19%	49.69%	24.49%	41.67%	31.90%	44.93%	40.47%	33.50%	50.63%	47.76%	35.40%	26.85%	35.95%	37.04%	50.65%	36.90%	40.12%	38.41%	50.00%	58.33%	41.28%	36.56%	34.26%	40.37%	54.55%	34.76%	53.57%	52.00%	39.68%	41.44%	36.24%	37.00%	34.51%	29.81%	65.00%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	66	1	2	0	3	7	5	2	0	0	0	3	3	1	3	0	0	0	4	0	0	2	1	1	1	2	1	5	2	9	2	0	2	0	0	1	0	1	0	1	1	0					
		0.59%	0.35%	1.44%	0.00%	1.72%	0.82%	0.42%	2.25%	0.00%	0.00%	0.00%	0.29%	4.35%	0.39%	0.38%	0.00%	0.00%	0.00%	0.99%	0.00%	0.00%	2.60%	1.19%	0.58%	0.72%	2.44%	1.19%	1.00%	2.15%	0.76%	1.83%	0.00%	0.95%	0.00%	0.00%	1.59%	0.00%	0.44%	0.00%	0.21%	0.38%	0.00%					
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
