Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																
Дата голосования: 04.12.2011																																
																																
Наименование Избирательной комиссии:    Свободненская городская																																
																																
Сводная таблица результатов выборов																																
																																
		Сумма	УИК №557	УИК №558	УИК №559	УИК №560	УИК №561	УИК №562	УИК №563	УИК №564	УИК №565	УИК №566	УИК №567	УИК №568	УИК №569	УИК №570	УИК №571	УИК №572	УИК №573	УИК №574	УИК №575	УИК №576	УИК №577	УИК №578	УИК №579	УИК №580	УИК №581					
		18.74%	24.88%	18.55%	21.53%	18.76%	21.89%	23.56%	21.07%	19.57%	14.96%	16.60%	20.28%	15.45%	7.22%	18.03%	17.85%	23.21%	25.25%	14.84%	18.17%	25.74%	19.06%	17.26%	23.22%	17.20%	20.85%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	409	11	20	24	35	14	4	13	13	24	30	18	22	10	17	22	6	10	16	23	18	6	9	12	19	13					
		1.61%	1.09%	1.67%	2.38%	2.23%	1.27%	0.79%	1.34%	2.52%	1.94%	2.35%	2.09%	1.76%	0.76%	1.46%	2.26%	0.95%	1.67%	1.31%	1.93%	1.78%	0.76%	0.86%	2.19%	1.39%	1.20%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	4915	118	179	170	243	167	70	222	89	349	309	152	336	281	263	218	109	95	231	287	183	132	142	98	267	205					
		19.32%	11.65%	14.95%	16.87%	15.51%	15.17%	13.86%	22.82%	17.25%	28.21%	24.20%	17.61%	26.90%	21.35%	22.58%	22.36%	17.33%	15.89%	18.93%	24.04%	18.12%	16.77%	13.61%	17.92%	19.55%	18.91%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	462	10	19	13	18	25	7	19	12	36	33	23	31	15	27	30	11	12	21	20	20	2	12	6	24	16					
		1.82%	0.99%	1.59%	1.29%	1.15%	2.27%	1.39%	1.95%	2.33%	2.91%	2.58%	2.67%	2.48%	1.14%	2.32%	3.08%	1.75%	2.01%	1.72%	1.68%	1.98%	0.25%	1.15%	1.10%	1.76%	1.48%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	11565	552	587	465	810	563	230	378	210	454	482	369	469	798	439	397	282	246	604	460	402	416	605	243	636	468					
		45.46%	54.49%	49.04%	46.13%	51.69%	51.14%	45.54%	38.85%	40.70%	36.70%	37.74%	42.76%	37.55%	60.64%	37.68%	40.72%	44.83%	41.14%	49.51%	38.53%	39.80%	52.86%	58.01%	44.42%	46.56%	43.17%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	138	9	5	10	15	3	4	8	7	4	4	6	2	10	11	5	0	1	8	8	3	3	3	2	4	3					
		0.54%	0.89%	0.42%	0.99%	0.96%	0.27%	0.79%	0.82%	1.36%	0.32%	0.31%	0.70%	0.16%	0.76%	0.94%	0.51%	0.00%	0.17%	0.66%	0.67%	0.30%	0.38%	0.29%	0.37%	0.29%	0.28%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
