Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																
Дата голосования: 02.12.2007																																
																																
Наименование Избирательной комиссии:    Свободненская городская																																
																																
Сводная таблица результатов выборов																																
																																
		Сумма	УИК №567	УИК №568	УИК №569	УИК №570	УИК №571	УИК №572	УИК №573	УИК №574	УИК №575	УИК №576	УИК №577	УИК №578	УИК №579	УИК №580	УИК №581	УИК №582	УИК №583	УИК №584	УИК №585	УИК №586	УИК №587	УИК №588	УИК №589	УИК №590	УИК №591					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	416	20	20	10	15	17	10	12	10	33	27	20	20	20	27	25	8	20	15	15	12	5	11	10	17	17					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	372	11	17	8	12	14	8	12	8	32	26	16	20	18	27	25	5	18	14	14	11	5	11	7	16	17					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	205	5	4	9	16	4	6	5	7	14	5	11	14	13	15	17	6	5	5	12	6	3	11	4	3	5					
14	Число погашенных неиспользованных открепительных удостоверений	44	9	3	2	3	3	2	0	2	1	1	4	0	2	0	0	3	2	1	1	1	0	0	3	1	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	8	0	1	0	0	0	0	1	0	0	0	0	1	1	2	0	1	0	0	0	0	0	0	0	1	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																
18	1.Политическая партия «Аграрная партия России»	420	18	14	13	19	12	10	16	6	17	21	10	27	25	30	15	10	6	21	19	20	9	13	15	36	18					
		1.27%	1.43%	0.97%	0.99%	1.05%	1.05%	1.46%	1.26%	0.89%	1.03%	1.16%	0.90%	1.52%	1.39%	1.93%	1.16%	1.14%	0.64%	1.51%	1.20%	1.59%	1.04%	0.92%	1.55%	2.29%	1.17%					
19	2.Всероссийская политическая партия «Гражданская Сила»	183	4	3	3	14	2	0	6	4	11	12	6	23	8	14	11	1	14	10	5	2	4	2	4	8	12					
		0.55%	0.32%	0.21%	0.23%	0.77%	0.18%	0.00%	0.47%	0.59%	0.67%	0.66%	0.54%	1.30%	0.44%	0.90%	0.85%	0.11%	1.50%	0.72%	0.32%	0.16%	0.46%	0.14%	0.41%	0.51%	0.78%					
20	3.Политическая партия «Демократическая партия России»	41	3	0	2	4	0	1	0	1	1	4	1	10	2	2	0	0	1	0	0	0	3	0	5	0	1					
		0.12%	0.24%	0.00%	0.15%	0.22%	0.00%	0.15%	0.00%	0.15%	0.06%	0.22%	0.09%	0.56%	0.11%	0.13%	0.00%	0.00%	0.11%	0.00%	0.00%	0.00%	0.35%	0.00%	0.52%	0.00%	0.07%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	3773	67	120	141	178	82	48	155	66	276	248	136	300	254	234	149	59	74	156	212	122	101	115	165	170	145					
		11.43%	5.33%	8.32%	10.69%	9.83%	7.18%	6.99%	12.21%	9.79%	16.74%	13.66%	12.26%	16.90%	14.07%	15.06%	11.49%	6.72%	7.95%	11.21%	13.38%	9.68%	11.64%	8.10%	17.08%	10.82%	9.45%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	866	69	27	20	27	28	7	39	19	61	41	34	30	56	33	45	13	13	23	33	23	15	114	15	30	51					
		2.62%	5.49%	1.87%	1.52%	1.49%	2.45%	1.02%	3.07%	2.82%	3.70%	2.26%	3.07%	1.69%	3.10%	2.12%	3.47%	1.48%	1.40%	1.65%	2.08%	1.83%	1.73%	8.03%	1.55%	1.91%	3.32%					
23	6.Политическая партия «Партия социальной справедливости»	67	3	1	1	1	3	0	6	1	3	1	2	6	2	6	6	2	6	3	1	3	3	1	4	1	1					
		0.20%	0.24%	0.07%	0.08%	0.06%	0.26%	0.00%	0.47%	0.15%	0.18%	0.06%	0.18%	0.34%	0.11%	0.39%	0.46%	0.23%	0.64%	0.22%	0.06%	0.24%	0.35%	0.07%	0.41%	0.06%	0.07%					
24	7.Политическая партия «Либерально-демократическая партия России»	3636	192	148	150	191	141	81	134	69	166	162	136	169	151	166	122	115	113	131	198	163	104	184	90	184	176					
		11.02%	15.29%	10.26%	11.37%	10.55%	12.35%	11.81%	10.56%	10.24%	10.07%	8.92%	12.26%	9.52%	8.37%	10.68%	9.41%	13.10%	12.14%	9.42%	12.50%	12.94%	11.98%	12.97%	9.32%	11.71%	11.47%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1378	19	47	37	80	35	22	54	27	93	90	49	89	78	86	64	31	41	55	73	54	26	48	38	80	62					
		4.18%	1.51%	3.26%	2.81%	4.42%	3.06%	3.21%	4.26%	4.01%	5.64%	4.96%	4.42%	5.01%	4.32%	5.53%	4.93%	3.53%	4.40%	3.95%	4.61%	4.29%	2.99%	3.38%	3.93%	5.09%	4.04%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	192	15	6	9	11	6	6	4	3	12	12	9	10	8	10	10	2	8	3	8	4	4	6	3	14	9					
		0.58%	1.19%	0.42%	0.68%	0.61%	0.53%	0.87%	0.32%	0.45%	0.73%	0.66%	0.81%	0.56%	0.44%	0.64%	0.77%	0.23%	0.86%	0.22%	0.51%	0.32%	0.46%	0.42%	0.31%	0.89%	0.59%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	21866	842	1056	938	1257	816	495	829	469	969	1201	710	1063	1175	947	847	631	643	962	1007	849	585	910	609	1017	1039					
		66.25%	67.04%	73.23%	71.11%	69.45%	71.45%	72.16%	65.33%	69.58%	58.76%	66.13%	64.02%	59.89%	65.10%	60.94%	65.30%	71.87%	69.07%	69.16%	63.57%	67.38%	67.40%	64.13%	63.04%	64.74%	67.73%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	325	7	4	2	15	11	6	16	6	25	24	9	27	31	20	18	7	3	15	16	8	7	9	11	14	14					
		0.98%	0.56%	0.28%	0.15%	0.83%	0.96%	0.87%	1.26%	0.89%	1.52%	1.32%	0.81%	1.52%	1.72%	1.29%	1.39%	0.80%	0.32%	1.08%	1.01%	0.63%	0.81%	0.63%	1.14%	0.89%	0.91%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
