Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																												
Дата голосования: 07.12.2003 0:00:00																												
																												
Наименование Избирательной комиссии:    Прохладненская городская																												
																												
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																												
																												
		Сумма	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №241					
28	"11. ""Истинные патриоты России"""	54	1	0	3	3	1	0	1	6	2	3	0	0	4	5	9	4	0	0	2	5	5					
		0.16%	0.06%	0.0%	0.15%	0.13%	0.06%	0.0%	0.07%	0.33%	0.13%	0.13%	0.0%	0.0%	0.22%	0.35%	0.62%	0.23%	0.0%	0.0%	0.13%	0.45%	3.70%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	175	5	15	7	10	0	7	14	2	14	12	7	11	14	0	14	7	8	3	20	2	3					
		0.54%	0.31%	0.81%	0.35%	0.46%	0.0%	0.39%	1.11%	0.11%	0.97%	0.54%	0.55%	0.70%	0.79%	0.0%	0.97%	0.41%	0.55%	0.19%	1.34%	0.18%	2.22%					
30	"13. ""Демократическая партия России"""	25	1	3	1	1	2	1	1	2	0	2	2	0	2	1	2	0	0	1	1	2	0					
		0.07%	0.06%	0.16%	0.05%	0.04%	0.13%	0.05%	0.07%	0.11%	0.0%	0.09%	0.15%	0.0%	0.11%	0.07%	0.13%	0.0%	0.0%	0.06%	0.06%	0.18%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	24	2	1	1	3	1	3	1	0	0	4	0	2	1	0	2	1	0	0	1	1	0					
		0.07%	0.12%	0.05%	0.05%	0.13%	0.06%	0.16%	0.07%	0.0%	0.0%	0.18%	0.0%	0.12%	0.05%	0.0%	0.13%	0.05%	0.0%	0.0%	0.06%	0.09%	0.0%					
32	"15. ""Партия СЛОН"""	20	1	1	0	1	1	1	1	0	0	7	0	0	1	0	0	0	2	1	3	0	0					
		0.06%	0.06%	0.05%	0.0%	0.04%	0.06%	0.05%	0.07%	0.0%	0.0%	0.31%	0.0%	0.0%	0.05%	0.0%	0.0%	0.0%	0.13%	0.06%	0.20%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1852	108	122	117	137	102	87	99	34	65	98	86	96	135	76	119	81	75	105	80	22	8					
		5.72%	6.69%	6.59%	5.90%	6.31%	7.06%	4.87%	7.91%	1.87%	4.54%	4.44%	6.82%	6.19%	7.63%	5.45%	8.26%	4.77%	5.23%	6.87%	5.37%	1.98%	5.92%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	38	1	3	1	0	0	1	1	0	2	11	1	2	0	1	2	5	1	1	2	3	0					
		0.11%	0.06%	0.16%	0.05%	0.0%	0.0%	0.05%	0.07%	0.0%	0.13%	0.49%	0.07%	0.12%	0.0%	0.07%	0.13%	0.29%	0.06%	0.06%	0.13%	0.27%	0.0%					
35	"18. ""ЛДПР"""	3031	109	159	174	166	84	121	139	51	188	438	115	150	157	81	215	159	126	185	149	40	25					
		9.37%	6.76%	8.58%	8.78%	7.64%	5.81%	6.77%	11.11%	2.81%	13.15%	19.87%	9.12%	9.67%	8.88%	5.81%	14.93%	9.37%	8.78%	12.10%	10.01%	3.60%	18.51%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	338	27	16	17	11	0	14	14	7	17	25	17	17	15	16	32	6	14	36	29	6	2					
		1.04%	1.67%	0.86%	0.85%	0.50%	0.0%	0.78%	1.11%	0.38%	1.18%	1.13%	1.34%	1.09%	0.84%	1.14%	2.22%	0.35%	0.97%	2.35%	1.94%	0.54%	1.48%					
37	"20. ""Политическая партия ""Единая Россия"""	20611	1129	1199	1273	1513	1045	1251	634	1550	845	995	743	984	1013	975	701	1128	955	942	834	846	56					
		63.73%	70.03%	64.77%	64.26%	69.72%	72.36%	70.04%	50.67%	85.58%	59.13%	45.14%	58.96%	63.48%	57.29%	69.99%	48.68%	66.50%	66.59%	61.64%	56.04%	76.28%	41.48%					
38	"21. ""Российская Конституционно-демократическая партия"""	64	3	4	4	0	3	2	3	1	3	5	2	5	7	0	6	4	5	0	5	2	0					
		0.19%	0.18%	0.21%	0.20%	0.0%	0.20%	0.11%	0.23%	0.05%	0.20%	0.22%	0.15%	0.32%	0.39%	0.0%	0.41%	0.23%	0.34%	0.0%	0.33%	0.18%	0.0%					
39	"22. ""Развитие предпринимательства"""	65	2	2	4	4	3	1	1	2	1	10	3	5	7	0	3	5	0	4	3	5	0					
		0.20%	0.12%	0.10%	0.20%	0.18%	0.20%	0.05%	0.07%	0.11%	0.06%	0.45%	0.23%	0.32%	0.39%	0.0%	0.20%	0.29%	0.0%	0.26%	0.20%	0.45%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2428	88	118	135	96	144	121	151	67	135	144	104	104	184	155	126	101	88	134	141	78	14					
		7.50%	5.45%	6.37%	6.81%	4.42%	9.97%	6.77%	12.07%	3.69%	9.44%	6.53%	8.25%	6.70%	10.40%	11.12%	8.75%	5.95%	6.13%	8.76%	9.47%	7.03%	10.37%					
																												
41	Против всех	744	24	45	56	44	13	40	33	23	30	154	41	29	53	6	33	24	39	0	38	15	4					
		2.30%	1.48%	2.43%	2.82%	2.02%	0.90%	2.23%	2.63%	1.27%	2.09%	6.98%	3.25%	1.87%	2.99%	0.43%	2.29%	1.41%	2.71%	0.0%	2.55%	1.35%	2.96%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
