Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																											
Дата голосования: 02.12.2007																											
																											
Наименование Избирательной комиссии:    Нагорская																											
																											
Сводная таблица результатов выборов																											
																											
		Сумма	УИК №776	УИК №777	УИК №778	УИК №779	УИК №780	УИК №781	УИК №782	УИК №783	УИК №784	УИК №785	УИК №786	УИК №787	УИК №788	УИК №789	УИК №790	УИК №791	УИК №792	УИК №793	УИК №794	УИК №795					
		0.13%	0.14%	0.29%	0.00%	0.53%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.43%	0.00%	0.00%	0.40%	0.25%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	900	216	91	100	16	23	12	17	39	15	9	7	16	31	31	76	31	18	16	17	119					
		11.80%	14.63%	13.27%	13.51%	8.42%	11.39%	9.52%	10.56%	10.26%	5.43%	9.78%	6.42%	6.81%	11.31%	10.26%	10.08%	7.89%	14.52%	12.40%	9.29%	14.91%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	27	1	7	1	0	0	0	0	1	0	0	0	2	0	0	8	0	1	0	1	5					
		0.35%	0.07%	1.02%	0.14%	0.00%	0.00%	0.00%	0.00%	0.26%	0.00%	0.00%	0.00%	0.85%	0.00%	0.00%	1.06%	0.00%	0.81%	0.00%	0.55%	0.63%					
23	6.Политическая партия «Партия социальной справедливости»	19	4	6	2	1	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0	0					
		0.25%	0.27%	0.87%	0.27%	0.53%	0.00%	0.00%	0.00%	1.05%	0.00%	0.00%	0.00%	0.85%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	713	139	58	83	27	24	12	7	30	25	17	2	16	19	25	72	32	5	10	19	91					
		9.34%	9.42%	8.45%	11.22%	14.21%	11.88%	9.52%	4.35%	7.89%	9.06%	18.48%	1.83%	6.81%	6.93%	8.28%	9.55%	8.14%	4.03%	7.75%	10.38%	11.40%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	679	118	124	83	9	16	11	13	9	7	9	4	22	24	28	62	38	7	13	17	65					
		8.90%	7.99%	18.08%	11.22%	4.74%	7.92%	8.73%	8.07%	2.37%	2.54%	9.78%	3.67%	9.36%	8.76%	9.27%	8.22%	9.67%	5.65%	10.08%	9.29%	8.15%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	93	20	22	8	6	4	2	0	0	1	0	5	0	1	5	2	1	6	0	2	8					
		1.22%	1.36%	3.21%	1.08%	3.16%	1.98%	1.59%	0.00%	0.00%	0.36%	0.00%	4.59%	0.00%	0.36%	1.66%	0.27%	0.25%	4.84%	0.00%	1.09%	1.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	4790	893	344	428	123	122	82	117	281	196	47	91	166	183	196	488	282	78	84	126	463					
		62.78%	60.50%	50.15%	57.84%	64.74%	60.40%	65.08%	72.67%	73.95%	71.01%	51.09%	83.49%	70.64%	66.79%	64.90%	64.72%	71.76%	62.90%	65.12%	68.85%	58.02%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	39	13	2	1	0	1	0	0	2	1	0	0	0	0	1	5	1	0	1	0	11					
		0.51%	0.88%	0.29%	0.14%	0.00%	0.50%	0.00%	0.00%	0.53%	0.36%	0.00%	0.00%	0.00%	0.00%	0.33%	0.66%	0.25%	0.00%	0.78%	0.00%	1.38%					
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
