Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																														
Дата голосования: 02.12.2007																														
																														
Наименование Избирательной комиссии:    Жигаловская																														
																														
Сводная таблица результатов выборов																														
																														
		Сумма	УИК №306	УИК №307	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314	УИК №315	УИК №316	УИК №317	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328					
		9.03%	14.93%	17.43%	12.70%	10.85%	4.48%	3.06%	10.59%	5.13%	9.76%	7.83%	3.52%	3.70%	11.26%	2.99%	5.26%	17.52%	7.84%	10.67%	5.81%	8.40%	6.78%	12.05%	11.52%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	307	8	8	2	7	9	0	11	4	2	17	10	4	8	1	1	13	7	11	39	45	47	22	31					
		6.49%	11.94%	3.67%	3.17%	2.71%	3.10%	0.00%	3.43%	5.13%	4.88%	10.24%	7.04%	3.70%	3.60%	1.49%	1.75%	9.49%	4.58%	4.35%	9.85%	8.79%	9.96%	6.03%	12.76%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	37	0	1	1	2	2	0	6	0	0	2	1	0	0	2	1	3	0	1	8	2	1	2	2					
		0.78%	0.00%	0.46%	1.59%	0.78%	0.69%	0.00%	1.87%	0.00%	0.00%	1.20%	0.70%	0.00%	0.00%	2.99%	1.75%	2.19%	0.00%	0.40%	2.02%	0.39%	0.21%	0.55%	0.82%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	3371	38	152	40	200	215	83	222	68	31	112	111	93	158	61	42	86	117	170	264	349	346	258	155					
		71.31%	56.72%	69.72%	63.49%	77.52%	74.14%	84.69%	69.16%	87.18%	75.61%	67.47%	78.17%	86.11%	71.17%	91.04%	73.68%	62.77%	76.47%	67.19%	66.67%	68.16%	73.31%	70.68%	63.79%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	32	0	3	0	0	0	2	1	0	0	3	1	2	2	0	3	0	2	2	1	2	7	0	1					
		0.68%	0.00%	1.38%	0.00%	0.00%	0.00%	2.04%	0.31%	0.00%	0.00%	1.81%	0.70%	1.85%	0.90%	0.00%	5.26%	0.00%	1.31%	0.79%	0.25%	0.39%	1.48%	0.00%	0.41%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
