7	Число избирательных бюллетеней в переносных ящиках для голосования	14916	69	135	78	151	80	211	60	75	60	100	63	142	145	340	126	120	264	284	112	128	150	205	66	176	164	164	158	107	73	130	184	162	118	113	104	103	154	64	125	66	55	141	268	213	215	601	181	275	213	278	123	205	198	276	202	193	428	245	139	215	289	238	425	80	42	306	355	125	148	254	152	87	42	96	117	383	201	207	156	67	63	155	40	109	146	120	131	162	222	5									
8	Число бюллетеней в стационарных ящиках для голосования	53506	779	613	803	895	922	745	940	826	830	1039	833	918	766	646	777	596	601	527	884	793	931	686	862	717	791	516	781	977	790	730	660	590	830	137	295	738	567	458	1037	819	654	578	930	564	224	154	463	557	474	190	91	441	489	421	454	743	301	494	282	404	291	497	738	263	282	758	752	112	501	287	365	167	363	1013	959	536	168	137	268	302	443	657	658	455	821	590	707	645	646	572									
9	Число недействительных избирательных бюллетеней	599	6	6	7	50	19	8	14	9	12	10	19	11	9	0	7	8	4	3	9	2	10	13	6	0	8	7	5	20	8	6	8	11	9	2	2	0	6	6	9	6	24	8	21	3	6	4	1	0	1	3	1	5	5	5	2	7	4	4	1	4	3	2	9	1	2	5	7	0	6	1	6	3	5	8	14	10	1	1	2	5	3	10	13	4	3	0	8	0	0	3									
10	Число действительных избирательных бюллетеней	67823	842	742	874	996	983	948	986	892	878	1129	877	1049	902	986	896	708	861	808	987	919	1071	878	922	893	947	673	934	1064	855	854	836	741	939	248	397	841	715	516	1153	879	685	711	1177	774	433	751	643	832	686	465	213	641	682	692	654	929	725	735	420	615	577	733	1154	342	322	1059	1100	237	643	540	511	251	400	1101	1062	909	368	343	422	364	503	802	685	560	964	710	830	807	868	574									
11	Число полученных открепительных  удостоверений	1095	14	10	13	15	19	16	15	20	18	16	10	10	10	12	15	15	10	10	11	10	11	28	10	15	21	10	10	26	15	20	12	25	30	0	0	10	10	5	13	10	18	12	42	15	5	10	10	20	10	8	3	10	10	7	7	7	10	9	6	10	8	21	15	12	3	10	20	6	14	10	5	5	11	10	15	13	3	3	6	5	6	20	10	8	10	13	24	10	15	5									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1026	14	10	13	15	19	14	15	15	18	16	10	10	10	12	15	15	9	9	11	10	11	28	10	15	21	7	10	26	15	20	12	25	30	0	0	10	10	4	11	10	18	9	42	15	2	10	10	16	6	7	3	10	7	7	5	7	6	8	6	10	8	21	10	12	0	8	20	6	14	8	3	2	8	10	12	13	0	3	6	4	6	20	10	8	10	13	24	10	13	5									
13	Число избирателей, проголосовавших по открепительным удостоверениям	1002	2	5	15	28	7	13	14	7	6	12	11	11	14	8	17	10	13	34	6	2	36	6	34	9	30	2	0	13	12	9	17	3	8	59	11	6	86	6	17	10	9	5	9	8	5	1	4	8	11	11	8	6	6	2	10	13	10	2	4	3	5	6	12	5	7	8	9	7	13	2	12	9	6	8	13	12	3	9	3	9	19	11	16	2	12	18	3	5	1	13									
14	Число неиспользованных открепительных удостоверений	69	0	0	0	0	0	2	0	5	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	3	0	0	3	0	0	4	4	1	0	0	3	0	2	0	4	1	0	0	0	0	5	0	3	2	0	0	0	2	2	3	3	0	3	0	3	0	0	1	0	0	0	0	0	0	0	0	2	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																																																					
19	Жириновский Владимир Вольфович	3838	32	30	40	51	45	39	52	64	87	82	56	30	61	41	69	58	57	34	64	53	59	51	43	62	55	39	14	57	68	53	59	53	54	1	13	56	67	51	68	88	51	54	80	35	21	33	26	34	42	24	12	36	20	23	42	50	40	68	20	44	34	49	48	13	21	44	81	1	21	24	41	4	29	70	12	58	8	6	15	33	25	48	48	35	33	39	57	25	56	49									
		5.61%	3.77%	4.01%	4.54%	4.88%	4.49%	4.08%	5.20%	7.10%	9.78%	7.20%	6.25%	2.83%	6.70%	4.16%	7.64%	8.10%	6.59%	4.19%	6.43%	5.75%	5.46%	5.72%	4.63%	6.94%	5.76%	5.74%	1.49%	5.26%	7.88%	6.16%	6.99%	7.05%	5.70%	0.40%	3.26%	6.66%	9.29%	9.77%	5.85%	9.94%	7.19%	7.51%	6.68%	4.50%	4.78%	4.37%	4.04%	4.09%	6.11%	5.13%	5.61%	5.57%	2.91%	3.30%	6.40%	5.34%	5.49%	9.20%	4.75%	7.11%	5.86%	6.67%	4.13%	3.79%	6.48%	4.14%	7.32%	0.42%	3.24%	4.44%	7.93%	1.57%	7.16%	6.31%	1.12%	6.31%	2.17%	1.74%	3.54%	8.94%	4.94%	5.91%	6.88%	6.21%	3.41%	5.49%	6.80%	3.10%	6.45%	8.49%									
20	Зюганов Геннадий Андреевич	10400	142	110	147	133	165	129	156	153	157	137	128	111	151	74	171	129	142	122	127	127	121	169	126	141	170	78	177	193	145	136	103	125	207	2	46	142	136	76	162	143	121	107	202	77	50	85	94	108	142	84	47	88	105	103	117	183	98	107	100	100	86	108	114	56	24	110	158	17	75	104	107	36	97	200	217	108	59	47	58	87	79	116	86	76	126	93	149	128	153	99									
		15.20%	16.75%	14.71%	16.69%	12.72%	16.47%	13.49%	15.60%	16.98%	17.64%	12.03%	14.29%	10.47%	16.58%	7.51%	18.94%	18.02%	16.42%	15.04%	12.75%	13.79%	11.19%	18.97%	13.58%	15.79%	17.80%	11.47%	18.85%	17.80%	16.80%	15.81%	12.20%	16.62%	21.84%	0.80%	11.53%	16.88%	18.86%	14.56%	13.94%	16.16%	17.07%	14.88%	16.86%	9.91%	11.39%	11.26%	14.60%	12.98%	20.67%	17.95%	21.96%	13.62%	15.28%	14.78%	17.84%	19.55%	13.44%	14.48%	23.75%	16.16%	14.83%	14.69%	9.80%	16.33%	7.41%	10.34%	14.27%	7.17%	11.56%	19.22%	20.70%	14.17%	23.95%	18.03%	20.17%	11.75%	15.99%	13.66%	13.68%	23.58%	15.61%	14.29%	12.32%	13.48%	13.03%	13.10%	17.78%	15.86%	17.63%	17.16%									
21	Миронов Сергей Михайлович	1776	25	30	14	22	40	25	21	25	42	43	23	16	16	21	28	20	22	23	32	26	16	18	30	25	40	22	10	27	32	23	19	22	31	1	9	13	31	24	43	38	22	22	33	13	16	15	9	14	22	17	2	20	23	20	15	27	20	14	7	15	13	23	34	10	1	28	17	3	16	7	14	5	5	41	7	13	3	4	2	14	16	19	14	12	49	9	13	8	16	26									
		2.60%	2.95%	4.01%	1.59%	2.10%	3.99%	2.62%	2.10%	2.77%	4.72%	3.78%	2.57%	1.51%	1.76%	2.13%	3.10%	2.79%	2.54%	2.84%	3.21%	2.82%	1.48%	2.02%	3.23%	2.80%	4.19%	3.24%	1.06%	2.49%	3.71%	2.67%	2.25%	2.93%	3.27%	0.40%	2.26%	1.55%	4.30%	4.60%	3.70%	4.29%	3.10%	3.06%	2.75%	1.67%	3.64%	1.99%	1.40%	1.68%	3.20%	3.63%	0.93%	3.10%	3.35%	2.87%	2.29%	2.88%	2.74%	1.89%	1.66%	2.42%	2.24%	3.13%	2.92%	2.92%	0.31%	2.63%	1.54%	1.27%	2.47%	1.29%	2.71%	1.97%	1.23%	3.70%	0.65%	1.41%	0.81%	1.16%	0.47%	3.79%	3.16%	2.34%	2.01%	2.13%	5.07%	1.27%	1.55%	0.99%	1.84%	4.51%									
22	Прохоров Михаил Дмитриевич	3277	42	24	43	34	78	75	32	90	80	38	56	40	33	21	41	45	56	25	54	59	67	45	73	74	51	31	6	50	74	58	41	50	58	1	11	23	82	24	70	75	44	46	77	30	21	56	26	26	47	17	8	26	19	21	24	50	30	17	11	30	36	24	10	4	17	62	48	7	18	23	27	3	9	38	12	21	4	4	0	26	38	71	39	31	26	21	40	15	28	19									
		4.79%	4.95%	3.21%	4.88%	3.25%	7.78%	7.85%	3.20%	9.99%	8.99%	3.34%	6.25%	3.77%	3.62%	2.13%	4.54%	6.28%	6.47%	3.08%	5.42%	6.41%	6.20%	5.05%	7.87%	8.29%	5.34%	4.56%	0.64%	4.61%	8.57%	6.74%	4.86%	6.65%	6.12%	0.40%	2.76%	2.73%	11.37%	4.60%	6.02%	8.47%	6.21%	6.40%	6.43%	3.86%	4.78%	7.42%	4.04%	3.13%	6.84%	3.63%	3.74%	4.02%	2.77%	3.01%	3.66%	5.34%	4.12%	2.30%	2.61%	4.85%	6.21%	3.27%	0.86%	1.17%	5.25%	5.83%	4.34%	2.95%	2.77%	4.25%	5.22%	1.18%	2.22%	3.43%	1.12%	2.29%	1.08%	1.16%	0.00%	7.05%	7.51%	8.74%	5.59%	5.50%	2.69%	2.96%	4.77%	1.86%	3.23%	3.29%									
23	Путин Владимир Владимирович	48532	601	548	630	756	655	680	725	560	512	829	614	852	641	829	587	456	584	604	710	654	808	595	650	591	631	503	727	737	536	584	614	491	589	243	318	607	399	341	810	535	447	482	785	619	325	562	488	650	433	323	144	471	515	525	456	619	537	529	282	426	408	529	948	259	259	815	796	209	513	382	322	203	260	752	814	709	294	282	347	204	345	548	498	406	730	548	571	631	615	381									
		70.93%	70.87%	73.26%	71.51%	72.28%	65.37%	71.13%	72.50%	62.15%	57.53%	72.78%	68.53%	80.38%	70.36%	84.08%	65.01%	63.69%	67.51%	74.48%	71.29%	71.01%	74.75%	66.78%	70.04%	66.18%	66.07%	73.97%	77.42%	67.99%	62.11%	67.91%	72.75%	65.29%	62.13%	97.20%	79.70%	72.18%	55.34%	65.33%	69.71%	60.45%	63.05%	67.04%	65.53%	79.67%	74.03%	74.44%	75.78%	78.13%	63.03%	69.02%	67.29%	72.91%	74.96%	75.32%	69.51%	66.13%	73.66%	71.58%	66.98%	68.82%	70.34%	71.97%	81.51%	75.51%	79.94%	76.60%	71.91%	88.19%	79.04%	70.61%	62.28%	79.92%	64.20%	67.81%	75.65%	77.15%	79.67%	81.98%	81.84%	55.28%	68.18%	67.49%	71.35%	71.99%	75.49%	77.18%	68.14%	78.19%	70.85%	66.03%									
																																																																																																					
																																																																																																					
																																																																																																					
																																																																																																					
																																																																																																					
																																																																																																					
																																																																																																					
																																																																																																					
																																																																																																					
																																																																																																					
																																																																																																					
																																																																																																					
																																																																																																					
																																																																																																					
																																																																																																					
																																																																																																					
																																																																																																					
																																																																																																					
																																																																																																					
																																																																																																					
																																																																																																					
																																																																																																					
																																																																																																					
																																																																																																					
																																																																																																					
																																																																																																					
																																																																																																					
