Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																
Дата голосования: 04.12.2011																																
																																
Наименование Избирательной комиссии:    Губахинская																																
																																
Сводная таблица результатов выборов																																
																																
		Сумма	УИК №901	УИК №902	УИК №903	УИК №904	УИК №905	УИК №906	УИК №907	УИК №908	УИК №909	УИК №910	УИК №911	УИК №912	УИК №913	УИК №914	УИК №915	УИК №916	УИК №917	УИК №918	УИК №919	УИК №920	УИК №921	УИК №922	УИК №923	УИК №924	УИК №925					
14	Число погашенных неиспользованных открепительных удостоверений	343	30	18	13	17	27	26	32	7	25	18	7	11	20	22	6	6	23	7	17	4	5	0	0	0	2					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	24	3	1	4	1	1	0	2	2	1	1	0	1	3	0	1	2	1	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	2847	103	175	83	123	138	153	237	239	223	234	45	147	200	211	38	66	168	24	55	19	16	21	108	19	2					
		17.76%	14.35%	16.32%	15.09%	17.98%	16.63%	18.55%	21.31%	20.29%	21.26%	19.52%	17.86%	17.63%	17.38%	16.77%	13.48%	16.71%	15.50%	13.19%	16.87%	11.38%	15.69%	12.57%	23.79%	15.70%	4.88%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	3304	180	229	139	170	152	159	243	240	243	301	66	165	215	219	51	81	179	44	49	29	16	33	67	25	9					
		20.61%	25.07%	21.36%	25.27%	24.85%	18.31%	19.27%	21.85%	20.37%	23.16%	25.10%	26.19%	19.78%	18.68%	17.41%	18.09%	20.51%	16.51%	24.18%	15.03%	17.37%	15.69%	19.76%	14.76%	20.66%	21.95%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	154	5	14	5	6	5	12	12	8	14	15	3	11	11	8	2	3	4	2	3	1	4	0	4	1	1					
		0.96%	0.70%	1.31%	0.91%	0.88%	0.60%	1.45%	1.08%	0.68%	1.33%	1.25%	1.19%	1.32%	0.96%	0.64%	0.71%	0.76%	0.37%	1.10%	0.92%	0.60%	3.92%	0.00%	0.88%	0.83%	2.44%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2778	125	222	105	98	139	138	188	225	189	228	38	165	185	206	56	67	174	30	76	25	14	14	58	10	3					
		17.33%	17.41%	20.71%	19.09%	14.33%	16.75%	16.73%	16.91%	19.10%	18.02%	19.02%	15.08%	19.78%	16.07%	16.38%	19.86%	16.96%	16.05%	16.48%	23.31%	14.97%	13.73%	8.38%	12.78%	8.26%	7.32%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	444	22	22	11	19	31	33	37	44	34	39	5	40	23	26	5	11	21	1	3	2	2	2	7	4	0					
		2.77%	3.06%	2.05%	2.00%	2.78%	3.73%	4.00%	3.33%	3.74%	3.24%	3.25%	1.98%	4.80%	1.99%	2.07%	1.77%	2.78%	1.94%	0.55%	0.92%	1.20%	1.96%	1.20%	1.54%	3.31%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	6107	261	384	187	254	339	305	371	400	322	354	91	288	477	562	125	156	515	79	129	85	46	92	199	60	26					
		38.09%	36.35%	35.82%	34.00%	37.13%	40.84%	36.97%	33.36%	33.96%	30.70%	29.52%	36.11%	34.53%	41.44%	44.67%	44.33%	39.49%	47.51%	43.41%	39.57%	50.90%	45.10%	55.09%	43.83%	49.59%	63.41%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	84	5	9	7	4	1	2	7	5	5	7	0	6	8	3	1	2	6	0	1	0	1	2	2	0	0					
		0.52%	0.70%	0.84%	1.27%	0.58%	0.12%	0.24%	0.63%	0.42%	0.48%	0.58%	0.00%	0.72%	0.70%	0.24%	0.35%	0.51%	0.55%	0.00%	0.31%	0.00%	0.98%	1.20%	0.44%	0.00%	0.00%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
