Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																				
Дата голосования: 07.12.2003 0:00:00																																				
																																				
Наименование Избирательной комиссии:    Верховская																																				
																																				
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																				
																																				
		Сумма	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	47	7	7	10	1	0	1	2	3	2	0	1	0	0	0	0	0	0	0	0	0	1	0	2	2	6	0	1	1	0					
		0.36%	0.48%	0.39%	0.74%	0.25%	0.0%	0.66%	1.09%	0.37%	0.28%	0.0%	0.40%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.48%	0.30%	0.65%	0.0%	0.36%	0.27%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	126	22	24	8	4	1	1	2	18	5	1	3	1	4	0	1	3	0	2	6	0	2	2	5	2	6	0	3	0	0					
		0.98%	1.51%	1.35%	0.59%	1.02%	0.46%	0.66%	1.09%	2.26%	0.70%	0.41%	1.21%	0.40%	1.14%	0.0%	0.45%	1.01%	0.0%	2.5%	1.88%	0.0%	0.46%	2.59%	1.20%	0.30%	0.65%	0.0%	1.10%	0.0%	0.0%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	116	16	14	11	0	4	0	2	24	4	1	1	0	19	1	0	0	4	0	1	0	0	3	3	6	1	0	0	1	0					
		0.90%	1.10%	0.79%	0.81%	0.0%	1.86%	0.0%	1.09%	3.01%	0.56%	0.41%	0.40%	0.0%	5.45%	2.17%	0.0%	0.0%	1.73%	0.0%	0.31%	0.0%	0.0%	3.89%	0.72%	0.90%	0.10%	0.0%	0.0%	0.27%	0.0%					
22	"5. ""За Русь Святую"""	43	9	8	5	3	1	0	0	2	2	0	0	0	2	1	2	0	2	0	1	0	0	0	0	1	3	0	0	0	1					
		0.33%	0.61%	0.45%	0.37%	0.76%	0.46%	0.0%	0.0%	0.25%	0.28%	0.0%	0.0%	0.0%	0.57%	2.17%	0.90%	0.0%	0.86%	0.0%	0.31%	0.0%	0.0%	0.0%	0.0%	0.15%	0.32%	0.0%	0.0%	0.0%	1.29%					
23	"6. ""Объединенная Российская партия ""Русь"""	14	2	3	1	2	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0					
		0.10%	0.13%	0.16%	0.07%	0.51%	0.0%	0.0%	0.0%	0.0%	0.14%	0.41%	0.0%	0.0%	0.0%	0.0%	0.45%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	68	11	13	10	3	1	2	0	4	4	0	0	0	1	0	0	0	2	1	1	0	0	0	1	6	4	2	1	1	0					
		0.52%	0.75%	0.73%	0.74%	0.76%	0.46%	1.32%	0.0%	0.50%	0.56%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.86%	1.25%	0.31%	0.0%	0.0%	0.0%	0.24%	0.90%	0.43%	0.79%	0.36%	0.27%	0.0%					
25	"8. ""Народно-республиканская партия России"""	7	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
		0.05%	0.0%	0.16%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.10%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	25	3	5	4	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	4	0	0	0	0	0					
		0.19%	0.20%	0.28%	0.29%	0.25%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.44%	0.60%	0.0%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	453	38	43	28	25	3	11	5	27	83	7	12	2	18	2	4	3	23	0	11	2	11	6	28	16	17	9	11	8	0					
		3.53%	2.61%	2.42%	2.07%	6.41%	1.40%	7.28%	2.73%	3.39%	11.65%	2.92%	4.85%	0.80%	5.17%	4.34%	1.80%	1.01%	9.95%	0.0%	3.44%	2.5%	2.56%	7.79%	6.73%	2.42%	1.86%	3.58%	4.04%	2.21%	0.0%					
28	"11. ""Истинные патриоты России"""	14	0	1	4	0	0	2	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0					
		0.10%	0.0%	0.05%	0.29%	0.0%	0.0%	1.32%	0.0%	0.0%	0.0%	1.67%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.55%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	79	10	19	4	1	3	0	0	16	2	1	0	1	3	0	0	0	1	0	0	0	3	1	1	7	3	0	1	2	0					
		0.61%	0.68%	1.07%	0.29%	0.25%	1.40%	0.0%	0.0%	2.01%	0.28%	0.41%	0.0%	0.40%	0.86%	0.0%	0.0%	0.0%	0.43%	0.0%	0.0%	0.0%	0.69%	1.29%	0.24%	1.06%	0.32%	0.0%	0.36%	0.55%	0.0%					
30	"13. ""Демократическая партия России"""	15	3	4	0	0	1	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0					
		0.11%	0.20%	0.22%	0.0%	0.0%	0.46%	0.0%	0.0%	0.0%	0.42%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	0.10%	0.0%	0.0%	0.27%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	20	2	1	2	0	0	0	1	1	3	0	0	0	0	0	1	1	0	0	1	0	1	0	0	1	1	0	0	4	0					
		0.15%	0.13%	0.05%	0.14%	0.0%	0.0%	0.0%	0.54%	0.12%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%	0.45%	0.33%	0.0%	0.0%	0.31%	0.0%	0.23%	0.0%	0.0%	0.15%	0.10%	0.0%	0.0%	1.10%	0.0%					
32	"15. ""Партия СЛОН"""	15	2	5	3	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0					
		0.11%	0.13%	0.28%	0.22%	0.0%	0.0%	0.0%	0.0%	0.12%	0.0%	0.0%	0.40%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	783	135	167	110	9	11	2	1	68	43	12	12	7	22	0	4	9	8	0	9	1	32	2	20	39	23	12	7	12	6					
		6.10%	9.29%	9.42%	8.16%	2.30%	5.14%	1.32%	0.54%	8.55%	6.03%	5.02%	4.85%	2.81%	6.32%	0.0%	1.80%	3.03%	3.46%	0.0%	2.82%	1.25%	7.45%	2.59%	4.80%	5.90%	2.51%	4.78%	2.57%	3.32%	7.79%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	24	2	0	1	0	0	0	1	5	4	0	0	1	0	0	0	0	0	0	2	0	1	2	1	1	2	0	1	0	0					
		0.18%	0.13%	0.0%	0.07%	0.0%	0.0%	0.0%	0.54%	0.62%	0.56%	0.0%	0.0%	0.40%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.62%	0.0%	0.23%	2.59%	0.24%	0.15%	0.21%	0.0%	0.36%	0.0%	0.0%					
35	"18. ""ЛДПР"""	1310	184	201	165	23	18	28	21	83	116	19	18	35	29	4	22	22	20	4	21	1	49	5	33	47	52	13	52	22	3					
		10.20%	12.66%	11.34%	12.24%	5.89%	8.41%	18.54%	11.47%	10.44%	16.29%	7.94%	7.28%	14.05%	8.33%	8.69%	9.90%	7.40%	8.65%	5.0%	6.58%	1.25%	11.42%	6.49%	7.93%	7.12%	5.69%	5.17%	19.11%	6.09%	3.89%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	167	14	15	12	9	4	0	5	17	6	10	2	0	2	0	1	6	2	0	1	0	4	1	5	42	6	0	0	3	0					
		1.30%	0.96%	0.84%	0.89%	2.30%	1.86%	0.0%	2.73%	2.13%	0.84%	4.18%	0.80%	0.0%	0.57%	0.0%	0.45%	2.02%	0.86%	0.0%	0.31%	0.0%	0.93%	1.29%	1.20%	6.36%	0.65%	0.0%	0.0%	0.83%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	6337	554	677	529	233	112	75	113	356	248	148	167	130	192	31	146	195	106	63	200	71	276	37	243	358	543	150	156	186	42					
		49.38%	38.12%	38.20%	39.24%	59.74%	52.33%	49.66%	61.74%	44.77%	34.83%	61.92%	67.61%	52.20%	55.17%	67.39%	65.76%	65.65%	45.88%	78.75%	62.69%	88.75%	64.33%	48.05%	58.41%	54.24%	59.47%	59.76%	57.35%	51.52%	54.54%					
38	"21. ""Российская Конституционно-демократическая партия"""	35	1	4	5	0	0	0	0	1	1	0	2	1	1	0	1	1	0	1	0	0	0	0	2	4	9	0	0	1	0					
		0.27%	0.06%	0.22%	0.37%	0.0%	0.0%	0.0%	0.0%	0.12%	0.14%	0.0%	0.80%	0.40%	0.28%	0.0%	0.45%	0.33%	0.0%	1.25%	0.0%	0.0%	0.0%	0.0%	0.48%	0.60%	0.98%	0.0%	0.0%	0.27%	0.0%					
39	"22. ""Развитие предпринимательства"""	22	4	3	3	0	0	1	0	2	5	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0					
		0.17%	0.27%	0.16%	0.22%	0.0%	0.0%	0.66%	0.0%	0.25%	0.70%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.24%	0.0%	0.10%	0.0%	0.36%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2491	336	379	372	66	47	23	22	122	146	28	20	66	43	6	33	54	58	8	59	5	40	16	59	109	194	26	23	107	24					
		19.41%	23.12%	21.38%	27.59%	16.92%	21.96%	15.23%	12.02%	15.34%	20.50%	11.71%	8.09%	26.50%	12.35%	13.04%	14.86%	18.18%	25.10%	10.0%	18.49%	6.25%	9.32%	20.77%	14.18%	16.51%	21.24%	10.35%	8.45%	29.63%	31.16%					
																																				
41	Против всех	346	57	87	43	6	6	5	1	26	24	7	5	3	8	1	5	3	4	1	4	0	5	1	3	11	13	7	4	6	0					
		2.69%	3.92%	4.90%	3.18%	1.53%	2.80%	3.31%	0.54%	3.27%	3.37%	2.92%	2.02%	1.20%	2.29%	2.17%	2.25%	1.01%	1.73%	1.25%	1.25%	0.0%	1.16%	1.29%	0.72%	1.66%	1.42%	2.78%	1.47%	1.66%	0.0%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
