Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																		
Дата голосования: 07.12.2003 0:00:00																																																		
																																																		
Наименование Избирательной комиссии:    Усть-Куломская																																																		
																																																		
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																		
																																																		
		Сумма	УИК №637	УИК №638	УИК №639	УИК №640	УИК №641	УИК №642	УИК №643	УИК №644	УИК №645	УИК №646	УИК №647	УИК №648	УИК №649	УИК №650	УИК №651	УИК №652	УИК №653	УИК №654	УИК №655	УИК №656	УИК №657	УИК №658	УИК №659	УИК №660	УИК №661	УИК №662	УИК №663	УИК №664	УИК №665	УИК №666	УИК №667	УИК №668	УИК №669	УИК №670	УИК №671	УИК №672	УИК №673	УИК №674	УИК №675	УИК №676	УИК №677	УИК №678	УИК №679					
14	Число погашенных открепительных удостоверений	122	2	0	2	2	1	2	5	2	0	3	13	13	5	0	4	0	2	2	1	3	3	1	1	2	2	1	4	4	3	2	2	2	3	3	5	3	2	6	3	3	2	0	3					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																		
18	"1. ""ЕДИНЕНИЕ"""	263	4	6	4	3	6	4	8	2	6	14	12	8	15	24	5	6	7	11	9	0	7	12	2	2	5	0	4	10	5	9	5	3	2	2	2	5	4	14	3	2	1	5	5					
		2.14%	2.51%	1.53%	1.47%	1.50%	2.87%	1.78%	1.29%	1.35%	2.55%	1.70%	2.47%	1.70%	2.90%	3.65%	3.37%	2.54%	5.64%	9.01%	1.33%	0.0%	2.25%	3.21%	2.53%	3.03%	5.15%	0.0%	1.95%	3.49%	2.27%	1.93%	1.75%	1.75%	1.02%	1.94%	0.67%	1.58%	2.61%	1.99%	1.15%	0.79%	0.72%	2.63%	2.90%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	321	7	6	5	6	3	8	19	5	10	40	29	20	10	12	2	8	3	2	10	3	1	16	0	4	6	2	3	5	4	5	4	4	0	3	4	7	2	18	5	8	1	7	4					
		2.61%	4.40%	1.53%	1.83%	3.01%	1.43%	3.57%	3.07%	3.37%	4.25%	4.87%	5.99%	4.27%	1.93%	1.82%	1.35%	3.38%	2.41%	1.63%	1.48%	1.64%	0.32%	4.28%	0.0%	6.06%	6.18%	3.63%	1.46%	1.74%	1.81%	1.07%	1.40%	2.33%	0.0%	2.91%	1.35%	2.21%	1.30%	2.56%	1.93%	3.16%	0.72%	3.68%	2.32%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	554	11	12	20	13	6	8	23	11	11	32	23	15	29	23	13	7	10	6	29	7	14	16	1	3	8	6	10	14	16	15	9	5	9	15	14	18	2	27	12	10	8	9	4					
		4.51%	6.91%	3.07%	7.35%	6.53%	2.87%	3.57%	3.72%	7.43%	4.68%	3.89%	4.75%	3.20%	5.60%	3.50%	8.78%	2.96%	8.06%	4.91%	4.29%	3.84%	4.50%	4.28%	1.26%	4.54%	8.24%	10.90%	4.87%	4.89%	7.27%	3.23%	3.15%	2.92%	4.59%	14.56%	4.74%	5.69%	1.30%	3.84%	4.63%	3.95%	5.79%	4.73%	2.32%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	267	2	14	3	3	3	7	24	2	7	28	11	5	11	12	3	2	0	1	12	5	14	9	2	2	2	2	4	4	4	5	9	3	4	2	6	2	2	15	4	8	3	3	3					
		2.17%	1.25%	3.58%	1.10%	1.50%	1.43%	3.12%	3.88%	1.35%	2.97%	3.41%	2.27%	1.06%	2.12%	1.82%	2.02%	0.84%	0.0%	0.81%	1.77%	2.74%	4.50%	2.41%	2.53%	3.03%	2.06%	3.63%	1.95%	1.39%	1.81%	1.07%	3.15%	1.75%	2.04%	1.94%	2.03%	0.63%	1.30%	2.13%	1.54%	3.16%	2.17%	1.57%	1.74%					
22	"5. ""За Русь Святую"""	65	0	5	1	0	0	1	3	0	0	5	3	0	5	4	0	0	1	0	4	1	4	5	0	1	1	1	0	3	3	2	1	2	0	0	2	1	0	2	1	1	2	0	0					
		0.52%	0.0%	1.28%	0.36%	0.0%	0.0%	0.44%	0.48%	0.0%	0.0%	0.60%	0.61%	0.0%	0.96%	0.60%	0.0%	0.0%	0.80%	0.0%	0.59%	0.54%	1.28%	1.34%	0.0%	1.51%	1.03%	1.81%	0.0%	1.04%	1.36%	0.43%	0.35%	1.16%	0.0%	0.0%	0.67%	0.31%	0.0%	0.28%	0.38%	0.39%	1.44%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	54	1	0	1	0	2	2	1	0	0	3	1	1	3	2	1	1	0	2	1	0	1	1	1	1	2	0	0	5	2	0	2	2	3	1	1	0	1	1	2	1	0	1	4					
		0.43%	0.62%	0.0%	0.36%	0.0%	0.95%	0.89%	0.16%	0.0%	0.0%	0.36%	0.20%	0.21%	0.58%	0.30%	0.67%	0.42%	0.0%	1.63%	0.14%	0.0%	0.32%	0.26%	1.26%	1.51%	2.06%	0.0%	0.0%	1.74%	0.90%	0.0%	0.70%	1.16%	1.53%	0.97%	0.33%	0.0%	0.65%	0.14%	0.77%	0.39%	0.0%	0.52%	2.32%					
24	"7. ""Новый курс - Автомобильная Россия"""	63	1	3	1	0	1	1	5	0	0	11	1	7	1	3	0	2	2	0	3	1	0	5	0	1	1	0	0	0	3	1	0	0	1	0	1	0	0	2	1	3	0	0	1					
		0.51%	0.62%	0.76%	0.36%	0.0%	0.47%	0.44%	0.80%	0.0%	0.0%	1.33%	0.20%	1.49%	0.19%	0.45%	0.0%	0.84%	1.61%	0.0%	0.44%	0.54%	0.0%	1.34%	0.0%	1.51%	1.03%	0.0%	0.0%	0.0%	1.36%	0.21%	0.0%	0.0%	0.51%	0.0%	0.33%	0.0%	0.0%	0.28%	0.38%	1.18%	0.0%	0.0%	0.58%					
25	"8. ""Народно-республиканская партия России"""	43	0	1	0	0	1	1	1	4	0	3	0	1	3	0	2	1	1	0	0	0	1	3	1	1	0	1	2	0	2	3	2	2	0	1	3	1	0	0	1	0	0	0	0					
		0.35%	0.0%	0.25%	0.0%	0.0%	0.47%	0.44%	0.16%	2.70%	0.0%	0.36%	0.0%	0.21%	0.58%	0.0%	1.35%	0.42%	0.80%	0.0%	0.0%	0.0%	0.32%	0.80%	1.26%	1.51%	0.0%	1.81%	0.97%	0.0%	0.90%	0.64%	0.70%	1.16%	0.0%	0.97%	1.01%	0.31%	0.0%	0.0%	0.38%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	61	0	2	1	2	3	1	0	0	0	4	2	0	6	3	1	1	2	0	4	1	1	4	1	1	0	2	0	1	0	1	0	1	0	0	4	1	2	6	3	0	0	0	0					
		0.49%	0.0%	0.51%	0.36%	1.00%	1.43%	0.44%	0.0%	0.0%	0.0%	0.48%	0.41%	0.0%	1.16%	0.45%	0.67%	0.42%	1.61%	0.0%	0.59%	0.54%	0.32%	1.07%	1.26%	1.51%	0.0%	3.63%	0.0%	0.34%	0.0%	0.21%	0.0%	0.58%	0.0%	0.0%	1.35%	0.31%	1.30%	0.85%	1.15%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	1121	13	56	20	8	18	9	19	1	11	51	15	38	35	7	5	21	0	6	26	3	2	25	16	5	1	6	11	23	3	10	94	67	79	29	34	104	69	91	29	12	20	14	15					
		9.13%	8.17%	14.35%	7.35%	4.02%	8.61%	4.01%	3.07%	0.67%	4.68%	6.21%	3.09%	8.11%	6.76%	1.06%	3.37%	8.89%	0.0%	4.91%	3.85%	1.64%	0.64%	6.70%	20.25%	7.57%	1.03%	10.90%	5.36%	8.04%	1.36%	2.15%	32.98%	39.18%	40.30%	28.15%	11.52%	32.91%	45.09%	12.96%	11.19%	4.74%	14.49%	7.36%	8.72%					
28	"11. ""Истинные патриоты России"""	30	1	3	0	1	1	0	0	0	0	0	0	1	1	1	1	1	0	1	1	2	0	0	0	0	2	1	1	1	1	0	1	1	0	0	1	2	1	3	0	0	0	0	0					
		0.24%	0.62%	0.76%	0.0%	0.50%	0.47%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.19%	0.15%	0.67%	0.42%	0.0%	0.81%	0.14%	1.09%	0.0%	0.0%	0.0%	0.0%	2.06%	1.81%	0.48%	0.34%	0.45%	0.0%	0.35%	0.58%	0.0%	0.0%	0.33%	0.63%	0.65%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	351	2	8	4	3	4	11	17	2	5	20	15	12	12	12	6	4	4	3	10	0	5	7	0	5	6	4	4	9	0	10	4	9	7	1	46	16	3	24	7	5	15	2	8					
		2.85%	1.25%	2.05%	1.47%	1.50%	1.91%	4.91%	2.75%	1.35%	2.12%	2.43%	3.09%	2.56%	2.32%	1.82%	4.05%	1.69%	3.22%	2.45%	1.48%	0.0%	1.60%	1.87%	0.0%	7.57%	6.18%	7.27%	1.95%	3.14%	0.0%	2.15%	1.40%	5.26%	3.57%	0.97%	15.59%	5.06%	1.96%	3.41%	2.70%	1.97%	10.86%	1.05%	4.65%					
30	"13. ""Демократическая партия России"""	39	1	0	1	0	1	4	1	0	0	1	1	2	5	2	0	1	0	2	2	1	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	4	3	1	1	0	0					
		0.31%	0.62%	0.0%	0.36%	0.0%	0.47%	1.78%	0.16%	0.0%	0.0%	0.12%	0.20%	0.42%	0.96%	0.30%	0.0%	0.42%	0.0%	1.63%	0.29%	0.54%	0.32%	0.26%	0.0%	0.0%	0.0%	0.0%	0.48%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%	0.0%	0.31%	0.0%	0.56%	1.15%	0.39%	0.72%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	41	1	2	0	0	1	0	3	1	1	2	1	3	2	0	1	1	0	2	2	0	2	1	0	0	1	0	2	2	3	1	1	0	1	0	1	0	0	2	1	0	0	0	0					
		0.33%	0.62%	0.51%	0.0%	0.0%	0.47%	0.0%	0.48%	0.67%	0.42%	0.24%	0.20%	0.64%	0.38%	0.0%	0.67%	0.42%	0.0%	1.63%	0.29%	0.0%	0.64%	0.26%	0.0%	0.0%	1.03%	0.0%	0.97%	0.69%	1.36%	0.21%	0.35%	0.0%	0.51%	0.0%	0.33%	0.0%	0.0%	0.28%	0.38%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	19	1	0	0	0	0	0	0	1	0	1	0	0	0	2	0	1	1	0	0	0	0	0	0	1	0	0	0	2	0	3	0	0	0	0	0	1	0	2	1	1	0	1	0					
		0.15%	0.62%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.67%	0.0%	0.12%	0.0%	0.0%	0.0%	0.30%	0.0%	0.42%	0.80%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.51%	0.0%	0.0%	0.0%	0.69%	0.0%	0.64%	0.0%	0.0%	0.0%	0.0%	0.0%	0.31%	0.0%	0.28%	0.38%	0.39%	0.0%	0.52%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	692	16	23	11	14	9	18	51	9	9	64	37	41	18	20	13	12	7	2	34	13	19	19	2	1	6	2	9	10	9	35	20	3	5	3	19	18	0	27	13	17	8	16	10					
		5.63%	10.06%	5.89%	4.04%	7.03%	4.30%	8.03%	8.25%	6.08%	3.82%	7.79%	7.64%	8.76%	3.48%	3.04%	8.78%	5.08%	5.64%	1.63%	5.03%	7.14%	6.10%	5.09%	2.53%	1.51%	6.18%	3.63%	4.39%	3.49%	4.09%	7.54%	7.01%	1.75%	2.55%	2.91%	6.44%	5.69%	0.0%	3.84%	5.01%	6.71%	5.79%	8.42%	5.81%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	44	0	3	0	1	0	1	0	1	0	1	0	2	8	2	3	2	0	1	0	0	0	2	0	0	0	0	0	4	0	1	1	0	0	0	3	0	3	2	0	3	0	0	0					
		0.35%	0.0%	0.76%	0.0%	0.50%	0.0%	0.44%	0.0%	0.67%	0.0%	0.12%	0.0%	0.42%	1.54%	0.30%	2.02%	0.84%	0.0%	0.81%	0.0%	0.0%	0.0%	0.53%	0.0%	0.0%	0.0%	0.0%	0.0%	1.39%	0.0%	0.21%	0.35%	0.0%	0.0%	0.0%	1.01%	0.0%	1.96%	0.28%	0.0%	1.18%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	1837	19	55	20	30	37	23	114	17	51	117	57	76	88	103	29	46	21	19	115	40	43	54	6	8	19	4	55	52	38	70	18	26	18	4	66	31	14	88	49	26	13	26	32					
		14.96%	11.94%	14.10%	7.35%	15.07%	17.70%	10.26%	18.44%	11.48%	21.70%	14.25%	11.77%	16.23%	17.02%	15.67%	19.59%	19.49%	16.93%	15.57%	17.03%	21.97%	13.82%	14.47%	7.59%	12.12%	19.58%	7.27%	26.82%	18.18%	17.27%	15.08%	6.31%	15.20%	9.18%	3.88%	22.37%	9.81%	9.15%	12.53%	18.91%	10.27%	9.42%	13.68%	18.60%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	296	5	7	6	4	4	9	14	5	7	13	8	7	20	23	5	3	2	4	11	3	8	7	1	1	3	1	0	8	10	10	6	5	1	1	6	5	1	34	6	6	1	8	7					
		2.41%	3.14%	1.79%	2.20%	2.01%	1.91%	4.01%	2.26%	3.37%	2.97%	1.58%	1.65%	1.49%	3.86%	3.50%	3.37%	1.27%	1.61%	3.27%	1.62%	1.64%	2.57%	1.87%	1.26%	1.51%	3.09%	1.81%	0.0%	2.79%	4.54%	2.15%	2.10%	2.92%	0.51%	0.97%	2.03%	1.58%	0.65%	4.84%	2.31%	2.37%	0.72%	4.21%	4.06%					
37	"20. ""Политическая партия ""Единая Россия"""	4282	48	128	131	64	74	70	231	59	80	289	157	150	166	317	46	70	49	37	307	89	148	121	29	20	23	20	88	112	87	197	58	28	29	27	54	70	27	241	60	119	40	65	57					
		34.87%	30.18%	32.82%	48.16%	32.16%	35.40%	31.24%	37.37%	39.86%	34.04%	35.20%	32.43%	32.05%	32.10%	48.24%	31.08%	29.66%	39.51%	30.32%	45.48%	48.90%	47.58%	32.43%	36.70%	30.30%	23.71%	36.36%	42.92%	39.16%	39.54%	42.45%	20.35%	16.37%	14.79%	26.21%	18.30%	22.15%	17.64%	34.33%	23.16%	47.03%	28.98%	34.21%	33.13%					
38	"21. ""Российская Конституционно-демократическая партия"""	31	0	0	1	0	0	1	0	1	2	2	1	1	1	5	0	0	0	0	0	0	1	2	0	0	1	1	2	0	0	2	2	0	1	0	1	2	0	0	0	0	0	1	0					
		0.25%	0.0%	0.0%	0.36%	0.0%	0.0%	0.44%	0.0%	0.67%	0.85%	0.24%	0.20%	0.21%	0.19%	0.76%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%	0.53%	0.0%	0.0%	1.03%	1.81%	0.97%	0.0%	0.0%	0.43%	0.70%	0.0%	0.51%	0.0%	0.33%	0.63%	0.0%	0.0%	0.0%	0.0%	0.0%	0.52%	0.0%					
39	"22. ""Развитие предпринимательства"""	43	1	1	0	0	0	0	1	0	0	10	3	4	1	3	1	0	0	1	1	1	0	0	0	0	0	0	1	0	3	3	1	0	0	0	2	0	0	2	0	0	0	0	3					
		0.35%	0.62%	0.25%	0.0%	0.0%	0.0%	0.0%	0.16%	0.0%	0.0%	1.21%	0.61%	0.85%	0.19%	0.45%	0.67%	0.0%	0.0%	0.81%	0.14%	0.54%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.48%	0.0%	1.36%	0.64%	0.35%	0.0%	0.0%	0.0%	0.67%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	1.74%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	965	16	36	21	34	14	23	40	8	22	67	64	39	41	41	5	29	5	15	41	3	15	36	1	4	3	2	4	11	10	49	24	7	20	8	16	23	11	57	39	20	11	17	13					
		7.86%	10.06%	9.23%	7.72%	17.08%	6.69%	10.26%	6.47%	5.40%	9.36%	8.16%	13.22%	8.33%	7.93%	6.24%	3.37%	12.28%	4.03%	12.29%	6.07%	1.64%	4.82%	9.65%	1.26%	6.06%	3.09%	3.63%	1.95%	3.84%	4.54%	10.56%	8.42%	4.09%	10.20%	7.76%	5.42%	7.27%	7.18%	8.11%	15.05%	7.90%	7.97%	8.94%	7.55%					
																																																		
41	Против всех	517	4	11	14	10	18	13	34	10	9	33	27	28	17	24	4	12	3	2	32	6	20	6	12	2	5	0	2	6	9	18	15	2	10	5	6	4	5	35	13	10	8	9	4					
		4.21%	2.51%	2.82%	5.14%	5.02%	8.61%	5.80%	5.50%	6.75%	3.82%	4.01%	5.57%	5.98%	3.28%	3.65%	2.70%	5.08%	2.41%	1.63%	4.74%	3.29%	6.43%	1.60%	15.18%	3.03%	5.15%	0.0%	0.97%	2.09%	4.09%	3.87%	5.26%	1.16%	5.10%	4.85%	2.03%	1.26%	3.26%	4.98%	5.01%	3.95%	5.79%	4.73%	2.32%					
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
