Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																									
Дата голосования: 07.12.2003 0:00:00																									
																									
Наименование Избирательной комиссии:    Новоторъяльская																									
																									
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																									
																									
		Сумма	УИК №394	УИК №395	УИК №396	УИК №397	УИК №398	УИК №399	УИК №400	УИК №401	УИК №402	УИК №403	УИК №404	УИК №405	УИК №406	УИК №407	УИК №408	УИК №409	УИК №410	УИК №411					
		1.27%	1.57%	1.18%	1.89%	1.12%	1.47%	0.67%	0.0%	1.92%	4.52%	1.47%	1.14%	0.60%	1.61%	0.77%	0.0%	0.86%	1.07%	0.68%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	54	9	3	8	10	0	5	0	1	3	1	2	2	4	2	1	2	1	0					
		0.64%	1.08%	0.39%	1.08%	1.12%	0.0%	1.12%	0.0%	0.38%	1.04%	0.36%	0.38%	1.21%	0.58%	0.38%	0.21%	0.57%	0.26%	0.0%					
22	"5. ""За Русь Святую"""	31	5	6	3	3	1	2	0	0	1	3	1	0	0	0	4	2	0	0					
		0.37%	0.60%	0.79%	0.40%	0.33%	0.29%	0.44%	0.0%	0.0%	0.34%	1.10%	0.19%	0.0%	0.0%	0.0%	0.84%	0.57%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	15	2	2	1	1	1	3	0	1	0	1	0	0	1	1	0	0	1	0					
		0.17%	0.24%	0.26%	0.13%	0.11%	0.29%	0.67%	0.0%	0.38%	0.0%	0.36%	0.0%	0.0%	0.14%	0.19%	0.0%	0.0%	0.26%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	19	3	1	5	2	1	1	0	0	0	0	0	1	2	1	0	1	0	1					
		0.22%	0.36%	0.13%	0.67%	0.22%	0.29%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.60%	0.29%	0.19%	0.0%	0.28%	0.0%	0.34%					
25	"8. ""Народно-республиканская партия России"""	8	0	1	1	1	0	0	0	0	0	0	1	1	2	1	0	0	0	0					
		0.09%	0.0%	0.13%	0.13%	0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.60%	0.29%	0.19%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	9	2	0	0	2	0	0	0	0	2	0	1	0	0	0	0	1	0	1					
		0.10%	0.24%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.69%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.34%					
27	"10. ""Аграрная партия России"""	1234	56	75	39	63	46	39	2	35	72	22	137	64	106	160	83	77	95	63					
		14.73%	6.77%	9.89%	5.29%	7.08%	13.52%	8.74%	1.06%	13.46%	25.08%	8.11%	26.09%	38.78%	15.56%	31.00%	17.43%	22.12%	25.53%	21.64%					
28	"11. ""Истинные патриоты России"""	19	1	2	4	5	0	0	0	1	0	0	2	0	0	1	0	2	0	1					
		0.22%	0.12%	0.26%	0.54%	0.56%	0.0%	0.0%	0.0%	0.38%	0.0%	0.0%	0.38%	0.0%	0.0%	0.19%	0.0%	0.57%	0.0%	0.34%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	104	11	9	4	8	1	3	4	6	7	6	8	1	16	7	5	3	3	2					
		1.24%	1.33%	1.18%	0.54%	0.89%	0.29%	0.67%	2.12%	2.30%	2.43%	2.21%	1.52%	0.60%	2.34%	1.35%	1.05%	0.86%	0.80%	0.68%					
30	"13. ""Демократическая партия России"""	23	2	5	1	1	0	2	0	0	2	2	2	0	3	0	1	1	1	0					
		0.27%	0.24%	0.65%	0.13%	0.11%	0.0%	0.44%	0.0%	0.0%	0.69%	0.73%	0.38%	0.0%	0.44%	0.0%	0.21%	0.28%	0.26%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	15	0	3	3	0	1	0	1	0	1	1	0	0	2	1	0	0	0	2					
		0.17%	0.0%	0.39%	0.40%	0.0%	0.29%	0.0%	0.53%	0.0%	0.34%	0.36%	0.0%	0.0%	0.29%	0.19%	0.0%	0.0%	0.0%	0.68%					
32	"15. ""Партия СЛОН"""	15	2	1	0	3	1	1	0	0	0	1	1	0	2	1	1	1	0	0					
		0.17%	0.24%	0.13%	0.0%	0.33%	0.29%	0.22%	0.0%	0.0%	0.0%	0.36%	0.19%	0.0%	0.29%	0.19%	0.21%	0.28%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	327	47	23	54	51	18	19	4	4	5	6	10	3	24	10	21	9	12	7					
		3.90%	5.68%	3.03%	7.32%	5.73%	5.29%	4.26%	2.12%	1.53%	1.74%	2.21%	1.90%	1.81%	3.52%	1.93%	4.41%	2.58%	3.22%	2.40%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	33	4	1	1	2	1	0	0	1	0	1	2	1	5	3	2	0	3	6					
		0.39%	0.48%	0.13%	0.13%	0.22%	0.29%	0.0%	0.0%	0.38%	0.0%	0.36%	0.38%	0.60%	0.73%	0.58%	0.42%	0.0%	0.80%	2.06%					
35	"18. ""ЛДПР"""	942	128	91	105	110	27	45	10	29	23	35	51	17	68	50	31	44	45	33					
		11.24%	15.47%	12.00%	14.24%	12.37%	7.94%	10.08%	5.31%	11.15%	8.01%	12.91%	9.71%	10.30%	9.98%	9.68%	6.51%	12.64%	12.09%	11.34%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	234	37	39	30	37	7	6	0	3	3	15	7	7	0	3	13	14	11	2					
		2.79%	4.47%	5.14%	4.07%	4.16%	2.05%	1.34%	0.0%	1.15%	1.04%	5.53%	1.33%	4.24%	0.0%	0.58%	2.73%	4.02%	2.95%	0.68%					
37	"20. ""Политическая партия ""Единая Россия"""	3575	350	306	321	351	136	247	140	121	113	141	218	29	319	152	241	131	138	121					
		42.67%	42.32%	40.36%	43.55%	39.48%	40.0%	55.38%	74.46%	46.53%	39.37%	52.02%	41.52%	17.57%	46.84%	29.45%	50.63%	37.64%	37.09%	41.58%					
38	"21. ""Российская Конституционно-демократическая партия"""	17	0	1	1	0	0	2	1	2	1	0	1	2	3	0	1	1	0	1					
		0.20%	0.0%	0.13%	0.13%	0.0%	0.0%	0.44%	0.53%	0.76%	0.34%	0.0%	0.19%	1.21%	0.44%	0.0%	0.21%	0.28%	0.0%	0.34%					
39	"22. ""Развитие предпринимательства"""	13	1	0	4	1	0	0	0	0	0	0	2	1	0	1	0	0	1	2					
		0.15%	0.12%	0.0%	0.54%	0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.38%	0.60%	0.0%	0.19%	0.0%	0.0%	0.26%	0.68%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	870	79	88	77	145	62	37	14	31	12	13	39	18	46	77	46	42	28	16					
		10.38%	9.55%	11.60%	10.44%	16.31%	18.23%	8.29%	7.44%	11.92%	4.18%	4.79%	7.42%	10.90%	6.75%	14.92%	9.66%	12.06%	7.52%	5.49%					
																									
41	Против всех	307	39	31	36	42	6	16	5	6	14	8	13	7	32	15	8	7	11	11					
		3.66%	4.71%	4.08%	4.88%	4.72%	1.76%	3.58%	2.65%	2.30%	4.87%	2.95%	2.47%	4.24%	4.69%	2.90%	1.68%	2.01%	2.95%	3.78%					
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
