Выборы Президента Российской Федерации																																																								
																																																								
"Наименование Избирательной комиссии:    Ижевск, Ленинская"																																																								
																																																								
Итоги голосования 																																																								
																																																								
		Сумма	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №241	УИК №242	УИК №243	УИК №244	УИК №245	УИК №246	УИК №247	УИК №248	УИК №249					
11	Число полученных открепительных  удостоверений	995	30	25	25	35	40	20	20	20	10	20	20	20	20	20	30	20	18	20	20	31	20	20	20	25	15	20	30	30	30	21	0	22	40	15	10	20	35	10	0	0	0	10	5	20	29	23	35	20	6					
12	Число выданных открепительных удостоверений	812	23	22	25	28	38	19	19	8	7	11	7	12	14	12	30	13	12	19	12	31	20	14	16	23	7	17	22	19	27	21	0	22	40	9	5	18	33	3	0	0	0	6	1	18	29	21	35	20	4					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	922	29	41	11	16	14	15	15	26	14	11	12	27	16	14	12	12	14	13	17	19	16	15	13	15	18	27	17	20	26	23	6	30	33	13	19	11	15	10	37	19	36	18	49	13	23	17	7	15	13					
14	Число неиспользованных открепительных удостоверений	183	7	3	0	7	2	1	1	12	3	9	13	8	6	8	0	7	6	1	8	0	0	6	4	2	8	3	8	11	3	0	0	0	0	6	5	2	2	7	0	0	0	4	4	2	0	2	0	0	2					
15	"Число открепительных удостоверений, выданных в ТИК"	196	0	4	2	7	5	0	1	1	0	2	4	3	3	3	2	2	0	5	1	2	4	3	4	1	1	1	5	1	1	2	0	4	105	1	1	3	5	0	0	0	0	1	0	1	2	1	1	1	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																								
18	. Глазьев Сергей Юрьевич	2520	59	48	64	58	49	69	48	26	38	28	40	37	38	46	67	53	34	96	46	80	70	67	65	102	64	72	99	83	58	97	9	59	38	42	32	65	84	2	10	3	2	13	2	61	93	84	62	29	29					
		4.67%	6.08%	3.63%	4.18%	3.95%	3.58%	4.09%	3.73%	4.90%	3.70%	2.48%	2.67%	3.56%	2.75%	4.23%	4.21%	3.61%	5.51%	7.56%	4.30%	5.83%	5.33%	5.11%	5.06%	8.01%	6.82%	5.00%	5.67%	6.07%	4.74%	5.64%	5.62%	4.67%	2.37%	3.99%	5.78%	4.66%	4.78%	3.51%	10.75%	3.75%	1.79%	2.60%	0.62%	4.95%	5.76%	5.77%	5.86%	3.82%	5.86%					
19	. Малышкин Олег Александрович	1603	29	29	43	56	34	52	28	16	30	30	26	39	34	28	48	35	15	41	42	60	40	36	42	42	23	49	55	26	40	38	8	42	57	42	18	33	49	1	1	2	1	26	3	41	67	32	41	23	10					
		2.97%	2.99%	2.20%	2.81%	3.81%	2.48%	3.08%	2.17%	3.01%	2.92%	2.66%	1.74%	3.76%	2.46%	2.57%	3.01%	2.38%	2.43%	3.23%	3.93%	4.37%	3.04%	2.75%	3.27%	3.30%	2.45%	3.40%	3.15%	1.90%	3.27%	2.21%	5.00%	3.33%	3.55%	3.99%	3.25%	2.36%	2.79%	1.75%	1.08%	2.50%	0.89%	5.20%	0.94%	3.33%	4.15%	2.20%	3.88%	3.03%	2.02%					
20	. Миронов Сергей Михайлович	466	3	12	16	9	13	7	14	3	7	13	10	6	11	7	18	11	5	14	7	10	15	16	15	9	5	9	23	7	14	16	0	8	10	11	7	9	15	1	0	1	0	5	2	19	11	27	7	5	3					
		0.86%	0.31%	0.91%	1.05%	0.61%	0.95%	0.41%	1.09%	0.56%	0.68%	1.15%	0.67%	0.58%	0.79%	0.64%	1.13%	0.75%	0.81%	1.10%	0.65%	0.73%	1.14%	1.22%	1.17%	0.71%	0.53%	0.62%	1.32%	0.51%	1.14%	0.93%	0.00%	0.63%	0.62%	1.05%	1.26%	0.64%	0.85%	1.75%	0.00%	1.25%	0.00%	1.00%	0.62%	1.54%	0.68%	1.85%	0.66%	0.66%	0.61%					
21	. Путин Владимир Владимирович	39287	689	1007	1111	1033	1029	1188	883	397	747	765	1066	728	975	826	1220	1089	453	930	765	958	940	943	964	900	688	1055	1268	974	912	1241	113	955	1270	752	406	1040	1277	38	68	55	98	376	283	907	1182	1035	769	571	348					
		72.88%	71.03%	76.23%	72.57%	70.37%	75.16%	70.34%	68.56%	74.76%	72.81%	67.76%	71.16%	70.13%	70.45%	75.92%	76.59%	74.13%	73.42%	73.23%	71.50%	69.83%	71.54%	71.98%	75.08%	70.70%	73.27%	73.26%	72.58%	71.20%	74.51%	72.15%	70.62%	75.61%	79.08%	71.48%	73.29%	74.50%	72.64%	66.67%	73.12%	68.75%	87.50%	75.20%	88.44%	73.62%	73.19%	71.09%	72.68%	75.13%	70.30%					
22	. Хакамада Ирина Муцуовна	2564	62	59	82	79	52	99	47	20	53	37	52	44	70	43	82	52	23	50	66	66	69	65	54	55	43	73	106	87	53	138	4	44	57	45	24	53	85	3	2	2	7	20	2	62	72	81	63	31	26					
		4.76%	6.39%	4.47%	5.36%	5.38%	3.80%	5.86%	3.65%	3.77%	5.17%	3.28%	3.47%	4.24%	5.06%	3.95%	5.15%	3.54%	3.73%	3.94%	6.17%	4.81%	5.25%	4.96%	4.21%	4.32%	4.58%	5.07%	6.07%	6.36%	4.33%	8.02%	2.50%	3.48%	3.55%	4.28%	4.33%	3.80%	4.84%	5.26%	2.15%	2.50%	6.25%	4.00%	0.62%	5.03%	4.46%	5.56%	5.95%	4.08%	5.25%					
23	. Харитонов Николай Михайлович	5522	100	119	175	175	157	207	218	53	122	205	264	149	208	105	94	188	73	93	95	150	123	114	93	113	92	124	140	140	112	129	22	110	121	102	50	149	173	11	9	14	0	46	15	113	126	119	81	67	64					
		10.24%	10.31%	9.01%	11.43%	11.92%	11.47%	12.26%	16.93%	9.98%	11.89%	18.16%	17.62%	14.35%	15.03%	9.65%	5.90%	12.80%	11.83%	7.32%	8.88%	10.93%	9.36%	8.70%	7.24%	8.88%	9.80%	8.61%	8.01%	10.23%	9.15%	7.50%	13.75%	8.71%	7.53%	9.70%	9.03%	10.67%	9.84%	19.30%	9.68%	17.50%	0.00%	9.20%	4.69%	9.17%	7.80%	8.17%	7.66%	8.82%	12.93%					
																																																								
24	Против всех	1360	22	36	40	35	22	47	25	10	18	30	19	33	25	27	45	30	12	29	32	41	31	50	36	39	17	41	50	40	22	53	4	27	39	39	12	28	52	0	1	1	4	7	3	23	53	59	24	22	5					
		2.52%	2.27%	2.73%	2.61%	2.38%	1.61%	2.78%	1.94%	1.88%	1.75%	2.66%	1.27%	3.18%	1.81%	2.48%	2.82%	2.04%	1.94%	2.28%	2.99%	2.99%	2.36%	3.82%	2.80%	3.06%	1.81%	2.85%	2.86%	2.92%	1.80%	3.08%	2.50%	2.14%	2.43%	3.71%	2.17%	2.01%	2.96%	0.00%	1.08%	1.25%	3.57%	1.40%	0.94%	1.87%	3.28%	4.05%	2.27%	2.89%	1.01%					
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
