Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																															
Дата голосования: 07.12.2003 0:00:00																															
																															
Наименование Избирательной комиссии:    Троснянская																															
																															
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																															
																															
		Сумма	УИК №672	УИК №673	УИК №674	УИК №675	УИК №676	УИК №677	УИК №678	УИК №679	УИК №680	УИК №681	УИК №682	УИК №683	УИК №684	УИК №685	УИК №686	УИК №687	УИК №688	УИК №689	УИК №690	УИК №691	УИК №692	УИК №693	УИК №694	УИК №695					
14	Число погашенных открепительных удостоверений	75	4	3	4	3	4	2	7	3	4	1	4	3	0	1	5	1	4	2	7	1	2	2	5	3					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																															
18	"1. ""ЕДИНЕНИЕ"""	22	7	0	0	0	0	0	4	0	1	0	2	0	0	0	0	2	0	0	1	0	3	0	0	2					
		0.25%	0.43%	0.0%	0.0%	0.0%	0.0%	0.0%	0.68%	0.0%	0.30%	0.0%	0.53%	0.0%	0.0%	0.0%	0.0%	0.43%	0.0%	0.0%	0.14%	0.0%	0.80%	0.0%	0.0%	0.66%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	65	17	1	0	0	4	0	9	1	0	0	1	0	0	0	4	1	5	0	5	0	1	2	1	13					
		0.76%	1.04%	0.82%	0.0%	0.0%	0.81%	0.0%	1.54%	0.40%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.94%	0.21%	1.03%	0.0%	0.70%	0.0%	0.26%	2.59%	0.22%	4.34%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	33	14	0	0	5	0	0	2	0	0	0	4	0	0	0	0	4	0	0	0	0	0	2	1	1					
		0.38%	0.86%	0.0%	0.0%	4.13%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%	1.06%	0.0%	0.0%	0.0%	0.0%	0.87%	0.0%	0.0%	0.0%	0.0%	0.0%	2.59%	0.22%	0.33%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	25	11	0	0	0	0	0	7	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0					
		0.29%	0.67%	0.0%	0.0%	0.0%	0.0%	0.0%	1.20%	0.0%	0.61%	0.0%	1.06%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%					
22	"5. ""За Русь Святую"""	15	5	0	0	0	0	0	4	0	1	0	0	0	0	0	0	3	0	0	0	0	1	0	1	0					
		0.17%	0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	0.68%	0.0%	0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.65%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.22%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	17	1	0	0	0	0	0	12	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0					
		0.19%	0.06%	0.0%	0.0%	0.0%	0.0%	0.0%	2.06%	0.40%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.65%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	17	8	0	0	0	0	0	2	1	0	0	0	1	0	0	3	0	0	0	1	0	0	0	1	0					
		0.19%	0.49%	0.0%	0.0%	0.0%	0.0%	0.0%	0.34%	0.40%	0.0%	0.0%	0.0%	0.38%	0.0%	0.0%	0.71%	0.0%	0.0%	0.0%	0.14%	0.0%	0.0%	0.0%	0.22%	0.0%					
25	"8. ""Народно-республиканская партия России"""	5	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0					
		0.05%	0.06%	0.0%	0.0%	0.82%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.65%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	9	1	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.10%	0.06%	0.0%	0.0%	0.0%	0.0%	0.0%	1.37%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	144	32	3	5	1	15	0	10	6	1	0	4	3	2	3	17	11	3	0	15	0	7	2	1	3					
		1.69%	1.96%	2.47%	2.82%	0.82%	3.07%	0.0%	1.72%	2.42%	0.30%	0.0%	1.06%	1.16%	1.33%	2.5%	4.02%	2.39%	0.62%	0.0%	2.11%	0.0%	1.88%	2.59%	0.22%	1.00%					
28	"11. ""Истинные патриоты России"""	6	0	0	2	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.07%	0.0%	0.0%	1.12%	0.0%	0.0%	0.0%	0.68%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	20	7	0	2	0	0	0	0	0	0	0	2	0	0	0	0	4	1	0	1	0	0	1	0	2					
		0.23%	0.43%	0.0%	1.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.53%	0.0%	0.0%	0.0%	0.0%	0.87%	0.20%	0.0%	0.14%	0.0%	0.0%	1.29%	0.0%	0.66%					
30	"13. ""Демократическая партия России"""	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0					
		0.02%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	10	4	0	1	0	0	0	1	1	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0					
		0.11%	0.24%	0.0%	0.56%	0.0%	0.0%	0.0%	0.17%	0.40%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.43%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	3	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.03%	0.12%	0.0%	0.56%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	206	77	0	4	0	5	0	14	8	4	0	9	3	3	0	9	20	10	1	16	1	5	0	4	13					
		2.41%	4.73%	0.0%	2.25%	0.0%	1.02%	0.0%	2.40%	3.23%	1.22%	0.0%	2.38%	1.16%	2.0%	0.0%	2.13%	4.35%	2.07%	0.56%	2.25%	0.41%	1.34%	0.0%	0.91%	4.34%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.01%	0.0%	0.0%	0.0%	0.0%	0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	523	181	7	6	4	42	1	56	17	9	6	17	8	12	3	11	38	26	1	38	0	17	7	2	14					
		6.14%	11.13%	5.78%	3.38%	3.30%	8.60%	0.82%	9.63%	6.88%	2.75%	4.83%	4.50%	3.10%	8.0%	2.5%	2.60%	8.27%	5.38%	0.56%	5.35%	0.0%	4.58%	9.09%	0.45%	4.68%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	75	31	0	0	2	4	0	8	1	2	1	4	0	0	0	2	4	4	0	4	0	3	1	1	3					
		0.88%	1.90%	0.0%	0.0%	1.65%	0.81%	0.0%	1.37%	0.40%	0.61%	0.80%	1.06%	0.0%	0.0%	0.0%	0.47%	0.87%	0.82%	0.0%	0.56%	0.0%	0.80%	1.29%	0.22%	1.00%					
37	"20. ""Политическая партия ""Единая Россия"""	6067	831	91	139	102	328	104	352	182	281	104	264	228	107	100	325	300	363	166	566	229	305	58	384	158					
		71.25%	51.10%	75.20%	78.53%	84.29%	67.21%	85.95%	60.58%	73.68%	85.93%	83.87%	70.02%	88.37%	71.33%	83.33%	77.01%	65.35%	75.15%	94.31%	79.71%	95.02%	82.21%	75.32%	87.47%	52.84%					
38	"21. ""Российская Конституционно-демократическая партия"""	23	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	1	0	17	0	0	0					
		0.27%	0.06%	0.82%	0.0%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.43%	0.0%	0.0%	0.14%	0.0%	4.58%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	3	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0					
		0.03%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.66%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	982	335	14	15	5	63	8	71	27	23	13	60	15	25	12	44	57	50	2	52	4	0	1	5	81					
		11.53%	20.60%	11.57%	8.47%	4.13%	12.90%	6.61%	12.22%	10.93%	7.03%	10.48%	15.91%	5.81%	16.66%	10.0%	10.42%	12.41%	10.35%	1.13%	7.32%	1.65%	0.0%	1.29%	1.13%	27.09%					
																															
41	Против всех	107	46	0	2	1	8	0	10	0	3	0	2	0	0	1	6	4	2	0	7	3	0	3	3	6					
		1.25%	2.82%	0.0%	1.12%	0.82%	1.63%	0.0%	1.72%	0.0%	0.91%	0.0%	0.53%	0.0%	0.0%	0.83%	1.42%	0.87%	0.41%	0.0%	0.98%	1.24%	0.0%	3.89%	0.68%	2.00%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
