Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																															
Дата голосования: 02.12.2007																															
																															
Наименование Избирательной комиссии:    Туруханская																															
																															
Сводная таблица результатов выборов																															
																															
		Сумма	УИК №108	УИК №109	УИК №110	УИК №112	УИК №115	УИК №116	УИК №117	УИК №1954	УИК №1955	УИК №1956	УИК №1957	УИК №1960	УИК №1961	УИК №1962	УИК №1964	УИК №1965	УИК №1968	УИК №1969	УИК №1970	УИК №1971	УИК №1972	УИК №1973	УИК №1975	УИК №1976					
		8.04%	7.89%	7.08%	3.33%	4.27%	4.71%	6.71%	6.75%	5.88%	11.48%	8.60%	7.17%	6.34%	10.41%	13.33%	11.43%	27.78%	9.86%	6.10%	7.52%	16.25%	13.24%	22.81%	11.19%	0.00%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	29	0	1	0	1	1	4	6	1	4	1	0	0	0	0	0	1	4	3	1	0	0	0	1	0					
		0.30%	0.00%	0.18%	0.00%	0.61%	0.59%	0.46%	0.75%	0.27%	0.66%	0.36%	0.00%	0.00%	0.00%	0.00%	0.00%	0.93%	0.38%	0.16%	0.16%	0.00%	0.00%	0.00%	0.70%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	30	0	1	0	0	2	5	2	1	3	2	2	0	0	0	1	0	2	8	1	0	0	0	0	0					
		0.31%	0.00%	0.18%	0.00%	0.00%	1.18%	0.57%	0.25%	0.27%	0.49%	0.72%	0.22%	0.00%	0.00%	0.00%	0.95%	0.00%	0.19%	0.44%	0.16%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1098	2	63	5	18	27	105	109	41	74	28	59	33	28	19	6	4	133	203	103	4	6	5	15	8					
		11.37%	2.63%	11.15%	5.56%	10.98%	15.88%	11.95%	13.63%	10.96%	12.13%	10.04%	6.61%	23.24%	8.83%	11.52%	5.71%	3.70%	12.49%	11.15%	16.83%	5.00%	8.82%	8.77%	10.49%	11.27%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	553	4	47	3	5	4	55	68	23	32	23	45	1	13	11	5	6	55	103	35	2	5	1	5	2					
		5.73%	5.26%	8.32%	3.33%	3.05%	2.35%	6.26%	8.50%	6.15%	5.25%	8.24%	5.04%	0.70%	4.10%	6.67%	4.76%	5.56%	5.16%	5.66%	5.72%	2.50%	7.35%	1.75%	3.50%	2.82%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	95	0	10	1	2	4	10	15	2	2	3	11	0	0	0	2	0	10	22	1	0	0	0	0	0					
		0.98%	0.00%	1.77%	1.11%	1.22%	2.35%	1.14%	1.88%	0.53%	0.33%	1.08%	1.23%	0.00%	0.00%	0.00%	1.90%	0.00%	0.94%	1.21%	0.16%	0.00%	0.00%	0.00%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	6578	63	364	75	122	116	582	482	274	395	185	669	94	233	110	79	64	703	1278	405	45	48	34	99	59					
		68.14%	82.89%	64.42%	83.33%	74.39%	68.24%	66.21%	60.25%	73.26%	64.75%	66.31%	75.00%	66.20%	73.50%	66.67%	75.24%	59.26%	66.01%	70.18%	66.18%	56.25%	70.59%	59.65%	69.23%	83.10%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	100	0	5	0	1	0	10	11	3	3	3	9	0	2	0	0	0	9	27	10	0	0	3	3	1					
		1.04%	0.00%	0.88%	0.00%	0.61%	0.00%	1.14%	1.38%	0.80%	0.49%	1.08%	1.01%	0.00%	0.63%	0.00%	0.00%	0.00%	0.85%	1.48%	1.63%	0.00%	0.00%	5.26%	2.10%	1.41%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
