7	Число избирательных бюллетеней в переносных ящиках для голосования	4597	347	44	85	123	62	121	82	191	53	135	108	36	109	108	63	65	130	77	52	131	81	44	150	60	108	83	86	70	111	30	145	162	60	170	72	92	353	158	37	27	61	23	67	52	31	46	96					
8	Число бюллетеней в стационарных ящиках для голосования	17478	857	215	792	286	220	531	93	409	100	209	252	100	124	256	235	285	333	119	89	248	239	78	551	109	584	120	199	97	142	84	461	851	1109	881	1130	1008	718	1172	113	155	456	95	379	145	71	594	184					
9	Число недействительных избирательных бюллетеней	210	46	0	2	0	0	2	4	3	0	1	3	0	0	0	2	26	8	2	0	2	0	0	2	0	1	0	1	0	1	0	0	4	35	0	12	18	10	12	0	0	8	0	2	0	0	0	3					
10	Число действительных избирательных бюллетеней	21865	1158	259	875	409	282	650	171	597	153	343	357	136	233	364	296	324	455	194	141	377	320	122	699	169	691	203	284	167	252	114	606	1009	1134	1051	1190	1082	1061	1318	150	182	509	118	444	197	102	640	277					
11	Число полученных открепительных  удостоверений	341	20	2	7	1	2	5	1	5	2	1	2	2	4	2	5	6	11	1	4	8	1	2	12	1	10	2	5	4	7	2	6	13	37	13	22	22	20	24	1	14	6	1	12	1	1	7	4					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	230	17	2	6	0	1	1	0	5	2	0	0	1	4	2	5	4	7	0	2	3	1	0	11	0	7	0	2	0	7	2	4	12	25	8	15	19	16	14	0	8	2	0	9	0	0	3	3					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	104	2	1	2	1	2	1	0	0	2	2	0	0	3	3	2	0	0	0	1	2	4	5	1	0	0	2	4	0	1	2	1	3	12	7	7	7	0	11	0	0	0	0	5	2	0	2	4					
14	Число неиспользованных открепительных удостоверений	111	3	0	1	1	1	4	1	0	0	1	2	1	0	0	0	2	4	1	2	5	0	2	1	1	3	2	3	4	0	0	2	1	12	5	7	3	4	10	1	6	4	1	3	1	1	4	1					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	6	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																						
18	Богданов Андрей Владимирович	62	5	1	2	1	1	0	0	1	0	1	0	0	0	3	1	0	0	0	0	0	1	1	1	0	0	0	2	1	0	0	1	6	3	4	11	4	3	4	0	0	3	0	0	1	0	0	0					
		0.28%	0.42%	0.39%	0.23%	0.24%	0.35%	0.00%	0.00%	0.17%	0.00%	0.29%	0.00%	0.00%	0.00%	0.82%	0.34%	0.00%	0.00%	0.00%	0.00%	0.00%	0.31%	0.82%	0.14%	0.00%	0.00%	0.00%	0.70%	0.60%	0.00%	0.00%	0.17%	0.59%	0.26%	0.38%	0.92%	0.36%	0.28%	0.30%	0.00%	0.00%	0.58%	0.00%	0.00%	0.51%	0.00%	0.00%	0.00%					
19	Жириновский Владимир Вольфович	612	69	13	7	4	4	14	2	3	2	1	1	1	4	8	4	1	12	1	1	11	3	1	6	1	4	1	3	1	1	4	5	53	15	30	47	68	83	103	2	2	3	2	7	1	0	2	1					
		2.77%	5.73%	5.02%	0.80%	0.98%	1.42%	2.15%	1.14%	0.50%	1.31%	0.29%	0.28%	0.74%	1.72%	2.20%	1.34%	0.29%	2.59%	0.51%	0.71%	2.90%	0.94%	0.82%	0.86%	0.59%	0.58%	0.49%	1.05%	0.60%	0.40%	3.51%	0.83%	5.23%	1.28%	2.85%	3.91%	6.18%	7.75%	7.74%	1.33%	1.10%	0.58%	1.69%	1.57%	0.51%	0.00%	0.31%	0.36%					
20	Зюганов Геннадий Андреевич	1269	123	49	16	6	2	9	7	8	3	5	5	6	5	8	7	30	21	1	1	21	9	3	10	1	5	1	15	3	8	2	11	175	45	59	125	112	84	182	14	26	19	9	8	1	1	4	4					
		5.75%	10.22%	18.92%	1.82%	1.47%	0.71%	1.38%	4.00%	1.33%	1.96%	1.45%	1.39%	4.41%	2.15%	2.20%	2.35%	8.57%	4.54%	0.51%	0.71%	5.54%	2.81%	2.46%	1.43%	0.59%	0.72%	0.49%	5.26%	1.80%	3.16%	1.75%	1.82%	17.28%	3.85%	5.61%	10.40%	10.18%	7.84%	13.68%	9.33%	14.29%	3.68%	7.63%	1.79%	0.51%	0.98%	0.63%	1.43%					
21	Медведев Дмитрий Анатольевич	19922	961	196	850	398	275	627	162	585	148	336	351	129	224	345	284	293	422	192	139	345	307	117	682	167	682	201	264	162	243	108	589	775	1071	958	1007	898	891	1029	134	154	484	107	429	194	101	634	272					
		90.25%	79.82%	75.68%	96.92%	97.31%	97.52%	96.17%	92.57%	97.50%	96.73%	97.67%	97.50%	94.85%	96.14%	94.78%	95.30%	83.71%	91.14%	97.96%	98.58%	91.03%	95.94%	95.90%	97.29%	98.82%	98.55%	99.01%	92.63%	97.01%	96.05%	94.74%	97.19%	76.51%	91.62%	91.15%	83.78%	81.64%	83.19%	77.37%	89.33%	84.62%	93.62%	90.68%	96.19%	98.48%	99.02%	99.06%	97.14%					
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
