Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																
Дата голосования: 07.12.2003 0:00:00																																
																																
Наименование Избирательной комиссии:    Алатырская городская																																
																																
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																
																																
		Сумма	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40	УИК №41	УИК №42	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50	УИК №51	УИК №52	УИК №53					
		0.19%	0.20%	0.23%	0.13%	0.0%	0.09%	0.44%	0.52%	0.75%	0.0%	0.09%	0.61%	0.12%	0.0%	0.48%	0.18%	0.12%	0.39%	0.12%	0.0%	0.10%	0.25%	0.06%	0.08%	0.0%	0.72%					
32	"15. ""Партия СЛОН"""	15	0	0	0	0	0	0	0	1	0	1	0	0	4	0	0	2	0	0	0	2	2	0	1	2	0					
		0.07%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.10%	0.0%	0.09%	0.0%	0.0%	0.43%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	0.20%	0.25%	0.0%	0.08%	0.38%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1641	35	32	60	67	85	43	80	76	98	101	69	121	105	39	22	71	36	75	48	75	58	95	112	34	4					
		8.32%	7.26%	7.39%	7.90%	10.75%	8.41%	6.37%	10.43%	8.22%	7.80%	9.65%	10.64%	7.77%	11.37%	9.39%	4.17%	8.81%	7.15%	9.19%	10.27%	7.65%	7.40%	6.53%	9.32%	6.55%	2.89%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	40	3	0	1	0	1	1	1	3	2	4	1	1	0	0	2	4	0	0	0	0	3	6	7	0	0					
		0.20%	0.62%	0.0%	0.13%	0.0%	0.09%	0.14%	0.13%	0.32%	0.15%	0.38%	0.15%	0.06%	0.0%	0.0%	0.37%	0.49%	0.0%	0.0%	0.0%	0.0%	0.38%	0.41%	0.58%	0.0%	0.0%					
35	"18. ""ЛДПР"""	1354	27	27	57	46	75	50	52	48	75	84	45	87	64	29	38	81	42	49	33	49	62	118	80	29	7					
		6.86%	5.60%	6.23%	7.50%	7.38%	7.42%	7.41%	6.77%	5.19%	5.97%	8.03%	6.94%	5.58%	6.93%	6.98%	7.21%	10.06%	8.34%	6.00%	7.06%	5.0%	7.91%	8.12%	6.66%	5.58%	5.07%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	366	6	13	15	13	17	17	9	22	22	11	18	34	28	11	6	12	13	12	15	18	12	12	25	5	0					
		1.85%	1.24%	3.00%	1.97%	2.08%	1.68%	2.52%	1.17%	2.38%	1.75%	1.05%	2.77%	2.18%	3.03%	2.65%	1.13%	1.49%	2.58%	1.47%	3.21%	1.83%	1.53%	0.82%	2.08%	0.96%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	10516	283	222	404	313	475	376	381	463	683	542	328	871	442	200	284	417	267	444	223	565	398	877	658	307	93					
		53.35%	58.71%	51.27%	53.22%	50.24%	47.02%	55.78%	49.67%	50.10%	54.37%	51.81%	50.61%	55.94%	47.88%	48.19%	53.88%	51.80%	53.08%	54.41%	47.75%	57.65%	50.83%	60.35%	54.78%	59.15%	67.39%					
38	"21. ""Российская Конституционно-демократическая партия"""	42	1	3	0	1	5	3	2	2	1	3	0	3	0	0	1	4	1	0	0	2	3	2	4	1	0					
		0.21%	0.20%	0.69%	0.0%	0.16%	0.49%	0.44%	0.26%	0.21%	0.07%	0.28%	0.0%	0.19%	0.0%	0.0%	0.18%	0.49%	0.19%	0.0%	0.0%	0.20%	0.38%	0.13%	0.33%	0.19%	0.0%					
39	"22. ""Развитие предпринимательства"""	39	3	1	2	2	3	2	0	4	3	1	1	6	1	1	0	2	0	1	1	0	0	1	3	0	1					
		0.19%	0.62%	0.23%	0.26%	0.32%	0.29%	0.29%	0.0%	0.43%	0.23%	0.09%	0.15%	0.38%	0.10%	0.24%	0.0%	0.24%	0.0%	0.12%	0.21%	0.0%	0.0%	0.06%	0.24%	0.0%	0.72%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2416	64	64	105	92	167	93	112	112	150	118	68	207	125	67	71	106	70	98	67	100	90	103	112	46	9					
		12.25%	13.27%	14.78%	13.83%	14.76%	16.53%	13.79%	14.60%	12.12%	11.94%	11.28%	10.49%	13.29%	13.54%	16.14%	13.47%	13.16%	13.91%	12.00%	14.34%	10.20%	11.49%	7.08%	9.32%	8.86%	6.52%					
																																
41	Против всех	477	11	18	17	8	28	8	25	19	33	28	15	41	16	14	16	17	8	16	13	26	24	35	27	8	6					
		2.42%	2.28%	4.15%	2.23%	1.28%	2.77%	1.18%	3.25%	2.05%	2.62%	2.67%	2.31%	2.63%	1.73%	3.37%	3.03%	2.11%	1.59%	1.96%	2.78%	2.65%	3.06%	2.40%	2.24%	1.54%	4.34%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
