Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																											
Дата голосования: 07.12.2003 0:00:00																											
																											
Наименование Избирательной комиссии:    Беднодемьяновская																											
																											
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																											
																											
		Сумма	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210					
		1.72%	1.48%	1.77%	1.06%	1.19%	1.21%	1.75%	0.46%	0.84%	3.38%	2.0%	3.66%	3.55%	3.05%	3.60%	2.28%	3.84%	1.16%	1.27%	1.28%	1.73%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	36	0	0	1	0	1	1	3	3	0	0	1	0	0	0	1	0	1	8	9	7					
		0.56%	0.0%	0.0%	0.35%	0.0%	1.21%	0.87%	0.69%	2.52%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	0.38%	0.0%	0.38%	0.67%	1.05%	0.67%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	150	1	1	5	1	2	6	6	4	4	0	3	3	0	2	8	0	3	45	27	29					
		2.34%	0.37%	0.59%	1.76%	0.59%	2.43%	5.26%	1.39%	3.36%	1.35%	0.0%	1.09%	1.77%	0.0%	1.80%	3.04%	0.0%	1.16%	3.81%	3.16%	2.78%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	78	6	1	0	1	0	0	7	3	2	2	3	2	5	0	1	0	3	13	10	19					
		1.22%	2.23%	0.59%	0.0%	0.59%	0.0%	0.0%	1.62%	2.52%	0.67%	2.0%	1.09%	1.18%	3.81%	0.0%	0.38%	0.0%	1.16%	1.10%	1.17%	1.82%					
22	"5. ""За Русь Святую"""	63	2	1	6	2	0	2	4	0	6	0	0	4	0	2	2	0	0	10	10	12					
		0.98%	0.74%	0.59%	2.12%	1.19%	0.0%	1.75%	0.92%	0.0%	2.03%	0.0%	0.0%	2.36%	0.0%	1.80%	0.76%	0.0%	0.0%	0.84%	1.17%	1.15%					
23	"6. ""Объединенная Российская партия ""Русь"""	24	1	0	4	0	0	0	0	1	3	1	1	0	0	0	1	0	1	2	3	6					
		0.37%	0.37%	0.0%	1.41%	0.0%	0.0%	0.0%	0.0%	0.84%	1.01%	1.0%	0.36%	0.0%	0.0%	0.0%	0.38%	0.0%	0.38%	0.16%	0.35%	0.57%					
24	"7. ""Новый курс - Автомобильная Россия"""	43	2	2	1	1	0	0	2	0	1	1	1	0	0	0	0	0	0	8	19	5					
		0.67%	0.74%	1.18%	0.35%	0.59%	0.0%	0.0%	0.46%	0.0%	0.33%	1.0%	0.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.67%	2.22%	0.48%					
25	"8. ""Народно-республиканская партия России"""	7	0	0	0	1	0	0	0	0	0	0	0	2	0	1	1	0	0	2	0	0					
		0.10%	0.0%	0.0%	0.0%	0.59%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.18%	0.0%	0.90%	0.38%	0.0%	0.0%	0.16%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	7	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	2					
		0.10%	0.37%	0.0%	0.35%	0.0%	0.0%	0.87%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.08%	0.11%	0.19%					
27	"10. ""Аграрная партия России"""	256	20	12	19	10	12	5	30	12	17	4	7	8	9	0	11	0	9	33	14	24					
		4.00%	7.43%	7.10%	6.71%	5.98%	14.63%	4.38%	6.96%	10.08%	5.76%	4.0%	2.56%	4.73%	6.87%	0.0%	4.18%	0.0%	3.48%	2.79%	1.64%	2.30%					
28	"11. ""Истинные патриоты России"""	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1					
		0.06%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.84%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.08%	0.11%	0.09%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	49	3	1	0	1	0	0	4	3	0	0	4	4	1	0	2	0	3	9	7	7					
		0.76%	1.11%	0.59%	0.0%	0.59%	0.0%	0.0%	0.92%	2.52%	0.0%	0.0%	1.46%	2.36%	0.76%	0.0%	0.76%	0.0%	1.16%	0.76%	0.82%	0.67%					
30	"13. ""Демократическая партия России"""	20	0	0	0	2	0	1	0	0	0	1	1	0	1	0	0	0	1	6	4	3					
		0.31%	0.0%	0.0%	0.0%	1.19%	0.0%	0.87%	0.0%	0.0%	0.0%	1.0%	0.36%	0.0%	0.76%	0.0%	0.0%	0.0%	0.38%	0.50%	0.46%	0.28%					
31	"14. ""Великая Россия - Евразийский Союз"""	22	1	1	1	2	0	0	1	1	2	0	1	0	0	0	1	0	0	7	3	1					
		0.34%	0.37%	0.59%	0.35%	1.19%	0.0%	0.0%	0.23%	0.84%	0.67%	0.0%	0.36%	0.0%	0.0%	0.0%	0.38%	0.0%	0.0%	0.59%	0.35%	0.09%					
32	"15. ""Партия СЛОН"""	10	0	0	0	0	0	0	0	0	2	0	1	0	0	1	1	0	0	2	1	2					
		0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.67%	0.0%	0.36%	0.0%	0.0%	0.90%	0.38%	0.0%	0.0%	0.16%	0.11%	0.19%					
33	"16. ""Родина"" (народно-патриотический союз)"""	222	9	7	6	4	4	3	11	3	10	2	5	3	2	1	5	0	6	44	53	44					
		3.47%	3.34%	4.14%	2.12%	2.39%	4.87%	2.63%	2.55%	2.52%	3.38%	2.0%	1.83%	1.77%	1.52%	0.90%	1.90%	0.0%	2.32%	3.72%	6.21%	4.23%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	20	1	0	2	1	0	1	0	1	4	0	0	2	0	0	1	0	0	2	3	2					
		0.31%	0.37%	0.0%	0.70%	0.59%	0.0%	0.87%	0.0%	0.84%	1.35%	0.0%	0.0%	1.18%	0.0%	0.0%	0.38%	0.0%	0.0%	0.16%	0.35%	0.19%					
35	"18. ""ЛДПР"""	479	18	7	34	15	6	3	27	6	15	9	16	17	7	6	18	4	33	80	87	71					
		7.50%	6.69%	4.14%	12.01%	8.98%	7.31%	2.63%	6.26%	5.04%	5.08%	9.0%	5.86%	10.05%	5.34%	5.40%	6.84%	5.12%	12.79%	6.77%	10.19%	6.82%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	250	7	11	15	3	0	2	27	3	13	0	4	4	2	0	9	2	6	61	25	56					
		3.91%	2.60%	6.50%	5.30%	1.79%	0.0%	1.75%	6.26%	2.52%	4.40%	0.0%	1.46%	2.36%	1.52%	0.0%	3.42%	2.56%	2.32%	5.16%	2.93%	5.38%					
37	"20. ""Политическая партия ""Единая Россия"""	2949	122	94	149	78	32	45	212	48	125	68	122	85	77	70	136	30	146	541	322	447					
		46.18%	45.35%	55.62%	52.65%	46.70%	39.02%	39.47%	49.18%	40.33%	42.37%	68.0%	44.68%	50.29%	58.77%	63.06%	51.71%	38.46%	56.58%	45.84%	37.74%	42.98%					
38	"21. ""Российская Конституционно-демократическая партия"""	15	0	0	1	0	1	1	0	0	0	0	4	0	0	1	1	0	2	3	1	0					
		0.23%	0.0%	0.0%	0.35%	0.0%	1.21%	0.87%	0.0%	0.0%	0.0%	0.0%	1.46%	0.0%	0.0%	0.90%	0.38%	0.0%	0.77%	0.25%	0.11%	0.0%					
39	"22. ""Развитие предпринимательства"""	12	1	0	0	0	0	1	1	0	0	0	0	2	1	0	1	0	0	2	2	1					
		0.18%	0.37%	0.0%	0.0%	0.0%	0.0%	0.87%	0.23%	0.0%	0.0%	0.0%	0.0%	1.18%	0.76%	0.0%	0.38%	0.0%	0.0%	0.16%	0.23%	0.09%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1219	60	24	25	31	17	26	86	14	52	8	80	23	13	12	49	26	34	220	181	238					
		19.09%	22.30%	14.20%	8.83%	18.56%	20.73%	22.80%	19.95%	11.76%	17.62%	8.0%	29.30%	13.60%	9.92%	10.81%	18.63%	33.33%	13.17%	18.64%	21.21%	22.88%					
																											
41	Против всех	192	3	0	4	5	2	6	6	7	16	1	6	4	4	5	4	3	7	49	33	27					
		3.00%	1.11%	0.0%	1.41%	2.99%	2.43%	5.26%	1.39%	5.88%	5.42%	1.0%	2.19%	2.36%	3.05%	4.50%	1.52%	3.84%	2.71%	4.15%	3.86%	2.59%					
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
