Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																			
Дата голосования: 07.12.2003 0:00:00																																																			
																																																			
Наименование Избирательной комиссии:    Морозовская 																																																			
																																																			
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																			
																																																			
		Сумма	УИК №1083	УИК №1084	УИК №1085	УИК №1086	УИК №1088	УИК №1089	УИК №1090	УИК №1091	УИК №1092	УИК №1093	УИК №1094	УИК №1095	УИК №1096	УИК №1097	УИК №1098	УИК №1099	УИК №1100	УИК №1101	УИК №1102	УИК №1103	УИК №1104	УИК №1105	УИК №1106	УИК №1107	УИК №1108	УИК №1109	УИК №1110	УИК №1111	УИК №1112	УИК №1113	УИК №1114	УИК №1115	УИК №1116	УИК №1117	УИК №1118	УИК №1119	УИК №1120	УИК №1121	УИК №1122	УИК №1123	УИК №1124	УИК №1243	УИК №2539	УИК №2540					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	605	25	25	25	25	25	25	25	25	55	25	25	45	25	15	10	10	10	5	15	5	5	5	5	5	5	5	15	5	5	5	5	5	5	5	5	5	5	5	10	5	10	25	5	5					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	221	7	7	6	8	7	6	2	15	43	6	12	36	13	7	0	0	4	0	5	3	1	0	2	1	0	1	10	0	0	1	0	1	1	0	0	2	0	0	1	0	7	6	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	68	3	3	1	0	2	2	2	1	4	4	0	3	0	0	4	1	2	0	4	1	3	1	1	2	2	2	2	0	3	0	1	0	0	1	2	0	3	0	0	4	1	1	0	2					
14	Число погашенных открепительных удостоверений	384	18	18	19	17	18	19	23	10	12	19	13	9	12	8	10	10	6	5	10	2	4	5	3	4	5	4	5	5	5	4	5	4	4	5	5	3	5	5	9	5	3	19	5	5					
15	Число открепительных удостоверений выданных ТИК	4	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																			
18	"1. ""ЕДИНЕНИЕ"""	233	10	3	9	11	6	4	9	6	12	12	5	9	1	7	4	2	9	6	6	3	1	1	0	3	8	5	4	0	2	1	12	3	8	6	10	2	1	6	9	9	0	5	0	3					
		1.03%	1.41%	0.31%	0.72%	1.70%	0.74%	0.50%	0.90%	0.60%	1.01%	1.64%	0.64%	0.94%	0.12%	0.93%	0.96%	0.43%	2.90%	8.33%	0.87%	1.22%	0.60%	0.26%	0.0%	0.78%	2.81%	2.04%	0.81%	0.0%	3.22%	1.26%	2.85%	0.75%	1.51%	2.21%	2.57%	0.36%	0.47%	1.84%	1.09%	2.30%	0.0%	0.63%	0.0%	1.61%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	186	5	12	6	15	4	5	9	8	8	6	6	10	6	1	11	2	2	0	5	0	1	0	0	2	2	1	2	0	1	0	6	1	9	3	7	3	0	1	7	2	0	17	0	0					
		0.82%	0.70%	1.25%	0.48%	2.32%	0.49%	0.62%	0.90%	0.80%	0.67%	0.82%	0.77%	1.04%	0.76%	0.13%	2.66%	0.43%	0.64%	0.0%	0.72%	0.0%	0.60%	0.0%	0.0%	0.52%	0.70%	0.40%	0.40%	0.0%	1.61%	0.0%	1.42%	0.25%	1.70%	1.10%	1.80%	0.55%	0.0%	0.30%	0.85%	0.51%	0.0%	2.14%	0.0%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	415	11	32	18	9	17	20	16	22	35	20	29	19	17	4	4	3	3	0	1	8	0	5	0	6	2	0	6	0	3	2	8	4	16	7	3	11	3	2	16	2	1	23	0	7					
		1.83%	1.55%	3.34%	1.45%	1.39%	2.10%	2.51%	1.61%	2.21%	2.96%	2.74%	3.73%	1.98%	2.16%	0.53%	0.96%	0.65%	0.96%	0.0%	0.14%	3.27%	0.0%	1.34%	0.0%	1.57%	0.70%	0.0%	1.22%	0.0%	4.83%	2.53%	1.90%	1.00%	3.03%	2.58%	0.77%	2.03%	1.43%	0.61%	1.94%	0.51%	0.26%	2.90%	0.0%	3.76%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	227	7	15	18	14	12	10	10	9	8	8	7	32	11	7	1	3	3	0	11	0	0	1	1	0	1	3	2	0	1	0	0	0	1	1	2	0	2	0	6	2	1	16	0	1					
		1.00%	0.99%	1.56%	1.45%	2.16%	1.48%	1.25%	1.00%	0.90%	0.67%	1.09%	0.90%	3.34%	1.39%	0.93%	0.24%	0.65%	0.96%	0.0%	1.60%	0.0%	0.0%	0.26%	0.46%	0.0%	0.35%	1.22%	0.40%	0.0%	1.61%	0.0%	0.0%	0.0%	0.18%	0.36%	0.51%	0.0%	0.95%	0.0%	0.72%	0.51%	0.26%	2.02%	0.0%	0.53%					
22	"5. ""За Русь Святую"""	55	0	2	7	6	1	3	3	3	2	3	6	2	2	0	0	1	0	0	2	0	0	1	0	0	2	2	0	0	1	0	0	1	1	0	2	1	0	0	0	1	0	0	0	0					
		0.24%	0.0%	0.20%	0.56%	0.92%	0.12%	0.37%	0.30%	0.30%	0.16%	0.41%	0.77%	0.20%	0.25%	0.0%	0.0%	0.21%	0.0%	0.0%	0.29%	0.0%	0.0%	0.26%	0.0%	0.0%	0.70%	0.81%	0.0%	0.0%	1.61%	0.0%	0.0%	0.25%	0.18%	0.0%	0.51%	0.18%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	49	1	4	1	1	6	0	0	1	6	2	1	2	2	0	0	3	0	0	1	0	0	1	0	1	0	0	0	0	0	0	3	2	1	0	2	1	0	0	0	1	0	4	1	1					
		0.21%	0.14%	0.41%	0.08%	0.15%	0.74%	0.0%	0.0%	0.10%	0.50%	0.27%	0.12%	0.20%	0.25%	0.0%	0.0%	0.65%	0.0%	0.0%	0.14%	0.0%	0.0%	0.26%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.71%	0.50%	0.18%	0.0%	0.51%	0.18%	0.0%	0.0%	0.0%	0.25%	0.0%	0.50%	1.33%	0.53%					
24	"7. ""Новый курс - Автомобильная Россия"""	80	4	2	4	6	1	4	2	2	3	0	3	6	2	4	0	1	1	0	0	1	1	1	3	3	0	0	2	0	1	1	5	0	1	0	1	1	1	1	1	0	1	10	0	0					
		0.35%	0.56%	0.20%	0.32%	0.92%	0.12%	0.50%	0.20%	0.20%	0.25%	0.0%	0.38%	0.62%	0.25%	0.53%	0.0%	0.21%	0.32%	0.0%	0.0%	0.40%	0.60%	0.26%	1.40%	0.78%	0.0%	0.0%	0.40%	0.0%	1.61%	1.26%	1.19%	0.0%	0.18%	0.0%	0.25%	0.18%	0.47%	0.30%	0.12%	0.0%	0.26%	1.26%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	17	0	0	1	0	1	1	0	5	2	0	0	1	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0					
		0.07%	0.0%	0.0%	0.08%	0.0%	0.12%	0.12%	0.0%	0.50%	0.16%	0.0%	0.0%	0.10%	0.0%	0.13%	0.0%	0.21%	0.64%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	38	1	1	0	1	0	0	2	1	8	0	1	9	1	0	0	2	0	0	0	0	1	1	0	0	1	1	2	0	0	0	2	0	0	0	0	0	0	1	0	0	0	1	0	1					
		0.16%	0.14%	0.10%	0.0%	0.15%	0.0%	0.0%	0.20%	0.10%	0.67%	0.0%	0.12%	0.94%	0.12%	0.0%	0.0%	0.43%	0.0%	0.0%	0.0%	0.0%	0.60%	0.26%	0.0%	0.0%	0.35%	0.40%	0.40%	0.0%	0.0%	0.0%	0.47%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%	0.0%	0.12%	0.0%	0.53%					
27	"10. ""Аграрная партия России"""	2410	38	28	30	28	39	23	20	30	37	29	22	19	42	96	80	103	44	21	54	24	19	42	26	71	81	70	128	16	9	27	76	63	78	37	56	129	123	97	159	81	93	41	39	42					
		10.66%	5.38%	2.92%	2.42%	4.33%	4.82%	2.89%	2.01%	3.01%	3.13%	3.97%	2.83%	1.98%	5.33%	12.83%	19.37%	22.34%	14.19%	29.16%	7.88%	9.83%	11.44%	11.29%	12.14%	18.63%	28.52%	28.57%	26.12%	17.77%	14.51%	34.17%	18.09%	15.78%	14.80%	13.65%	14.43%	23.84%	58.85%	29.84%	19.31%	20.71%	25.06%	5.18%	52.0%	22.58%					
28	"11. ""Истинные патриоты России"""	41	1	0	0	0	0	1	1	2	1	1	0	1	0	0	0	2	0	0	2	0	0	0	2	1	0	1	8	0	0	1	0	5	0	2	1	2	1	1	0	2	0	0	0	2					
		0.18%	0.14%	0.0%	0.0%	0.0%	0.0%	0.12%	0.10%	0.20%	0.08%	0.13%	0.0%	0.10%	0.0%	0.0%	0.0%	0.43%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.93%	0.26%	0.0%	0.40%	1.63%	0.0%	0.0%	1.26%	0.0%	1.25%	0.0%	0.73%	0.25%	0.36%	0.47%	0.30%	0.0%	0.51%	0.0%	0.0%	0.0%	1.07%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	301	5	10	27	26	10	15	10	2	35	13	9	25	6	15	11	3	10	0	2	1	1	2	2	2	4	2	2	0	2	0	8	5	5	1	4	0	0	2	2	3	0	16	3	0					
		1.33%	0.70%	1.04%	2.18%	4.02%	1.23%	1.88%	1.00%	0.20%	2.96%	1.78%	1.15%	2.61%	0.76%	2.00%	2.66%	0.65%	3.22%	0.0%	0.29%	0.40%	0.60%	0.53%	0.93%	0.52%	1.40%	0.81%	0.40%	0.0%	3.22%	0.0%	1.90%	1.25%	0.94%	0.36%	1.03%	0.0%	0.0%	0.61%	0.24%	0.76%	0.0%	2.02%	4.0%	0.0%					
30	"13. ""Демократическая партия России"""	26	0	0	0	0	1	0	2	0	2	1	1	0	0	1	0	0	2	0	0	1	1	1	3	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	2	2	1	0	1					
		0.11%	0.0%	0.0%	0.0%	0.0%	0.12%	0.0%	0.20%	0.0%	0.16%	0.13%	0.12%	0.0%	0.0%	0.13%	0.0%	0.0%	0.64%	0.0%	0.0%	0.40%	0.60%	0.26%	1.40%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	0.25%	0.18%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	0.51%	0.53%	0.12%	0.0%	0.53%					
31	"14. ""Великая Россия - Евразийский Союз"""	32	0	4	3	2	1	0	0	0	1	2	4	0	0	1	0	0	1	0	1	0	0	0	0	1	1	0	3	0	0	0	3	1	0	3	0	0	0	0	0	0	0	0	0	0					
		0.14%	0.0%	0.41%	0.24%	0.30%	0.12%	0.0%	0.0%	0.0%	0.08%	0.27%	0.51%	0.0%	0.0%	0.13%	0.0%	0.0%	0.32%	0.0%	0.14%	0.0%	0.0%	0.0%	0.0%	0.26%	0.35%	0.0%	0.61%	0.0%	0.0%	0.0%	0.71%	0.25%	0.0%	1.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	21	1	1	3	3	0	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	2	0	0	2	0	0	0	0	0	0					
		0.09%	0.14%	0.10%	0.24%	0.46%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.0%	0.20%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	0.51%	0.0%	0.0%	0.61%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1835	89	122	90	84	106	85	136	88	79	74	124	173	120	21	13	14	8	0	39	21	8	17	6	16	14	22	15	3	2	0	6	5	16	10	9	41	5	11	37	2	17	79	5	3					
		8.12%	12.60%	12.76%	7.28%	13.00%	13.10%	10.70%	13.72%	8.84%	6.68%	10.15%	15.97%	18.09%	15.24%	2.80%	3.14%	3.03%	2.58%	0.0%	5.69%	8.60%	4.81%	4.56%	2.80%	4.19%	4.92%	8.97%	3.06%	3.33%	3.22%	0.0%	1.42%	1.25%	3.03%	3.69%	2.31%	7.57%	2.39%	3.38%	4.49%	0.51%	4.58%	9.98%	6.66%	1.61%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	47	1	1	3	2	2	1	0	2	1	2	3	1	0	2	0	0	1	0	0	0	1	3	2	1	1	1	2	0	1	0	0	1	1	2	3	1	0	1	1	1	1	1	0	0					
		0.20%	0.14%	0.10%	0.24%	0.30%	0.24%	0.12%	0.0%	0.20%	0.08%	0.27%	0.38%	0.10%	0.0%	0.26%	0.0%	0.0%	0.32%	0.0%	0.0%	0.0%	0.60%	0.80%	0.93%	0.26%	0.35%	0.40%	0.40%	0.0%	1.61%	0.0%	0.0%	0.25%	0.18%	0.73%	0.77%	0.18%	0.0%	0.30%	0.12%	0.25%	0.26%	0.12%	0.0%	0.0%					
35	"18. ""ЛДПР"""	3282	124	121	104	109	88	99	115	132	273	125	117	199	123	84	78	38	47	20	116	42	30	59	22	48	49	19	74	3	4	11	46	56	48	24	54	70	15	54	149	65	57	128	10	33					
		14.52%	17.56%	12.65%	8.41%	16.87%	10.87%	12.46%	11.60%	13.26%	23.09%	17.14%	15.07%	20.81%	15.62%	11.22%	18.88%	8.24%	15.16%	27.77%	16.93%	17.21%	18.07%	15.86%	10.28%	12.59%	17.25%	7.75%	15.10%	3.33%	6.45%	13.92%	10.95%	14.03%	9.10%	8.85%	13.91%	12.93%	7.17%	16.61%	18.10%	16.62%	15.36%	16.18%	13.33%	17.74%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	293	4	21	8	10	11	11	6	10	12	5	10	11	12	4	6	6	6	0	11	5	4	8	3	4	2	4	8	2	1	2	7	9	6	5	14	0	3	5	15	3	4	13	0	2					
		1.29%	0.56%	2.19%	0.64%	1.54%	1.35%	1.38%	0.60%	1.00%	1.01%	0.68%	1.28%	1.15%	1.52%	0.53%	1.45%	1.30%	1.93%	0.0%	1.60%	2.04%	2.40%	2.15%	1.40%	1.04%	0.70%	1.63%	1.63%	2.22%	1.61%	2.53%	1.66%	2.25%	1.13%	1.84%	3.60%	0.0%	1.43%	1.53%	1.82%	0.76%	1.07%	1.64%	0.0%	1.07%					
37	"20. ""Политическая партия ""Единая Россия"""	9591	264	402	774	209	348	393	440	513	473	252	261	302	292	423	136	219	126	21	359	109	81	187	126	182	74	66	148	58	32	26	176	214	250	146	153	220	27	114	305	140	157	309	10	74					
		42.44%	37.39%	42.05%	62.62%	32.35%	43.01%	49.49%	44.39%	51.55%	40.01%	34.56%	33.63%	31.58%	37.10%	56.55%	32.92%	47.50%	40.64%	29.16%	52.40%	44.67%	48.79%	50.26%	58.87%	47.76%	26.05%	26.93%	30.20%	64.44%	51.61%	32.91%	41.90%	53.63%	47.43%	53.87%	39.43%	40.66%	12.91%	35.07%	37.05%	35.80%	42.31%	39.06%	13.33%	39.78%					
38	"21. ""Российская Конституционно-демократическая партия"""	81	2	22	1	0	1	0	1	4	1	4	3	1	1	0	0	2	1	0	1	1	0	3	0	0	1	0	1	0	0	0	4	1	3	0	3	1	1	2	6	0	0	8	0	1					
		0.35%	0.28%	2.30%	0.08%	0.0%	0.12%	0.0%	0.10%	0.40%	0.08%	0.54%	0.38%	0.10%	0.12%	0.0%	0.0%	0.43%	0.32%	0.0%	0.14%	0.40%	0.0%	0.80%	0.0%	0.0%	0.35%	0.0%	0.20%	0.0%	0.0%	0.0%	0.95%	0.25%	0.56%	0.0%	0.77%	0.18%	0.47%	0.61%	0.72%	0.0%	0.0%	1.01%	0.0%	0.53%					
39	"22. ""Развитие предпринимательства"""	39	2	2	4	1	1	4	2	1	4	1	2	3	1	0	2	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0					
		0.17%	0.28%	0.20%	0.32%	0.15%	0.12%	0.50%	0.20%	0.10%	0.33%	0.13%	0.25%	0.31%	0.12%	0.0%	0.48%	0.21%	0.0%	0.0%	0.14%	0.0%	0.0%	0.0%	0.0%	0.26%	0.35%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.51%	0.0%	0.0%	0.0%	0.0%	0.0%	0.80%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2276	110	110	97	71	116	90	171	131	80	125	125	61	125	47	61	32	24	4	55	20	11	33	12	14	24	35	51	7	2	6	33	20	29	16	32	37	19	21	34	41	24	103	5	12					
		10.07%	15.58%	11.50%	7.84%	10.99%	14.33%	11.33%	17.25%	13.16%	6.76%	17.14%	16.10%	6.38%	15.88%	6.28%	14.76%	6.94%	7.74%	5.55%	8.02%	8.19%	6.62%	8.87%	5.60%	3.67%	8.45%	14.28%	10.40%	7.77%	3.22%	7.59%	7.85%	5.01%	5.50%	5.90%	8.24%	6.83%	9.09%	6.46%	4.13%	10.48%	6.46%	13.02%	6.66%	6.45%					
																																																			
41	Против всех	702	22	29	28	31	27	20	36	16	55	38	30	66	23	15	2	9	19	0	17	7	2	4	6	14	12	7	27	1	0	2	21	6	9	7	15	6	5	4	22	11	10	16	2	3					
		3.10%	3.11%	3.03%	2.26%	4.79%	3.33%	2.51%	3.63%	1.60%	4.65%	5.21%	3.86%	6.90%	2.92%	2.00%	0.48%	1.95%	6.12%	0.0%	2.48%	2.86%	1.20%	1.07%	2.80%	3.67%	4.22%	2.85%	5.51%	1.11%	0.0%	2.53%	5.0%	1.50%	1.70%	2.58%	3.86%	1.10%	2.39%	1.23%	2.67%	2.81%	2.69%	2.02%	2.66%	1.61%					
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
