Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																			
Дата голосования: 02.12.2007																																																			
																																																			
"Наименование Избирательной комиссии:    Волгоград, Советская"																																																			
																																																			
Сводная таблица результатов выборов																																																			
																																																			
		Сумма	УИК №462	УИК №463	УИК №464	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	2460	65	65	65	65	65	30	65	65	65	50	50	115	30	65	50	65	50	30	65	65	30	65	65	65	65	65	50	50	50	80	65	65	50	50	65	65	65	65	50	30	30	30	30	30					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	713	20	15	26	12	12	7	15	29	20	3	6	103	1	32	3	14	19	5	15	10	4	11	49	17	5	10	11	7	11	75	11	15	11	6	7	12	8	24	35	7	0	6	2	2					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	503	6	5	17	7	12	4	11	18	4	10	8	37	10	14	8	6	11	7	5	11	8	8	21	14	16	14	12	11	13	22	24	11	15	11	6	5	27	20	6	8	4	7	6	3					
14	Число погашенных неиспользованных открепительных удостоверений	1747	45	50	39	53	53	23	50	36	45	47	44	12	29	33	47	51	31	25	50	55	26	54	16	48	60	55	39	43	39	5	54	50	39	44	58	53	57	41	15	23	30	24	28	28					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	14	0	1	0	0	0	0	0	1	0	0	0	0	0	2	0	1	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	1	0	1	3	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																			
18	1.Политическая партия «Аграрная партия России»	1350	54	47	52	50	41	2	47	39	40	5	8	142	10	42	48	45	17	14	32	34	3	31	26	32	28	37	17	25	24	30	23	28	30	26	29	30	29	28	16	41	6	24	6	12					
		3.43%	4.17%	3.82%	4.07%	4.09%	3.37%	0.59%	3.78%	2.97%	3.06%	1.18%	1.56%	11.03%	2.70%	4.08%	5.85%	3.68%	2.29%	4.55%	2.50%	3.23%	1.32%	2.96%	2.04%	2.58%	2.67%	3.25%	2.67%	3.36%	3.01%	3.72%	2.07%	2.63%	3.75%	3.31%	2.91%	2.69%	2.70%	1.71%	2.19%	8.52%	3.43%	6.49%	3.57%	3.56%					
19	2.Всероссийская политическая партия «Гражданская Сила»	461	25	19	21	30	19	2	14	18	15	2	5	9	2	5	11	8	12	0	12	17	3	9	7	11	10	13	10	7	11	17	16	16	20	7	7	12	3	28	1	4	1	0	1	1					
		1.17%	1.93%	1.55%	1.64%	2.45%	1.56%	0.59%	1.13%	1.37%	1.15%	0.47%	0.98%	0.70%	0.54%	0.49%	1.34%	0.65%	1.62%	0.00%	0.94%	1.62%	1.32%	0.86%	0.55%	0.89%	0.95%	1.14%	1.57%	0.94%	1.38%	2.11%	1.44%	1.50%	2.50%	0.89%	0.70%	1.08%	0.28%	1.71%	0.14%	0.83%	0.57%	0.00%	0.60%	0.30%					
20	3.Политическая партия «Демократическая партия России»	38	2	2	0	0	3	1	1	0	1	0	0	2	0	1	0	1	2	0	2	0	0	0	0	0	2	0	0	1	2	6	2	1	2	0	0	0	1	1	1	0	0	0	1	0					
		0.10%	0.15%	0.16%	0.00%	0.00%	0.25%	0.29%	0.08%	0.00%	0.08%	0.00%	0.00%	0.16%	0.00%	0.10%	0.00%	0.08%	0.27%	0.00%	0.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.19%	0.00%	0.00%	0.13%	0.25%	0.74%	0.18%	0.09%	0.25%	0.00%	0.00%	0.00%	0.09%	0.06%	0.14%	0.00%	0.00%	0.00%	0.60%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	6189	247	216	228	257	193	37	194	137	206	68	83	172	76	144	127	169	92	45	207	132	44	144	180	198	194	189	94	86	125	68	135	175	163	151	222	185	214	234	44	91	31	116	39	37					
		15.75%	19.09%	17.58%	17.85%	21.01%	15.85%	10.85%	15.61%	10.43%	15.76%	16.08%	16.21%	13.36%	20.54%	13.98%	15.49%	13.83%	12.38%	14.61%	16.16%	12.55%	19.30%	13.73%	14.14%	15.98%	18.51%	16.58%	14.76%	11.56%	15.68%	8.43%	12.14%	16.43%	20.40%	19.21%	22.29%	16.58%	19.93%	14.27%	6.04%	18.92%	17.71%	31.35%	23.21%	10.98%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	237	21	9	12	4	15	3	5	5	8	3	2	7	2	6	6	3	3	4	8	9	2	5	11	3	6	10	5	4	1	8	6	3	6	4	2	9	1	6	2	4	1	1	1	1					
		0.60%	1.62%	0.73%	0.94%	0.33%	1.23%	0.88%	0.40%	0.38%	0.61%	0.71%	0.39%	0.54%	0.54%	0.58%	0.73%	0.25%	0.40%	1.30%	0.62%	0.86%	0.88%	0.48%	0.86%	0.24%	0.57%	0.88%	0.78%	0.54%	0.13%	0.99%	0.54%	0.28%	0.75%	0.51%	0.20%	0.81%	0.09%	0.37%	0.27%	0.83%	0.57%	0.27%	0.60%	0.30%					
23	6.Политическая партия «Партия социальной справедливости»	80	2	1	2	3	1	2	3	2	4	1	1	0	0	2	3	2	2	2	3	1	0	6	1	4	2	3	0	0	2	2	3	1	1	1	3	3	2	5	2	0	0	1	0	1					
		0.20%	0.15%	0.08%	0.16%	0.25%	0.08%	0.59%	0.24%	0.15%	0.31%	0.24%	0.20%	0.00%	0.00%	0.19%	0.37%	0.16%	0.27%	0.65%	0.23%	0.10%	0.00%	0.57%	0.08%	0.32%	0.19%	0.26%	0.00%	0.00%	0.25%	0.25%	0.27%	0.09%	0.13%	0.13%	0.30%	0.27%	0.19%	0.30%	0.27%	0.00%	0.00%	0.27%	0.00%	0.30%					
24	7.Политическая партия «Либерально-демократическая партия России»	3705	121	117	116	99	135	33	125	145	131	53	42	118	14	101	68	114	67	27	110	83	28	79	114	113	89	98	63	66	79	102	96	99	72	50	96	113	101	189	108	44	19	23	11	34					
		9.43%	9.35%	9.52%	9.08%	8.09%	11.08%	9.68%	10.06%	11.04%	10.02%	12.53%	8.20%	9.17%	3.78%	9.81%	8.29%	9.33%	9.02%	8.77%	8.59%	7.89%	12.28%	7.53%	8.96%	9.12%	8.49%	8.60%	9.89%	8.87%	9.91%	12.64%	8.63%	9.30%	9.01%	6.36%	9.64%	10.13%	9.40%	11.52%	14.81%	9.15%	10.86%	6.22%	6.55%	10.09%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	4530	152	130	138	158	154	28	122	130	146	46	27	78	7	125	84	136	78	54	215	186	11	164	181	195	155	165	80	97	104	53	200	135	111	105	81	94	108	170	40	40	6	14	7	20					
		11.53%	11.75%	10.58%	10.81%	12.92%	12.64%	8.21%	9.81%	9.89%	11.17%	10.87%	5.27%	6.06%	1.89%	12.14%	10.24%	11.13%	10.50%	17.53%	16.78%	17.68%	4.82%	15.63%	14.22%	15.74%	14.79%	14.47%	12.56%	13.04%	13.05%	6.57%	17.99%	12.68%	13.89%	13.36%	8.13%	8.42%	10.06%	10.37%	5.49%	8.32%	3.43%	3.78%	4.17%	5.93%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	339	17	9	5	13	18	2	9	11	6	3	2	22	5	7	10	16	10	5	16	10	2	13	5	5	8	11	4	5	4	9	8	5	2	3	8	7	5	21	3	5	0	6	1	3					
		0.86%	1.31%	0.73%	0.39%	1.06%	1.48%	0.59%	0.72%	0.84%	0.46%	0.71%	0.39%	1.71%	1.35%	0.68%	1.22%	1.31%	1.35%	1.62%	1.25%	0.95%	0.88%	1.24%	0.39%	0.40%	0.76%	0.96%	0.63%	0.67%	0.50%	1.12%	0.72%	0.47%	0.25%	0.38%	0.80%	0.63%	0.47%	1.28%	0.41%	1.04%	0.00%	1.62%	0.60%	0.89%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	21267	610	627	651	564	587	224	682	782	707	233	327	711	234	570	445	693	445	147	651	552	135	559	711	654	528	588	341	428	407	468	584	578	375	415	530	646	586	920	506	248	109	183	99	227					
		54.11%	47.14%	51.02%	50.98%	46.12%	48.19%	65.69%	54.87%	59.51%	54.09%	55.08%	63.87%	55.24%	63.24%	55.34%	54.27%	56.71%	59.89%	47.73%	50.82%	52.47%	59.21%	53.29%	55.85%	52.78%	50.38%	51.58%	53.53%	57.53%	51.07%	57.99%	52.52%	54.27%	46.93%	52.80%	53.21%	57.89%	54.56%	56.10%	69.41%	51.56%	62.29%	49.46%	58.93%	67.36%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	767	36	40	39	38	45	1	31	35	27	3	14	19	3	17	11	19	10	7	14	15	0	27	28	15	24	20	16	18	17	32	31	20	15	12	11	10	15	24	2	4	1	1	0	0					
		1.95%	2.78%	3.25%	3.05%	3.11%	3.69%	0.29%	2.49%	2.66%	2.07%	0.71%	2.73%	1.48%	0.81%	1.65%	1.34%	1.55%	1.35%	2.27%	1.09%	1.43%	0.00%	2.57%	2.20%	1.21%	2.29%	1.75%	2.51%	2.42%	2.13%	3.97%	2.79%	1.88%	1.88%	1.53%	1.10%	0.90%	1.40%	1.46%	0.27%	0.83%	0.57%	0.27%	0.00%	0.00%					
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
