Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																	
Дата голосования: 07.12.2003 0:00:00																																																	
																																																	
"Наименование Избирательной комиссии:    Самара, Октябрьская"																																																	
																																																	
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																	
																																																	
		Сумма	УИК №887	УИК №888	УИК №889	УИК №890	УИК №891	УИК №892	УИК №893	УИК №894	УИК №895	УИК №896	УИК №897	УИК №898	УИК №899	УИК №900	УИК №901	УИК №902	УИК №903	УИК №904	УИК №905	УИК №906	УИК №907	УИК №908	УИК №909	УИК №910	УИК №911	УИК №912	УИК №913	УИК №914	УИК №915	УИК №916	УИК №917	УИК №918	УИК №919	УИК №920	УИК №921	УИК №922	УИК №923	УИК №924	УИК №925	УИК №926	УИК №927	УИК №928					
22	"5. ""За Русь Святую"""	197	0	6	0	5	0	6	9	7	4	0	8	14	3	5	6	3	5	5	1	7	2	6	4	2	6	5	6	4	5	4	5	5	7	4	1	6	1	16	7	6	1	0					
		0.43%	0.0%	0.45%	0.0%	0.38%	0.0%	0.59%	0.69%	0.46%	0.34%	0.0%	0.51%	0.90%	0.23%	0.42%	0.57%	0.24%	0.47%	0.46%	0.08%	0.65%	0.21%	0.52%	0.33%	0.14%	0.63%	0.52%	0.80%	0.38%	0.48%	0.43%	0.51%	0.50%	0.85%	0.62%	0.09%	0.60%	0.10%	1.31%	0.61%	0.38%	3.22%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	94	0	4	7	4	4	0	0	6	4	2	6	0	1	5	2	3	1	1	1	2	2	3	7	0	0	0	1	0	1	2	2	1	2	4	0	1	4	0	5	6	0	0					
		0.20%	0.0%	0.30%	0.54%	0.30%	0.30%	0.0%	0.0%	0.4%	0.34%	0.13%	0.38%	0.0%	0.07%	0.42%	0.19%	0.24%	0.09%	0.09%	0.08%	0.18%	0.21%	0.26%	0.57%	0.0%	0.0%	0.0%	0.13%	0.0%	0.09%	0.21%	0.20%	0.10%	0.24%	0.62%	0.0%	0.10%	0.43%	0.0%	0.44%	0.38%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	290	12	8	3	5	12	3	7	15	5	5	15	15	5	11	4	18	9	9	4	7	5	6	15	11	8	2	2	3	8	3	5	1	7	6	8	7	6	4	1	10	0	0					
		0.63%	0.92%	0.61%	0.23%	0.38%	0.91%	0.29%	0.53%	1.0%	0.42%	0.34%	0.95%	0.97%	0.39%	0.93%	0.38%	1.47%	0.85%	0.84%	0.35%	0.65%	0.53%	0.52%	1.24%	0.81%	0.85%	0.21%	0.26%	0.28%	0.76%	0.32%	0.51%	0.10%	0.85%	0.93%	0.73%	0.70%	0.64%	0.32%	0.08%	0.64%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	38	3	2	3	0	1	0	2	2	0	0	1	0	1	0	0	5	1	0	1	3	0	0	5	0	0	1	0	0	1	1	0	0	0	2	1	1	0	1	0	0	0	0					
		0.08%	0.23%	0.15%	0.23%	0.0%	0.07%	0.0%	0.15%	0.13%	0.0%	0.0%	0.06%	0.0%	0.07%	0.0%	0.0%	0.40%	0.09%	0.0%	0.08%	0.28%	0.0%	0.0%	0.41%	0.0%	0.0%	0.10%	0.0%	0.0%	0.09%	0.10%	0.0%	0.0%	0.0%	0.31%	0.09%	0.10%	0.0%	0.08%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	331	22	4	5	8	8	9	5	12	6	10	8	9	4	5	6	13	7	6	9	6	5	16	22	11	4	8	8	7	7	3	13	8	7	6	4	3	6	9	3	19	0	0					
		0.72%	1.70%	0.30%	0.39%	0.61%	0.60%	0.89%	0.38%	0.8%	0.51%	0.69%	0.51%	0.58%	0.31%	0.42%	0.57%	1.06%	0.66%	0.56%	0.80%	0.56%	0.53%	1.39%	1.81%	0.81%	0.42%	0.84%	1.06%	0.66%	0.67%	0.32%	1.33%	0.81%	0.85%	0.93%	0.36%	0.30%	0.64%	0.74%	0.26%	1.22%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	685	22	15	16	17	21	14	24	31	21	14	20	25	28	7	18	10	23	20	11	15	17	16	13	13	16	10	11	17	20	14	16	14	14	11	14	18	13	18	21	27	0	0					
		1.49%	1.70%	1.14%	1.25%	1.31%	1.59%	1.39%	1.84%	2.06%	1.80%	0.97%	1.27%	1.62%	2.19%	0.59%	1.71%	0.81%	2.18%	1.87%	0.98%	1.40%	1.82%	1.39%	1.07%	0.96%	1.70%	1.05%	1.47%	1.62%	1.92%	1.51%	1.64%	1.42%	1.71%	1.71%	1.27%	1.82%	1.40%	1.48%	1.85%	1.74%	0.0%	0.0%					
28	"11. ""Истинные патриоты России"""	57	0	0	1	1	0	3	0	0	0	0	0	1	1	2	0	3	5	0	0	2	0	1	0	3	1	4	4	6	1	2	1	1	2	1	2	0	1	1	0	7	0	0					
		0.12%	0.0%	0.0%	0.07%	0.07%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.06%	0.07%	0.16%	0.0%	0.24%	0.47%	0.0%	0.0%	0.18%	0.0%	0.08%	0.0%	0.22%	0.10%	0.42%	0.53%	0.57%	0.09%	0.21%	0.10%	0.10%	0.24%	0.15%	0.18%	0.0%	0.10%	0.08%	0.0%	0.45%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	968	23	21	17	14	23	21	22	41	23	33	38	34	18	16	14	30	23	36	15	25	22	23	21	28	21	19	24	30	19	14	29	26	37	25	27	19	19	29	24	24	1	0					
		2.11%	1.78%	1.60%	1.32%	1.08%	1.74%	2.09%	1.68%	2.73%	1.97%	2.30%	2.42%	2.20%	1.40%	1.35%	1.33%	2.45%	2.18%	3.38%	1.34%	2.34%	2.36%	2.00%	1.73%	2.08%	2.23%	2.00%	3.20%	2.85%	1.82%	1.51%	2.97%	2.65%	4.54%	3.89%	2.46%	1.92%	2.05%	2.39%	2.11%	1.54%	3.22%	0.0%					
30	"13. ""Демократическая партия России"""	78	0	1	1	0	0	0	3	3	0	4	3	2	4	2	1	4	1	1	1	3	4	0	5	3	4	5	1	3	0	4	2	2	2	0	2	2	2	1	2	0	0	0					
		0.17%	0.0%	0.07%	0.07%	0.0%	0.0%	0.0%	0.23%	0.2%	0.0%	0.27%	0.19%	0.12%	0.31%	0.16%	0.09%	0.32%	0.09%	0.09%	0.08%	0.28%	0.42%	0.0%	0.41%	0.22%	0.42%	0.52%	0.13%	0.28%	0.0%	0.43%	0.20%	0.20%	0.24%	0.0%	0.18%	0.20%	0.21%	0.08%	0.17%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	77	1	2	1	0	2	1	1	4	2	1	2	4	0	4	0	2	0	1	0	1	2	2	12	3	2	2	2	1	1	1	3	2	0	0	5	1	3	1	1	4	0	0					
		0.16%	0.07%	0.15%	0.07%	0.0%	0.15%	0.09%	0.07%	0.26%	0.17%	0.06%	0.12%	0.25%	0.0%	0.33%	0.0%	0.16%	0.0%	0.09%	0.0%	0.09%	0.21%	0.17%	0.99%	0.22%	0.21%	0.21%	0.26%	0.09%	0.09%	0.10%	0.30%	0.20%	0.0%	0.0%	0.45%	0.10%	0.32%	0.08%	0.08%	0.25%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	86	2	4	1	1	1	3	5	3	3	2	1	10	0	0	5	2	1	1	0	0	0	3	5	1	0	4	0	1	1	2	1	0	0	2	4	2	2	5	4	4	0	0					
		0.18%	0.15%	0.30%	0.07%	0.07%	0.07%	0.29%	0.38%	0.2%	0.25%	0.13%	0.06%	0.64%	0.0%	0.0%	0.47%	0.16%	0.09%	0.09%	0.0%	0.0%	0.0%	0.26%	0.41%	0.07%	0.0%	0.42%	0.0%	0.09%	0.09%	0.21%	0.10%	0.0%	0.0%	0.31%	0.36%	0.20%	0.21%	0.41%	0.35%	0.25%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	5581	215	218	182	290	201	123	153	209	163	183	209	222	161	122	132	102	127	133	122	126	108	121	85	160	103	115	49	114	123	86	100	131	71	77	120	105	124	129	140	126	0	1					
		12.21%	16.64%	16.69%	14.21%	22.42%	15.28%	12.28%	11.75%	13.93%	13.99%	12.77%	13.35%	14.41%	12.59%	10.33%	12.57%	8.34%	12.03%	12.48%	10.95%	11.84%	11.60%	10.54%	7.03%	11.88%	10.94%	12.11%	6.55%	10.86%	11.83%	9.30%	10.25%	13.35%	8.72%	11.99%	10.96%	10.63%	13.41%	10.63%	12.34%	8.13%	0.0%	3.33%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	52	1	0	1	2	0	0	1	1	4	0	4	0	1	2	0	3	1	1	0	1	2	2	2	0	1	1	2	2	1	1	1	1	1	0	0	3	1	0	2	6	0	0					
		0.11%	0.07%	0.0%	0.07%	0.15%	0.0%	0.0%	0.07%	0.06%	0.34%	0.0%	0.25%	0.0%	0.07%	0.16%	0.0%	0.24%	0.09%	0.09%	0.0%	0.09%	0.21%	0.17%	0.16%	0.0%	0.10%	0.10%	0.26%	0.19%	0.09%	0.10%	0.10%	0.10%	0.12%	0.0%	0.0%	0.30%	0.10%	0.0%	0.17%	0.38%	0.0%	0.0%					
35	"18. ""ЛДПР"""	4404	68	87	95	89	63	63	113	90	84	73	88	100	97	148	108	149	122	101	99	101	104	147	169	167	121	100	114	162	105	140	101	127	115	79	111	100	88	141	118	151	2	4					
		9.64%	5.26%	6.66%	7.42%	6.88%	4.79%	6.29%	8.67%	6.0%	7.21%	5.09%	5.62%	6.49%	7.58%	12.53%	10.28%	12.18%	11.56%	9.48%	8.88%	9.49%	11.17%	12.81%	13.97%	12.40%	12.85%	10.53%	15.24%	15.44%	10.10%	15.15%	10.35%	12.94%	14.12%	12.30%	10.14%	10.13%	9.52%	11.62%	10.40%	9.74%	6.45%	13.33%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	661	9	17	21	16	9	12	14	13	22	25	30	16	14	12	19	12	10	10	23	18	16	12	18	20	19	10	12	17	14	13	25	22	14	13	10	19	15	19	9	39	1	2					
		1.44%	0.69%	1.30%	1.64%	1.23%	0.68%	1.19%	1.07%	0.86%	1.88%	1.74%	1.91%	1.03%	1.09%	1.01%	1.80%	0.98%	0.94%	0.93%	2.06%	1.69%	1.71%	1.04%	1.48%	1.48%	2.01%	1.05%	1.60%	1.62%	1.34%	1.40%	2.56%	2.24%	1.71%	2.02%	0.91%	1.92%	1.62%	1.56%	0.79%	2.51%	3.22%	6.66%					
37	"20. ""Политическая партия ""Единая Россия"""	11809	275	340	264	225	277	261	339	367	284	369	364	334	313	431	282	374	285	250	293	252	256	337	328	391	223	246	219	266	257	251	243	221	220	169	306	267	250	316	300	544	9	11					
		25.85%	21.28%	26.03%	20.62%	17.40%	21.06%	26.07%	26.03%	24.46%	24.37%	25.76%	23.25%	21.68%	24.49%	36.49%	26.85%	30.58%	27.01%	23.47%	26.30%	23.68%	27.49%	29.38%	27.12%	29.04%	23.69%	25.92%	29.27%	25.35%	24.73%	27.16%	24.92%	22.52%	27.02%	26.32%	27.97%	27.05%	27.05%	26.05%	26.45%	35.11%	29.03%	36.66%					
38	"21. ""Российская Конституционно-демократическая партия"""	66	2	1	0	1	4	3	4	3	1	1	1	2	2	3	4	1	0	1	0	0	2	3	0	3	1	2	1	0	1	1	1	3	0	3	0	0	1	2	4	4	0	0					
		0.14%	0.15%	0.07%	0.0%	0.07%	0.30%	0.29%	0.30%	0.2%	0.08%	0.06%	0.06%	0.12%	0.15%	0.25%	0.38%	0.08%	0.0%	0.09%	0.0%	0.0%	0.21%	0.26%	0.0%	0.22%	0.10%	0.21%	0.13%	0.0%	0.09%	0.10%	0.10%	0.30%	0.0%	0.46%	0.0%	0.0%	0.10%	0.16%	0.35%	0.25%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	160	7	6	4	2	2	3	3	4	4	4	2	3	3	8	2	4	1	4	4	2	6	4	6	4	8	4	3	3	7	1	4	1	4	3	4	5	4	6	4	7	0	0					
		0.35%	0.54%	0.45%	0.31%	0.15%	0.15%	0.29%	0.23%	0.26%	0.34%	0.27%	0.12%	0.19%	0.23%	0.67%	0.19%	0.32%	0.09%	0.37%	0.35%	0.18%	0.64%	0.34%	0.49%	0.29%	0.85%	0.42%	0.40%	0.28%	0.67%	0.10%	0.41%	0.10%	0.49%	0.46%	0.36%	0.50%	0.43%	0.49%	0.35%	0.45%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	8480	258	231	246	263	322	186	265	312	252	321	310	319	264	173	200	183	203	230	233	179	171	170	153	201	180	145	130	201	218	168	152	199	128	104	227	182	179	227	218	165	8	4					
		18.56%	19.96%	17.68%	19.21%	20.34%	24.48%	18.58%	20.35%	20.8%	21.63%	22.41%	19.80%	20.71%	20.65%	14.64%	19.04%	14.96%	19.24%	21.59%	20.91%	16.82%	18.36%	14.82%	12.65%	14.93%	19.12%	15.27%	17.37%	19.16%	20.98%	18.18%	15.58%	20.28%	15.72%	16.19%	20.74%	18.43%	19.37%	18.71%	19.22%	10.65%	25.80%	13.33%					
																																																	
41	Против всех	2405	56	47	57	64	55	52	67	59	46	62	70	83	70	67	42	87	52	53	55	64	37	79	137	83	42	60	37	53	56	51	69	47	46	31	54	48	29	72	68	93	1	4					
		5.26%	4.33%	3.59%	4.45%	4.94%	4.18%	5.19%	5.14%	3.93%	3.94%	4.32%	4.47%	5.38%	5.47%	5.67%	4.0%	7.11%	4.92%	4.97%	4.93%	6.01%	3.97%	6.88%	11.33%	6.16%	4.46%	6.32%	4.94%	5.05%	5.38%	5.51%	7.07%	4.79%	5.65%	4.82%	4.93%	4.86%	3.13%	5.93%	5.99%	6.00%	3.22%	13.33%					
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
