Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																
Дата голосования: 02.12.2007																																
																																
Наименование Избирательной комиссии:    Озинская																																
																																
Сводная таблица результатов выборов																																
																																
		Сумма	УИК №1732	УИК №1733	УИК №1734	УИК №1735	УИК №1736	УИК №1737	УИК №1738	УИК №1739	УИК №1740	УИК №1741	УИК №1742	УИК №1743	УИК №1744	УИК №1745	УИК №1746	УИК №1747	УИК №1748	УИК №1749	УИК №1750	УИК №1751	УИК №1752	УИК №1753	УИК №1754	УИК №1755	УИК №1756					
		1.98%	1.57%	1.27%	1.69%	1.45%	1.97%	1.58%	0.00%	0.88%	1.04%	1.89%	1.51%	0.00%	0.80%	2.78%	3.45%	1.46%	1.74%	2.47%	4.89%	0.57%	1.76%	3.98%	4.61%	1.90%	3.08%					
19	2.Всероссийская политическая партия «Гражданская Сила»	25	1	1	2	0	1	5	0	0	1	1	0	1	2	1	0	0	0	0	1	2	1	1	2	1	1					
		0.24%	0.16%	0.12%	0.31%	0.00%	0.16%	0.66%	0.00%	0.00%	0.35%	0.31%	0.00%	0.82%	0.32%	0.23%	0.00%	0.00%	0.00%	0.00%	0.22%	0.38%	0.29%	0.31%	0.54%	0.24%	0.26%					
20	3.Политическая партия «Демократическая партия России»	22	1	0	0	0	0	0	0	0	0	3	2	0	0	0	1	0	0	1	2	0	1	1	10	0	0					
		0.21%	0.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.94%	0.43%	0.00%	0.00%	0.00%	0.18%	0.00%	0.00%	1.23%	0.44%	0.00%	0.29%	0.31%	2.71%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	963	66	71	106	53	49	72	5	51	26	38	36	12	40	51	44	6	36	13	30	38	36	19	23	24	18					
		9.15%	10.38%	8.18%	16.31%	12.83%	8.05%	9.49%	8.77%	14.91%	9.03%	11.95%	7.74%	9.84%	6.41%	11.81%	8.00%	4.38%	10.47%	16.05%	6.67%	7.18%	10.56%	5.81%	6.23%	5.70%	4.63%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	6	0	0	0	0	2	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2					
		0.06%	0.00%	0.00%	0.00%	0.00%	0.33%	0.00%	0.00%	0.00%	0.00%	0.31%	0.00%	0.00%	0.00%	0.23%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.51%					
23	6.Политическая партия «Партия социальной справедливости»	19	2	1	1	0	1	0	0	0	2	0	0	0	2	0	0	0	2	0	1	2	2	1	1	0	1					
		0.18%	0.31%	0.12%	0.15%	0.00%	0.16%	0.00%	0.00%	0.00%	0.69%	0.00%	0.00%	0.00%	0.32%	0.00%	0.00%	0.00%	0.58%	0.00%	0.22%	0.38%	0.59%	0.31%	0.27%	0.00%	0.26%					
24	7.Политическая партия «Либерально-демократическая партия России»	495	39	39	38	31	31	48	3	31	18	13	17	1	34	13	25	0	14	3	12	15	20	14	14	17	5					
		4.70%	6.13%	4.49%	5.85%	7.51%	5.09%	6.32%	5.26%	9.06%	6.25%	4.09%	3.66%	0.82%	5.45%	3.01%	4.55%	0.00%	4.07%	3.70%	2.67%	2.84%	5.87%	4.28%	3.79%	4.04%	1.29%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	925	63	89	68	20	49	45	3	12	20	33	45	16	48	35	34	28	30	7	23	64	49	46	28	21	49					
		8.79%	9.91%	10.25%	10.46%	4.84%	8.05%	5.93%	5.26%	3.51%	6.94%	10.38%	9.68%	13.11%	7.69%	8.10%	6.18%	20.44%	8.72%	8.64%	5.11%	12.10%	14.37%	14.07%	7.59%	4.99%	12.60%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	59	9	7	2	2	2	4	0	2	0	1	5	0	1	0	5	1	4	0	1	5	2	2	0	3	1					
		0.56%	1.42%	0.81%	0.31%	0.48%	0.33%	0.53%	0.00%	0.58%	0.00%	0.31%	1.08%	0.00%	0.16%	0.00%	0.91%	0.73%	1.16%	0.00%	0.22%	0.95%	0.59%	0.61%	0.00%	0.71%	0.26%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	7529	438	624	406	288	448	562	45	233	206	209	350	90	469	285	415	98	244	55	335	388	219	219	267	340	296					
		71.56%	68.87%	71.89%	62.46%	69.73%	73.56%	74.04%	78.95%	68.13%	71.53%	65.72%	75.27%	73.77%	75.16%	65.97%	75.45%	71.53%	70.93%	67.90%	74.44%	73.35%	64.22%	66.97%	72.36%	80.76%	76.09%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	32	0	5	7	3	1	0	0	0	0	0	0	0	2	1	0	0	2	0	3	2	0	2	3	1	0					
		0.30%	0.00%	0.58%	1.08%	0.73%	0.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.32%	0.23%	0.00%	0.00%	0.58%	0.00%	0.67%	0.38%	0.00%	0.61%	0.81%	0.24%	0.00%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
