Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																			
Дата голосования: 07.12.2003 0:00:00																																			
																																			
Наименование Избирательной комиссии:    Сковородинская																																			
																																			
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																			
																																			
		Сумма	УИК №661	УИК №662	УИК №663	УИК №664	УИК №665	УИК №666	УИК №667	УИК №668	УИК №669	УИК №670	УИК №671	УИК №672	УИК №673	УИК №674	УИК №675	УИК №676	УИК №677	УИК №678	УИК №679	УИК №680	УИК №681	УИК №682	УИК №683	УИК №684	УИК №685	УИК №686	УИК №687	УИК №688					
15	Число открепительных удостоверений выданных ТИК	7	0	2	0	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																			
18	"1. ""ЕДИНЕНИЕ"""	179	4	22	7	9	0	4	13	0	7	12	4	4	2	9	7	8	9	8	7	7	8	6	1	9	6	4	0	2					
		1.61%	1.36%	2.15%	1.38%	0.88%	0.0%	0.68%	1.35%	0.0%	3.72%	1.2%	1.07%	2.42%	1.02%	2.29%	3.33%	2.05%	3.38%	1.72%	1.37%	1.05%	4.54%	7.40%	1.85%	2.06%	3.77%	1.63%	0.0%	0.99%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	121	10	18	7	17	4	7	7	2	0	9	3	0	0	10	1	1	0	1	2	0	7	0	0	9	1	3	1	1					
		1.09%	3.40%	1.75%	1.38%	1.66%	1.54%	1.20%	0.73%	1.06%	0.0%	0.9%	0.80%	0.0%	0.0%	2.54%	0.47%	0.25%	0.0%	0.21%	0.39%	0.0%	3.97%	0.0%	0.0%	2.06%	0.62%	1.22%	1.63%	0.49%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	359	13	36	10	28	11	13	23	9	8	44	14	2	12	15	6	8	1	15	10	21	13	4	1	20	7	7	2	6					
		3.24%	4.42%	3.51%	1.97%	2.74%	4.24%	2.23%	2.40%	4.81%	4.25%	4.4%	3.77%	1.21%	6.12%	3.81%	2.85%	2.05%	0.37%	3.22%	1.96%	3.15%	7.38%	4.93%	1.85%	4.59%	4.40%	2.86%	3.27%	2.97%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	201	5	20	7	31	5	8	15	5	0	12	5	4	2	7	4	11	1	8	6	19	4	0	0	6	5	0	1	10					
		1.81%	1.70%	1.95%	1.38%	3.04%	1.93%	1.37%	1.56%	2.67%	0.0%	1.2%	1.34%	2.42%	1.02%	1.78%	1.90%	2.82%	0.37%	1.72%	1.17%	2.85%	2.27%	0.0%	0.0%	1.37%	3.14%	0.0%	1.63%	4.95%					
22	"5. ""За Русь Святую"""	46	0	5	4	0	1	3	5	0	0	1	0	1	1	1	0	0	2	3	3	6	2	1	2	4	0	0	0	1					
		0.41%	0.0%	0.48%	0.79%	0.0%	0.38%	0.51%	0.52%	0.0%	0.0%	0.1%	0.0%	0.60%	0.51%	0.25%	0.0%	0.0%	0.75%	0.64%	0.58%	0.90%	1.13%	1.23%	3.70%	0.91%	0.0%	0.0%	0.0%	0.49%					
23	"6. ""Объединенная Российская партия ""Русь"""	31	0	6	2	1	1	0	1	0	0	0	0	0	0	2	2	2	0	2	0	0	2	1	0	2	2	2	1	2					
		0.28%	0.0%	0.58%	0.39%	0.09%	0.38%	0.0%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.50%	0.95%	0.51%	0.0%	0.43%	0.0%	0.0%	1.13%	1.23%	0.0%	0.45%	1.25%	0.81%	1.63%	0.99%					
24	"7. ""Новый курс - Автомобильная Россия"""	70	2	17	2	7	1	5	7	0	0	2	0	1	1	3	0	3	5	0	1	6	2	0	0	2	0	2	0	1					
		0.63%	0.68%	1.66%	0.39%	0.68%	0.38%	0.85%	0.73%	0.0%	0.0%	0.2%	0.0%	0.60%	0.51%	0.76%	0.0%	0.76%	1.87%	0.0%	0.19%	0.90%	1.13%	0.0%	0.0%	0.45%	0.0%	0.81%	0.0%	0.49%					
25	"8. ""Народно-республиканская партия России"""	12	0	3	1	0	0	1	2	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0					
		0.10%	0.0%	0.29%	0.19%	0.0%	0.0%	0.17%	0.20%	0.0%	0.0%	0.1%	0.0%	0.0%	0.0%	0.0%	0.47%	0.0%	0.0%	0.21%	0.0%	0.0%	0.56%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	36	1	3	2	2	3	4	3	0	3	3	3	0	0	1	0	0	0	0	0	0	0	0	0	2	1	3	1	1					
		0.32%	0.34%	0.29%	0.39%	0.19%	1.15%	0.68%	0.31%	0.0%	1.59%	0.3%	0.80%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.45%	0.62%	1.22%	1.63%	0.49%					
27	"10. ""Аграрная партия России"""	251	5	14	15	16	7	19	29	2	2	21	4	1	2	6	4	4	5	14	13	15	8	3	12	14	3	10	0	3					
		2.27%	1.70%	1.36%	2.96%	1.57%	2.70%	3.26%	3.03%	1.06%	1.06%	2.1%	1.07%	0.60%	1.02%	1.52%	1.90%	1.02%	1.87%	3.01%	2.55%	2.25%	4.54%	3.70%	22.22%	3.21%	1.88%	4.09%	0.0%	1.48%					
28	"11. ""Истинные патриоты России"""	12	0	2	0	1	1	0	1	1	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0					
		0.10%	0.0%	0.19%	0.0%	0.09%	0.38%	0.0%	0.10%	0.53%	0.0%	0.3%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.43%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.40%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	104	6	18	10	10	2	2	7	4	2	7	1	0	1	3	3	6	3	2	0	7	0	1	0	0	2	5	1	1					
		0.94%	2.04%	1.75%	1.97%	0.98%	0.77%	0.34%	0.73%	2.13%	1.06%	0.7%	0.26%	0.0%	0.51%	0.76%	1.42%	1.53%	1.12%	0.43%	0.0%	1.05%	0.0%	1.23%	0.0%	0.0%	1.25%	2.04%	1.63%	0.49%					
30	"13. ""Демократическая партия России"""	30	1	2	1	0	0	1	2	0	1	6	2	0	2	0	2	2	0	0	3	0	2	0	1	2	0	0	0	0					
		0.27%	0.34%	0.19%	0.19%	0.0%	0.0%	0.17%	0.20%	0.0%	0.53%	0.6%	0.53%	0.0%	1.02%	0.0%	0.95%	0.51%	0.0%	0.0%	0.58%	0.0%	1.13%	0.0%	1.85%	0.45%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	34	1	4	1	6	0	4	3	1	0	2	2	0	2	0	0	2	1	2	0	0	0	0	0	1	0	2	0	0					
		0.30%	0.34%	0.39%	0.19%	0.58%	0.0%	0.68%	0.31%	0.53%	0.0%	0.2%	0.53%	0.0%	1.02%	0.0%	0.0%	0.51%	0.37%	0.43%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.81%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	12	0	0	5	0	0	0	1	0	0	2	0	0	0	1	0	0	0	0	0	1	0	0	0	2	0	0	0	0					
		0.10%	0.0%	0.0%	0.98%	0.0%	0.0%	0.0%	0.10%	0.0%	0.0%	0.2%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.15%	0.0%	0.0%	0.0%	0.45%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	533	20	44	34	58	13	30	52	11	4	37	2	2	12	19	8	13	17	24	29	56	1	3	2	16	1	8	5	12					
		4.82%	6.80%	4.30%	6.71%	5.69%	5.01%	5.15%	5.43%	5.88%	2.12%	3.7%	0.53%	1.21%	6.12%	4.83%	3.80%	3.33%	6.39%	5.16%	5.69%	8.42%	0.56%	3.70%	3.70%	3.67%	0.62%	3.27%	8.19%	5.94%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	31	1	6	2	2	0	1	5	0	0	2	2	0	0	2	1	0	0	0	0	0	1	1	0	2	0	1	0	2					
		0.28%	0.34%	0.58%	0.39%	0.19%	0.0%	0.17%	0.52%	0.0%	0.0%	0.2%	0.53%	0.0%	0.0%	0.50%	0.47%	0.0%	0.0%	0.0%	0.0%	0.0%	0.56%	1.23%	0.0%	0.45%	0.0%	0.40%	0.0%	0.99%					
35	"18. ""ЛДПР"""	2289	50	216	75	159	60	140	162	46	48	319	130	32	27	58	40	87	47	56	110	128	27	8	9	80	34	93	14	34					
		20.70%	17.00%	21.11%	14.82%	15.60%	23.16%	24.05%	16.94%	24.59%	25.53%	31.9%	35.04%	19.39%	13.77%	14.75%	19.04%	22.30%	17.66%	12.04%	21.61%	19.24%	15.34%	9.87%	16.66%	18.39%	21.38%	38.11%	22.95%	16.83%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	239	1	11	6	41	2	9	32	3	0	12	6	6	7	12	7	7	6	8	8	11	8	2	4	9	6	5	0	10					
		2.16%	0.34%	1.07%	1.18%	4.02%	0.77%	1.54%	3.34%	1.60%	0.0%	1.2%	1.61%	3.63%	3.57%	3.05%	3.33%	1.79%	2.25%	1.72%	1.57%	1.65%	4.54%	2.46%	7.40%	2.06%	3.77%	2.04%	0.0%	4.95%					
37	"20. ""Политическая партия ""Единая Россия"""	4305	125	340	205	398	109	215	384	68	95	344	131	79	96	183	91	173	89	211	217	297	65	38	12	145	47	49	22	77					
		38.93%	42.51%	33.23%	40.51%	39.05%	42.08%	36.94%	40.16%	36.36%	50.53%	34.4%	35.30%	47.87%	48.97%	46.56%	43.33%	44.35%	33.45%	45.37%	42.63%	44.66%	36.93%	46.91%	22.22%	33.33%	29.55%	20.08%	36.06%	38.11%					
38	"21. ""Российская Конституционно-демократическая партия"""	21	0	1	1	2	0	2	0	1	0	2	1	1	1	1	1	1	0	1	3	1	0	0	0	0	0	0	0	1					
		0.18%	0.0%	0.09%	0.19%	0.19%	0.0%	0.34%	0.0%	0.53%	0.0%	0.2%	0.26%	0.60%	0.51%	0.25%	0.47%	0.25%	0.0%	0.21%	0.58%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.49%					
39	"22. ""Развитие предпринимательства"""	21	0	5	1	4	1	0	1	0	0	0	0	0	0	1	2	2	0	1	1	0	0	0	0	1	0	0	0	1					
		0.18%	0.0%	0.48%	0.19%	0.39%	0.38%	0.0%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.95%	0.51%	0.0%	0.21%	0.19%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.49%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1615	38	122	91	178	26	101	160	26	10	122	40	25	21	53	24	37	65	89	84	60	16	12	4	87	41	41	13	29					
		14.60%	12.92%	11.92%	17.98%	17.46%	10.03%	17.35%	16.73%	13.90%	5.31%	12.2%	10.78%	15.15%	10.71%	13.48%	11.42%	9.48%	24.43%	19.13%	16.50%	9.02%	9.09%	14.81%	7.40%	19.99%	25.78%	16.80%	21.31%	14.35%					
																																			
41	Против всех	385	10	76	16	41	10	13	31	5	8	30	19	3	6	4	6	21	9	16	8	20	3	1	6	11	3	6	0	3					
		3.48%	3.40%	7.42%	3.16%	4.02%	3.86%	2.23%	3.24%	2.67%	4.25%	3.0%	5.12%	1.81%	3.06%	1.01%	2.85%	5.38%	3.38%	3.44%	1.57%	3.00%	1.70%	1.23%	11.11%	2.52%	1.88%	2.45%	0.0%	1.48%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
