Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																													
Дата голосования: 07.12.2003 0:00:00																													
																													
Наименование Избирательной комиссии:    Петропавловская																													
																													
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																													
																													
		Сумма	УИК №2901	УИК №2902	УИК №2903	УИК №2904	УИК №2905	УИК №2906	УИК №2907	УИК №2908	УИК №2909	УИК №2910	УИК №2911	УИК №2912	УИК №2913	УИК №2914	УИК №2915	УИК №2916	УИК №2917	УИК №2918	УИК №2919	УИК №2920	УИК №2921	УИК №2922					
27	"10. ""Аграрная партия России"""	1478	157	103	43	115	98	106	96	19	97	75	52	61	77	19	62	82	35	76	30	39	5	31					
		12.23%	23.60%	16.83%	11.84%	14.76%	12.58%	9.42%	6.35%	5.88%	14.11%	16.05%	10.44%	11.40%	15.97%	8.59%	10.63%	17.15%	10.05%	14.17%	7.93%	8.05%	7.69%	19.01%					
28	"11. ""Истинные патриоты России"""	10	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	6	0	1	0	0					
		0.08%	0.0%	0.16%	0.0%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	1.11%	0.0%	0.20%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	75	3	7	8	0	2	3	12	1	8	3	4	4	2	2	2	3	1	7	0	3	0	0					
		0.62%	0.45%	1.14%	2.20%	0.0%	0.25%	0.26%	0.79%	0.30%	1.16%	0.64%	0.80%	0.74%	0.41%	0.90%	0.34%	0.62%	0.28%	1.30%	0.0%	0.61%	0.0%	0.0%					
30	"13. ""Демократическая партия России"""	32	2	0	0	0	3	6	1	1	1	1	1	2	5	1	1	1	2	1	2	0	1	0					
		0.26%	0.30%	0.0%	0.0%	0.0%	0.38%	0.53%	0.06%	0.30%	0.14%	0.21%	0.20%	0.37%	1.03%	0.45%	0.17%	0.20%	0.57%	0.18%	0.52%	0.0%	1.53%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	17	2	0	1	1	0	0	4	1	0	2	0	0	1	0	0	0	0	1	0	2	1	1					
		0.14%	0.30%	0.0%	0.27%	0.12%	0.0%	0.0%	0.26%	0.30%	0.0%	0.42%	0.0%	0.0%	0.20%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%	0.41%	1.53%	0.61%					
32	"15. ""Партия СЛОН"""	16	1	0	2	0	0	2	3	1	1	0	0	1	1	0	0	1	2	0	0	1	0	0					
		0.13%	0.15%	0.0%	0.55%	0.0%	0.0%	0.17%	0.19%	0.30%	0.14%	0.0%	0.0%	0.18%	0.20%	0.0%	0.0%	0.20%	0.57%	0.0%	0.0%	0.20%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1399	62	78	36	90	100	148	254	31	75	47	49	61	33	24	51	25	51	62	35	65	4	18					
		11.58%	9.32%	12.74%	9.91%	11.55%	12.83%	13.15%	16.82%	9.59%	10.91%	10.06%	9.83%	11.40%	6.84%	10.85%	8.74%	5.23%	14.65%	11.56%	9.25%	13.42%	6.15%	11.04%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	27	3	4	1	3	0	5	1	0	0	0	2	1	0	0	4	0	0	3	0	0	0	0					
		0.22%	0.45%	0.65%	0.27%	0.38%	0.0%	0.44%	0.06%	0.0%	0.0%	0.0%	0.40%	0.18%	0.0%	0.0%	0.68%	0.0%	0.0%	0.55%	0.0%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	1692	70	74	59	100	125	206	196	52	136	65	40	81	49	21	79	37	67	61	61	81	13	19					
		14.00%	10.52%	12.09%	16.25%	12.83%	16.04%	18.31%	12.98%	16.09%	19.79%	13.91%	8.03%	15.14%	10.16%	9.50%	13.55%	7.74%	19.25%	11.38%	16.13%	16.73%	20.0%	11.65%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	295	10	23	8	16	11	46	41	8	18	3	13	12	20	11	8	16	2	8	8	12	0	1					
		2.44%	1.50%	3.75%	2.20%	2.05%	1.41%	4.08%	2.71%	2.47%	2.62%	0.64%	2.61%	2.24%	4.14%	4.97%	1.37%	3.34%	0.57%	1.49%	2.11%	2.47%	0.0%	0.61%					
37	"20. ""Политическая партия ""Единая Россия"""	3196	170	136	98	184	148	288	335	107	167	101	188	135	103	51	164	195	74	174	138	161	25	54					
		26.45%	25.56%	22.22%	26.99%	23.62%	18.99%	25.6%	22.18%	33.12%	24.30%	21.62%	37.75%	25.23%	21.36%	23.07%	28.13%	40.79%	21.26%	32.46%	36.50%	33.26%	38.46%	33.12%					
38	"21. ""Российская Конституционно-демократическая партия"""	36	4	4	0	3	5	1	3	2	0	1	0	3	0	3	0	2	1	1	0	0	1	2					
		0.29%	0.60%	0.65%	0.0%	0.38%	0.64%	0.08%	0.19%	0.61%	0.0%	0.21%	0.0%	0.56%	0.0%	1.35%	0.0%	0.41%	0.28%	0.18%	0.0%	0.0%	1.53%	1.22%					
39	"22. ""Развитие предпринимательства"""	25	1	3	0	2	0	4	7	1	1	1	0	0	0	0	0	2	0	1	0	0	0	2					
		0.20%	0.15%	0.49%	0.0%	0.25%	0.0%	0.35%	0.46%	0.30%	0.14%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.41%	0.0%	0.18%	0.0%	0.0%	0.0%	1.22%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2512	116	118	73	203	223	171	389	41	134	114	98	119	138	64	148	74	71	74	63	60	6	15					
		20.79%	17.44%	19.28%	20.11%	26.05%	28.62%	15.2%	25.76%	12.69%	19.50%	24.41%	19.67%	22.24%	28.63%	28.95%	25.38%	15.48%	20.40%	13.80%	16.66%	12.39%	9.23%	9.20%					
																													
41	Против всех	332	8	21	6	21	19	50	54	14	19	15	11	9	11	1	10	11	10	15	7	11	1	8					
		2.74%	1.20%	3.43%	1.65%	2.69%	2.43%	4.44%	3.57%	4.33%	2.76%	3.21%	2.20%	1.68%	2.28%	0.45%	1.71%	2.30%	2.87%	2.79%	1.85%	2.27%	1.53%	4.90%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
