Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации седьмого созыва																														
Дата голосования: 18.09.2016																														
																														
Наименование Избирательной комиссии:    Агульская																														
																														
Сводная таблица итогов голосования по федеральному избирательному округу																														
																														
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19									
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																														
19	"1. ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	85	3	4	1	2	6	0	3	0	0	7	34	8	0	4	0	1	0	5	7									
		1.49%	2.68%	3.20%	0.67%	0.46%	2.16%	0.00%	0.96%	0.00%	0.00%	1.01%	2.51%	2.20%	0.00%	1.24%	0.00%	9.09%	0.00%	13.89%	21.88%									
20	2. Политическая партия КОММУНИСТИЧЕСКАЯ ПАРТИЯ КОММУНИСТЫ РОССИИ	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0									
		0.02%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.07%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%									
21	"3. Политическая партия ""Российская партия пенсионеров за справедливость"""	9	0	1	0	3	0	0	1	0	0	0	1	1	0	0	1	0	0	1	0									
		0.16%	0.00%	0.80%	0.00%	0.70%	0.00%	0.00%	0.32%	0.00%	0.00%	0.00%	0.07%	0.27%	0.00%	0.00%	0.39%	0.00%	0.00%	2.78%	0.00%									
22	"4. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	5267	102	112	134	395	253	229	287	196	177	656	1248	326	406	298	240	8	162	21	17									
		92.52%	91.07%	89.60%	89.93%	91.65%	91.01%	92.71%	91.69%	92.45%	96.20%	94.39%	92.24%	89.56%	99.75%	92.26%	92.66%	72.73%	100.00%	58.33%	53.13%									
23	"5. Политическая партия ""Российская экологическая партия ""Зеленые"""	11	1	1	0	1	0	0	1	0	0	1	1	1	0	1	3	0	0	0	0									
		0.19%	0.89%	0.80%	0.00%	0.23%	0.00%	0.00%	0.32%	0.00%	0.00%	0.14%	0.07%	0.27%	0.00%	0.31%	1.16%	0.00%	0.00%	0.00%	0.00%									
24	"6. Политическая партия ""Гражданская Платформа"""	6	0	0	0	1	0	2	0	0	0	1	1	0	0	1	0	0	0	0	0									
		0.11%	0.00%	0.00%	0.00%	0.23%	0.00%	0.81%	0.00%	0.00%	0.00%	0.14%	0.07%	0.00%	0.00%	0.31%	0.00%	0.00%	0.00%	0.00%	0.00%									
25	7. Политическая партия ЛДПР - Либерально-демократическая партия России	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0									
		0.04%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.14%	0.07%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%									
26	"8. Политическая партия ""Партия народной свободы"" (ПАРНАС)"	8	1	0	0	1	1	1	1	0	0	1	0	1	0	0	0	0	0	1	0									
		0.14%	0.89%	0.00%	0.00%	0.23%	0.36%	0.40%	0.32%	0.00%	0.00%	0.14%	0.00%	0.27%	0.00%	0.00%	0.00%	0.00%	0.00%	2.78%	0.00%									
27	"9. Всероссийская политическая партия ""ПАРТИЯ РОСТА"""	4	0	0	0	1	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0									
		0.07%	0.00%	0.00%	0.00%	0.23%	0.00%	0.00%	0.32%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.62%	0.00%	0.00%	0.00%	0.00%	0.00%									
28	"10. Общественная организация Всероссийская политическая партия ""Гражданская Сила"""	6	0	0	0	0	1	0	3	0	0	1	0	1	0	0	0	0	0	0	0									
		0.11%	0.00%	0.00%	0.00%	0.00%	0.36%	0.00%	0.96%	0.00%	0.00%	0.14%	0.00%	0.27%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%									
29	"11. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	9	0	0	3	1	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0									
		0.16%	0.00%	0.00%	2.01%	0.23%	0.00%	0.00%	0.00%	0.00%	0.00%	0.58%	0.00%	0.00%	0.00%	0.00%	0.39%	0.00%	0.00%	0.00%	0.00%									
30	"12. Политическая партия ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ"""	115	1	2	3	8	5	5	5	4	3	13	32	7	0	6	6	1	0	7	7									
		2.02%	0.89%	1.60%	2.01%	1.86%	1.80%	2.02%	1.60%	1.89%	1.63%	1.87%	2.37%	1.92%	0.00%	1.86%	2.32%	9.09%	0.00%	19.44%	21.88%									
31	"13. Политическая партия ""ПАТРИОТЫ РОССИИ"""	4	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0									
		0.07%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.42%	0.00%	0.00%	0.00%	0.00%	0.00%	0.31%	0.00%	0.00%	0.00%	0.00%	0.00%									
32	14. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	129	2	3	5	15	9	9	8	7	2	10	31	15	0	8	5	0	0	0	0									
		2.27%	1.79%	2.40%	3.36%	3.48%	3.24%	3.64%	2.56%	3.30%	1.09%	1.44%	2.29%	4.12%	0.00%	2.48%	1.93%	0.00%	0.00%	0.00%	0.00%									
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
