Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																	
Дата голосования: 02.12.2007																																	
																																	
Наименование Избирательной комиссии:    Лениногорская городская																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №1800	УИК №1801	УИК №1802	УИК №1803	УИК №1804	УИК №1805	УИК №1806	УИК №1807	УИК №1808	УИК №1809	УИК №1810	УИК №1811	УИК №1812	УИК №1813	УИК №1814	УИК №1815	УИК №1816	УИК №1817	УИК №1818	УИК №1819	УИК №1820	УИК №1821	УИК №1822	УИК №1823	УИК №1824	УИК №1825					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1074	12	27	3	29	8	2	23	238	21	21	104	39	49	48	27	25	24	60	61	15	47	9	112	36	22	12					
		2.78%	2.33%	3.35%	0.34%	2.27%	0.81%	0.31%	1.87%	14.31%	1.06%	1.18%	4.69%	2.13%	2.94%	2.92%	1.64%	1.33%	1.24%	3.18%	3.53%	0.77%	2.41%	0.47%	6.13%	4.05%	1.51%	2.51%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	85	0	0	5	2	1	0	6	8	1	1	2	4	0	4	4	10	1	4	7	0	4	9	11	0	1	0					
		0.22%	0.00%	0.00%	0.56%	0.16%	0.10%	0.00%	0.49%	0.48%	0.05%	0.06%	0.09%	0.22%	0.00%	0.24%	0.24%	0.53%	0.05%	0.21%	0.41%	0.00%	0.21%	0.47%	0.60%	0.00%	0.07%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	33486	420	715	828	1076	828	583	1107	1031	1760	1664	1838	1663	1517	1468	1514	1674	1749	1700	1346	1763	1720	1752	1484	798	1052	436					
		86.56%	81.71%	88.60%	93.24%	84.26%	83.72%	90.25%	90.00%	61.99%	88.44%	93.33%	82.83%	90.63%	90.95%	89.40%	92.09%	89.14%	90.39%	90.09%	77.89%	90.13%	88.21%	92.07%	81.18%	89.86%	72.10%	91.02%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	153	2	0	8	0	7	5	15	16	4	2	2	1	0	8	2	12	3	7	13	1	10	15	8	0	12	0					
		0.40%	0.39%	0.00%	0.90%	0.00%	0.71%	0.77%	1.22%	0.96%	0.20%	0.11%	0.09%	0.05%	0.00%	0.49%	0.12%	0.64%	0.16%	0.37%	0.75%	0.05%	0.51%	0.79%	0.44%	0.00%	0.82%	0.00%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
