Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																															
Дата голосования: 04.12.2011																															
																															
Наименование Избирательной комиссии:    Лениногорская городская																															
																															
Сводная таблица результатов выборов																															
																															
		Сумма	УИК №1795	УИК №1796	УИК №1797	УИК №1798	УИК №1799	УИК №1800	УИК №1801	УИК №1802	УИК №1803	УИК №1804	УИК №1805	УИК №1806	УИК №1807	УИК №1808	УИК №1809	УИК №1810	УИК №1811	УИК №1812	УИК №1813	УИК №1814	УИК №1815	УИК №1816	УИК №1817	УИК №1818					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																															
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1336	15	30	65	39	9	17	7	11	58	5	11	102	233	5	104	235	105	35	15	42	69	13	98	13					
		3.20%	1.09%	2.82%	4.57%	3.73%	1.04%	1.18%	0.34%	0.51%	3.09%	0.25%	0.52%	5.76%	17.76%	0.25%	5.61%	10.33%	5.12%	1.43%	0.66%	1.97%	3.19%	0.84%	4.70%	3.24%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1165	9	39	47	35	14	25	41	7	33	5	39	15	179	15	118	178	77	55	25	61	17	11	109	11					
		2.79%	0.66%	3.67%	3.31%	3.35%	1.61%	1.74%	1.97%	0.32%	1.76%	0.25%	1.84%	0.85%	13.64%	0.74%	6.36%	7.82%	3.75%	2.25%	1.09%	2.86%	0.79%	0.71%	5.23%	2.74%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	170	8	4	8	8	2	0	1	6	10	8	3	0	16	4	8	13	6	14	24	14	6	7	0	0					
		0.41%	0.58%	0.38%	0.56%	0.76%	0.23%	0.00%	0.05%	0.28%	0.53%	0.40%	0.14%	0.00%	1.22%	0.20%	0.43%	0.57%	0.29%	0.57%	1.05%	0.66%	0.28%	0.45%	0.00%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	3849	12	100	65	48	31	100	172	308	139	316	205	145	300	299	284	368	86	43	124	89	181	250	167	17					
		9.22%	0.87%	9.40%	4.57%	4.59%	3.57%	6.94%	8.27%	14.26%	7.41%	15.99%	9.68%	8.18%	22.87%	14.82%	15.31%	16.18%	4.19%	1.76%	5.43%	4.18%	8.36%	16.23%	8.02%	4.24%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	265	5	18	11	14	3	0	6	4	29	1	13	0	32	5	16	25	10	16	13	7	7	15	15	0					
		0.63%	0.36%	1.69%	0.77%	1.34%	0.35%	0.00%	0.29%	0.19%	1.55%	0.05%	0.61%	0.00%	2.44%	0.25%	0.86%	1.10%	0.49%	0.65%	0.57%	0.33%	0.32%	0.97%	0.72%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	34427	1316	862	1143	844	806	1285	1825	1806	1574	1625	1843	1510	530	1666	1288	1417	1728	2254	2078	1886	1870	1233	1678	360					
		82.45%	95.92%	81.02%	80.44%	80.69%	92.75%	89.24%	87.74%	83.61%	83.95%	82.24%	87.02%	85.21%	40.40%	82.56%	69.43%	62.29%	84.25%	92.11%	90.98%	88.50%	86.37%	80.06%	80.56%	89.78%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	109	1	0	3	2	1	0	2	1	9	0	4	0	6	2	8	12	6	12	5	20	4	11	0	0					
		0.26%	0.07%	0.00%	0.21%	0.19%	0.12%	0.00%	0.10%	0.05%	0.48%	0.00%	0.19%	0.00%	0.46%	0.10%	0.43%	0.53%	0.29%	0.49%	0.22%	0.94%	0.18%	0.71%	0.00%	0.00%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
