Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																									
Дата голосования: 02.12.2007																									
																									
Наименование Избирательной комиссии:    Заринская городская																									
																									
Сводная таблица результатов выборов																									
																									
		Сумма	УИК №368	УИК №369	УИК №370	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375	УИК №376	УИК №377	УИК №378	УИК №379	УИК №380	УИК №381	УИК №382	УИК №383	УИК №384	УИК №385					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																									
18	1.Политическая партия «Аграрная партия России»	944	85	72	56	63	33	40	32	84	73	67	38	62	31	38	30	55	54	31					
		3.84%	4.37%	3.91%	3.92%	4.29%	2.47%	2.82%	2.11%	5.57%	4.01%	4.12%	3.79%	5.05%	3.28%	3.13%	4.27%	4.32%	3.31%	4.68%					
19	2.Всероссийская политическая партия «Гражданская Сила»	170	16	13	8	10	7	15	16	13	11	4	9	21	2	8	3	4	6	4					
		0.69%	0.82%	0.71%	0.56%	0.68%	0.52%	1.06%	1.06%	0.86%	0.60%	0.25%	0.90%	1.71%	0.21%	0.66%	0.43%	0.31%	0.37%	0.60%					
20	3.Политическая партия «Демократическая партия России»	33	3	1	0	2	2	1	1	2	4	3	1	5	2	2	1	0	1	2					
		0.13%	0.15%	0.05%	0.00%	0.14%	0.15%	0.07%	0.07%	0.13%	0.22%	0.18%	0.10%	0.41%	0.21%	0.16%	0.14%	0.00%	0.06%	0.30%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	3380	240	262	215	200	142	180	197	179	255	191	131	148	173	146	97	199	345	80					
		13.76%	12.35%	14.22%	15.07%	13.63%	10.61%	12.71%	12.99%	11.87%	14.02%	11.73%	13.07%	12.06%	18.31%	12.03%	13.82%	15.64%	21.17%	12.08%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	291	25	24	13	20	17	22	20	16	22	27	9	6	7	13	4	19	22	5					
		1.18%	1.29%	1.30%	0.91%	1.36%	1.27%	1.55%	1.32%	1.06%	1.21%	1.66%	0.90%	0.49%	0.74%	1.07%	0.57%	1.49%	1.35%	0.76%					
23	6.Политическая партия «Партия социальной справедливости»	63	6	7	5	6	4	4	6	0	5	6	3	1	1	2	2	1	4	0					
		0.26%	0.31%	0.38%	0.35%	0.41%	0.30%	0.28%	0.40%	0.00%	0.27%	0.37%	0.30%	0.08%	0.11%	0.16%	0.28%	0.08%	0.25%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	2645	245	219	143	147	175	146	144	141	154	188	90	153	93	145	90	139	170	63					
		10.77%	12.61%	11.88%	10.02%	10.02%	13.08%	10.31%	9.50%	9.35%	8.47%	11.55%	8.98%	12.47%	9.84%	11.94%	12.82%	10.93%	10.43%	9.52%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2813	211	197	159	213	156	197	173	191	239	196	143	171	84	127	69	88	147	52					
		11.45%	10.86%	10.69%	11.14%	14.52%	11.66%	13.91%	11.41%	12.67%	13.14%	12.04%	14.27%	13.94%	8.89%	10.46%	9.83%	6.92%	9.02%	7.85%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	146	14	16	14	5	7	7	14	7	14	5	12	4	5	7	3	4	7	1					
		0.59%	0.72%	0.87%	0.98%	0.34%	0.52%	0.49%	0.92%	0.46%	0.77%	0.31%	1.20%	0.33%	0.53%	0.58%	0.43%	0.31%	0.43%	0.15%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	13599	1061	987	767	768	778	764	884	842	1016	906	545	629	539	704	394	749	852	414					
		55.37%	54.61%	53.55%	53.75%	52.35%	58.15%	53.95%	58.31%	55.84%	55.85%	55.65%	54.39%	51.26%	57.04%	57.99%	56.13%	58.88%	52.27%	62.54%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	271	25	33	32	15	11	22	14	17	14	19	12	18	2	12	6	8	6	5					
		1.10%	1.29%	1.79%	2.24%	1.02%	0.82%	1.55%	0.92%	1.13%	0.77%	1.17%	1.20%	1.47%	0.21%	0.99%	0.85%	0.63%	0.37%	0.76%					
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
