Выборы Президента Российской Федерации																																									
																																									
Наименование Избирательной комиссии:    Ковровская																																									
																																									
Итоги голосования 																																									
																																									
		Сумма	УИК №629	УИК №630	УИК №631	УИК №632	УИК №633	УИК №634	УИК №635	УИК №636	УИК №637	УИК №638	УИК №639	УИК №640	УИК №641	УИК №642	УИК №643	УИК №644	УИК №645	УИК №646	УИК №647	УИК №648	УИК №649	УИК №650	УИК №651	УИК №652	УИК №653	УИК №654	УИК №655	УИК №656	УИК №657	УИК №658	УИК №659	УИК №660	УИК №661	УИК №662					
		2.60%	3.67%	1.70%	5.39%	2.80%	1.70%	2.44%	0.43%	3.55%	1.69%	1.17%	2.23%	0.00%	2.64%	2.89%	3.40%	1.46%	2.18%	1.32%	4.72%	3.35%	2.07%	0.88%	1.47%	3.25%	1.98%	4.76%	3.18%	2.08%	3.05%	3.28%	3.29%	2.06%	3.65%	1.60%					
20	. Миронов Сергей Михайлович	183	2	3	2	11	10	17	2	3	4	6	3	5	4	10	4	1	3	1	4	7	2	2	5	7	6	5	3	5	6	2	3	6	14	15					
		1.11%	0.41%	1.70%	1.20%	1.10%	1.89%	0.62%	0.86%	2.13%	1.36%	2.33%	0.52%	2.33%	1.51%	1.70%	2.72%	0.73%	0.60%	0.44%	3.15%	0.94%	0.69%	1.75%	1.83%	2.53%	1.32%	0.82%	0.96%	1.04%	1.66%	0.26%	0.71%	0.77%	1.50%	1.71%					
21	. Путин Владимир Владимирович	11741	318	136	106	665	407	2370	189	95	219	177	422	170	196	415	97	95	340	170	68	459	178	67	166	205	312	464	211	382	229	527	258	456	603	569					
		71.06%	64.90%	77.27%	63.47%	66.43%	76.79%	86.34%	81.12%	67.38%	74.24%	68.87%	72.51%	79.07%	73.96%	70.46%	65.99%	69.34%	67.46%	74.89%	53.54%	61.45%	61.38%	58.77%	60.81%	74.01%	68.72%	76.19%	67.20%	79.42%	63.43%	69.07%	60.71%	58.69%	64.70%	64.88%					
22	. Хакамада Ирина Муцуовна	278	8	1	1	19	5	65	0	3	6	9	11	0	1	10	1	1	8	7	2	12	4	3	1	6	3	8	6	13	6	10	10	14	14	10					
		1.68%	1.63%	0.57%	0.60%	1.90%	0.94%	2.37%	0.00%	2.13%	2.03%	3.50%	1.89%	0.00%	0.38%	1.70%	0.68%	0.73%	1.59%	3.08%	1.57%	1.61%	1.38%	2.63%	0.37%	2.17%	0.66%	1.31%	1.91%	2.70%	1.66%	1.31%	2.35%	1.80%	1.50%	1.14%					
23	. Харитонов Николай Михайлович	2679	98	27	40	197	62	61	33	20	37	38	81	34	25	106	25	33	117	31	40	144	75	37	72	35	94	65	69	40	102	165	112	189	194	181					
		16.21%	20.00%	15.34%	23.95%	19.68%	11.70%	2.22%	14.16%	14.18%	12.54%	14.79%	13.92%	15.81%	9.43%	18.00%	17.01%	24.09%	23.21%	13.66%	31.50%	19.28%	25.86%	32.46%	26.37%	12.64%	20.70%	10.67%	21.97%	8.32%	28.25%	21.63%	26.35%	24.32%	20.82%	20.64%					
																																									
24	Против всех	659	18	4	8	40	16	145	5	12	9	8	29	2	8	14	11	3	12	7	4	54	15	3	19	8	12	16	7	24	2	14	20	41	33	36					
		3.99%	3.67%	2.27%	4.79%	4.00%	3.02%	5.28%	2.15%	8.51%	3.05%	3.11%	4.98%	0.93%	3.02%	2.38%	7.48%	2.19%	2.38%	3.08%	3.15%	7.23%	5.17%	2.63%	6.96%	2.89%	2.64%	2.63%	2.23%	4.99%	0.55%	1.83%	4.71%	5.28%	3.54%	4.10%					
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
