Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																			
Дата голосования: 02.12.2007																																																			
																																																			
Наименование Избирательной комиссии:    Бокситогорская																																																			
																																																			
Сводная таблица результатов выборов																																																			
																																																			
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40	УИК №41	УИК №42	УИК №43	УИК №44					
		62.41%	56.15%	60.65%	58.62%	58.63%	60.48%	56.28%	63.83%	59.88%	55.73%	61.58%	57.31%	58.19%	63.58%	60.02%	61.62%	72.31%	66.02%	67.70%	77.23%	72.44%	70.77%	65.01%	84.88%	83.87%	71.13%	65.02%	71.79%	71.78%	78.95%	76.65%	73.20%	70.45%	79.34%	62.36%	69.57%	61.15%	71.98%	72.22%	86.21%	89.58%	10.00%	63.30%	74.24%	71.13%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	209	16	17	10	14	10	21	1	8	8	10	17	8	12	13	11	1	4	5	3	1	1	3	0	0	0	6	1	2	2	0	1	2	0	0	0	0	0	0	0	0	0	0	0	1					
		0.81%	1.16%	1.17%	0.93%	0.97%	0.83%	1.54%	1.06%	0.58%	0.60%	0.70%	1.31%	0.61%	0.96%	0.99%	0.81%	0.15%	1.94%	0.64%	1.34%	0.39%	0.77%	0.60%	0.00%	0.00%	0.00%	0.82%	1.28%	0.61%	0.70%	0.00%	1.03%	2.27%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.52%					
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
