Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																												
Дата голосования: 04.12.2011																																												
																																												
Наименование Избирательной комиссии:    Бокситогорская																																												
																																												
Сводная таблица результатов выборов																																												
																																												
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	1118	50	50	30	50	55	55	10	40	40	40	40	40	40	40	40	25	15	35	10	20	10	25	20	33	25	30	30	10	10	30	20	30	20	20	20	40	20					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	888	38	34	14	35	41	43	3	14	21	28	34	31	21	29	24	25	15	35	10	20	10	25	20	33	25	27	26	10	10	30	20	30	20	20	14	33	20					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	365	13	8	4	9	19	6	9	15	4	19	18	11	9	7	14	10	5	6	16	5	17	7	5	6	5	9	5	11	3	16	13	12	6	7	9	18	9					
14	Число погашенных неиспользованных открепительных удостоверений	230	12	16	16	15	14	12	7	26	19	12	6	9	19	11	16	0	0	0	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	6	7	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	14	0	2	0	5	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																												
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	7300	441	415	151	503	487	492	27	390	391	413	439	363	316	379	409	183	63	225	52	67	35	168	69	205	68	58	38	13	16	84	27	94	36	32	16	85	50					
		29.93%	31.30%	31.63%	29.96%	31.80%	33.61%	31.22%	32.14%	32.75%	31.06%	32.24%	32.71%	28.52%	29.12%	28.95%	31.08%	28.55%	34.05%	34.14%	25.87%	33.84%	30.97%	30.00%	29.24%	28.95%	19.26%	23.11%	17.27%	14.13%	18.60%	25.45%	18.62%	25.00%	27.27%	16.75%	19.51%	17.45%	29.59%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	3710	222	199	67	193	202	229	6	189	185	198	268	212	178	257	246	106	9	91	16	23	19	91	50	97	41	29	23	14	4	47	14	43	15	18	5	82	22					
		15.21%	15.76%	15.17%	13.29%	12.20%	13.94%	14.53%	7.14%	15.87%	14.69%	15.46%	19.97%	16.65%	16.41%	19.63%	18.69%	16.54%	4.86%	13.81%	7.96%	11.62%	16.81%	16.25%	21.19%	13.70%	11.61%	11.55%	10.45%	15.22%	4.65%	14.24%	9.66%	11.44%	11.36%	9.42%	6.10%	16.84%	13.02%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	233	17	20	3	16	16	13	0	13	12	13	12	4	6	10	13	6	3	2	3	2	1	11	4	6	3	0	2	1	1	1	2	6	2	0	1	7	1					
		0.96%	1.21%	1.52%	0.60%	1.01%	1.10%	0.82%	0.00%	1.09%	0.95%	1.01%	0.89%	0.31%	0.55%	0.76%	0.99%	0.94%	1.62%	0.30%	1.49%	1.01%	0.88%	1.96%	1.69%	0.85%	0.85%	0.00%	0.91%	1.09%	1.16%	0.30%	1.38%	1.60%	1.52%	0.00%	1.22%	1.44%	0.59%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	3534	271	258	106	323	281	314	14	131	154	106	122	144	109	137	144	94	34	116	19	20	14	79	28	106	39	35	35	8	9	59	23	89	9	12	7	69	16					
		14.49%	19.23%	19.66%	21.03%	20.42%	19.39%	19.92%	16.67%	10.99%	12.23%	8.27%	9.09%	11.31%	10.05%	10.47%	10.94%	14.66%	18.38%	17.60%	9.45%	10.10%	12.39%	14.11%	11.86%	14.97%	11.05%	13.94%	15.91%	8.70%	10.47%	17.88%	15.86%	23.67%	6.82%	6.28%	8.54%	14.17%	9.47%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	469	21	29	10	34	38	38	0	31	30	23	27	25	23	32	24	7	3	10	3	4	1	5	2	14	2	1	4	0	2	3	3	2	4	3	0	5	6					
		1.92%	1.49%	2.21%	1.98%	2.15%	2.62%	2.41%	0.00%	2.60%	2.38%	1.80%	2.01%	1.96%	2.12%	2.44%	1.82%	1.09%	1.62%	1.52%	1.49%	2.02%	0.88%	0.89%	0.85%	1.98%	0.57%	0.40%	1.82%	0.00%	2.33%	0.91%	2.07%	0.53%	3.03%	1.57%	0.00%	1.03%	3.55%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	8383	384	343	148	454	386	442	35	405	451	487	444	476	399	454	452	237	65	202	103	78	39	198	77	258	178	118	109	53	54	132	73	134	62	115	46	223	69					
		34.37%	27.25%	26.14%	29.37%	28.70%	26.64%	28.05%	41.67%	34.01%	35.82%	38.02%	33.08%	37.39%	36.77%	34.68%	34.35%	36.97%	35.14%	30.65%	51.24%	39.39%	34.51%	35.36%	32.63%	36.44%	50.42%	47.01%	49.55%	57.61%	62.79%	40.00%	50.34%	35.64%	46.97%	60.21%	56.10%	45.79%	40.83%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	122	8	2	2	7	7	9	0	3	3	8	4	10	4	7	4	2	0	4	1	1	1	2	1	5	7	1	0	0	0	0	3	4	0	0	6	4	2					
		0.50%	0.57%	0.15%	0.40%	0.44%	0.48%	0.57%	0.00%	0.25%	0.24%	0.62%	0.30%	0.79%	0.37%	0.53%	0.30%	0.31%	0.00%	0.61%	0.50%	0.51%	0.88%	0.36%	0.42%	0.71%	1.98%	0.40%	0.00%	0.00%	0.00%	0.00%	2.07%	1.06%	0.00%	0.00%	7.32%	0.82%	1.18%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
