Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																											
Дата голосования: 02.12.2007																																																											
																																																											
Наименование Избирательной комиссии:    Сосновская																																																											
																																																											
Сводная таблица результатов выборов																																																											
																																																											
		Сумма	УИК №2115	УИК №2116	УИК №2117	УИК №2118	УИК №2119	УИК №2120	УИК №2121	УИК №2122	УИК №2123	УИК №2124	УИК №2125	УИК №2126	УИК №2127	УИК №2128	УИК №2129	УИК №2130	УИК №2131	УИК №2132	УИК №2133	УИК №2134	УИК №2135	УИК №2136	УИК №2137	УИК №2138	УИК №2139	УИК №2140	УИК №2141	УИК №2142	УИК №2143	УИК №2144	УИК №2145	УИК №2146	УИК №2147	УИК №2148	УИК №2149	УИК №2150	УИК №2151	УИК №2152	УИК №2153	УИК №2154	УИК №2155	УИК №2156	УИК №2157	УИК №2158	УИК №2159	УИК №2160	УИК №2161	УИК №2162	УИК №2163	УИК №2164	УИК №2165	УИК №2166					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	29	0	0	1	0	0	0	0	0	0	1	5	1	1	1	1	2	0	0	3	0	0	0	0	0	0	1	0	3	0	0	1	0	0	0	1	0	0	0	0	3	0	0	0	3	0	0	0	0	1	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																											
18	1.Политическая партия «Аграрная партия России»	611	0	8	0	4	9	11	6	13	16	35	27	34	9	9	21	14	1	2	29	13	6	2	6	14	10	6	6	24	4	20	33	11	5	24	9	6	2	3	11	27	17	3	13	31	10	3	28	11	1	3	0	1					
		2.20%	0.00%	1.66%	0.00%	2.50%	2.66%	7.10%	1.32%	2.57%	2.61%	2.84%	2.38%	2.50%	1.96%	3.10%	1.71%	1.57%	1.35%	1.04%	2.21%	3.44%	2.79%	0.83%	2.09%	4.01%	3.39%	3.75%	5.36%	2.04%	2.14%	1.62%	2.49%	3.69%	1.42%	2.09%	2.98%	2.47%	1.09%	1.80%	1.64%	3.09%	3.77%	1.45%	1.54%	3.34%	2.05%	1.44%	1.44%	1.85%	0.34%	1.16%	0.00%	0.48%					
19	2.Всероссийская политическая партия «Гражданская Сила»	128	0	2	0	0	2	0	2	3	3	11	8	13	0	0	7	6	0	3	6	3	0	1	1	1	0	0	2	2	0	9	11	0	3	3	1	0	0	0	1	7	3	0	4	2	0	0	5	3	0	0	0	0					
		0.46%	0.00%	0.41%	0.00%	0.00%	0.59%	0.00%	0.44%	0.59%	0.49%	0.89%	0.70%	0.96%	0.00%	0.00%	0.57%	0.67%	0.00%	1.56%	0.46%	0.79%	0.00%	0.41%	0.35%	0.29%	0.00%	0.00%	1.79%	0.17%	0.00%	0.73%	0.83%	0.00%	0.85%	0.26%	0.33%	0.00%	0.00%	0.00%	0.15%	0.80%	0.67%	0.00%	0.47%	0.22%	0.00%	0.00%	0.26%	0.51%	0.00%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	27	1	1	0	0	3	0	0	0	2	1	0	0	0	1	0	1	0	0	2	0	0	0	0	0	1	1	0	1	0	1	1	0	1	0	0	0	0	2	1	0	0	0	0	0	0	0	4	0	1	0	0	1					
		0.10%	1.56%	0.21%	0.00%	0.00%	0.89%	0.00%	0.00%	0.00%	0.33%	0.08%	0.00%	0.00%	0.00%	0.34%	0.00%	0.11%	0.00%	0.00%	0.15%	0.00%	0.00%	0.00%	0.00%	0.00%	0.34%	0.63%	0.00%	0.08%	0.00%	0.08%	0.08%	0.00%	0.28%	0.00%	0.00%	0.00%	0.00%	1.20%	0.15%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.21%	0.00%	0.34%	0.00%	0.00%	0.48%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1990	3	23	4	24	54	14	57	49	66	102	55	88	18	16	89	55	5	8	108	19	15	9	18	38	16	1	15	96	11	89	89	12	28	79	19	20	11	15	33	67	45	18	46	49	44	3	113	46	37	19	11	21					
		7.18%	4.69%	4.76%	5.97%	15.00%	15.98%	9.03%	12.53%	9.70%	10.78%	8.29%	4.84%	6.48%	3.92%	5.52%	7.25%	6.15%	6.76%	4.17%	8.24%	5.03%	6.98%	3.73%	6.27%	10.89%	5.42%	0.63%	13.39%	8.16%	5.88%	7.21%	6.71%	4.03%	7.93%	6.89%	6.29%	8.23%	6.01%	8.98%	4.91%	7.66%	9.98%	8.70%	5.44%	5.27%	9.03%	1.44%	5.80%	7.76%	12.54%	7.36%	12.22%	10.05%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	177	0	1	0	0	0	0	2	2	4	9	17	9	3	4	3	6	0	3	6	4	1	0	0	3	5	0	0	10	0	10	8	5	0	2	0	0	0	1	1	5	2	0	3	9	3	3	10	20	1	1	1	0					
		0.64%	0.00%	0.21%	0.00%	0.00%	0.00%	0.00%	0.44%	0.40%	0.65%	0.73%	1.50%	0.66%	0.65%	1.38%	0.24%	0.67%	0.00%	1.56%	0.46%	1.06%	0.47%	0.00%	0.00%	0.86%	1.69%	0.00%	0.00%	0.85%	0.00%	0.81%	0.60%	1.68%	0.00%	0.17%	0.00%	0.00%	0.00%	0.60%	0.15%	0.57%	0.44%	0.00%	0.35%	0.97%	0.62%	1.44%	0.51%	3.37%	0.34%	0.39%	1.11%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	51	0	2	0	1	0	0	0	1	2	0	6	3	1	1	0	2	0	0	4	0	0	0	2	0	2	0	0	3	0	2	4	1	0	1	0	1	0	0	1	1	1	0	0	1	0	2	4	2	0	0	0	0					
		0.18%	0.00%	0.41%	0.00%	0.63%	0.00%	0.00%	0.00%	0.20%	0.33%	0.00%	0.53%	0.22%	0.22%	0.34%	0.00%	0.22%	0.00%	0.00%	0.31%	0.00%	0.00%	0.00%	0.70%	0.00%	0.68%	0.00%	0.00%	0.25%	0.00%	0.16%	0.30%	0.34%	0.00%	0.09%	0.00%	0.41%	0.00%	0.00%	0.15%	0.11%	0.22%	0.00%	0.00%	0.11%	0.00%	0.96%	0.21%	0.34%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	2410	1	58	11	3	2	7	48	54	60	116	127	136	31	24	123	102	3	25	132	29	19	22	16	12	26	16	7	91	16	104	129	38	39	61	8	8	2	8	36	87	47	23	76	101	17	15	151	67	31	23	11	11					
		8.69%	1.56%	12.01%	16.42%	1.88%	0.59%	4.52%	10.55%	10.69%	9.80%	9.42%	11.18%	10.01%	6.75%	8.28%	10.02%	11.41%	4.05%	13.02%	10.07%	7.67%	8.84%	9.13%	5.57%	3.44%	8.81%	10.00%	6.25%	7.73%	8.56%	8.43%	9.72%	12.75%	11.05%	5.32%	2.65%	3.29%	1.09%	4.79%	5.36%	9.94%	10.42%	11.11%	8.98%	10.87%	3.49%	7.21%	7.76%	11.30%	10.51%	8.91%	12.22%	5.26%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2322	3	31	9	24	11	9	41	21	34	146	114	146	78	27	97	32	1	12	131	36	22	6	13	29	26	5	6	72	11	125	147	17	23	82	34	23	6	9	38	79	24	16	87	43	37	7	177	46	36	54	7	12					
		8.37%	4.69%	6.42%	13.43%	15.00%	3.25%	5.81%	9.01%	4.16%	5.56%	11.86%	10.04%	10.75%	16.99%	9.31%	7.91%	3.58%	1.35%	6.25%	9.99%	9.52%	10.23%	2.49%	4.53%	8.31%	8.81%	3.13%	5.36%	6.12%	5.88%	10.13%	11.08%	5.70%	6.52%	7.16%	11.26%	9.47%	3.28%	5.39%	5.65%	9.03%	5.32%	7.73%	10.28%	4.63%	7.60%	3.37%	9.09%	7.76%	12.20%	20.93%	7.78%	5.74%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	236	0	4	2	0	2	1	1	3	7	10	11	15	3	1	11	5	1	1	13	5	1	3	4	3	0	1	1	7	3	8	17	3	3	11	1	1	0	1	9	12	8	1	7	7	1	0	11	9	0	3	1	3					
		0.85%	0.00%	0.83%	2.99%	0.00%	0.59%	0.65%	0.22%	0.59%	1.14%	0.81%	0.97%	1.10%	0.65%	0.34%	0.90%	0.56%	1.35%	0.52%	0.99%	1.32%	0.47%	1.24%	1.39%	0.86%	0.00%	0.63%	0.89%	0.59%	1.60%	0.65%	1.28%	1.01%	0.85%	0.96%	0.33%	0.41%	0.00%	0.60%	1.34%	1.37%	1.77%	0.48%	0.83%	0.75%	0.21%	0.00%	0.56%	1.52%	0.00%	1.16%	1.11%	1.44%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	19150	53	344	40	96	251	109	285	350	407	767	731	880	302	199	860	653	61	133	843	268	150	191	215	243	203	130	74	843	142	826	867	206	241	858	224	180	154	124	533	570	296	121	598	667	355	173	1414	372	181	153	58	156					
		69.05%	82.81%	71.22%	59.70%	60.00%	74.26%	70.32%	62.64%	69.31%	66.50%	62.31%	64.35%	64.80%	65.80%	68.62%	70.09%	73.04%	82.43%	69.27%	64.30%	70.90%	69.77%	79.25%	74.91%	69.63%	68.81%	81.25%	66.07%	71.62%	75.94%	66.94%	65.34%	69.13%	68.27%	74.87%	74.17%	74.07%	84.15%	74.25%	79.32%	65.14%	65.63%	58.45%	70.69%	71.80%	72.90%	83.17%	72.62%	62.73%	61.36%	59.30%	64.44%	74.64%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	300	0	6	1	1	0	2	3	4	6	19	29	24	4	3	11	9	0	3	23	0	1	6	4	0	1	0	0	4	0	27	21	3	4	10	1	0	0	0	1	10	4	1	4	6	10	1	20	10	2	1	0	0					
		1.08%	0.00%	1.24%	1.49%	0.63%	0.00%	1.29%	0.66%	0.79%	0.98%	1.54%	2.55%	1.77%	0.87%	1.03%	0.90%	1.01%	0.00%	1.56%	1.75%	0.00%	0.47%	2.49%	1.39%	0.00%	0.34%	0.00%	0.00%	0.34%	0.00%	2.19%	1.58%	1.01%	1.13%	0.87%	0.33%	0.00%	0.00%	0.00%	0.15%	1.14%	0.89%	0.48%	0.47%	0.65%	2.05%	0.48%	1.03%	1.69%	0.68%	0.39%	0.00%	0.00%					
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
