Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																					
Дата голосования: 07.12.2003 0:00:00																																																					
																																																					
Наименование Избирательной комиссии:    Агаповская																																																					
																																																					
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																					
																																																					
		Сумма	УИК №1519	УИК №1520	УИК №1521	УИК №1522	УИК №1523	УИК №1524	УИК №1525	УИК №1526	УИК №1527	УИК №1528	УИК №1529	УИК №1530	УИК №1531	УИК №1532	УИК №1533	УИК №1534	УИК №1535	УИК №1536	УИК №1537	УИК №1538	УИК №1539	УИК №1540	УИК №1541	УИК №1542	УИК №1543	УИК №1544	УИК №1545	УИК №1546	УИК №1547	УИК №1548	УИК №1549	УИК №1550	УИК №1551	УИК №1552	УИК №1553	УИК №1554	УИК №1555	УИК №1556	УИК №1557	УИК №1558	УИК №1559	УИК №1560	УИК №1561	УИК №1562	УИК №1563	УИК №1564					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	1180	141	147	98	17	13	51	32	17	12	5	3	4	39	27	1	28	14	5	1	11	1	6	28	8	65	20	33	5	36	28	9	5	52	4	25	33	11	6	7	18	18	13	26	6	44	7					
		7.47%	12.71%	13.07%	10.62%	6.22%	5.50%	5.40%	11.22%	7.17%	8.88%	4.23%	2.45%	2.42%	12.42%	7.25%	0.85%	6.22%	5.09%	4.03%	0.85%	6.62%	1.14%	6.25%	3.19%	4.32%	9.44%	6.11%	18.33%	2.84%	3.43%	14.14%	4.20%	2.90%	5.23%	2.70%	4.57%	21.56%	8.02%	7.22%	6.66%	11.32%	13.13%	14.60%	6.5%	4.25%	7.80%	2.56%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	349	36	48	30	9	7	17	12	4	0	0	0	4	10	8	1	17	4	5	0	0	1	8	19	0	6	2	2	4	22	1	1	2	20	6	4	7	2	0	0	1	2	1	11	0	12	3					
		2.21%	3.24%	4.27%	3.25%	3.29%	2.96%	1.80%	4.21%	1.68%	0.0%	0.0%	0.0%	2.42%	3.18%	2.15%	0.85%	3.77%	1.45%	4.03%	0.0%	0.0%	1.14%	8.33%	2.16%	0.0%	0.87%	0.61%	1.11%	2.27%	2.09%	0.50%	0.46%	1.16%	2.01%	4.05%	0.73%	4.57%	1.45%	0.0%	0.0%	0.62%	1.45%	1.12%	2.75%	0.0%	2.12%	1.09%					
22	"5. ""За Русь Святую"""	41	5	0	2	1	1	2	0	2	0	1	0	0	1	0	1	2	4	0	0	0	0	0	2	2	3	0	1	0	0	0	1	0	8	0	0	0	0	0	0	0	0	0	0	0	1	1					
		0.25%	0.45%	0.0%	0.21%	0.36%	0.42%	0.21%	0.0%	0.84%	0.0%	0.84%	0.0%	0.0%	0.31%	0.0%	0.85%	0.44%	1.45%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	1.08%	0.43%	0.0%	0.55%	0.0%	0.0%	0.0%	0.46%	0.0%	0.80%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.17%	0.36%					
23	"6. ""Объединенная Российская партия ""Русь"""	51	1	0	6	1	1	2	1	0	0	1	0	0	0	0	0	3	0	0	0	0	0	1	3	4	1	1	0	0	6	0	3	0	4	0	1	1	0	1	0	1	0	0	4	0	3	1					
		0.32%	0.09%	0.0%	0.65%	0.36%	0.42%	0.21%	0.35%	0.0%	0.0%	0.84%	0.0%	0.0%	0.0%	0.0%	0.0%	0.66%	0.0%	0.0%	0.0%	0.0%	0.0%	1.04%	0.34%	2.16%	0.14%	0.30%	0.0%	0.0%	0.57%	0.0%	1.40%	0.0%	0.40%	0.0%	0.18%	0.65%	0.0%	1.20%	0.0%	0.62%	0.0%	0.0%	1.0%	0.0%	0.53%	0.36%					
24	"7. ""Новый курс - Автомобильная Россия"""	49	2	1	5	0	0	2	6	0	0	0	0	1	0	3	0	2	1	4	0	0	0	0	0	0	2	2	0	2	2	2	0	2	0	1	0	0	0	0	0	0	1	4	2	0	2	0					
		0.31%	0.18%	0.08%	0.54%	0.0%	0.0%	0.21%	2.10%	0.0%	0.0%	0.0%	0.0%	0.60%	0.0%	0.80%	0.0%	0.44%	0.36%	3.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.29%	0.61%	0.0%	1.13%	0.19%	1.01%	0.0%	1.16%	0.0%	0.67%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.72%	4.49%	0.5%	0.0%	0.35%	0.0%					
25	"8. ""Народно-республиканская партия России"""	14	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	2	0	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.08%	0.0%	0.0%	0.0%	0.36%	0.42%	0.10%	0.35%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.72%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.14%	0.30%	0.0%	0.0%	0.09%	0.50%	0.46%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	15	1	1	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	1	0	0	1	0	0	0	0	0	1	0	0	1					
		0.09%	0.09%	0.08%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.53%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.20%	0.67%	0.0%	0.0%	0.72%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.36%					
27	"10. ""Аграрная партия России"""	955	54	27	11	31	20	74	10	24	5	4	11	17	9	11	8	31	4	2	14	19	7	3	78	16	47	24	18	6	44	15	25	6	27	6	53	15	1	3	14	19	10	8	13	13	66	32					
		6.05%	4.86%	2.40%	1.19%	11.35%	8.47%	7.83%	3.50%	10.12%	3.70%	3.38%	9.01%	10.30%	2.86%	2.95%	6.83%	6.88%	1.45%	1.61%	11.96%	11.44%	8.04%	3.12%	8.89%	8.64%	6.83%	7.33%	10.0%	3.40%	4.19%	7.57%	11.68%	3.48%	2.71%	4.05%	9.70%	9.80%	0.72%	3.61%	13.33%	11.94%	7.29%	8.98%	3.25%	9.21%	11.70%	11.72%					
28	"11. ""Истинные патриоты России"""	47	2	4	4	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	5	5	0	2	1	1	0	1	0	0	0	0	0	3	3	0	0	1	0	1	0	3	4	3					
		0.29%	0.18%	0.35%	0.43%	0.0%	0.0%	0.10%	0.0%	0.84%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.60%	0.0%	0.0%	0.57%	2.70%	0.0%	0.61%	0.55%	0.56%	0.0%	0.50%	0.0%	0.0%	0.0%	0.0%	0.0%	1.96%	2.18%	0.0%	0.0%	0.62%	0.0%	1.12%	0.0%	2.12%	0.70%	1.09%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	84	4	6	5	1	0	3	1	3	0	0	2	0	2	0	0	2	2	1	3	0	0	0	4	2	3	1	2	2	12	1	0	0	6	0	0	0	0	1	0	3	0	2	1	0	5	4					
		0.53%	0.36%	0.53%	0.54%	0.36%	0.0%	0.31%	0.35%	1.26%	0.0%	0.0%	1.63%	0.0%	0.63%	0.0%	0.0%	0.44%	0.72%	0.80%	2.56%	0.0%	0.0%	0.0%	0.45%	1.08%	0.43%	0.30%	1.11%	1.13%	1.14%	0.50%	0.0%	0.0%	0.60%	0.0%	0.0%	0.0%	0.0%	1.20%	0.0%	1.88%	0.0%	2.24%	0.25%	0.0%	0.88%	1.46%					
30	"13. ""Демократическая партия России"""	33	1	4	2	1	1	3	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	4	1	0	0	1	0	0	1	0	1	3	0	0	0	1	0	0	0	0	0	1	0	3	2					
		0.20%	0.09%	0.35%	0.21%	0.36%	0.42%	0.31%	0.0%	0.0%	0.0%	0.0%	0.81%	0.0%	0.31%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.45%	0.54%	0.0%	0.0%	0.55%	0.0%	0.0%	0.50%	0.0%	0.58%	0.30%	0.0%	0.0%	0.0%	0.72%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.53%	0.73%					
31	"14. ""Великая Россия - Евразийский Союз"""	28	0	2	3	0	2	4	1	0	0	0	0	1	0	2	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	2	0	1	1					
		0.17%	0.0%	0.17%	0.32%	0.0%	0.84%	0.42%	0.35%	0.0%	0.0%	0.0%	0.0%	0.60%	0.0%	0.53%	0.0%	0.88%	0.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.72%	0.0%	0.5%	0.0%	0.17%	0.36%					
32	"15. ""Партия СЛОН"""	15	1	3	2	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.09%	0.09%	0.26%	0.21%	0.36%	0.0%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	1.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	1.01%	0.46%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	585	35	40	31	0	3	38	13	7	4	4	8	2	13	14	2	16	5	8	4	3	3	2	22	1	21	2	2	16	117	5	4	6	25	6	20	0	6	3	2	6	10	7	29	2	11	7					
		3.70%	3.15%	3.55%	3.36%	0.0%	1.27%	4.02%	4.56%	2.95%	2.96%	3.38%	6.55%	1.21%	4.14%	3.76%	1.70%	3.55%	1.81%	6.45%	3.41%	1.80%	3.44%	2.08%	2.50%	0.54%	3.05%	0.61%	1.11%	9.09%	11.15%	2.52%	1.86%	3.48%	2.51%	4.05%	3.66%	0.0%	4.37%	3.61%	1.90%	3.77%	7.29%	7.86%	7.25%	1.41%	1.95%	2.56%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	34	0	3	0	0	0	2	1	0	2	0	3	0	1	2	0	2	0	0	0	0	0	0	4	3	1	0	0	1	2	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	2	2					
		0.21%	0.0%	0.26%	0.0%	0.0%	0.0%	0.21%	0.35%	0.0%	1.48%	0.0%	2.45%	0.0%	0.31%	0.53%	0.0%	0.44%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.45%	1.62%	0.14%	0.0%	0.0%	0.56%	0.19%	0.0%	0.0%	0.58%	0.10%	0.67%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.73%					
35	"18. ""ЛДПР"""	2100	122	119	106	37	13	186	43	36	6	15	26	23	46	42	17	42	41	24	14	12	15	20	111	22	136	42	20	43	126	21	35	38	171	21	62	8	22	9	8	19	17	0	38	15	76	35					
		13.30%	11.00%	10.58%	11.49%	13.55%	5.50%	19.70%	15.08%	15.18%	4.44%	12.71%	21.31%	13.93%	14.64%	11.29%	14.52%	9.33%	14.90%	19.35%	11.96%	7.22%	17.24%	20.83%	12.65%	11.89%	19.76%	12.84%	11.11%	24.43%	12.01%	10.60%	16.35%	22.09%	17.22%	14.18%	11.35%	5.22%	16.05%	10.84%	7.61%	11.94%	12.40%	0.0%	9.5%	10.63%	13.47%	12.82%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	221	8	10	8	5	1	20	5	1	0	1	2	2	4	9	3	9	3	1	2	5	0	3	10	3	13	3	0	6	14	6	5	3	24	2	5	2	0	0	0	2	0	1	5	0	8	7					
		1.40%	0.72%	0.88%	0.86%	1.83%	0.42%	2.11%	1.75%	0.42%	0.0%	0.84%	1.63%	1.21%	1.27%	2.41%	2.56%	2.0%	1.09%	0.80%	1.70%	3.01%	0.0%	3.12%	1.14%	1.62%	1.88%	0.91%	0.0%	3.40%	1.33%	3.03%	2.33%	1.74%	2.41%	1.35%	0.91%	1.30%	0.0%	0.0%	0.0%	1.25%	0.0%	1.12%	1.25%	0.0%	1.41%	2.56%					
37	"20. ""Политическая партия ""Единая Россия"""	7504	539	549	488	138	145	389	122	96	79	85	38	94	153	194	45	195	150	45	64	75	38	49	445	96	290	168	78	72	500	89	80	89	495	64	280	61	63	49	62	51	51	35	192	76	211	137					
		47.54%	48.60%	48.84%	52.92%	50.54%	61.44%	41.20%	42.80%	40.50%	58.51%	72.03%	31.14%	56.96%	48.72%	52.15%	38.46%	43.33%	54.54%	36.29%	54.70%	45.18%	43.67%	51.04%	50.74%	51.89%	42.15%	51.37%	43.33%	40.90%	47.66%	44.94%	37.38%	51.74%	49.84%	43.24%	51.28%	39.86%	45.98%	59.03%	59.04%	32.07%	37.22%	39.32%	48.0%	53.90%	37.41%	50.18%					
38	"21. ""Российская Конституционно-демократическая партия"""	30	3	1	0	1	3	0	0	2	1	0	0	1	0	1	0	3	1	0	1	0	1	0	4	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1					
		0.19%	0.27%	0.08%	0.0%	0.36%	1.27%	0.0%	0.0%	0.84%	0.74%	0.0%	0.0%	0.60%	0.0%	0.26%	0.0%	0.66%	0.36%	0.0%	0.85%	0.0%	1.14%	0.0%	0.45%	0.0%	0.14%	0.30%	0.0%	0.0%	0.09%	0.0%	0.46%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.72%	0.0%	0.0%	0.0%	0.17%	0.36%					
39	"22. ""Развитие предпринимательства"""	37	3	0	1	0	0	0	0	3	1	0	1	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	1	0	2	0	3	0	2	2	5	0	2	0	0	0	1	0	2	1	3	0					
		0.23%	0.27%	0.0%	0.10%	0.0%	0.0%	0.0%	0.0%	1.26%	0.74%	0.0%	0.81%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.54%	0.0%	0.30%	0.55%	0.0%	0.19%	0.0%	1.40%	0.0%	0.20%	1.35%	0.91%	0.0%	1.45%	0.0%	0.0%	0.0%	0.72%	0.0%	0.5%	0.70%	0.53%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1122	71	72	45	14	10	38	18	11	13	1	16	9	14	16	32	43	25	12	12	28	10	0	50	11	48	18	9	5	94	10	16	12	61	7	60	16	11	3	5	26	13	6	40	20	59	12					
		7.10%	6.40%	6.40%	4.88%	5.12%	4.23%	4.02%	6.31%	4.64%	9.62%	0.84%	13.11%	5.45%	4.45%	4.30%	27.35%	9.55%	9.09%	9.67%	10.25%	16.86%	11.49%	0.0%	5.70%	5.94%	6.97%	5.50%	5.0%	2.84%	8.96%	5.05%	7.47%	6.97%	6.14%	4.72%	10.98%	10.45%	8.02%	3.61%	4.76%	16.35%	9.48%	6.74%	10.0%	14.18%	10.46%	4.39%					
																																																					
41	Против всех	527	39	31	39	2	1	48	6	17	6	1	2	6	7	14	2	20	6	10	1	9	4	1	41	1	26	13	5	4	19	2	19	4	40	12	9	2	1	4	1	3	4	5	6	1	32	1					
		3.33%	3.51%	2.75%	4.22%	0.73%	0.42%	5.08%	2.10%	7.17%	4.44%	0.84%	1.63%	3.63%	2.22%	3.76%	1.70%	4.44%	2.18%	8.06%	0.85%	5.42%	4.59%	1.04%	4.67%	0.54%	3.77%	3.97%	2.77%	2.27%	1.81%	1.01%	8.87%	2.32%	4.02%	8.10%	1.64%	1.30%	0.72%	4.81%	0.95%	1.88%	2.91%	5.61%	1.5%	0.70%	5.67%	0.36%					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
