Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																										
Дата голосования: 04.12.2011																																										
																																										
Наименование Избирательной комиссии:    Матвеево-Курганская																																										
																																										
Сводная таблица результатов выборов																																										
																																										
		Сумма	УИК №1963	УИК №1964	УИК №1965	УИК №1966	УИК №1967	УИК №1968	УИК №1969	УИК №1970	УИК №1971	УИК №1972	УИК №1973	УИК №1974	УИК №1975	УИК №1976	УИК №1977	УИК №1978	УИК №1979	УИК №1980	УИК №1981	УИК №1982	УИК №1983	УИК №1984	УИК №1985	УИК №1986	УИК №1987	УИК №1988	УИК №1989	УИК №1990	УИК №1991	УИК №1992	УИК №2446	УИК №2447	УИК №2448	УИК №2486	УИК №2538					
		0.94%	0.85%	1.80%	1.45%	1.41%	0.59%	0.59%	1.33%	1.59%	0.29%	0.37%	0.23%	0.00%	0.56%	0.81%	0.00%	1.18%	0.66%	0.47%	0.70%	0.99%	0.29%	0.30%	1.20%	0.46%	0.43%	0.68%	0.38%	1.02%	1.55%	0.64%	0.33%	3.16%	0.23%	1.27%	2.63%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	10850	625	654	736	792	118	220	572	390	173	237	241	141	295	372	149	255	173	195	417	235	172	368	332	294	117	214	346	378	310	81	785	111	174	136	42					
		49.83%	48.19%	47.19%	44.47%	50.67%	69.41%	43.14%	47.51%	56.36%	50.44%	43.49%	56.57%	43.38%	54.63%	60.29%	38.40%	50.20%	57.48%	45.77%	73.03%	46.44%	49.43%	55.34%	39.86%	45.30%	50.87%	48.75%	65.41%	55.02%	39.95%	51.92%	52.40%	43.87%	40.75%	57.38%	55.26%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	81	6	5	9	9	2	2	6	0	2	0	1	1	1	3	2	1	0	1	1	5	3	1	6	4	0	1	0	0	2	0	5	0	1	0	1					
		0.37%	0.46%	0.36%	0.54%	0.58%	1.18%	0.39%	0.50%	0.00%	0.58%	0.00%	0.23%	0.31%	0.19%	0.49%	0.52%	0.20%	0.00%	0.23%	0.18%	0.99%	0.86%	0.15%	0.72%	0.62%	0.00%	0.23%	0.00%	0.00%	0.26%	0.00%	0.33%	0.00%	0.23%	0.00%	1.32%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
