Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																						
Дата голосования: 07.12.2003 0:00:00																																						
																																						
Наименование Избирательной комиссии:    Богдановичская районная																																						
																																						
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																						
																																						
		Сумма	УИК №246	УИК №247	УИК №248	УИК №249	УИК №250	УИК №251	УИК №252	УИК №253	УИК №254	УИК №255	УИК №256	УИК №257	УИК №258	УИК №259	УИК №260	УИК №261	УИК №263	УИК №264	УИК №265	УИК №266	УИК №267	УИК №268	УИК №269	УИК №270	УИК №271	УИК №272	УИК №273	УИК №274	УИК №275	УИК №276	УИК №277					
		0.27%	0.47%	0.31%	0.31%	0.19%	0.0%	0.21%	0.0%	0.24%	0.46%	0.11%	0.23%	0.22%	0.66%	0.19%	0.0%	0.0%	0.0%	0.66%	0.22%	0.0%	0.18%	0.12%	0.86%	0.0%	0.67%	1.21%	0.28%	0.39%	0.0%	0.33%	0.10%					
24	"7. ""Новый курс - Автомобильная Россия"""	113	5	4	4	9	3	13	0	5	3	9	9	3	1	1	0	2	5	3	2	1	1	4	6	0	1	1	2	0	1	7	8					
		0.67%	0.59%	0.42%	0.41%	0.89%	1.5%	1.39%	0.0%	0.61%	0.35%	0.99%	1.07%	0.66%	0.66%	0.19%	0.0%	0.45%	1.23%	0.50%	0.45%	0.39%	0.18%	0.48%	1.30%	0.0%	0.33%	1.21%	0.56%	0.0%	0.35%	0.77%	0.82%					
25	"8. ""Народно-республиканская партия России"""	35	1	0	0	5	0	0	0	3	1	0	1	1	1	0	0	1	2	2	0	1	0	5	2	2	1	1	0	2	2	1	0					
		0.20%	0.11%	0.0%	0.0%	0.49%	0.0%	0.0%	0.0%	0.36%	0.11%	0.0%	0.11%	0.22%	0.66%	0.0%	0.0%	0.22%	0.49%	0.33%	0.0%	0.39%	0.0%	0.60%	0.43%	1.43%	0.33%	1.21%	0.0%	0.78%	0.70%	0.11%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	50	2	1	4	1	0	3	1	3	3	1	4	0	1	0	0	1	2	4	0	1	1	2	3	1	2	0	0	1	1	4	3					
		0.29%	0.23%	0.10%	0.41%	0.09%	0.0%	0.32%	1.08%	0.36%	0.35%	0.11%	0.47%	0.0%	0.66%	0.0%	0.0%	0.22%	0.49%	0.66%	0.0%	0.39%	0.18%	0.24%	0.65%	0.71%	0.67%	0.0%	0.0%	0.39%	0.35%	0.44%	0.30%					
27	"10. ""Аграрная партия России"""	958	19	29	22	20	8	28	4	15	19	30	23	7	1	39	0	70	54	75	82	18	33	130	17	40	35	12	34	39	18	22	15					
		5.68%	2.25%	3.05%	2.27%	1.99%	4.0%	2.99%	4.34%	1.84%	2.22%	3.30%	2.75%	1.54%	0.66%	7.57%	0.0%	15.90%	13.36%	12.52%	18.51%	7.05%	6.12%	15.75%	3.69%	28.77%	11.82%	14.63%	9.63%	15.23%	6.33%	2.42%	1.54%					
28	"11. ""Истинные патриоты России"""	26	2	0	1	1	0	0	0	2	1	0	0	1	0	5	0	2	1	2	0	1	0	0	2	1	0	1	2	0	0	1	0					
		0.15%	0.23%	0.0%	0.10%	0.09%	0.0%	0.0%	0.0%	0.24%	0.11%	0.0%	0.0%	0.22%	0.0%	0.97%	0.0%	0.45%	0.24%	0.33%	0.0%	0.39%	0.0%	0.0%	0.43%	0.71%	0.0%	1.21%	0.56%	0.0%	0.0%	0.11%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	320	13	16	10	17	5	12	1	24	12	15	24	10	3	14	0	5	9	15	4	6	16	30	6	3	3	4	8	5	3	14	13					
		1.90%	1.54%	1.68%	1.03%	1.69%	2.5%	1.28%	1.08%	2.95%	1.40%	1.65%	2.87%	2.20%	1.98%	2.71%	0.0%	1.13%	2.22%	2.50%	0.90%	2.35%	2.96%	3.63%	1.30%	2.15%	1.01%	4.87%	2.26%	1.95%	1.05%	1.54%	1.34%					
30	"13. ""Демократическая партия России"""	49	0	3	2	1	0	1	1	1	4	2	2	2	2	0	1	1	0	1	2	2	3	4	0	0	1	0	1	1	3	4	4					
		0.29%	0.0%	0.31%	0.20%	0.09%	0.0%	0.10%	1.08%	0.12%	0.46%	0.22%	0.23%	0.44%	1.32%	0.0%	1.49%	0.22%	0.0%	0.16%	0.45%	0.78%	0.55%	0.48%	0.0%	0.0%	0.33%	0.0%	0.28%	0.39%	1.05%	0.44%	0.41%					
31	"14. ""Великая Россия - Евразийский Союз"""	39	0	2	2	3	0	2	1	2	3	0	2	1	2	2	1	0	0	2	2	1	1	0	1	2	1	1	1	0	1	2	1					
		0.23%	0.0%	0.21%	0.20%	0.29%	0.0%	0.21%	1.08%	0.24%	0.35%	0.0%	0.23%	0.22%	1.32%	0.38%	1.49%	0.0%	0.0%	0.33%	0.45%	0.39%	0.18%	0.0%	0.21%	1.43%	0.33%	1.21%	0.28%	0.0%	0.35%	0.22%	0.10%					
32	"15. ""Партия СЛОН"""	26	1	2	1	1	0	2	0	1	3	2	4	2	0	2	0	2	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0					
		0.15%	0.11%	0.21%	0.10%	0.09%	0.0%	0.21%	0.0%	0.12%	0.35%	0.22%	0.47%	0.44%	0.0%	0.38%	0.0%	0.45%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.71%	0.0%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	847	50	51	64	56	12	51	5	45	46	38	53	20	6	30	2	25	7	32	18	9	17	33	23	2	3	1	23	8	9	44	64					
		5.02%	5.93%	5.37%	6.63%	5.57%	6.0%	5.45%	5.43%	5.54%	5.38%	4.18%	6.34%	4.40%	3.97%	5.82%	2.98%	5.68%	1.73%	5.34%	4.06%	3.52%	3.15%	4.0%	4.99%	1.43%	1.01%	1.21%	6.51%	3.12%	3.16%	4.84%	6.60%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	45	1	2	1	2	1	3	1	3	2	3	0	0	1	1	0	2	3	0	2	0	1	2	0	0	4	0	2	0	3	2	3					
		0.26%	0.11%	0.21%	0.10%	0.19%	0.5%	0.32%	1.08%	0.36%	0.23%	0.33%	0.0%	0.0%	0.66%	0.19%	0.0%	0.45%	0.74%	0.0%	0.45%	0.0%	0.18%	0.24%	0.0%	0.0%	1.35%	0.0%	0.56%	0.0%	1.05%	0.22%	0.30%					
35	"18. ""ЛДПР"""	2671	133	156	145	175	40	170	12	147	158	175	144	92	20	68	13	38	51	90	67	38	87	111	81	14	38	5	47	19	44	156	137					
		15.86%	15.77%	16.43%	15.02%	17.41%	20.0%	18.18%	13.04%	18.10%	18.47%	19.25%	17.24%	20.26%	13.24%	13.20%	19.40%	8.63%	12.62%	15.02%	15.12%	14.90%	16.14%	13.45%	17.60%	10.07%	12.83%	6.09%	13.31%	7.42%	15.49%	17.18%	14.13%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	398	28	25	25	23	6	23	4	24	22	24	23	13	5	11	2	3	4	12	5	4	13	12	11	3	10	4	9	1	1	30	18					
		2.36%	3.32%	2.63%	2.59%	2.28%	3.0%	2.45%	4.34%	2.95%	2.57%	2.64%	2.75%	2.86%	3.31%	2.13%	2.98%	0.68%	0.99%	2.00%	1.12%	1.56%	2.41%	1.45%	2.39%	2.15%	3.37%	4.87%	2.54%	0.39%	0.35%	3.30%	1.85%					
37	"20. ""Политическая партия ""Единая Россия"""	6301	302	357	402	453	74	377	33	285	313	362	289	197	54	236	15	142	136	186	126	106	242	292	194	43	66	23	107	59	109	321	400					
		37.41%	35.82%	37.61%	41.65%	45.07%	37.0%	40.32%	35.86%	35.09%	36.60%	39.82%	34.61%	43.39%	35.76%	45.82%	22.38%	32.27%	33.66%	31.05%	28.44%	41.56%	44.89%	35.39%	42.17%	30.93%	22.29%	28.04%	30.31%	23.04%	38.38%	35.35%	41.27%					
38	"21. ""Российская Конституционно-демократическая партия"""	33	0	2	2	1	0	2	0	2	3	4	1	1	0	0	0	2	1	1	1	0	1	2	2	0	0	0	0	1	0	2	2					
		0.19%	0.0%	0.21%	0.20%	0.09%	0.0%	0.21%	0.0%	0.24%	0.35%	0.44%	0.11%	0.22%	0.0%	0.0%	0.0%	0.45%	0.24%	0.16%	0.22%	0.0%	0.18%	0.24%	0.43%	0.0%	0.0%	0.0%	0.0%	0.39%	0.0%	0.22%	0.20%					
39	"22. ""Развитие предпринимательства"""	45	6	2	2	3	1	1	0	2	1	6	4	2	1	2	0	0	0	0	3	0	0	1	1	1	0	0	0	1	1	2	2					
		0.26%	0.71%	0.21%	0.20%	0.29%	0.5%	0.10%	0.0%	0.24%	0.11%	0.66%	0.47%	0.44%	0.66%	0.38%	0.0%	0.0%	0.0%	0.0%	0.67%	0.0%	0.0%	0.12%	0.21%	0.71%	0.0%	0.0%	0.0%	0.39%	0.35%	0.22%	0.20%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1884	126	97	95	94	15	95	8	71	80	86	83	41	12	35	16	73	52	63	49	30	47	89	47	11	70	7	42	70	33	123	124					
		11.18%	14.94%	10.22%	9.84%	9.35%	7.5%	10.16%	8.69%	8.74%	9.35%	9.46%	9.94%	9.03%	7.94%	6.79%	23.88%	16.59%	12.87%	10.51%	11.06%	11.76%	8.71%	10.78%	10.21%	7.91%	23.64%	8.53%	11.89%	27.34%	11.61%	13.54%	12.79%					
																																						
41	Против всех	561	23	35	20	27	9	36	3	48	30	27	29	8	9	11	4	17	11	32	15	10	9	20	14	7	10	2	11	18	20	17	29					
		3.33%	2.72%	3.68%	2.07%	2.68%	4.5%	3.85%	3.26%	5.91%	3.50%	2.97%	3.47%	1.76%	5.96%	2.13%	5.97%	3.86%	2.72%	5.34%	3.38%	3.92%	1.66%	2.42%	3.04%	5.03%	3.37%	2.43%	3.11%	7.03%	7.04%	1.87%	2.99%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
