Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																														
Дата голосования: 07.12.2003 0:00:00																														
																														
Наименование Избирательной комиссии:    Дмитровская																														
																														
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																														
																														
		Сумма	УИК №247	УИК №248	УИК №249	УИК №250	УИК №251	УИК №252	УИК №253	УИК №254	УИК №255	УИК №256	УИК №257	УИК №258	УИК №259	УИК №260	УИК №261	УИК №262	УИК №263	УИК №264	УИК №265	УИК №266	УИК №267	УИК №268	УИК №269					
		0.09%	0.0%	0.61%	0.66%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	2.83%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	10	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	5					
		0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.55%	0.69%	0.0%	0.0%	0.0%	0.0%	0.06%	0.27%					
33	"16. ""Родина"" (народно-патриотический союз)"""	464	12	10	12	10	5	2	25	10	0	9	6	12	7	7	4	8	4	10	21	7	2	124	157					
		5.30%	4.0%	6.17%	3.98%	6.25%	1.72%	1.86%	5.70%	3.27%	0.0%	3.30%	2.91%	2.35%	1.97%	3.34%	3.60%	4.46%	2.79%	2.91%	4.94%	1.94%	1.41%	8.26%	8.75%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	11	0	0	0	0	0	0	0	0	1	0	0	0	2	0	1	0	0	0	1	0	1	2	3					
		0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.71%	0.0%	0.0%	0.0%	0.56%	0.0%	0.90%	0.0%	0.0%	0.0%	0.23%	0.0%	0.70%	0.13%	0.16%					
35	"18. ""ЛДПР"""	1073	20	23	25	18	29	22	48	27	3	21	14	34	48	27	8	23	19	47	74	46	16	191	290					
		12.26%	6.66%	14.19%	8.30%	11.25%	10.0%	20.56%	10.95%	8.85%	2.14%	7.72%	6.79%	6.67%	13.55%	12.91%	7.20%	12.84%	13.28%	13.70%	17.41%	12.77%	11.34%	12.72%	16.16%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	116	0	3	3	0	5	0	6	2	0	1	1	3	8	2	0	1	4	4	10	5	1	27	30					
		1.32%	0.0%	1.85%	0.99%	0.0%	1.72%	0.0%	1.36%	0.65%	0.0%	0.36%	0.48%	0.58%	2.25%	0.95%	0.0%	0.55%	2.79%	1.16%	2.35%	1.38%	0.70%	1.79%	1.67%					
37	"20. ""Политическая партия ""Единая Россия"""	3904	208	77	175	100	150	43	219	156	85	151	69	326	183	97	77	80	61	188	182	171	83	464	559					
		44.61%	69.33%	47.53%	58.13%	62.5%	51.72%	40.18%	50.0%	51.14%	60.71%	55.51%	33.49%	64.04%	51.69%	46.41%	69.36%	44.69%	42.65%	54.81%	42.82%	47.5%	58.86%	30.91%	31.15%					
38	"21. ""Российская Конституционно-демократическая партия"""	22	0	0	0	0	2	0	2	0	0	2	1	1	1	2	1	0	0	1	3	1	0	0	5					
		0.25%	0.0%	0.0%	0.0%	0.0%	0.68%	0.0%	0.45%	0.0%	0.0%	0.73%	0.48%	0.19%	0.28%	0.95%	0.90%	0.0%	0.0%	0.29%	0.70%	0.27%	0.0%	0.0%	0.27%					
39	"22. ""Развитие предпринимательства"""	19	1	0	1	0	1	1	1	2	0	0	0	0	0	1	0	0	0	1	1	1	0	3	5					
		0.21%	0.33%	0.0%	0.33%	0.0%	0.34%	0.93%	0.22%	0.65%	0.0%	0.0%	0.0%	0.0%	0.0%	0.47%	0.0%	0.0%	0.0%	0.29%	0.23%	0.27%	0.0%	0.19%	0.27%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2059	34	33	54	21	60	22	86	75	40	55	103	74	57	37	13	52	31	58	64	89	19	492	490					
		23.53%	11.33%	20.37%	17.94%	13.12%	20.68%	20.56%	19.63%	24.59%	28.57%	20.22%	50.0%	14.53%	16.10%	17.70%	11.71%	29.05%	21.67%	16.90%	15.05%	24.72%	13.47%	32.77%	27.31%					
																														
41	Против всех	265	6	2	9	0	13	2	12	12	0	3	5	13	9	5	1	0	4	5	11	7	8	63	75					
		3.02%	2.0%	1.23%	2.99%	0.0%	4.48%	1.86%	2.73%	3.93%	0.0%	1.10%	2.42%	2.55%	2.54%	2.39%	0.90%	0.0%	2.79%	1.45%	2.58%	1.94%	5.67%	4.19%	4.18%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
