7	Число избирательных бюллетеней в переносных ящиках для голосования	3671	26	47	39	34	128	34	107	105	16	66	30	12	60	51	40	58	74	41	73	62	61	68	90	152	40	74	40	58	26	44	37	71	58	34	32	34	32	13	35	32	25	10	29	43	46	25	29	35	29	38	27	34	62	40	87	25	19	38	39	42	34	29	14	83	98	277	9	41	66	39	42	39	44	0	0					
8	Число бюллетеней в стационарных ящиках для голосования	98490	1491	1773	1848	1604	754	1111	1245	1281	1204	1137	1103	803	1410	1323	1420	1625	1607	1456	1392	1773	1794	1633	1450	1576	1736	1621	1429	1381	1346	1592	1475	1533	1491	1623	1230	1215	1134	1022	1669	1047	864	350	584	1332	1360	1292	1308	1104	1254	1495	1249	1259	1312	1021	1174	804	1113	1897	1739	1429	1720	1526	1670	1560	1032	991	967	1217	1802	1273	1246	1038	1424	407	320					
9	Число недействительных избирательных бюллетеней	1752	38	30	46	44	10	17	21	27	24	20	22	13	19	19	17	25	26	20	26	27	30	24	16	33	26	35	17	17	29	20	31	20	26	24	21	25	19	14	15	6	6	5	14	17	24	22	24	27	24	19	19	22	21	23	26	20	26	37	35	36	27	36	42	42	23	19	22	22	24	28	22	17	31	6	5					
10	Число действительных избирательных бюллетеней	100409	1479	1790	1841	1594	872	1128	1331	1359	1196	1183	1111	802	1451	1355	1443	1658	1655	1477	1439	1808	1825	1677	1524	1695	1750	1660	1452	1422	1343	1616	1481	1584	1523	1633	1241	1224	1147	1021	1689	1073	883	355	599	1358	1382	1295	1313	1112	1259	1514	1257	1271	1353	1038	1235	809	1106	1898	1743	1435	1727	1519	1642	1601	1107	1249	954	1236	1844	1284	1266	1060	1437	401	315					
11	Число полученных открепительных  удостоверений	3060	50	50	105	65	35	35	35	40	55	35	30	25	40	35	40	35	45	50	45	55	45	40	40	35	50	40	35	25	40	55	50	50	40	35	40	35	40	20	55	30	25	20	20	40	60	30	30	45	35	45	45	40	35	30	35	30	35	40	50	50	60	50	55	60	40	30	45	30	60	45	50	40	50	0	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	2702	47	48	105	60	27	31	30	38	45	28	21	17	38	35	36	32	38	36	37	55	36	35	36	28	50	38	35	21	34	42	46	49	36	34	30	29	36	17	54	20	24	3	15	36	57	29	22	32	35	44	35	38	35	24	35	24	25	37	46	41	55	43	55	60	34	24	45	25	58	37	45	31	43	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	2431	26	74	41	30	45	22	56	35	55	40	21	29	27	26	27	53	31	25	24	35	25	32	30	42	57	35	12	7	22	37	28	48	31	28	17	20	12	39	41	16	18	45	12	34	25	20	33	19	35	42	16	27	24	15	23	20	22	14	20	27	26	16	30	32	32	35	46	68	44	24	22	38	42	135	49					
14	Число неиспользованных открепительных удостоверений	358	3	2	0	5	8	4	5	2	10	7	9	8	2	0	4	3	7	14	8	0	9	5	4	7	0	2	0	4	6	13	4	1	4	1	10	6	4	3	1	10	1	17	5	4	3	1	8	13	0	1	10	2	0	6	0	6	10	3	4	9	5	7	0	0	6	6	0	5	2	8	5	9	7	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	139	3	2	9	6	0	4	1	0	0	3	1	0	2	3	2	0	3	2	2	6	1	0	2	6	2	0	2	5	4	3	2	1	0	1	0	3	1	1	3	0	1	0	2	1	0	0	2	3	4	4	1	1	3	2	0	1	0	5	5	1	2	1	0	3	2	1	1	3	0	1	1	1	1	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																																																		
18	Богданов Андрей Владимирович	2152	45	47	50	38	21	24	19	26	27	22	19	16	26	26	27	29	24	18	28	26	37	41	47	42	36	33	22	19	15	39	27	36	23	26	24	31	27	25	33	18	14	5	14	33	44	24	32	22	24	29	34	23	26	14	23	11	36	52	39	43	46	38	49	34	26	26	21	33	48	37	29	18	31	6	9					
		2.11%	2.97%	2.58%	2.65%	2.32%	2.38%	2.10%	1.41%	1.88%	2.21%	1.83%	1.68%	1.96%	1.77%	1.89%	1.85%	1.72%	1.43%	1.20%	1.91%	1.42%	1.99%	2.41%	3.05%	2.43%	2.03%	1.95%	1.50%	1.32%	1.09%	2.38%	1.79%	2.24%	1.48%	1.57%	1.90%	2.48%	2.32%	2.42%	1.94%	1.67%	1.57%	1.39%	2.28%	2.40%	3.13%	1.82%	2.39%	1.93%	1.87%	1.89%	2.66%	1.78%	1.89%	1.32%	1.82%	1.33%	3.18%	2.69%	2.19%	2.92%	2.62%	2.44%	2.91%	2.07%	2.30%	2.05%	2.15%	2.62%	2.57%	2.82%	2.25%	1.67%	2.11%	1.47%	2.81%					
19	Жириновский Владимир Вольфович	14395	205	214	291	198	117	164	163	183	194	150	177	115	192	164	187	213	236	169	220	243	272	244	189	231	253	203	219	168	201	301	252	219	219	266	162	169	167	168	263	158	130	68	80	180	165	166	227	174	229	246	197	196	226	161	214	136	145	310	293	221	259	215	235	226	127	137	120	200	279	193	164	118	162	46	31					
		14.09%	13.51%	11.76%	15.42%	12.09%	13.27%	14.32%	12.06%	13.20%	15.90%	12.47%	15.62%	14.11%	13.06%	11.94%	12.81%	12.66%	14.04%	11.29%	15.02%	13.24%	14.66%	14.34%	12.27%	13.37%	14.25%	11.98%	14.91%	11.67%	14.65%	18.40%	16.67%	13.65%	14.14%	16.05%	12.84%	13.53%	14.32%	16.23%	15.43%	14.64%	14.62%	18.89%	13.05%	13.09%	11.74%	12.60%	16.98%	15.28%	17.85%	16.05%	15.44%	15.16%	16.45%	15.17%	16.97%	16.41%	12.81%	16.02%	16.48%	15.02%	14.77%	13.83%	13.95%	13.76%	11.24%	10.80%	12.30%	15.90%	14.94%	14.71%	12.73%	10.96%	11.04%	11.30%	9.69%					
20	Зюганов Геннадий Андреевич	26644	372	505	442	418	242	257	347	400	297	324	293	213	404	404	429	529	462	455	423	572	577	469	432	462	448	484	353	455	362	398	335	401	359	413	335	329	314	246	437	289	221	59	88	423	472	378	353	309	244	342	324	319	381	253	276	183	247	460	443	349	442	412	381	382	353	379	156	343	474	301	314	322	410	91	74					
		26.08%	24.52%	27.75%	23.42%	25.52%	27.44%	22.45%	25.67%	28.86%	24.34%	26.93%	25.86%	26.13%	27.48%	29.40%	29.38%	31.43%	27.48%	30.39%	28.87%	31.17%	31.11%	27.57%	28.05%	26.74%	25.23%	28.55%	24.03%	31.62%	26.38%	24.33%	22.16%	25.00%	23.18%	24.92%	26.55%	26.34%	26.93%	23.77%	25.65%	26.78%	24.86%	16.39%	14.36%	30.76%	33.57%	28.70%	26.40%	27.13%	19.02%	22.31%	25.39%	24.67%	27.73%	23.85%	21.89%	22.07%	21.82%	23.77%	24.92%	23.73%	25.20%	26.50%	22.62%	23.25%	31.24%	29.89%	15.98%	27.27%	25.37%	22.94%	24.38%	29.90%	27.93%	22.36%	23.13%					
21	Медведев Дмитрий Анатольевич	57218	857	1024	1058	940	492	683	802	750	678	687	622	458	829	761	800	887	933	835	768	967	939	923	856	960	1013	940	858	780	765	878	867	928	922	928	720	695	639	582	956	608	518	223	417	722	701	727	701	607	762	897	702	733	720	610	722	479	678	1076	968	822	980	854	977	959	601	707	657	660	1043	753	759	602	834	258	201					
		56.01%	56.49%	56.26%	56.07%	57.39%	55.78%	59.65%	59.32%	54.11%	55.57%	57.11%	54.90%	56.20%	56.39%	55.39%	54.79%	52.70%	55.50%	55.78%	52.42%	52.70%	50.62%	54.26%	55.58%	55.56%	57.04%	55.46%	58.41%	54.20%	55.76%	53.67%	57.34%	57.86%	59.52%	56.00%	57.05%	55.64%	54.80%	56.23%	56.10%	56.35%	58.27%	61.94%	68.03%	52.51%	49.86%	55.20%	52.43%	53.29%	59.39%	58.51%	55.02%	56.69%	52.40%	57.49%	57.26%	57.78%	59.89%	55.61%	54.44%	55.88%	55.87%	54.92%	58.02%	58.37%	53.19%	55.76%	67.32%	52.46%	55.84%	57.39%	58.93%	55.90%	56.81%	63.39%	62.81%					
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
