7	Число избирательных бюллетеней в переносных ящиках для голосования	2547	33	21	55	21	45	17	16	88	82	39	20	14	37	42	33	48	75	21	25	20	22	96	52	64	40	50	57	72	52	46	29	27	45	55	11	29	11	39	59	35	11	22	36	51	32	16	20	28	19	19	19	13	6	26	16	6	29	20	20	25	32	26	22	22	16	20	24	23	35	34	39	69	108									
8	Число бюллетеней в стационарных ящиках для голосования	76732	1524	1271	1302	892	1370	796	1276	806	689	1097	1585	1110	1557	1150	1156	1071	1140	1130	910	811	1104	1128	1199	1241	1148	1360	1317	988	1117	1157	1108	1097	1270	1322	1178	1571	899	1042	993	997	938	1148	1188	1152	1141	937	790	1059	675	1088	757	591	275	500	551	889	1377	1409	1181	1273	1066	1089	1246	944	779	793	1328	1405	997	859	869	374	185									
9	Число недействительных избирательных бюллетеней	1059	25	13	13	9	22	3	18	9	10	14	15	21	20	12	16	19	21	9	17	11	11	14	5	11	17	23	9	18	16	23	16	9	18	14	15	16	4	19	24	13	16	11	14	18	18	21	16	18	6	31	7	5	5	11	8	11	27	15	12	12	14	23	18	12	8	22	10	23	12	14	21	4	4									
10	Число действительных избирательных бюллетеней	78220	1532	1279	1344	904	1393	810	1274	885	761	1122	1590	1103	1574	1180	1173	1100	1194	1142	918	820	1115	1210	1246	1294	1171	1387	1365	1042	1153	1180	1121	1115	1297	1363	1174	1584	906	1062	1028	1019	933	1159	1210	1185	1155	932	794	1069	688	1076	769	599	276	515	559	884	1379	1414	1189	1286	1084	1092	1250	954	787	791	1342	1405	1020	879	887	439	289									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																																				
13	Бабурин Сергей Николаевич	1081	18	26	22	25	31	13	28	10	7	23	39	15	22	12	14	15	12	18	14	13	5	17	16	20	16	23	16	15	14	18	18	9	13	16	10	25	9	13	8	6	16	17	14	6	18	9	6	11	9	15	5	6	1	3	5	7	31	25	25	15	14	22	22	11	5	15	23	18	18	7	8	5	5									
		1.36%	1.16%	2.01%	1.62%	2.74%	2.19%	1.60%	2.17%	1.12%	0.91%	2.02%	2.43%	1.33%	1.38%	1.01%	1.18%	1.34%	0.99%	1.56%	1.50%	1.56%	0.44%	1.39%	1.28%	1.53%	1.35%	1.63%	1.16%	1.42%	1.20%	1.50%	1.58%	0.80%	0.99%	1.16%	0.84%	1.56%	0.99%	1.20%	0.76%	0.58%	1.69%	1.45%	1.14%	0.50%	1.53%	0.94%	0.74%	1.01%	1.30%	1.36%	0.64%	0.99%	0.36%	0.57%	0.88%	0.78%	2.20%	1.75%	2.08%	1.16%	1.28%	1.97%	1.74%	1.14%	0.63%	1.85%	1.70%	1.26%	1.74%	0.78%	0.88%	1.13%	1.71%									
14	Грудинин Павел Николаевич	17529	373	338	307	210	297	154	280	177	175	206	326	275	380	286	311	230	249	238	168	194	225	239	255	302	251	286	303	229	221	253	248	258	261	267	264	353	199	172	151	172	214	269	321	264	286	201	173	272	167	288	172	125	62	76	132	245	314	354	295	309	271	259	301	245	172	173	319	318	267	224	224	80	54									
		22.11%	23.96%	26.16%	22.62%	23.00%	20.99%	18.94%	21.67%	19.80%	22.70%	18.13%	20.31%	24.47%	23.84%	23.99%	26.16%	20.55%	20.49%	20.68%	17.97%	23.35%	19.98%	19.53%	20.38%	23.14%	21.13%	20.28%	22.05%	21.60%	18.91%	21.03%	21.81%	22.95%	19.85%	19.39%	22.20%	22.06%	21.87%	15.91%	14.35%	16.67%	22.55%	22.99%	26.23%	21.95%	24.38%	21.09%	21.36%	25.02%	24.06%	26.02%	22.16%	20.70%	22.06%	14.45%	23.28%	27.37%	22.33%	24.77%	24.56%	23.81%	24.68%	23.23%	23.74%	25.36%	21.64%	21.28%	23.59%	22.27%	25.87%	25.08%	24.67%	18.06%	18.43%									
15	Жириновский Владимир Вольфович	4505	52	66	69	53	107	54	45	42	40	56	61	70	79	53	40	62	74	74	56	48	62	65	65	72	75	90	90	52	61	69	56	57	75	73	70	88	54	81	89	65	55	62	72	84	63	58	58	59	34	61	42	29	23	39	42	48	93	67	63	75	39	54	67	55	57	80	95	93	68	57	54	24	25									
		5.68%	3.34%	5.11%	5.08%	5.81%	7.56%	6.64%	3.48%	4.70%	5.19%	4.93%	3.80%	6.23%	4.96%	4.45%	3.36%	5.54%	6.09%	6.43%	5.99%	5.78%	5.51%	5.31%	5.20%	5.52%	6.31%	6.38%	6.55%	4.91%	5.22%	5.74%	4.93%	5.07%	5.70%	5.30%	5.89%	5.50%	5.93%	7.49%	8.46%	6.30%	5.80%	5.30%	5.88%	6.98%	5.37%	6.09%	7.16%	5.43%	4.90%	5.51%	5.41%	4.80%	8.19%	7.41%	7.41%	5.36%	6.61%	4.69%	5.25%	5.78%	3.55%	4.84%	5.28%	5.69%	7.17%	9.84%	7.03%	6.51%	6.59%	6.38%	5.95%	5.42%	8.53%									
16	Путин Владимир Владимирович	51409	977	779	861	570	892	541	852	598	495	771	1060	680	1004	764	740	730	812	771	638	526	780	810	837	851	762	924	875	697	809	786	751	750	901	950	784	1068	591	769	746	753	609	758	754	791	740	618	534	688	456	667	519	411	181	385	361	537	840	896	742	810	698	695	800	605	525	495	848	921	627	566	573	315	189									
		64.85%	62.75%	60.29%	63.45%	62.43%	63.04%	66.54%	65.94%	66.89%	64.20%	67.87%	66.04%	60.50%	62.99%	64.09%	62.24%	65.24%	66.83%	66.99%	68.24%	63.30%	69.27%	66.18%	66.91%	65.21%	64.14%	65.53%	63.68%	65.75%	69.20%	65.34%	66.05%	66.73%	68.52%	68.99%	65.94%	66.75%	64.95%	71.14%	70.91%	72.97%	64.17%	64.79%	61.60%	65.75%	63.09%	64.85%	65.93%	63.29%	65.71%	60.25%	66.88%	68.05%	64.41%	73.19%	63.67%	60.00%	59.74%	62.70%	61.78%	62.40%	63.57%	62.33%	63.09%	62.63%	66.04%	60.89%	62.72%	64.50%	60.76%	63.38%	63.11%	71.11%	64.51%									
17	Собчак Ксения Анатольевна	1473	61	24	37	13	28	16	31	25	14	18	50	25	38	24	24	20	20	23	11	15	19	30	24	22	35	17	19	20	14	22	17	16	21	22	15	20	30	10	12	1	14	13	17	25	21	19	9	18	9	22	16	8	4	5	9	24	43	22	26	31	25	30	26	20	9	12	25	18	17	8	11	9	5									
		1.86%	3.92%	1.86%	2.73%	1.42%	1.98%	1.97%	2.40%	2.80%	1.82%	1.58%	3.12%	2.22%	2.38%	2.01%	2.02%	1.79%	1.65%	1.99%	1.18%	1.81%	1.69%	2.45%	1.92%	1.69%	2.95%	1.21%	1.38%	1.89%	1.20%	1.83%	1.50%	1.42%	1.60%	1.60%	1.26%	1.25%	3.30%	0.93%	1.14%	0.10%	1.48%	1.11%	1.39%	2.08%	1.79%	1.99%	1.11%	1.66%	1.30%	1.99%	2.06%	1.32%	1.42%	0.95%	1.59%	2.68%	3.06%	1.54%	2.16%	2.39%	2.28%	2.69%	2.05%	2.07%	1.13%	1.48%	1.85%	1.26%	1.65%	0.90%	1.21%	2.03%	1.71%									
18	Сурайкин Максим Александрович	558	8	13	8	7	8	6	9	6	8	10	11	13	9	11	7	15	4	5	13	8	4	10	17	7	7	12	18	6	12	11	6	6	4	3	6	6	3	6	11	14	8	11	4	5	9	9	2	9	5	4	4	3	1	5	6	5	11	11	8	9	6	6	4	5	2	4	9	16	9	7	6	4	3									
		0.70%	0.51%	1.01%	0.59%	0.77%	0.57%	0.74%	0.70%	0.67%	1.04%	0.88%	0.69%	1.16%	0.56%	0.92%	0.59%	1.34%	0.33%	0.43%	1.39%	0.96%	0.36%	0.82%	1.36%	0.54%	0.59%	0.85%	1.31%	0.57%	1.03%	0.91%	0.53%	0.53%	0.30%	0.22%	0.50%	0.38%	0.33%	0.56%	1.05%	1.36%	0.84%	0.94%	0.33%	0.42%	0.77%	0.94%	0.25%	0.83%	0.72%	0.36%	0.52%	0.50%	0.36%	0.95%	1.06%	0.56%	0.78%	0.77%	0.67%	0.69%	0.55%	0.54%	0.32%	0.52%	0.25%	0.49%	0.67%	1.12%	0.87%	0.78%	0.66%	0.90%	1.02%									
19	Титов Борис Юрьевич	681	18	11	19	9	9	11	14	10	5	18	16	11	20	16	18	10	13	4	5	5	8	10	14	8	12	15	20	6	8	7	7	9	11	15	8	7	6	6	7	7	7	17	12	2	5	5	10	2	5	10	5	9	2	0	2	5	20	18	12	11	15	9	14	7	2	7	8	8	6	7	4	0	2									
		0.86%	1.16%	0.85%	1.40%	0.99%	0.64%	1.35%	1.08%	1.12%	0.65%	1.58%	0.99%	0.98%	1.25%	1.34%	1.51%	0.89%	1.07%	0.35%	0.53%	0.60%	0.71%	0.82%	1.12%	0.61%	1.01%	1.06%	1.46%	0.57%	0.68%	0.58%	0.62%	0.80%	0.84%	1.09%	0.67%	0.44%	0.66%	0.56%	0.67%	0.68%	0.74%	1.45%	0.98%	0.17%	0.43%	0.52%	1.23%	0.18%	0.72%	0.90%	0.64%	1.49%	0.71%	0.00%	0.35%	0.56%	1.42%	1.26%	0.99%	0.85%	1.37%	0.81%	1.10%	0.72%	0.25%	0.86%	0.59%	0.56%	0.58%	0.78%	0.44%	0.00%	0.68%									
20	Явлинский Григорий Алексеевич	984	25	22	21	17	21	15	15	17	17	20	27	14	22	14	19	18	10	9	13	11	12	29	18	12	13	20	24	17	14	14	18	10	11	17	17	17	14	5	4	1	10	12	16	8	13	13	2	10	3	9	6	8	2	2	2	13	27	21	18	26	16	17	16	6	15	5	15	13	8	3	7	2	6									
		1.24%	1.61%	1.70%	1.55%	1.86%	1.48%	1.85%	1.16%	1.90%	2.20%	1.76%	1.68%	1.25%	1.38%	1.17%	1.60%	1.61%	0.82%	0.78%	1.39%	1.32%	1.07%	2.37%	1.44%	0.92%	1.09%	1.42%	1.75%	1.60%	1.20%	1.16%	1.58%	0.89%	0.84%	1.23%	1.43%	1.06%	1.54%	0.46%	0.38%	0.10%	1.05%	1.03%	1.31%	0.67%	1.11%	1.36%	0.25%	0.92%	0.43%	0.81%	0.77%	1.32%	0.71%	0.38%	0.35%	1.45%	1.92%	1.47%	1.50%	2.00%	1.46%	1.52%	1.26%	0.62%	1.89%	0.62%	1.11%	0.91%	0.78%	0.34%	0.77%	0.45%	2.05%									
																																																																																				
																																																																																				
																																																																																				
																																																																																				
																																																																																				
																																																																																				
																																																																																				
																																																																																				
																																																																																				
																																																																																				
																																																																																				
																																																																																				
																																																																																				
																																																																																				
																																																																																				
																																																																																				
																																																																																				
																																																																																				
																																																																																				
																																																																																				
																																																																																				
																																																																																				
																																																																																				
																																																																																				
																																																																																				
																																																																																				
																																																																																				
