Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																											
Дата голосования: 02.12.2007																																											
																																											
Наименование Избирательной комиссии:    Баргузинская																																											
																																											
Сводная таблица результатов выборов																																											
																																											
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36					
19	2.Всероссийская политическая партия «Гражданская Сила»	24	0	2	1	1	0	0	0	0	0	1	3	0	4	0	0	0	0	1	2	0	0	0	1	1	1	0	0	0	0	0	0	4	1	0	1	0					
		0.21%	0.00%	0.26%	0.25%	0.32%	0.00%	0.00%	0.00%	0.00%	0.00%	0.15%	0.60%	0.00%	0.69%	0.00%	0.00%	0.00%	0.00%	0.95%	0.44%	0.00%	0.00%	0.00%	0.88%	0.40%	0.66%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.70%	0.37%	0.00%	0.24%	0.00%					
20	3.Политическая партия «Демократическая партия России»	14	1	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	2	0	0	1	0	0	3	0	1	0	0	0	0	0	0	0	0	0	1	0					
		0.12%	0.14%	0.00%	0.25%	0.00%	0.76%	0.00%	0.88%	0.17%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.64%	1.41%	0.00%	0.00%	0.24%	0.00%	0.00%	2.63%	0.00%	0.66%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.24%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	870	82	94	30	35	21	27	6	50	17	61	23	4	61	34	2	9	19	10	22	23	9	21	4	12	9	36	7	48	3	9	4	47	25	0	4	2					
		7.74%	11.71%	12.26%	7.63%	11.18%	15.91%	10.51%	5.26%	8.67%	9.50%	9.10%	4.63%	2.63%	10.55%	7.33%	3.08%	5.73%	13.38%	9.52%	4.87%	5.44%	6.77%	7.95%	3.51%	4.82%	5.96%	7.39%	4.14%	6.76%	2.36%	8.33%	4.44%	8.23%	9.29%	0.00%	0.97%	1.21%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	12	2	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	1	0	1	1	0					
		0.11%	0.29%	0.13%	0.25%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.20%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.22%	0.00%	0.00%	0.38%	0.00%	0.00%	0.00%	0.21%	0.00%	0.14%	0.00%	0.00%	0.00%	0.18%	0.00%	1.20%	0.24%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	11	0	0	2	0	1	0	0	0	1	1	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0					
		0.10%	0.00%	0.00%	0.51%	0.00%	0.76%	0.00%	0.00%	0.00%	0.56%	0.15%	0.00%	0.00%	0.35%	0.00%	0.00%	0.00%	0.00%	0.00%	0.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.59%	0.00%	0.00%	0.93%	0.00%	0.18%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	574	39	37	26	14	6	11	5	34	15	48	43	19	61	28	1	9	7	5	12	27	3	15	11	17	6	25	8	7	3	2	0	13	7	0	8	2					
		5.11%	5.57%	4.82%	6.62%	4.47%	4.55%	4.28%	4.39%	5.89%	8.38%	7.16%	8.65%	12.50%	10.55%	6.03%	1.54%	5.73%	4.93%	4.76%	2.65%	6.38%	2.26%	5.68%	9.65%	6.83%	3.97%	5.13%	4.73%	0.99%	2.36%	1.85%	0.00%	2.28%	2.60%	0.00%	1.94%	1.21%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	985	102	119	41	38	16	17	15	65	6	81	42	5	40	46	1	5	28	7	31	16	10	8	10	7	12	26	5	43	14	5	8	43	32	16	17	8					
		8.76%	14.57%	15.51%	10.43%	12.14%	12.12%	6.61%	13.16%	11.27%	3.35%	12.09%	8.45%	3.29%	6.92%	9.91%	1.54%	3.18%	19.72%	6.67%	6.86%	3.78%	7.52%	3.03%	8.77%	2.81%	7.95%	5.34%	2.96%	6.06%	11.02%	4.63%	8.89%	7.53%	11.90%	19.28%	4.12%	4.85%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	59	4	6	0	0	0	1	0	2	1	3	4	4	2	5	0	0	2	2	2	4	1	3	0	1	0	2	0	3	0	0	0	6	1	0	0	0					
		0.52%	0.57%	0.78%	0.00%	0.00%	0.00%	0.39%	0.00%	0.35%	0.56%	0.45%	0.80%	2.63%	0.35%	1.08%	0.00%	0.00%	1.41%	1.90%	0.44%	0.95%	0.75%	1.14%	0.00%	0.40%	0.00%	0.41%	0.00%	0.42%	0.00%	0.00%	0.00%	1.05%	0.37%	0.00%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	8195	437	491	283	209	85	198	72	399	133	451	312	117	391	334	61	126	75	77	365	332	107	205	70	200	118	369	138	570	98	90	74	434	198	63	371	142					
		72.91%	62.43%	64.02%	72.01%	66.77%	64.39%	77.04%	63.16%	69.15%	74.30%	67.31%	62.78%	76.97%	67.65%	71.98%	93.85%	80.25%	52.82%	73.33%	80.75%	78.49%	80.45%	77.65%	61.40%	80.32%	78.15%	75.77%	81.66%	80.28%	77.17%	83.33%	82.22%	76.01%	73.61%	75.90%	89.83%	86.06%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	36	4	2	0	0	1	0	0	5	0	7	6	0	2	2	0	0	1	0	0	0	0	0	0	0	0	2	1	2	0	0	0	1	0	0	0	0					
		0.32%	0.57%	0.26%	0.00%	0.00%	0.76%	0.00%	0.00%	0.87%	0.00%	1.04%	1.21%	0.00%	0.35%	0.43%	0.00%	0.00%	0.70%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.41%	0.59%	0.28%	0.00%	0.00%	0.00%	0.18%	0.00%	0.00%	0.00%	0.00%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
