7	Число избирательных бюллетеней в переносных ящиках для голосования	1875	15	22	14	24	20	20	19	64	58	44	79	77	37	47	23	36	40	16	24	35	14	30	30	30	30	32	21	23	21	31	52	29	34	41	24	39	51	38	67	41	38	26	18	28	18	29	11	9	24	30	29	39	33	47	35	19	19	11	20									
8	Число бюллетеней в стационарных ящиках для голосования	80596	1686	2035	1188	1633	1268	1540	1519	919	1394	1368	1232	1134	1548	1439	1487	1387	1398	1448	1516	1578	356	1567	1365	1444	1644	1257	1386	1312	1389	1291	1273	1355	1242	1212	1453	1289	1426	1331	1214	1260	1427	1588	1535	1187	1395	1336	924	973	1279	1381	1338	1642	1559	1518	1574	1262	1498	1381	1016									
9	Число недействительных избирательных бюллетеней	1064	19	23	13	16	7	31	19	21	23	19	19	15	18	28	20	20	12	17	22	29	4	21	18	18	29	16	15	10	13	20	17	14	11	23	20	14	16	23	14	21	22	25	22	22	22	11	9	13	20	16	18	18	16	15	28	12	24	11	12									
10	Число действительных избирательных бюллетеней	81407	1682	2034	1189	1641	1281	1529	1519	962	1429	1393	1292	1196	1567	1458	1490	1403	1426	1447	1518	1584	366	1576	1377	1456	1645	1273	1392	1325	1397	1302	1308	1370	1265	1230	1457	1314	1461	1346	1267	1280	1443	1589	1531	1193	1391	1354	926	969	1283	1395	1349	1663	1576	1550	1581	1269	1493	1381	1024									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																						
13	Бабурин Сергей Николаевич	697	10	16	9	12	16	9	9	3	13	11	10	10	14	8	13	10	9	15	17	8	0	13	14	15	17	8	14	9	14	13	10	13	17	17	10	14	10	7	14	18	15	12	15	15	16	12	9	9	12	15	14	13	14	10	12	8	9	15	3									
		0.85%	0.59%	0.78%	0.75%	0.72%	1.24%	0.58%	0.59%	0.31%	0.90%	0.78%	0.76%	0.83%	0.88%	0.54%	0.86%	0.70%	0.63%	1.02%	1.10%	0.50%	0.00%	0.81%	1.00%	1.02%	1.02%	0.62%	0.99%	0.67%	0.99%	0.98%	0.75%	0.94%	1.33%	1.36%	0.68%	1.05%	0.68%	0.51%	1.09%	1.38%	1.02%	0.74%	0.97%	1.23%	1.13%	0.88%	0.96%	0.92%	0.92%	1.06%	1.02%	0.77%	0.88%	0.64%	0.75%	0.62%	0.59%	1.08%	0.29%									
14	Грудинин Павел Николаевич	11011	207	290	143	225	142	199	184	124	178	198	164	138	200	221	203	175	196	223	232	238	57	207	187	197	245	175	228	180	187	179	166	169	185	192	228	187	199	195	162	159	197	223	225	153	181	165	132	133	185	196	165	221	184	209	199	154	196	170	159									
		13.35%	12.17%	14.10%	11.90%	13.58%	11.02%	12.76%	11.96%	12.61%	12.26%	14.02%	12.51%	11.40%	12.62%	14.87%	13.44%	12.30%	13.63%	15.23%	15.06%	14.76%	15.41%	12.96%	13.41%	13.36%	14.64%	13.58%	16.20%	13.48%	13.26%	13.54%	12.53%	12.21%	14.50%	15.32%	15.44%	14.08%	13.47%	14.24%	12.65%	12.22%	13.45%	13.82%	14.49%	12.59%	12.81%	12.09%	14.12%	13.54%	14.20%	13.89%	12.07%	13.15%	11.56%	13.35%	12.37%	12.02%	12.92%	12.21%	15.35%									
15	Жириновский Владимир Вольфович	3881	100	141	59	57	87	88	80	57	95	49	62	53	80	87	67	68	44	43	59	79	7	70	56	53	95	51	53	73	58	47	69	63	58	54	52	79	53	70	65	68	93	59	64	65	61	88	26	41	73	63	51	99	82	71	73	72	55	66	30									
		4.71%	5.88%	6.85%	4.91%	3.44%	6.75%	5.64%	5.20%	5.80%	6.54%	3.47%	4.73%	4.38%	5.05%	5.85%	4.44%	4.78%	3.06%	2.94%	3.83%	4.90%	1.89%	4.38%	4.01%	3.60%	5.68%	3.96%	3.77%	5.47%	4.11%	3.56%	5.21%	4.55%	4.55%	4.31%	3.52%	5.95%	3.59%	5.11%	5.07%	5.23%	6.35%	3.66%	4.12%	5.35%	4.32%	6.45%	2.78%	4.18%	5.60%	4.46%	3.73%	5.89%	5.15%	4.54%	4.54%	5.62%	3.63%	4.74%	2.90%									
16	Путин Владимир Владимирович	59831	1282	1489	909	1270	969	1148	1177	735	1059	1064	980	912	1175	1061	1103	1045	1035	1043	1065	1144	277	1173	1003	1066	1174	954	990	970	1018	943	968	1010	900	865	1047	933	1092	983	929	957	1014	1125	1112	877	1008	980	681	682	930	1005	1010	1222	1174	1148	1174	925	1121	1017	709									
		72.55%	75.37%	72.39%	75.62%	76.64%	75.23%	73.59%	76.53%	74.77%	72.93%	75.35%	74.75%	75.31%	74.13%	71.40%	73.05%	73.44%	71.97%	71.24%	69.16%	70.92%	74.86%	73.45%	71.90%	72.32%	70.13%	74.01%	70.36%	72.66%	72.20%	71.33%	73.06%	72.98%	70.53%	69.03%	70.89%	70.26%	73.93%	71.80%	72.52%	73.56%	69.22%	69.70%	71.60%	72.18%	71.34%	71.79%	72.83%	69.45%	71.37%	71.23%	73.88%	72.69%	73.74%	73.35%	72.96%	72.21%	73.90%	73.06%	68.44%									
17	Собчак Ксения Анатольевна	2561	31	42	22	30	27	36	34	20	28	35	21	32	41	34	38	41	62	62	58	56	11	46	57	51	44	44	53	44	65	46	29	54	45	38	60	38	46	42	33	30	68	71	44	42	49	40	32	45	38	45	49	36	47	40	61	46	63	54	65									
		3.11%	1.82%	2.04%	1.83%	1.81%	2.10%	2.31%	2.21%	2.03%	1.93%	2.48%	1.60%	2.64%	2.59%	2.29%	2.52%	2.88%	4.31%	4.23%	3.77%	3.47%	2.97%	2.88%	4.09%	3.46%	2.63%	3.41%	3.77%	3.30%	4.61%	3.48%	2.19%	3.90%	3.53%	3.03%	4.06%	2.86%	3.11%	3.07%	2.58%	2.31%	4.64%	4.40%	2.83%	3.46%	3.47%	2.93%	3.42%	4.58%	2.92%	3.19%	3.58%	2.14%	2.95%	2.56%	3.79%	3.59%	4.15%	3.88%	6.27%									
18	Сурайкин Максим Александрович	557	9	20	14	6	10	6	6	8	11	8	15	12	9	7	14	4	12	6	7	5	2	10	9	13	17	5	6	5	7	10	11	6	9	8	6	14	7	15	20	8	12	11	9	3	14	9	6	10	13	11	3	11	17	13	9	10	11	7	1									
		0.68%	0.53%	0.97%	1.16%	0.36%	0.78%	0.38%	0.39%	0.81%	0.76%	0.57%	1.14%	0.99%	0.57%	0.47%	0.93%	0.28%	0.83%	0.41%	0.45%	0.31%	0.54%	0.63%	0.65%	0.88%	1.02%	0.39%	0.43%	0.37%	0.50%	0.76%	0.83%	0.43%	0.71%	0.64%	0.41%	1.05%	0.47%	1.10%	1.56%	0.61%	0.82%	0.68%	0.58%	0.25%	0.99%	0.66%	0.64%	1.02%	0.99%	0.78%	0.22%	0.65%	1.07%	0.83%	0.56%	0.78%	0.73%	0.50%	0.10%									
19	Титов Борис Юрьевич	1081	11	12	12	18	8	14	12	5	21	13	17	18	21	8	22	22	21	17	22	20	6	21	14	19	16	11	13	21	13	27	19	21	28	23	23	17	24	12	12	13	13	42	22	12	18	18	18	20	17	32	16	22	20	31	26	13	22	17	35									
		1.31%	0.65%	0.58%	0.99%	1.09%	0.62%	0.90%	0.78%	0.51%	1.45%	0.92%	1.30%	1.49%	1.32%	0.54%	1.46%	1.55%	1.46%	1.16%	1.43%	1.24%	1.62%	1.31%	1.00%	1.29%	0.96%	0.85%	0.92%	1.57%	0.92%	2.04%	1.43%	1.52%	2.19%	1.84%	1.56%	1.28%	1.62%	0.88%	0.94%	0.99%	0.89%	2.60%	1.42%	0.99%	1.27%	1.32%	1.93%	2.04%	1.30%	2.27%	1.17%	1.31%	1.26%	1.98%	1.62%	1.01%	1.45%	1.22%	3.38%									
20	Явлинский Григорий Алексеевич	1788	32	24	21	23	22	29	17	10	24	15	23	21	27	32	30	38	47	38	58	34	6	36	37	42	37	25	35	23	35	37	36	34	23	33	31	32	30	22	32	27	31	46	40	26	44	42	22	29	15	28	41	39	38	28	27	41	16	35	22									
		2.17%	1.88%	1.17%	1.75%	1.39%	1.71%	1.86%	1.11%	1.02%	1.65%	1.06%	1.75%	1.73%	1.70%	2.15%	1.99%	2.67%	3.27%	2.60%	3.77%	2.11%	1.62%	2.25%	2.65%	2.85%	2.21%	1.94%	2.49%	1.72%	2.48%	2.80%	2.72%	2.46%	1.80%	2.63%	2.10%	2.41%	2.03%	1.61%	2.50%	2.08%	2.12%	2.85%	2.58%	2.14%	3.11%	3.08%	2.35%	2.95%	1.15%	1.98%	2.99%	2.32%	2.39%	1.79%	1.68%	3.20%	1.05%	2.51%	2.12%									
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
