Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																	
Дата голосования: 02.12.2007																																																	
																																																	
Наименование Избирательной комиссии:    Дзержинская																																																	
																																																	
Сводная таблица результатов выборов																																																	
																																																	
		Сумма	УИК №69	УИК №70	УИК №71	УИК №72	УИК №73	УИК №74	УИК №75	УИК №76	УИК №77	УИК №78	УИК №79	УИК №80	УИК №81	УИК №82	УИК №83	УИК №84	УИК №85	УИК №86	УИК №87	УИК №88	УИК №89	УИК №90	УИК №91	УИК №92	УИК №93	УИК №94	УИК №95	УИК №96	УИК №97	УИК №98	УИК №99	УИК №100	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105	УИК №106	УИК №107	УИК №108	УИК №109	УИК №110					
		9.61%	11.76%	6.42%	10.86%	5.32%	4.38%	2.91%	4.94%	7.07%	6.97%	6.65%	6.18%	3.08%	11.14%	2.38%	10.47%	8.30%	10.48%	7.58%	6.71%	6.15%	7.47%	6.78%	12.75%	10.46%	12.71%	12.16%	10.03%	8.74%	8.39%	10.77%	8.67%	10.35%	8.08%	9.53%	9.70%	14.29%	7.75%	6.91%	4.11%	6.13%	4.13%	4.30%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	143	5	1	5	1	0	0	0	1	0	0	1	0	2	0	7	0	0	1	0	0	1	5	9	3	8	5	7	6	13	1	4	13	15	6	12	7	2	1	0	1	0	0					
		0.55%	0.32%	0.53%	0.35%	0.53%	0.00%	0.00%	0.00%	0.51%	0.00%	0.00%	0.39%	0.00%	0.56%	0.00%	0.43%	0.00%	0.00%	0.47%	0.00%	0.00%	0.57%	0.37%	0.81%	0.26%	0.55%	0.35%	1.95%	0.73%	2.37%	0.10%	0.31%	1.29%	1.21%	0.57%	1.04%	1.11%	0.34%	0.26%	0.00%	0.32%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	38	1	2	2	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	1	0	0	0	7	4	4	2	0	0	1	2	1	2	2	0	3	0	1	0	0	0	0	0					
		0.15%	0.06%	1.07%	0.14%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.12%	0.00%	0.81%	0.00%	0.35%	0.00%	0.00%	0.00%	0.63%	0.34%	0.28%	0.14%	0.00%	0.00%	0.18%	0.20%	0.08%	0.20%	0.16%	0.00%	0.26%	0.00%	0.17%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	2391	148	24	147	14	10	19	6	17	10	21	22	1	33	3	152	67	4	14	24	42	17	130	69	97	139	149	39	68	47	72	116	101	109	95	125	86	83	18	4	23	14	12					
		9.19%	9.46%	12.83%	10.23%	7.45%	6.25%	11.05%	7.41%	8.59%	4.98%	5.37%	8.49%	1.54%	9.19%	7.14%	9.36%	10.11%	3.23%	6.64%	8.48%	11.73%	9.77%	9.69%	6.19%	8.25%	9.60%	10.41%	10.86%	8.25%	8.58%	7.05%	9.06%	10.05%	8.80%	9.06%	10.82%	13.65%	14.29%	4.60%	2.74%	7.42%	11.57%	12.90%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1996	124	21	101	9	12	11	3	10	7	22	11	0	14	2	102	48	1	5	16	15	13	91	104	115	120	139	30	68	39	72	110	100	103	95	116	46	44	22	5	18	5	7					
		7.68%	7.93%	11.23%	7.03%	4.79%	7.50%	6.40%	3.70%	5.05%	3.48%	5.63%	4.25%	0.00%	3.90%	4.76%	6.28%	7.24%	0.81%	2.37%	5.65%	4.19%	7.47%	6.78%	9.34%	9.78%	8.29%	9.71%	8.36%	8.25%	7.12%	7.05%	8.59%	9.95%	8.32%	9.06%	10.04%	7.30%	7.57%	5.63%	3.42%	5.81%	4.13%	7.53%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	294	9	1	15	1	1	0	1	1	1	2	3	2	2	0	26	14	0	2	0	5	1	25	12	5	19	8	3	7	11	5	19	6	21	29	19	9	3	2	0	1	2	1					
		1.13%	0.58%	0.53%	1.04%	0.53%	0.63%	0.00%	1.23%	0.51%	0.50%	0.51%	1.16%	3.08%	0.56%	0.00%	1.60%	2.11%	0.00%	0.95%	0.00%	1.40%	0.57%	1.86%	1.08%	0.43%	1.31%	0.56%	0.84%	0.85%	2.01%	0.49%	1.48%	0.60%	1.70%	2.76%	1.65%	1.43%	0.52%	0.51%	0.00%	0.32%	1.65%	1.08%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	17331	1025	124	940	147	108	127	65	146	162	299	193	58	258	34	1025	429	97	162	212	266	117	955	705	769	912	888	238	569	372	707	848	618	814	657	709	365	378	306	130	237	94	66					
		66.65%	65.54%	66.31%	65.41%	78.19%	67.50%	73.84%	80.25%	73.74%	80.60%	76.47%	74.52%	89.23%	71.87%	80.95%	63.12%	64.71%	78.23%	76.78%	74.91%	74.30%	67.24%	71.16%	63.29%	65.39%	62.98%	62.05%	66.30%	69.05%	67.88%	69.25%	66.20%	61.49%	65.75%	62.63%	61.39%	57.94%	65.06%	78.26%	89.04%	76.45%	77.69%	70.97%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	252	9	1	10	1	4	1	0	0	0	1	0	0	0	0	18	7	0	2	4	0	1	11	10	24	13	19	2	7	2	7	17	12	22	15	17	9	3	1	0	2	0	0					
		0.97%	0.58%	0.53%	0.70%	0.53%	2.50%	0.58%	0.00%	0.00%	0.00%	0.26%	0.00%	0.00%	0.00%	0.00%	1.11%	1.06%	0.00%	0.95%	1.41%	0.00%	0.57%	0.82%	0.90%	2.04%	0.90%	1.33%	0.56%	0.85%	0.36%	0.69%	1.33%	1.19%	1.78%	1.43%	1.47%	1.43%	0.52%	0.26%	0.00%	0.65%	0.00%	0.00%					
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
