Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																										
Дата голосования: 07.12.2003 0:00:00																										
																										
Наименование Избирательной комиссии:    Кыштымская городская																										
																										
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																										
																										
		Сумма	УИК №1120	УИК №1121	УИК №1122	УИК №1123	УИК №1124	УИК №1125	УИК №1126	УИК №1127	УИК №1128	УИК №1129	УИК №1130	УИК №1131	УИК №1132	УИК №1133	УИК №1134	УИК №1135	УИК №1136	УИК №1137	УИК №1138					
18	"1. ""ЕДИНЕНИЕ"""	202	14	21	22	6	7	1	4	3	15	11	10	14	11	5	17	12	11	6	12					
		1.18%	1.23%	1.37%	1.81%	1.02%	1.92%	1.40%	3.22%	1.82%	1.23%	0.87%	0.77%	1.10%	1.18%	1.90%	1.23%	0.78%	0.80%	0.91%	1.58%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	695	57	80	44	22	11	1	2	4	29	68	46	39	41	4	55	102	61	17	12					
		4.06%	5.01%	5.24%	3.63%	3.74%	3.02%	1.40%	1.61%	2.43%	2.39%	5.39%	3.54%	3.07%	4.42%	1.52%	3.97%	6.68%	4.43%	2.59%	1.58%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	956	64	91	52	44	20	4	9	12	87	57	69	55	42	48	61	84	81	41	35					
		5.59%	5.62%	5.96%	4.30%	7.49%	5.49%	5.63%	7.25%	7.31%	7.19%	4.52%	5.31%	4.33%	4.53%	18.32%	4.41%	5.50%	5.89%	6.24%	4.62%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	827	39	68	67	20	22	0	3	7	47	64	74	47	40	15	80	92	96	25	21					
		4.83%	3.43%	4.45%	5.54%	3.40%	6.04%	0.0%	2.41%	4.26%	3.88%	5.07%	5.70%	3.70%	4.31%	5.72%	5.78%	6.03%	6.98%	3.81%	2.77%					
22	"5. ""За Русь Святую"""	54	5	3	4	1	2	0	1	0	4	5	6	3	4	0	3	6	4	1	2					
		0.31%	0.43%	0.19%	0.33%	0.17%	0.54%	0.0%	0.80%	0.0%	0.33%	0.39%	0.46%	0.23%	0.43%	0.0%	0.21%	0.39%	0.29%	0.15%	0.26%					
23	"6. ""Объединенная Российская партия ""Русь"""	24	1	5	1	2	1	2	0	0	1	0	1	1	2	2	0	2	1	0	2					
		0.14%	0.08%	0.32%	0.08%	0.34%	0.27%	2.81%	0.0%	0.0%	0.08%	0.0%	0.07%	0.07%	0.21%	0.76%	0.0%	0.13%	0.07%	0.0%	0.26%					
24	"7. ""Новый курс - Автомобильная Россия"""	87	5	13	10	3	0	0	0	0	5	3	7	9	5	1	5	10	5	4	2					
		0.50%	0.43%	0.85%	0.82%	0.51%	0.0%	0.0%	0.0%	0.0%	0.41%	0.23%	0.53%	0.70%	0.53%	0.38%	0.36%	0.65%	0.36%	0.60%	0.26%					
25	"8. ""Народно-республиканская партия России"""	6	0	3	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0					
		0.03%	0.0%	0.19%	0.0%	0.0%	0.27%	0.0%	0.0%	0.0%	0.0%	0.07%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.07%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	58	3	5	7	0	1	0	0	0	1	3	4	2	3	4	4	9	8	1	3					
		0.33%	0.26%	0.32%	0.57%	0.0%	0.27%	0.0%	0.0%	0.0%	0.08%	0.23%	0.30%	0.15%	0.32%	1.52%	0.28%	0.59%	0.58%	0.15%	0.39%					
27	"10. ""Аграрная партия России"""	391	33	19	18	7	9	3	5	6	28	26	37	26	16	5	39	46	37	11	20					
		2.28%	2.90%	1.24%	1.48%	1.19%	2.47%	4.22%	4.03%	3.65%	2.31%	2.06%	2.85%	2.05%	1.72%	1.90%	2.82%	3.01%	2.69%	1.67%	2.64%					
28	"11. ""Истинные патриоты России"""	19	0	1	2	1	2	2	2	1	0	1	2	2	1	1	1	0	0	0	0					
		0.11%	0.0%	0.06%	0.16%	0.17%	0.54%	2.81%	1.61%	0.60%	0.0%	0.07%	0.15%	0.15%	0.10%	0.38%	0.07%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	121	6	11	6	7	5	0	1	0	8	4	10	7	5	2	8	10	14	7	10					
		0.70%	0.52%	0.72%	0.49%	1.19%	1.37%	0.0%	0.80%	0.0%	0.66%	0.31%	0.77%	0.55%	0.53%	0.76%	0.57%	0.65%	1.01%	1.06%	1.32%					
30	"13. ""Демократическая партия России"""	41	2	0	2	3	0	0	1	0	1	4	2	2	3	3	0	7	4	6	1					
		0.23%	0.17%	0.0%	0.16%	0.51%	0.0%	0.0%	0.80%	0.0%	0.08%	0.31%	0.15%	0.15%	0.32%	1.14%	0.0%	0.45%	0.29%	0.91%	0.13%					
31	"14. ""Великая Россия - Евразийский Союз"""	25	1	1	2	2	0	0	0	0	3	2	1	3	2	0	1	2	3	0	2					
		0.14%	0.08%	0.06%	0.16%	0.34%	0.0%	0.0%	0.0%	0.0%	0.24%	0.15%	0.07%	0.23%	0.21%	0.0%	0.07%	0.13%	0.21%	0.0%	0.26%					
32	"15. ""Партия СЛОН"""	19	0	0	2	1	0	0	2	0	0	1	1	1	5	1	0	3	2	0	0					
		0.11%	0.0%	0.0%	0.16%	0.17%	0.0%	0.0%	1.61%	0.0%	0.0%	0.07%	0.07%	0.07%	0.53%	0.38%	0.0%	0.19%	0.14%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1082	63	105	75	39	18	0	5	5	67	80	96	72	78	10	87	120	99	25	38					
		6.32%	5.54%	6.88%	6.20%	6.64%	4.94%	0.0%	4.03%	3.04%	5.53%	6.34%	7.40%	5.67%	8.42%	3.81%	6.29%	7.86%	7.20%	3.81%	5.02%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	29	2	1	6	2	0	0	2	0	2	1	0	2	0	1	0	2	1	3	4					
		0.16%	0.17%	0.06%	0.49%	0.34%	0.0%	0.0%	1.61%	0.0%	0.16%	0.07%	0.0%	0.15%	0.0%	0.38%	0.0%	0.13%	0.07%	0.45%	0.52%					
35	"18. ""ЛДПР"""	2829	208	222	221	126	60	15	9	30	196	203	220	267	155	41	216	212	173	113	142					
		16.54%	18.29%	14.55%	18.27%	21.46%	16.48%	21.12%	7.25%	18.29%	16.19%	16.09%	16.96%	21.05%	16.73%	15.64%	15.62%	13.90%	12.59%	17.22%	18.78%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	270	21	25	20	12	2	1	3	3	10	22	14	25	11	5	19	21	21	19	16					
		1.57%	1.84%	1.63%	1.65%	2.04%	0.54%	1.40%	2.41%	1.82%	0.82%	1.74%	1.07%	1.97%	1.18%	1.90%	1.37%	1.37%	1.52%	2.89%	2.11%					
37	"20. ""Политическая партия ""Единая Россия"""	5950	422	550	405	201	140	26	53	34	458	418	446	477	338	67	499	489	499	237	191					
		34.79%	37.11%	36.06%	33.49%	34.24%	38.46%	36.61%	42.74%	20.73%	37.85%	33.14%	34.38%	37.61%	36.50%	25.57%	36.10%	32.06%	36.31%	36.12%	25.26%					
38	"21. ""Российская Конституционно-демократическая партия"""	20	0	0	1	0	0	0	0	0	0	2	2	2	1	0	1	3	5	1	2					
		0.11%	0.0%	0.0%	0.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.15%	0.15%	0.15%	0.10%	0.0%	0.07%	0.19%	0.36%	0.15%	0.26%					
39	"22. ""Развитие предпринимательства"""	64	1	4	4	2	2	1	2	0	5	7	2	5	2	4	5	8	7	1	2					
		0.37%	0.08%	0.26%	0.33%	0.34%	0.54%	1.40%	1.61%	0.0%	0.41%	0.55%	0.15%	0.39%	0.21%	1.52%	0.36%	0.52%	0.50%	0.15%	0.26%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1910	106	117	148	39	36	12	10	43	157	169	127	112	91	28	159	146	136	96	178					
		11.17%	9.32%	7.67%	12.24%	6.64%	9.89%	16.90%	8.06%	26.21%	12.97%	13.40%	9.79%	8.83%	9.82%	10.68%	11.50%	9.57%	9.89%	14.63%	23.54%					
																										
41	Против всех	1175	77	169	72	28	16	1	4	13	68	89	105	73	42	9	110	120	95	33	51					
		6.87%	6.77%	11.08%	5.95%	4.77%	4.39%	1.40%	3.22%	7.92%	5.61%	7.05%	8.09%	5.75%	4.53%	3.43%	7.95%	7.86%	6.91%	5.03%	6.74%					
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
