Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																									
Дата голосования: 02.12.2007																									
																									
Наименование Избирательной комиссии:    Нижнетуринская																									
																									
Сводная таблица результатов выборов																									
																									
		Сумма	УИК №602	УИК №603	УИК №604	УИК №605	УИК №606	УИК №607	УИК №608	УИК №609	УИК №610	УИК №611	УИК №612	УИК №613	УИК №614	УИК №615	УИК №616	УИК №617	УИК №618	УИК №619					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	95	3	9	10	3	12	9	16	4	9	4	7	6	1	0	1	1	0	0					
		0.62%	0.39%	0.91%	0.87%	0.20%	0.77%	0.62%	0.89%	0.28%	0.74%	1.14%	0.60%	0.80%	0.30%	0.00%	0.60%	0.93%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	10555	527	672	808	981	1071	965	1192	1013	830	240	761	492	256	293	121	81	92	160					
		68.63%	69.07%	68.15%	70.14%	66.60%	68.30%	66.41%	66.00%	70.49%	68.31%	68.57%	65.21%	65.60%	76.19%	85.67%	72.02%	75.00%	82.14%	82.47%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	129	2	11	9	17	12	16	20	17	11	3	6	0	3	1	0	1	0	0					
		0.84%	0.26%	1.12%	0.78%	1.15%	0.77%	1.10%	1.11%	1.18%	0.91%	0.86%	0.51%	0.00%	0.89%	0.29%	0.00%	0.93%	0.00%	0.00%					
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
