Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																	
Дата голосования: 04.12.2011																																																	
																																																	
Наименование Избирательной комиссии:    Никольская																																																	
																																																	
Сводная таблица результатов выборов																																																	
																																																	
		Сумма	УИК №590	УИК №591	УИК №592	УИК №593	УИК №594	УИК №595	УИК №596	УИК №597	УИК №598	УИК №599	УИК №600	УИК №601	УИК №602	УИК №603	УИК №604	УИК №605	УИК №606	УИК №607	УИК №608	УИК №609	УИК №610	УИК №611	УИК №612	УИК №613	УИК №614	УИК №615	УИК №616	УИК №617	УИК №618	УИК №619	УИК №620	УИК №621	УИК №622	УИК №623	УИК №624	УИК №625	УИК №626	УИК №627	УИК №628	УИК №629	УИК №630	УИК №1066					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	4036	180	102	160	122	119	165	67	151	124	123	50	41	125	47	26	252	32	113	77	151	177	37	106	81	153	67	66	107	101	85	48	40	143	45	101	96	26	64	40	120	55	51					
		40.80%	33.58%	30.63%	27.63%	22.22%	28.00%	30.16%	27.69%	48.24%	57.94%	47.31%	58.82%	39.05%	49.80%	54.65%	56.52%	43.52%	49.23%	45.75%	52.74%	45.48%	58.61%	40.22%	30.90%	34.62%	38.15%	50.00%	52.80%	62.57%	49.51%	56.67%	45.28%	72.73%	49.83%	68.18%	43.53%	57.49%	45.61%	51.20%	40.82%	41.67%	41.35%	28.18%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	45	3	0	1	1	1	0	0	2	4	2	0	0	2	0	0	2	0	0	0	0	2	0	2	2	4	0	0	0	0	1	0	0	1	1	2	4	0	1	0	0	4	3					
		0.45%	0.56%	0.00%	0.17%	0.18%	0.24%	0.00%	0.00%	0.64%	1.87%	0.77%	0.00%	0.00%	0.80%	0.00%	0.00%	0.35%	0.00%	0.00%	0.00%	0.00%	0.66%	0.00%	0.58%	0.85%	0.99%	0.00%	0.00%	0.00%	0.00%	0.67%	0.00%	0.00%	0.35%	1.52%	0.86%	2.40%	0.00%	0.80%	0.00%	0.00%	3.01%	1.66%					
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
