Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																
Дата голосования: 07.12.2003 0:00:00																																
																																
Наименование Избирательной комиссии:    Лев-Толстовская																																
																																
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																
																																
		Сумма	УИК №719	УИК №720	УИК №721	УИК №722	УИК №723	УИК №724	УИК №725	УИК №726	УИК №727	УИК №728	УИК №729	УИК №730	УИК №731	УИК №732	УИК №733	УИК №734	УИК №735	УИК №736	УИК №737	УИК №738	УИК №739	УИК №740	УИК №741	УИК №742	УИК №743					
		0.22%	0.43%	0.11%	0.36%	0.24%	0.21%	0.24%	0.58%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.49%	0.0%	0.61%	0.0%	0.0%	0.85%	0.0%	0.0%	0.0%	0.0%	0.53%	0.0%					
27	"10. ""Аграрная партия России"""	1400	142	85	78	72	119	71	108	14	14	70	40	38	37	31	34	36	11	53	42	59	37	40	45	94	30					
		14.89%	12.25%	10.10%	9.37%	8.91%	12.5%	17.10%	31.39%	13.46%	13.20%	22.72%	34.48%	30.89%	16.59%	15.27%	7.58%	22.22%	6.58%	13.55%	35.89%	17.05%	17.87%	16.87%	18.0%	24.93%	18.75%					
28	"11. ""Истинные патриоты России"""	19	1	0	0	4	0	0	1	0	1	0	0	0	0	0	1	0	0	1	1	0	4	1	1	1	2					
		0.20%	0.08%	0.0%	0.0%	0.49%	0.0%	0.0%	0.29%	0.0%	0.94%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.25%	0.85%	0.0%	1.93%	0.42%	0.4%	0.26%	1.25%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	120	13	1	9	11	9	5	1	2	2	6	1	3	7	2	9	3	2	2	5	6	3	2	6	6	4					
		1.27%	1.12%	0.11%	1.08%	1.36%	0.94%	1.20%	0.29%	1.92%	1.88%	1.94%	0.86%	2.43%	3.13%	0.98%	2.00%	1.85%	1.19%	0.51%	4.27%	1.73%	1.44%	0.84%	2.4%	1.59%	2.5%					
30	"13. ""Демократическая партия России"""	23	1	1	4	1	1	1	1	0	0	0	1	1	1	2	1	1	0	1	3	0	1	0	1	0	0					
		0.24%	0.08%	0.11%	0.48%	0.12%	0.10%	0.24%	0.29%	0.0%	0.0%	0.0%	0.86%	0.81%	0.44%	0.98%	0.22%	0.61%	0.0%	0.25%	2.56%	0.0%	0.48%	0.0%	0.4%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	30	5	0	2	2	5	2	1	1	1	0	0	0	0	1	2	1	0	2	0	2	2	0	0	1	0					
		0.31%	0.43%	0.0%	0.24%	0.24%	0.52%	0.48%	0.29%	0.96%	0.94%	0.0%	0.0%	0.0%	0.0%	0.49%	0.44%	0.61%	0.0%	0.51%	0.0%	0.57%	0.96%	0.0%	0.0%	0.26%	0.0%					
32	"15. ""Партия СЛОН"""	22	1	1	3	5	1	2	1	0	1	1	0	0	0	0	2	0	1	0	0	1	1	0	1	0	0					
		0.23%	0.08%	0.11%	0.36%	0.61%	0.10%	0.48%	0.29%	0.0%	0.94%	0.32%	0.0%	0.0%	0.0%	0.0%	0.44%	0.0%	0.59%	0.0%	0.0%	0.28%	0.48%	0.0%	0.4%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	676	112	95	71	92	75	18	7	10	5	12	5	3	13	6	22	13	9	25	2	17	15	16	10	13	10					
		7.19%	9.66%	11.29%	8.53%	11.38%	7.87%	4.33%	2.03%	9.61%	4.71%	3.89%	4.31%	2.43%	5.82%	2.95%	4.91%	8.02%	5.38%	6.39%	1.70%	4.91%	7.24%	6.75%	4.0%	3.44%	6.25%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	39	4	3	0	4	1	2	4	1	1	1	2	1	0	2	2	0	0	2	1	0	1	1	2	0	4					
		0.41%	0.34%	0.35%	0.0%	0.49%	0.10%	0.48%	1.16%	0.96%	0.94%	0.32%	1.72%	0.81%	0.0%	0.98%	0.44%	0.0%	0.0%	0.51%	0.85%	0.0%	0.48%	0.42%	0.8%	0.0%	2.5%					
35	"18. ""ЛДПР"""	1194	166	130	132	116	152	39	47	8	14	19	7	13	27	21	60	19	14	31	9	32	25	35	39	27	12					
		12.70%	14.32%	15.45%	15.86%	14.35%	15.96%	9.39%	13.66%	7.69%	13.20%	6.16%	6.03%	10.56%	12.10%	10.34%	13.39%	11.72%	8.38%	7.92%	7.69%	9.24%	12.07%	14.76%	15.6%	7.16%	7.5%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	139	17	15	10	8	15	5	7	3	1	3	1	1	3	4	13	0	0	10	1	4	1	2	6	4	5					
		1.47%	1.46%	1.78%	1.20%	0.99%	1.57%	1.20%	2.03%	2.88%	0.94%	0.97%	0.86%	0.81%	1.34%	1.97%	2.90%	0.0%	0.0%	2.55%	0.85%	1.15%	0.48%	0.84%	2.4%	1.06%	3.12%					
37	"20. ""Политическая партия ""Единая Россия"""	2868	362	248	271	271	270	99	83	23	28	98	24	34	80	71	172	26	37	128	30	136	54	66	73	132	52					
		30.52%	31.23%	29.48%	32.57%	33.53%	28.36%	23.85%	24.12%	22.11%	26.41%	31.81%	20.68%	27.64%	35.87%	34.97%	38.39%	16.04%	22.15%	32.73%	25.64%	39.30%	26.08%	27.84%	29.2%	35.01%	32.5%					
38	"21. ""Российская Конституционно-демократическая партия"""	22	3	0	0	1	2	1	2	0	0	1	0	0	3	0	2	0	1	1	0	0	2	0	2	1	0					
		0.23%	0.25%	0.0%	0.0%	0.12%	0.21%	0.24%	0.58%	0.0%	0.0%	0.32%	0.0%	0.0%	1.34%	0.0%	0.44%	0.0%	0.59%	0.25%	0.0%	0.0%	0.96%	0.0%	0.8%	0.26%	0.0%					
39	"22. ""Развитие предпринимательства"""	27	6	3	4	5	3	0	0	0	1	2	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0					
		0.28%	0.51%	0.35%	0.48%	0.61%	0.31%	0.0%	0.0%	0.0%	0.94%	0.64%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.28%	0.48%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1077	133	124	106	88	137	31	20	13	5	42	14	13	29	26	41	24	14	39	7	44	19	37	30	32	9					
		11.46%	11.47%	14.74%	12.74%	10.89%	14.39%	7.46%	5.81%	12.5%	4.71%	13.63%	12.06%	10.56%	13.00%	12.80%	9.15%	14.81%	8.38%	9.97%	5.98%	12.71%	9.17%	15.61%	12.0%	8.48%	5.62%					
																																
41	Против всех	271	32	24	32	37	30	9	9	5	2	10	1	4	6	2	24	7	4	6	0	9	6	5	0	5	2					
		2.88%	2.76%	2.85%	3.84%	4.57%	3.15%	2.16%	2.61%	4.80%	1.88%	3.24%	0.86%	3.25%	2.69%	0.98%	5.35%	4.32%	2.39%	1.53%	0.0%	2.60%	2.89%	2.10%	0.0%	1.32%	1.25%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
