7	Число избирательных бюллетеней в переносных ящиках для голосования	3791	47	61	95	79	71	51	65	68	99	62	29	160	55	58	52	95	52	71	63	78	85	58	89	30	46	36	42	42	60	66	63	64	129	71	53	58	34	41	49	65	73	65	76	51	77	86	20	63	78	66	16	62	86	71	58	21	24	17	158	31					
8	Число бюллетеней в стационарных ящиках для голосования	74850	1160	1283	1627	1212	499	1601	1582	1399	1261	1216	1536	678	582	1536	1106	951	1189	1158	1333	1239	1455	1389	1396	1459	1192	1229	1316	1545	1346	1478	1297	750	1109	1506	1311	1163	1293	1222	1421	1328	1274	1173	1262	1252	1542	1396	1562	1454	1458	1602	1265	1490	1241	1180	1437	1052	1011	401	625	820					
9	Число недействительных избирательных бюллетеней	993	16	21	15	13	5	17	21	20	17	26	23	5	10	25	14	9	16	18	22	15	15	18	24	19	23	26	21	22	18	28	27	8	6	14	20	17	12	15	12	10	16	11	13	12	23	29	25	20	24	18	15	20	11	12	15	18	10	4	11	3					
10	Число действительных избирательных бюллетеней	77648	1191	1323	1707	1278	565	1635	1626	1447	1343	1252	1542	833	627	1569	1144	1037	1225	1211	1374	1302	1525	1429	1461	1470	1215	1239	1337	1565	1388	1516	1333	806	1232	1563	1344	1204	1315	1248	1458	1383	1331	1227	1325	1291	1596	1453	1557	1497	1512	1650	1266	1532	1316	1239	1480	1055	1025	414	772	848					
11	Число полученных открепительных  удостоверений	3143	55	50	45	40	15	52	50	45	30	45	60	25	25	60	56	55	90	70	50	57	79	45	65	58	60	53	65	60	50	60	45	25	52	40	55	55	55	65	50	80	40	40	52	53	65	70	75	60	68	70	49	75	50	45	55	45	70	40	0	29					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	2853	49	43	40	37	12	49	46	42	30	40	60	21	22	60	47	42	85	67	46	56	73	37	59	58	54	49	63	52	42	52	45	23	39	39	55	50	50	57	45	64	37	36	52	52	54	59	69	57	63	64	45	62	40	40	50	45	64	38	0	26					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	2435	19	43	61	40	56	28	79	55	45	20	29	41	28	28	82	35	41	55	31	49	37	35	28	40	29	25	13	36	22	38	26	12	32	52	41	29	64	39	40	28	37	43	28	41	46	40	42	41	62	32	36	40	42	53	42	43	78	14	119	25					
14	Число неиспользованных открепительных удостоверений	290	6	7	5	3	3	3	4	3	0	5	0	4	3	0	9	13	5	3	4	1	6	8	6	0	6	4	2	8	8	8	0	2	13	1	0	5	5	8	5	16	3	4	0	1	11	11	6	3	5	6	4	13	10	5	5	0	6	2	0	3					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	356	2	4	5	4	4	6	7	8	2	3	7	8	1	6	9	7	2	9	6	6	7	6	9	4	8	1	7	5	4	5	3	2	5	10	6	3	7	5	2	6	6	7	10	7	12	4	7	10	12	10	5	12	6	3	12	11	7	3	0	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																																			
18	Богданов Андрей Владимирович	1305	14	27	23	28	7	36	45	43	23	27	25	21	9	40	25	20	23	21	24	21	19	31	17	18	27	14	30	25	19	25	27	14	12	26	19	12	18	15	23	22	20	13	17	25	24	25	24	19	37	17	28	25	14	17	29	14	12	6	14	10					
		1.66%	1.16%	2.01%	1.34%	2.17%	1.23%	2.18%	2.73%	2.93%	1.69%	2.11%	1.60%	2.51%	1.41%	2.51%	2.16%	1.91%	1.85%	1.71%	1.72%	1.59%	1.23%	2.14%	1.14%	1.21%	2.18%	1.11%	2.21%	1.58%	1.35%	1.62%	1.99%	1.72%	0.97%	1.65%	1.39%	0.98%	1.36%	1.19%	1.56%	1.58%	1.48%	1.05%	1.27%	1.92%	1.48%	1.69%	1.52%	1.25%	2.41%	1.02%	2.19%	1.61%	1.06%	1.36%	1.94%	1.30%	1.16%	1.44%	1.79%	1.18%					
19	Жириновский Владимир Вольфович	8275	121	124	186	127	69	149	156	127	126	134	174	123	73	148	144	93	154	154	150	119	145	132	144	172	165	147	134	172	149	173	150	106	149	169	120	142	139	129	136	117	134	138	128	127	155	134	223	162	147	164	178	143	152	142	123	129	126	61	87	81					
		10.52%	10.02%	9.23%	10.80%	9.84%	12.11%	9.02%	9.47%	8.66%	9.26%	10.49%	11.12%	14.68%	11.46%	9.28%	12.44%	8.89%	12.41%	12.53%	10.74%	9.04%	9.42%	9.12%	9.70%	11.55%	13.33%	11.62%	9.87%	10.84%	10.60%	11.20%	11.03%	13.02%	12.04%	10.72%	8.80%	11.63%	10.47%	10.21%	9.25%	8.40%	9.95%	11.15%	9.57%	9.75%	9.57%	9.04%	14.10%	10.68%	9.57%	9.83%	13.90%	9.21%	11.45%	11.35%	8.23%	12.02%	12.17%	14.59%	11.11%	9.52%					
20	Зюганов Геннадий Андреевич	20283	299	395	418	334	110	427	448	395	393	371	347	143	135	415	265	282	239	286	328	363	421	398	390	337	262	287	318	388	351	414	320	175	270	457	419	363	401	350	437	407	432	331	383	331	472	422	262	415	446	438	256	431	396	355	453	213	185	103	170	231					
		25.79%	24.77%	29.39%	24.27%	25.87%	19.30%	25.85%	27.20%	26.93%	28.90%	29.03%	22.17%	17.06%	21.19%	26.04%	22.88%	26.96%	19.26%	23.27%	23.50%	27.56%	27.34%	27.51%	26.26%	22.63%	21.16%	22.69%	23.42%	24.45%	24.96%	26.81%	23.53%	21.50%	21.81%	28.98%	30.72%	29.73%	30.22%	27.71%	29.73%	29.22%	32.07%	26.74%	28.62%	25.40%	29.15%	28.48%	16.56%	27.36%	29.04%	26.26%	19.98%	27.77%	29.84%	28.38%	30.30%	19.85%	17.87%	24.64%	21.71%	27.14%					
21	Медведев Дмитрий Анатольевич	47785	757	777	1080	789	379	1023	977	882	801	720	996	546	410	966	710	642	809	750	872	799	940	868	910	943	761	791	855	980	869	904	836	511	801	911	786	687	757	754	862	837	745	745	797	808	945	872	1048	901	882	1031	804	933	754	725	875	699	702	244	501	526					
		60.76%	62.72%	57.81%	62.72%	61.12%	66.49%	61.92%	59.32%	60.12%	58.90%	56.34%	63.64%	65.16%	64.36%	60.60%	61.31%	61.38%	65.19%	61.03%	62.46%	60.67%	61.04%	59.99%	61.28%	63.33%	61.47%	62.53%	62.96%	61.75%	61.81%	58.55%	61.47%	62.78%	64.70%	57.77%	57.62%	56.27%	57.05%	59.70%	58.64%	60.09%	55.31%	60.18%	59.57%	62.01%	58.37%	58.84%	66.25%	59.39%	57.42%	61.81%	62.76%	60.12%	56.82%	57.95%	58.53%	65.14%	67.83%	58.37%	63.98%	61.81%					
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
