7	Число избирательных бюллетеней в переносных ящиках для голосования	1948	16	25	31	46	49	39	25	35	29	28	43	34	14	14	20	13	24	23	24	33	39	32	35	31	27	11	12	20	26	34	35	27	44	63	28	39	29	25	49	37	27	42	27	31	18	34	28	28	35	37	43	9	9	14	26	24	12	15	16	18	6	30	6	5	10	15	175	0									
8	Число бюллетеней в стационарных ящиках для голосования	80608	1144	1204	1365	1400	1167	492	1485	1411	1024	1438	1397	1022	1430	589	1621	645	846	919	943	1228	1921	1560	1588	1426	1440	1062	1108	1311	1403	1192	1267	1118	1062	1251	1415	1296	1268	1402	1111	1208	1169	1151	1292	1187	1365	1324	1222	1275	1161	1427	1239	1089	1354	819	962	1308	1180	1646	1160	916	385	1744	1054	707	1229	1472	481	111									
9	Число недействительных избирательных бюллетеней	1042	10	10	17	18	12	6	15	18	8	9	23	7	11	5	15	5	8	15	20	8	24	28	17	23	15	20	10	20	23	20	17	15	19	17	30	21	16	15	10	20	10	17	14	20	22	18	15	23	11	22	16	19	19	17	10	16	15	18	18	13	3	20	16	9	12	16	10	3									
10	Число действительных избирательных бюллетеней	81514	1150	1219	1379	1428	1204	525	1495	1428	1045	1457	1417	1049	1433	598	1626	653	862	927	947	1253	1936	1564	1606	1434	1452	1053	1110	1311	1406	1206	1285	1130	1087	1297	1413	1314	1281	1412	1150	1225	1186	1176	1305	1198	1361	1340	1235	1280	1185	1442	1266	1079	1344	816	978	1316	1177	1643	1158	921	388	1754	1044	703	1227	1471	646	108									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																															
13	Бабурин Сергей Николаевич	569	7	9	8	9	5	4	12	12	5	11	14	5	8	2	7	7	11	2	10	9	14	12	7	9	11	7	6	8	14	9	9	10	13	5	7	11	8	16	8	8	3	4	12	9	14	14	6	9	7	11	7	8	10	13	10	12	11	7	2	4	3	9	4	8	5	8	7	3									
		0.69%	0.60%	0.73%	0.57%	0.62%	0.41%	0.75%	0.79%	0.83%	0.47%	0.75%	0.97%	0.47%	0.55%	0.33%	0.43%	1.06%	1.26%	0.21%	1.03%	0.71%	0.71%	0.75%	0.43%	0.62%	0.75%	0.65%	0.54%	0.60%	0.98%	0.73%	0.69%	0.87%	1.18%	0.38%	0.49%	0.82%	0.62%	1.12%	0.69%	0.64%	0.25%	0.34%	0.91%	0.74%	1.01%	1.03%	0.48%	0.69%	0.59%	0.75%	0.55%	0.73%	0.73%	1.56%	1.01%	0.90%	0.92%	0.42%	0.17%	0.43%	0.77%	0.51%	0.38%	1.12%	0.40%	0.54%	1.07%	2.70%									
14	Грудинин Павел Николаевич	13697	191	206	228	242	199	73	235	219	176	254	253	199	292	131	302	106	135	131	142	226	387	222	256	215	246	160	148	226	222	175	199	171	212	231	225	191	187	251	198	220	183	195	188	190	224	215	224	232	194	238	178	219	246	119	148	211	237	297	167	153	59	317	238	131	239	265	87	21									
		16.59%	16.47%	16.76%	16.33%	16.74%	16.37%	13.75%	15.56%	15.15%	16.71%	17.33%	17.57%	18.84%	20.22%	21.72%	18.40%	16.11%	15.52%	13.91%	14.68%	17.92%	19.74%	13.94%	15.77%	14.76%	16.77%	14.91%	13.21%	16.98%	15.54%	14.27%	15.28%	14.93%	19.17%	17.58%	15.59%	14.31%	14.42%	17.59%	17.07%	17.67%	15.30%	16.35%	14.25%	15.60%	16.20%	15.83%	17.92%	17.81%	16.22%	16.26%	13.88%	19.95%	18.05%	14.29%	14.98%	15.84%	19.88%	17.88%	14.20%	16.38%	15.09%	17.87%	22.45%	18.40%	19.29%	17.82%	13.26%	18.92%									
15	Жириновский Владимир Вольфович	4627	58	59	69	90	65	38	85	65	56	39	63	69	73	35	90	40	38	70	56	71	85	89	74	96	85	51	57	73	75	60	61	68	58	88	102	62	77	75	70	51	84	65	69	81	85	61	59	69	92	84	88	71	74	56	62	77	92	97	64	54	34	107	47	46	64	92	53	14									
		5.60%	5.00%	4.80%	4.94%	6.22%	5.35%	7.16%	5.63%	4.50%	5.32%	2.66%	4.38%	6.53%	5.06%	5.80%	5.48%	6.08%	4.37%	7.43%	5.79%	5.63%	4.34%	5.59%	4.56%	6.59%	5.79%	4.75%	5.09%	5.48%	5.25%	4.89%	4.69%	5.94%	5.24%	6.70%	7.07%	4.64%	5.94%	5.26%	6.03%	4.10%	7.02%	5.45%	5.23%	6.65%	6.15%	4.49%	4.72%	5.30%	7.69%	5.74%	6.86%	6.47%	5.43%	6.72%	6.28%	5.78%	7.72%	5.84%	5.44%	5.78%	8.70%	6.03%	4.43%	6.46%	5.17%	6.19%	8.08%	12.61%									
16	Путин Владимир Владимирович	58884	841	871	972	1000	878	383	1090	1009	750	1043	1000	742	962	410	1153	477	628	681	697	882	1339	1161	1190	1039	1041	785	836	963	1018	917	957	835	764	937	1027	994	972	1014	836	901	871	856	966	870	987	996	903	925	852	1054	929	730	944	595	722	958	795	1183	890	686	279	1246	707	490	861	1052	481	61									
		71.33%	72.50%	70.87%	69.63%	69.16%	72.20%	72.13%	72.19%	69.78%	71.23%	71.15%	69.44%	70.27%	66.62%	67.99%	70.26%	72.49%	72.18%	72.29%	72.08%	69.94%	68.32%	72.93%	73.32%	71.31%	70.96%	73.16%	74.64%	72.35%	71.24%	74.80%	73.50%	72.93%	69.08%	71.31%	71.17%	74.46%	74.94%	71.06%	72.07%	72.37%	72.83%	71.75%	73.24%	71.43%	71.37%	73.34%	72.24%	70.99%	71.24%	71.99%	72.46%	66.48%	69.26%	71.43%	73.08%	71.92%	66.69%	71.22%	75.68%	73.45%	71.36%	70.24%	66.70%	68.82%	69.49%	70.75%	73.32%	54.95%									
17	Собчак Ксения Анатольевна	1443	24	30	37	33	25	10	30	50	12	40	32	21	40	2	25	12	18	14	15	20	47	24	22	21	24	20	26	27	27	15	17	20	19	15	21	21	14	13	12	14	20	15	31	20	18	16	19	20	20	20	23	21	36	11	11	18	18	28	12	12	4	33	26	10	31	28	9	4									
		1.75%	2.07%	2.44%	2.65%	2.28%	2.06%	1.88%	1.99%	3.46%	1.14%	2.73%	2.22%	1.99%	2.77%	0.33%	1.52%	1.82%	2.07%	1.49%	1.55%	1.59%	2.40%	1.51%	1.36%	1.44%	1.64%	1.86%	2.32%	2.03%	1.89%	1.22%	1.31%	1.75%	1.72%	1.14%	1.46%	1.57%	1.08%	0.91%	1.03%	1.12%	1.67%	1.26%	2.35%	1.64%	1.30%	1.18%	1.52%	1.53%	1.67%	1.37%	1.79%	1.91%	2.64%	1.32%	1.11%	1.35%	1.51%	1.69%	1.02%	1.28%	1.02%	1.86%	2.45%	1.40%	2.50%	1.88%	1.37%	3.60%									
18	Сурайкин Максим Александрович	519	2	8	11	17	7	2	8	13	7	12	15	5	13	4	9	5	8	4	7	8	8	20	11	12	13	6	6	5	11	5	9	7	4	4	5	8	9	10	8	6	13	9	10	6	12	10	3	9	6	11	10	4	8	6	5	9	5	4	9	6	1	8	4	7	3	6	3	0									
		0.63%	0.17%	0.65%	0.79%	1.18%	0.58%	0.38%	0.53%	0.90%	0.66%	0.82%	1.04%	0.47%	0.90%	0.66%	0.55%	0.76%	0.92%	0.42%	0.72%	0.63%	0.41%	1.26%	0.68%	0.82%	0.89%	0.56%	0.54%	0.38%	0.77%	0.41%	0.69%	0.61%	0.36%	0.30%	0.35%	0.60%	0.69%	0.70%	0.69%	0.48%	1.09%	0.75%	0.76%	0.49%	0.87%	0.74%	0.24%	0.69%	0.50%	0.75%	0.78%	0.36%	0.59%	0.72%	0.51%	0.68%	0.42%	0.24%	0.77%	0.64%	0.26%	0.45%	0.38%	0.98%	0.24%	0.40%	0.46%	0.00%									
19	Титов Борис Юрьевич	654	11	18	20	13	4	6	14	22	14	23	14	3	14	6	17	3	6	10	8	15	25	12	10	15	5	10	11	4	8	6	14	6	6	5	10	10	7	14	7	8	5	10	13	11	8	12	7	4	5	9	21	12	9	7	7	9	7	10	5	2	6	11	5	5	9	7	4	0									
		0.79%	0.95%	1.46%	1.43%	0.90%	0.33%	1.13%	0.93%	1.52%	1.33%	1.57%	0.97%	0.28%	0.97%	0.99%	1.04%	0.46%	0.69%	1.06%	0.83%	1.19%	1.28%	0.75%	0.62%	1.03%	0.34%	0.93%	0.98%	0.30%	0.56%	0.49%	1.08%	0.52%	0.54%	0.38%	0.69%	0.75%	0.54%	0.98%	0.60%	0.64%	0.42%	0.84%	0.99%	0.90%	0.58%	0.88%	0.56%	0.31%	0.42%	0.61%	1.64%	1.09%	0.66%	0.84%	0.71%	0.68%	0.59%	0.60%	0.43%	0.21%	1.53%	0.62%	0.47%	0.70%	0.73%	0.47%	0.61%	0.00%									
20	Явлинский Григорий Алексеевич	1121	16	18	34	24	21	9	21	38	25	35	26	5	31	8	23	3	18	15	12	22	31	24	36	27	27	14	20	5	31	19	19	13	11	12	16	17	7	19	11	17	7	22	16	11	13	16	14	12	9	15	10	14	17	9	13	22	12	17	9	4	2	23	13	6	15	13	2	5									
		1.36%	1.38%	1.46%	2.44%	1.66%	1.73%	1.69%	1.39%	2.63%	2.37%	2.39%	1.81%	0.47%	2.15%	1.33%	1.40%	0.46%	2.07%	1.59%	1.24%	1.74%	1.58%	1.51%	2.22%	1.85%	1.84%	1.30%	1.79%	0.38%	2.17%	1.55%	1.46%	1.14%	0.99%	0.91%	1.11%	1.27%	0.54%	1.33%	0.95%	1.37%	0.59%	1.84%	1.21%	0.90%	0.94%	1.18%	1.12%	0.92%	0.75%	1.02%	0.78%	1.28%	1.25%	1.08%	1.32%	1.65%	1.01%	1.02%	0.77%	0.43%	0.51%	1.30%	1.23%	0.84%	1.21%	0.87%	0.30%	4.50%									
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
