Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																								
Дата голосования: 04.12.2011																																								
																																								
Наименование Избирательной комиссии:    Киржачская																																								
																																								
Сводная таблица результатов выборов																																								
																																								
		Сумма	УИК №72	УИК №73	УИК №74	УИК №75	УИК №76	УИК №77	УИК №78	УИК №79	УИК №80	УИК №81	УИК №82	УИК №83	УИК №84	УИК №85	УИК №86	УИК №87	УИК №88	УИК №89	УИК №90	УИК №91	УИК №92	УИК №93	УИК №94	УИК №95	УИК №96	УИК №97	УИК №98	УИК №99	УИК №100	УИК №101	УИК №102	УИК №103	УИК №104					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	4671	78	111	125	192	164	198	204	168	231	172	72	399	189	153	328	264	160	123	51	110	31	39	74	54	71	86	125	202	94	112	44	38	209					
		30.70%	43.09%	34.37%	28.15%	35.23%	31.30%	39.60%	39.53%	30.83%	40.53%	32.58%	25.62%	38.22%	32.31%	29.59%	32.28%	26.19%	29.68%	36.07%	28.18%	31.34%	14.49%	15.35%	22.09%	33.54%	16.86%	27.04%	23.67%	31.37%	25.13%	23.09%	20.47%	17.76%	40.74%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	459	4	11	19	18	7	20	18	11	14	21	8	30	26	17	31	37	20	5	2	11	6	9	9	3	5	3	13	19	19	10	2	6	25					
		3.02%	2.21%	3.41%	4.28%	3.30%	1.34%	4.00%	3.49%	2.02%	2.46%	3.98%	2.85%	2.87%	4.44%	3.29%	3.05%	3.67%	3.71%	1.47%	1.10%	3.13%	2.80%	3.54%	2.69%	1.86%	1.19%	0.94%	2.46%	2.95%	5.08%	2.06%	0.93%	2.80%	4.87%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	4318	34	113	135	123	125	113	104	136	128	128	70	232	150	138	302	290	145	107	56	116	93	109	100	45	146	101	157	166	135	196	103	111	111					
		28.38%	18.78%	34.98%	30.41%	22.57%	23.85%	22.60%	20.16%	24.95%	22.46%	24.24%	24.91%	22.22%	25.64%	26.69%	29.72%	28.77%	26.90%	31.38%	30.94%	33.05%	43.46%	42.91%	29.85%	27.95%	34.68%	31.76%	29.73%	25.78%	36.10%	40.41%	47.91%	51.87%	21.64%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	88	0	0	5	1	2	1	3	3	6	5	5	2	1	2	11	7	2	1	1	3	1	0	6	1	2	2	8	3	1	2	0	0	1					
		0.58%	0.00%	0.00%	1.13%	0.18%	0.38%	0.20%	0.58%	0.55%	1.05%	0.95%	1.78%	0.19%	0.17%	0.39%	1.08%	0.69%	0.37%	0.29%	0.55%	0.85%	0.47%	0.00%	1.79%	0.62%	0.48%	0.63%	1.52%	0.47%	0.27%	0.41%	0.00%	0.00%	0.19%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
