Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																
Дата голосования: 04.12.2011																																
																																
Наименование Избирательной комиссии:    Смоленская																																
																																
Сводная таблица результатов выборов																																
																																
		Сумма	УИК №1384	УИК №1385	УИК №1386	УИК №1387	УИК №1388	УИК №1389	УИК №1390	УИК №1391	УИК №1392	УИК №1393	УИК №1394	УИК №1395	УИК №1396	УИК №1397	УИК №1398	УИК №1399	УИК №1400	УИК №1401	УИК №1402	УИК №1403	УИК №1404	УИК №1405	УИК №1406	УИК №1407	УИК №1408					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	199	6	1	10	4	6	10	1	3	7	1	0	4	20	0	2	1	22	27	27	7	10	22	5	2	1					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	168	2	1	6	3	5	9	1	2	4	1	0	0	15	0	2	0	22	27	27	6	8	22	3	2	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	249	5	4	11	3	1	2	2	2	1	1	0	3	5	1	3	1	14	9	140	28	3	4	2	2	2					
14	Число погашенных неиспользованных открепительных удостоверений	31	4	0	4	1	1	1	0	1	3	0	0	4	5	0	0	1	0	0	0	1	2	0	2	0	1					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1839	78	27	108	40	36	87	24	5	82	58	10	38	97	8	44	12	203	188	228	35	93	161	134	22	21					
		17.26%	16.99%	16.46%	15.56%	17.94%	12.72%	13.04%	16.90%	6.67%	17.05%	48.33%	14.29%	25.33%	14.70%	21.62%	18.72%	15.58%	17.31%	17.75%	15.25%	19.23%	18.31%	17.35%	25.82%	16.42%	17.80%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1449	62	24	127	36	43	92	31	11	69	15	14	24	91	6	27	7	177	128	183	21	42	109	68	21	21					
		13.60%	13.51%	14.63%	18.30%	16.14%	15.19%	13.79%	21.83%	14.67%	14.35%	12.50%	20.00%	16.00%	13.79%	16.22%	11.49%	9.09%	15.09%	12.09%	12.24%	11.54%	8.27%	11.75%	13.10%	15.67%	17.80%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	58	4	2	2	1	1	3	2	0	0	1	0	2	5	0	1	0	9	5	13	0	1	4	2	0	0					
		0.54%	0.87%	1.22%	0.29%	0.45%	0.35%	0.45%	1.41%	0.00%	0.00%	0.83%	0.00%	1.33%	0.76%	0.00%	0.43%	0.00%	0.77%	0.47%	0.87%	0.00%	0.20%	0.43%	0.39%	0.00%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1915	54	43	173	52	58	117	4	3	103	8	17	16	155	2	50	5	178	226	265	16	139	128	85	9	9					
		17.98%	11.76%	26.22%	24.93%	23.32%	20.49%	17.54%	2.82%	4.00%	21.41%	6.67%	24.29%	10.67%	23.48%	5.41%	21.28%	6.49%	15.17%	21.34%	17.73%	8.79%	27.36%	13.79%	16.38%	6.72%	7.63%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	137	1	3	4	1	2	9	1	0	7	1	0	2	15	0	1	0	22	17	31	3	7	7	3	0	0					
		1.29%	0.22%	1.83%	0.58%	0.45%	0.71%	1.35%	0.70%	0.00%	1.46%	0.83%	0.00%	1.33%	2.27%	0.00%	0.43%	0.00%	1.88%	1.61%	2.07%	1.65%	1.38%	0.75%	0.58%	0.00%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	5017	249	60	263	89	131	345	77	53	209	32	27	68	278	19	110	51	554	476	745	101	215	503	221	74	67					
		47.09%	54.25%	36.59%	37.90%	39.91%	46.29%	51.72%	54.23%	70.67%	43.45%	26.67%	38.57%	45.33%	42.12%	51.35%	46.81%	66.23%	47.23%	44.95%	49.83%	55.49%	42.32%	54.20%	42.58%	55.22%	56.78%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	25	1	1	1	1	3	0	0	1	0	0	0	0	2	0	0	1	5	2	2	0	4	1	0	0	0					
		0.23%	0.22%	0.61%	0.14%	0.45%	1.06%	0.00%	0.00%	1.33%	0.00%	0.00%	0.00%	0.00%	0.30%	0.00%	0.00%	1.30%	0.43%	0.19%	0.13%	0.00%	0.79%	0.11%	0.00%	0.00%	0.00%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
