Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																				
Дата голосования: 07.12.2003 0:00:00																																				
																																				
Наименование Избирательной комиссии:    Сюмсинская																																				
																																				
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																				
																																				
		Сумма	УИК №2901	УИК №2902	УИК №2903	УИК №2904	УИК №2905	УИК №2906	УИК №2907	УИК №2908	УИК №2909	УИК №2910	УИК №2911	УИК №2912	УИК №2913	УИК №2914	УИК №2915	УИК №2916	УИК №2917	УИК №2918	УИК №2919	УИК №2920	УИК №2921	УИК №2922	УИК №2923	УИК №2924	УИК №2925	УИК №2926	УИК №2927	УИК №2928	УИК №2929					
		3.56%	3.95%	4.70%	3.52%	2.53%	3.82%	5.61%	4.70%	3.52%	4.25%	2.45%	2.54%	4.18%	2.66%	3.03%	3.46%	8.59%	1.71%	2.76%	3.78%	4.97%	3.27%	1.32%	9.63%	11.11%	3.84%	3.52%	2.23%	2.51%	2.97%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	136	15	12	11	6	3	6	2	0	1	6	3	2	2	3	0	2	2	6	2	9	0	5	1	0	0	2	11	12	12					
		1.59%	2.19%	2.56%	1.43%	0.89%	0.88%	3.37%	2.35%	0.0%	1.06%	2.94%	2.54%	0.93%	1.33%	0.82%	0.0%	1.56%	0.68%	2.37%	0.84%	1.65%	0.0%	1.66%	1.20%	0.0%	0.0%	2.35%	2.46%	2.01%	2.55%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	71	8	4	12	8	2	0	0	0	0	0	1	0	0	1	1	0	1	3	1	4	3	1	0	0	0	0	2	11	8					
		0.83%	1.17%	0.85%	1.56%	1.19%	0.58%	0.0%	0.0%	0.0%	0.0%	0.0%	0.84%	0.0%	0.0%	0.27%	0.43%	0.0%	0.34%	1.18%	0.42%	0.73%	1.40%	0.33%	0.0%	0.0%	0.0%	0.0%	0.44%	1.84%	1.70%					
22	"5. ""За Русь Святую"""	18	0	0	0	1	3	0	0	0	1	0	0	0	0	1	0	0	2	1	1	3	1	0	0	0	0	0	2	2	0					
		0.21%	0.0%	0.0%	0.0%	0.14%	0.88%	0.0%	0.0%	0.0%	1.06%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	0.0%	0.68%	0.39%	0.42%	0.55%	0.46%	0.0%	0.0%	0.0%	0.0%	0.0%	0.44%	0.33%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	20	0	0	1	3	2	0	0	0	1	2	1	0	0	1	0	0	0	2	1	1	0	0	0	0	0	0	3	2	0					
		0.23%	0.0%	0.0%	0.13%	0.44%	0.58%	0.0%	0.0%	0.0%	1.06%	0.98%	0.84%	0.0%	0.0%	0.27%	0.0%	0.0%	0.0%	0.79%	0.42%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.67%	0.33%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	28	3	1	4	1	1	0	0	1	1	2	2	0	0	2	3	1	1	0	1	3	0	0	0	0	0	0	0	0	1					
		0.32%	0.43%	0.21%	0.52%	0.14%	0.29%	0.0%	0.0%	0.70%	1.06%	0.98%	1.69%	0.0%	0.0%	0.55%	1.29%	0.78%	0.34%	0.0%	0.42%	0.55%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%					
25	"8. ""Народно-республиканская партия России"""	13	1	1	0	0	0	1	0	0	0	2	1	2	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	1	0					
		0.15%	0.14%	0.21%	0.0%	0.0%	0.0%	0.56%	0.0%	0.0%	0.0%	0.98%	0.84%	0.93%	0.0%	0.0%	0.43%	0.0%	0.0%	0.39%	0.0%	0.0%	0.0%	0.0%	0.0%	0.85%	0.0%	0.0%	0.22%	0.16%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	14	0	0	0	1	1	1	0	0	0	2	0	0	0	1	0	1	0	2	1	1	0	0	0	0	0	0	1	2	0					
		0.16%	0.0%	0.0%	0.0%	0.14%	0.29%	0.56%	0.0%	0.0%	0.0%	0.98%	0.0%	0.0%	0.0%	0.27%	0.0%	0.78%	0.0%	0.79%	0.42%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.33%	0.0%					
27	"10. ""Аграрная партия России"""	442	30	32	50	37	18	15	8	1	2	20	11	18	18	30	18	11	0	6	9	14	10	13	5	0	3	7	19	16	21					
		5.16%	4.39%	6.83%	6.51%	5.52%	5.29%	8.42%	9.41%	0.70%	2.12%	9.80%	9.32%	8.37%	12.0%	8.26%	7.79%	8.59%	0.0%	2.37%	3.78%	2.57%	4.67%	4.31%	6.02%	0.0%	3.84%	8.23%	4.25%	2.68%	4.46%					
28	"11. ""Истинные патриоты России"""	11	0	1	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	1	2	0	1	0	0	0	0	1					
		0.12%	0.0%	0.21%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.47%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.42%	0.0%	0.46%	0.66%	0.0%	0.85%	0.0%	0.0%	0.0%	0.0%	0.21%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	64	5	2	7	5	0	0	0	0	1	2	1	0	2	3	1	4	0	1	0	6	1	5	1	0	0	3	4	6	4					
		0.74%	0.73%	0.42%	0.91%	0.74%	0.0%	0.0%	0.0%	0.0%	1.06%	0.98%	0.84%	0.0%	1.33%	0.82%	0.43%	3.12%	0.0%	0.39%	0.0%	1.10%	0.46%	1.66%	1.20%	0.0%	0.0%	3.52%	0.89%	1.00%	0.85%					
30	"13. ""Демократическая партия России"""	24	2	0	2	1	0	2	0	0	0	0	1	0	1	0	4	0	2	3	1	0	0	0	0	1	0	0	0	3	1					
		0.28%	0.29%	0.0%	0.26%	0.14%	0.0%	1.12%	0.0%	0.0%	0.0%	0.0%	0.84%	0.0%	0.66%	0.0%	1.73%	0.0%	0.68%	1.18%	0.42%	0.0%	0.0%	0.0%	0.0%	0.85%	0.0%	0.0%	0.0%	0.50%	0.21%					
31	"14. ""Великая Россия - Евразийский Союз"""	15	0	0	0	2	1	0	0	1	1	0	0	0	0	0	1	1	1	1	0	1	1	2	0	0	0	0	1	1	0					
		0.17%	0.0%	0.0%	0.0%	0.29%	0.29%	0.0%	0.0%	0.70%	1.06%	0.0%	0.0%	0.0%	0.0%	0.0%	0.43%	0.78%	0.34%	0.39%	0.0%	0.18%	0.46%	0.66%	0.0%	0.0%	0.0%	0.0%	0.22%	0.16%	0.0%					
32	"15. ""Партия СЛОН"""	11	1	0	0	2	1	0	0	0	0	2	0	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1					
		0.12%	0.14%	0.0%	0.0%	0.29%	0.29%	0.0%	0.0%	0.0%	0.0%	0.98%	0.0%	0.0%	0.0%	0.27%	0.43%	0.0%	0.34%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%					
33	"16. ""Родина"" (народно-патриотический союз)"""	240	27	5	33	16	14	2	0	0	1	4	2	3	2	8	9	3	2	7	3	20	11	10	0	1	1	1	17	14	24					
		2.80%	3.95%	1.06%	4.30%	2.38%	4.11%	1.12%	0.0%	0.0%	1.06%	1.96%	1.69%	1.39%	1.33%	2.20%	3.89%	2.34%	0.68%	2.76%	1.26%	3.68%	5.14%	3.32%	0.0%	0.85%	1.28%	1.17%	3.80%	2.34%	5.10%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	33	2	3	0	0	0	1	0	0	0	6	0	0	1	0	0	0	0	4	0	1	1	3	0	1	0	2	2	5	1					
		0.38%	0.29%	0.64%	0.0%	0.0%	0.0%	0.56%	0.0%	0.0%	0.0%	2.94%	0.0%	0.0%	0.66%	0.0%	0.0%	0.0%	0.0%	1.58%	0.0%	0.18%	0.46%	0.99%	0.0%	0.85%	0.0%	2.35%	0.44%	0.83%	0.21%					
35	"18. ""ЛДПР"""	826	97	57	86	87	45	18	8	7	7	21	13	15	19	25	15	13	31	30	15	40	11	27	2	14	2	9	28	40	44					
		9.65%	14.22%	12.17%	11.21%	12.98%	13.23%	10.11%	9.41%	4.92%	7.44%	10.29%	11.01%	6.97%	12.66%	6.88%	6.49%	10.15%	10.65%	11.85%	6.30%	7.36%	5.14%	8.97%	2.40%	11.96%	2.56%	10.58%	6.26%	6.70%	9.36%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	114	8	13	15	4	4	1	0	2	0	7	1	1	1	6	2	0	2	5	2	11	5	8	0	1	1	0	5	4	5					
		1.33%	1.17%	2.77%	1.95%	0.59%	1.17%	0.56%	0.0%	1.40%	0.0%	3.43%	0.84%	0.46%	0.66%	1.65%	0.86%	0.0%	0.68%	1.97%	0.84%	2.02%	2.33%	2.65%	0.0%	0.85%	1.28%	0.0%	1.11%	0.67%	1.06%					
37	"20. ""Политическая партия ""Единая Россия"""	4795	359	230	394	359	183	96	55	101	62	84	55	138	67	217	118	57	208	132	159	305	142	168	56	68	53	52	275	371	231					
		56.06%	52.63%	49.14%	51.36%	53.58%	53.82%	53.93%	64.70%	71.12%	65.95%	41.17%	46.61%	64.18%	44.66%	59.77%	51.08%	44.53%	71.47%	52.17%	66.80%	56.16%	66.35%	55.81%	67.46%	58.11%	67.94%	61.17%	61.52%	62.14%	49.14%					
38	"21. ""Российская Конституционно-демократическая партия"""	27	3	0	3	1	2	0	1	1	0	2	0	3	0	3	0	0	0	0	1	4	0	0	0	2	0	0	0	1	0					
		0.31%	0.43%	0.0%	0.39%	0.14%	0.58%	0.0%	1.17%	0.70%	0.0%	0.98%	0.0%	1.39%	0.0%	0.82%	0.0%	0.0%	0.0%	0.0%	0.42%	0.73%	0.0%	0.0%	0.0%	1.70%	0.0%	0.0%	0.0%	0.16%	0.0%					
39	"22. ""Развитие предпринимательства"""	18	5	4	0	0	0	0	0	0	0	1	0	1	2	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	1					
		0.21%	0.73%	0.85%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.49%	0.0%	0.46%	1.33%	0.0%	0.0%	0.0%	0.34%	0.39%	0.42%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	715	47	47	72	65	24	10	3	17	8	20	12	5	8	20	21	16	3	25	14	42	9	30	3	3	7	1	52	61	70					
		8.36%	6.89%	10.04%	9.38%	9.70%	7.05%	5.61%	3.52%	11.97%	8.51%	9.80%	10.16%	2.32%	5.33%	5.50%	9.09%	12.5%	1.03%	9.88%	5.88%	7.73%	4.20%	9.96%	3.61%	2.56%	8.97%	1.17%	11.63%	10.21%	14.89%					
																																				
41	Против всех	295	25	19	32	32	12	5	1	2	1	4	7	6	14	11	14	2	8	9	8	36	4	11	1	4	4	1	4	7	11					
		3.44%	3.66%	4.05%	4.17%	4.77%	3.52%	2.80%	1.17%	1.40%	1.06%	1.96%	5.93%	2.79%	9.33%	3.03%	6.06%	1.56%	2.74%	3.55%	3.36%	6.62%	1.86%	3.65%	1.20%	3.41%	5.12%	1.17%	0.89%	1.17%	2.34%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
