Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																				
Дата голосования: 04.12.2011																																																				
																																																				
Наименование Избирательной комиссии:    Катайская																																																				
																																																				
Сводная таблица результатов выборов																																																				
																																																				
		Сумма	УИК №405	УИК №406	УИК №407	УИК №408	УИК №409	УИК №410	УИК №411	УИК №412	УИК №413	УИК №414	УИК №415	УИК №416	УИК №417	УИК №418	УИК №419	УИК №420	УИК №421	УИК №422	УИК №423	УИК №424	УИК №425	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434	УИК №435	УИК №436	УИК №437	УИК №438	УИК №439	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448	УИК №449					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																				
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	2013	31	46	48	68	84	83	155	140	134	53	53	93	9	22	29	39	57	16	124	9	27	14	41	62	8	25	81	4	24	24	9	10	20	41	11	17	21	25	12	44	66	80	12	18	24					
		17.77%	14.49%	12.92%	21.82%	18.33%	19.09%	20.19%	21.23%	20.06%	18.08%	17.15%	18.40%	23.60%	18.37%	9.57%	29.00%	20.42%	17.22%	13.22%	17.46%	9.78%	14.44%	12.84%	12.81%	18.90%	10.81%	22.73%	28.13%	7.02%	17.02%	16.22%	16.98%	11.76%	15.75%	12.58%	13.75%	11.26%	19.09%	17.01%	14.63%	14.52%	15.07%	20.25%	12.00%	18.00%	33.80%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1647	28	61	42	43	56	61	105	100	103	68	49	64	7	38	8	32	40	15	121	8	20	11	56	32	10	20	28	8	11	15	2	17	25	54	19	20	13	22	8	36	61	68	18	17	7					
		14.54%	13.08%	17.13%	19.09%	11.59%	12.73%	14.84%	14.38%	14.33%	13.90%	22.01%	17.01%	16.24%	14.29%	16.52%	8.00%	16.75%	12.08%	12.40%	17.04%	8.70%	10.70%	10.09%	17.50%	9.76%	13.51%	18.18%	9.72%	14.04%	7.80%	10.14%	3.77%	20.00%	19.69%	16.56%	23.75%	13.25%	11.82%	14.97%	9.76%	11.88%	13.93%	17.22%	18.00%	17.00%	9.86%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	119	0	1	1	3	12	4	6	6	8	2	4	5	1	3	0	1	5	2	9	2	6	0	2	3	0	1	2	1	1	0	0	0	1	3	1	2	1	4	0	1	9	2	0	1	3					
		1.05%	0.00%	0.28%	0.45%	0.81%	2.73%	0.97%	0.82%	0.86%	1.08%	0.65%	1.39%	1.27%	2.04%	1.30%	0.00%	0.52%	1.51%	1.65%	1.27%	2.17%	3.21%	0.00%	0.63%	0.91%	0.00%	0.91%	0.69%	1.75%	0.71%	0.00%	0.00%	0.00%	0.79%	0.92%	1.25%	1.32%	0.91%	2.72%	0.00%	0.33%	2.05%	0.51%	0.00%	1.00%	4.23%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1900	32	54	27	84	101	97	130	170	169	44	38	56	9	22	22	10	39	19	105	11	32	18	33	37	2	13	38	20	10	13	3	7	14	34	7	58	15	29	27	41	99	83	16	10	2					
		16.78%	14.95%	15.17%	12.27%	22.64%	22.95%	23.60%	17.81%	24.36%	22.81%	14.24%	13.19%	14.21%	18.37%	9.57%	22.00%	5.24%	11.78%	15.70%	14.79%	11.96%	17.11%	16.51%	10.31%	11.28%	2.70%	11.82%	13.19%	35.09%	7.09%	8.78%	5.66%	8.24%	11.02%	10.43%	8.75%	38.41%	13.64%	19.73%	32.93%	13.53%	22.60%	21.01%	16.00%	10.00%	2.82%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	164	1	3	8	9	7	8	14	14	16	0	4	6	0	3	1	0	4	0	5	0	3	4	0	2	1	1	3	0	1	4	0	4	0	7	1	3	4	2	0	2	13	4	0	2	0					
		1.45%	0.47%	0.84%	3.64%	2.43%	1.59%	1.95%	1.92%	2.01%	2.16%	0.00%	1.39%	1.52%	0.00%	1.30%	1.00%	0.00%	1.21%	0.00%	0.70%	0.00%	1.60%	3.67%	0.00%	0.61%	1.35%	0.91%	1.04%	0.00%	0.71%	2.70%	0.00%	4.71%	0.00%	2.15%	1.25%	1.99%	3.64%	1.36%	0.00%	0.66%	2.97%	1.01%	0.00%	2.00%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	5222	118	179	93	161	171	147	298	255	296	133	134	161	23	137	40	105	183	67	317	61	95	57	182	177	53	49	129	24	91	90	37	43	67	183	38	47	53	62	34	165	178	150	53	51	35					
		46.11%	55.14%	50.28%	42.27%	43.40%	38.86%	35.77%	40.82%	36.53%	39.95%	43.04%	46.53%	40.86%	46.94%	59.57%	40.00%	54.97%	55.29%	55.37%	44.65%	66.30%	50.80%	52.29%	56.88%	53.96%	71.62%	44.55%	44.79%	42.11%	64.54%	60.81%	69.81%	50.59%	52.76%	56.13%	47.50%	31.13%	48.18%	42.18%	41.46%	54.46%	40.64%	37.97%	53.00%	51.00%	49.30%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	62	1	2	0	1	2	2	4	3	8	4	1	1	0	2	0	0	1	1	10	1	2	2	2	0	0	0	2	0	1	0	0	1	0	0	0	0	0	0	0	3	1	2	1	1	0					
		0.55%	0.47%	0.56%	0.00%	0.27%	0.45%	0.49%	0.55%	0.43%	1.08%	1.29%	0.35%	0.25%	0.00%	0.87%	0.00%	0.00%	0.30%	0.83%	1.41%	1.09%	1.07%	1.83%	0.63%	0.00%	0.00%	0.00%	0.69%	0.00%	0.71%	0.00%	0.00%	1.18%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.99%	0.23%	0.51%	1.00%	1.00%	0.00%					
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
